tinh,huyen,xa,diaban,hoso,matv,hsize,m1ac2,m1ac3,age,indi_income,HH_Income,hsize_working,indi_work_hours,hh_work_hours,avg_work_hours,HH_consumption,HH_consumption_avr,HH_Wealth
104,1,1,9,15,1,2,1,1,50,7304.0,15211.0,2.0,1620.0,4620.0,2310.0,12412.600000000002,6206.300000000001,0.0
104,1,3,8,13,1,2,1,1,50,18841.0,18841.0,1.0,2900.0,2900.0,2900.0,39886.5,19943.25,0.0
104,1,3,8,14,1,4,1,1,33,10894.0,10894.0,1.0,1728.0,1728.0,1728.0,17036.7,4259.175,800.0
104,1,4,8,13,1,4,1,1,50,18107.0,39620.0,3.0,2232.0,4984.0,1661.3333333333333,82076.8,20519.2,0.0
104,1,4,8,14,1,4,1,1,38,10532.0,10532.0,1.0,2496.0,2496.0,2496.0,23470.6,5867.65,23000.0
104,1,4,8,15,1,4,1,1,35,14155.0,14155.0,1.0,1810.0,1810.0,1810.0,23168.0,5792.0,600.0
104,1,7,3,14,1,4,1,1,49,34203.0,54300.0,2.0,2112.0,4224.0,2112.0,33208.3,8302.075,0.0
104,1,17,11,13,1,5,1,1,38,8899.0,8899.0,1.0,2000.0,2000.0,2000.0,21598.2,4319.64,4250.0
104,1,17,11,14,1,5,1,1,38,9324.0,15846.0,2.0,1800.0,3672.0,1836.0,11180.8,2236.16,0.0
104,2,1,7,13,1,6,1,1,60,35889.0,62652.0,2.0,2166.0,4278.0,2139.0,75025.8,12504.300000000001,0.0
104,2,7,24,13,1,7,1,1,68,5489.0,5489.0,1.0,2460.0,2460.0,2460.0,27361.5,3908.785714285714,6100.0
104,2,9,16,15,1,5,1,1,37,4792.0,4792.0,1.0,1074.0,1074.0,1074.0,29582.4,5916.4800000000005,0.0
104,2,13,14,14,1,3,1,1,27,26977.0,35576.0,2.0,2496.0,4800.0,2400.0,27339.9,9113.300000000001,0.0
104,3,11,3,14,1,4,1,1,27,21256.0,21256.0,1.0,2400.0,2400.0,2400.0,16027.9,4006.975,0.0
104,3,11,3,15,1,6,1,1,51,20290.0,20290.0,1.0,1638.0,1638.0,1638.0,26409.9,4401.650000000001,14000.0
104,3,29,9,13,1,3,1,1,41,23237.0,23237.0,1.0,3024.0,3024.0,3024.0,18974.0,6324.666666666667,8000.0
104,3,29,9,14,1,4,1,1,32,812.0,812.0,1.0,2760.0,2760.0,2760.0,21631.2,5407.8,1880.0
104,3,29,9,15,1,4,1,1,55,17198.0,17198.0,1.0,2520.0,2520.0,2520.0,25271.6,6317.9,10600.0
104,3,43,4,15,1,5,1,1,35,8188.0,13101.0,2.0,2176.0,4196.0,2098.0,16919.0,3383.8,8100.0
104,3,53,13,14,1,7,1,1,50,1449.0,24609.0,4.0,720.0,5265.0,1316.25,29727.0,4246.714285714285,6500.0
104,3,61,5,15,1,5,1,1,44,4913.0,4913.0,1.0,1920.0,1920.0,1920.0,9979.300000000001,1995.8600000000001,2550.0
104,3,69,13,13,1,4,1,1,57,17489.0,17489.0,1.0,2208.0,2208.0,2208.0,30512.9,7628.225,12100.0
104,3,69,13,19,1,5,1,1,41,5797.0,5797.0,1.0,1104.0,1104.0,1104.0,25798.0,5159.6,24000.0
104,3,69,13,20,1,4,1,1,57,11594.0,23671.0,2.0,2240.0,4352.0,2176.0,26136.3,6534.075,31500.0
104,3,75,8,13,1,6,1,1,43,14686.0,14686.0,1.0,2880.0,2880.0,2880.0,19143.8,3190.633333333333,12200.0
104,3,75,8,14,1,4,1,1,58,6309.0,6309.0,1.0,2112.0,2112.0,2112.0,36643.5,9160.875,16350.0
104,3,75,8,19,1,4,1,1,43,966.0,8212.0,2.0,2900.0,5350.0,2675.0,38269.8,9567.45,400.0
104,4,1,2,15,1,5,1,1,46,15942.0,48522.0,2.0,3006.0,5702.0,2851.0,41086.5,8217.3,44500.0
104,4,9,10,13,1,4,1,1,45,2899.0,2899.0,1.0,500.0,500.0,500.0,29036.4,7259.1,116800.0
104,4,9,10,14,1,4,1,1,45,2725.0,7170.0,2.0,1740.0,3498.0,1749.0,24649.0,6162.25,17040.0
104,5,17,5,13,1,4,1,1,48,14493.0,14493.0,1.0,2680.0,2680.0,2680.0,34684.2,8671.05,23200.0
104,5,17,5,14,1,5,1,1,47,29798.0,73761.0,3.0,3120.0,6864.0,2288.0,69261.6,13852.320000000002,26700.0
104,5,21,9,13,1,4,1,1,38,588.0,588.0,1.0,1050.0,1050.0,1050.0,24072.600000000002,6018.150000000001,3600.0
104,5,21,9,14,1,5,1,1,43,6956.0,6956.0,1.0,1600.0,1600.0,1600.0,74326.1,14865.220000000001,3000.0
104,5,21,9,15,1,4,1,1,45,50909.0,50909.0,1.0,1920.0,1920.0,1920.0,54906.8,13726.7,0.0
104,5,29,3,14,1,5,1,1,52,90340.0,231619.0,5.0,3144.0,11720.0,2344.0,104994.3,20998.86,3900.0
104,5,29,3,15,1,5,1,1,52,16039.0,21923.0,2.0,2112.0,4224.0,2112.0,32317.3,6463.46,16700.0
104,5,43,9,14,1,2,1,1,56,2880.0,2880.0,1.0,1728.0,1728.0,1728.0,32220.3,16110.15,27800.0
104,5,43,9,15,1,3,1,1,48,4600.0,18996.0,2.0,1944.0,4056.0,2028.0,26075.600000000002,8691.866666666667,15400.0
104,5,45,14,15,1,6,1,1,43,4251.0,12251.0,2.0,1260.0,2764.0,1382.0,31883.3,5313.883333333333,7200.0
104,6,1,18,14,1,4,1,1,66,30435.0,30435.0,1.0,2880.0,2880.0,2880.0,25659.1,6414.775,0.0
104,6,1,18,15,1,5,1,1,33,10919.0,10919.0,1.0,2560.0,2560.0,2560.0,22631.1,4526.219999999999,0.0
104,6,3,2,14,1,3,1,1,47,725.0,725.0,1.0,660.0,660.0,660.0,40970.7,13656.9,53500.0
104,6,9,19,14,1,5,1,1,54,1160.0,14919.0,2.0,208.0,2704.0,1352.0,22664.600000000002,4532.92,30400.0
104,6,9,19,15,1,4,1,1,43,5217.0,5217.0,1.0,1760.0,1760.0,1760.0,24321.7,6080.425,20100.0
104,7,3,9,13,1,5,1,1,52,6184.0,6184.0,1.0,2150.0,2150.0,2150.0,30394.0,6078.8,14500.0
104,7,3,9,14,1,4,1,1,28,3549.0,3549.0,1.0,2540.0,2540.0,2540.0,11916.1,2979.025,400.0
104,7,9,5,15,1,4,1,1,47,16087.0,16087.0,1.0,3240.0,3240.0,3240.0,21449.1,5362.275,9500.0
104,7,9,5,19,1,2,1,1,64,5797.0,5797.0,1.0,216.0,216.0,216.0,9457.1,4728.55,2000.0
104,7,19,6,15,1,8,1,1,48,9566.0,21546.0,3.0,2010.0,5722.0,1907.3333333333333,18094.6,2261.825,0.0
104,7,25,16,13,1,3,1,1,44,9662.0,17971.0,2.0,1840.0,5080.0,2540.0,16157.0,5385.666666666667,7500.0
104,7,25,16,15,1,5,1,1,49,9120.0,9120.0,1.0,3240.0,3240.0,3240.0,30064.300000000003,6012.860000000001,200.0
104,7,25,16,19,1,3,1,1,46,7536.0,7536.0,1.0,3984.0,3984.0,3984.0,18605.0,6201.666666666667,4400.0
104,7,29,8,15,1,3,1,1,59,13430.0,13430.0,1.0,3360.0,3360.0,3360.0,16419.0,5473.0,16800.0
104,7,53,4,19,1,4,1,1,44,773.0,773.0,1.0,1908.0,1908.0,1908.0,29966.1,7491.525,56300.0
104,7,53,4,20,1,4,1,1,71,26764.0,44736.0,2.0,2400.0,4800.0,2400.0,34726.3,8681.575,12800.0
104,9,9,11,13,1,5,1,1,52,3507.0,14580.0,3.0,1380.0,4710.0,1570.0,19503.2,3900.6400000000003,7700.0
104,9,13,15,13,1,5,1,1,40,16425.0,16425.0,1.0,2400.0,2400.0,2400.0,23143.0,4628.6,0.0
104,9,21,10,13,1,4,1,1,42,17295.0,17295.0,1.0,2184.0,2184.0,2184.0,24757.8,6189.45,5800.0
104,9,27,10,20,1,4,1,1,32,9855.0,9855.0,1.0,1520.0,1520.0,1520.0,17079.0,4269.75,10000.0
104,9,33,8,15,1,5,1,1,41,11305.0,24639.0,2.0,1200.0,4840.0,2420.0,16716.0,3343.2,3000.0
104,9,33,8,20,1,6,1,1,75,17537.0,30243.0,2.0,2760.0,5160.0,2580.0,21553.0,3592.1666666666665,10000.0
104,11,17,19,14,1,4,1,1,34,14928.0,14928.0,1.0,1900.0,1900.0,1900.0,23419.2,5854.8,910200.0
104,11,17,19,15,1,5,1,1,50,23523.0,34764.0,2.0,2574.0,4812.0,2406.0,15479.4,3095.88,0.0
104,11,23,29,13,1,5,1,1,44,18599.0,18599.0,1.0,1680.0,1680.0,1680.0,29941.199999999997,5988.24,0.0
104,11,23,29,14,1,5,1,1,37,15926.0,15926.0,1.0,2144.0,2144.0,2144.0,18411.0,3682.2,1800.0
104,11,25,29,13,1,3,1,1,48,4445.0,16754.0,2.0,2016.0,4320.0,2160.0,47654.0,15884.666666666666,7500.0
104,11,25,29,14,1,3,1,1,57,19203.0,19203.0,1.0,2592.0,2592.0,2592.0,20702.2,6900.733333333334,5800.0
104,11,25,29,15,1,2,1,1,57,26135.0,26135.0,1.0,2340.0,2340.0,2340.0,59706.0,29853.0,7000.01
104,11,31,6,14,1,6,1,1,52,35170.0,52610.0,2.0,2112.0,4224.0,2112.0,30345.3,5057.55,0.0
104,11,37,19,15,1,5,1,1,50,10590.0,48511.0,3.0,1524.0,6804.0,2268.0,21906.0,4381.2,18600.0
104,11,37,19,19,1,5,1,1,35,10532.0,10532.0,1.0,1856.0,1856.0,1856.0,34312.1,6862.42,21000.0
104,11,41,14,14,1,9,1,1,60,28290.0,81564.0,3.0,2688.0,7872.0,2624.0,31259.3,3473.2555555555555,783600.0
104,11,41,14,15,1,11,1,1,54,38175.0,155765.0,4.0,2304.0,10368.0,2592.0,41909.4,3809.9454545454546,441600.0
104,11,41,14,19,1,7,1,1,64,25660.0,25660.0,1.0,2376.0,2376.0,2376.0,28636.200000000004,4090.885714285715,14600.0
105,1,3,27,13,1,4,1,1,41,18795.0,43520.0,3.0,2112.0,6384.0,2128.0,54346.299999999996,13586.574999999999,0.0
105,1,3,27,14,1,4,1,1,45,29688.0,75370.0,3.0,2112.0,6336.0,2112.0,47667.2,11916.8,250000.0
105,1,3,27,15,1,4,1,1,61,23825.0,23825.0,1.0,2304.0,2304.0,2304.0,45722.8,11430.7,0.0
105,1,7,8,13,1,3,1,1,60,62165.0,62165.0,1.0,2112.0,2112.0,2112.0,63217.4,21072.466666666667,0.0
105,1,7,8,14,1,4,1,1,57,55320.0,155005.0,3.0,2112.0,6336.0,2112.0,73945.9,18486.475,0.0
105,1,17,4,19,1,6,1,1,62,13912.0,30344.0,2.0,1980.0,5580.0,2790.0,57816.4,9636.066666666668,0.0
105,1,23,15,13,1,4,1,1,40,16707.0,16707.0,1.0,2050.0,2050.0,2050.0,34274.0,8568.5,0.0
105,1,29,20,13,1,5,1,1,52,10024.0,39427.0,4.0,2496.0,12000.0,3000.0,35874.8,7174.960000000001,30000.0
105,1,29,20,15,1,3,1,1,36,13364.0,25393.0,2.0,2496.0,4992.0,2496.0,23424.3,7808.099999999999,0.0
105,3,13,8,13,1,4,1,1,44,5063.0,5063.0,1.0,1648.0,1648.0,1648.0,25288.100000000002,6322.025000000001,20000.0
105,3,13,8,15,1,4,1,1,37,15884.0,15884.0,1.0,2688.0,2688.0,2688.0,31625.8,7906.45,80000.0
105,3,21,10,14,1,6,1,1,62,21433.0,21433.0,1.0,2688.0,2688.0,2688.0,19077.4,3179.566666666667,900.0
105,3,21,10,15,1,4,1,1,37,18226.0,18226.0,1.0,2376.0,2376.0,2376.0,19467.5,4866.875,1500.0
105,5,1,24,13,1,4,1,1,46,26329.0,26329.0,1.0,2112.0,2112.0,2112.0,17824.0,4456.0,8000.0
105,5,1,24,15,1,5,1,1,58,12863.0,23137.0,2.0,2112.0,4224.0,2112.0,22214.8,4442.96,33300.0
105,5,3,11,13,1,4,1,1,45,3921.0,3921.0,1.0,2016.0,2016.0,2016.0,23894.1,5973.525,105500.0
105,5,23,4,14,1,4,1,1,39,17856.0,17856.0,1.0,2000.0,2000.0,2000.0,22060.5,5515.125,9300.0
105,5,31,7,13,1,5,1,1,48,23771.0,90372.0,5.0,1920.0,8960.0,1792.0,29028.1,5805.62,0.0
105,5,31,7,14,1,5,1,1,58,16290.0,30324.0,2.0,2688.0,5376.0,2688.0,27081.1,5416.219999999999,49900.0
105,5,35,9,15,1,6,1,1,43,10135.0,17591.0,2.0,1760.0,3040.0,1520.0,26669.9,4444.983333333334,17500.0
105,5,43,11,13,1,4,1,1,47,13699.0,13699.0,1.0,2240.0,2240.0,2240.0,17811.4,4452.85,46000.0
105,5,43,11,14,1,4,1,1,54,12947.0,12947.0,1.0,2000.0,2000.0,2000.0,21129.4,5282.35,35500.0
105,7,9,6,13,1,4,1,1,52,13783.0,27984.0,2.0,2288.0,4576.0,2288.0,21932.4,5483.1,0.0
105,7,9,6,14,1,4,1,1,70,12041.0,12041.0,1.0,2480.0,2480.0,2480.0,14867.9,3716.975,1800.0
105,7,9,6,15,1,4,1,1,43,10937.0,10937.0,1.0,2316.0,2316.0,2316.0,18713.0,4678.25,3000.0
105,7,19,13,14,1,4,1,1,45,8100.0,20841.0,2.0,1080.0,3672.0,1836.0,26074.899999999998,6518.724999999999,0.0
105,7,39,13,14,1,4,1,1,45,5190.0,5190.0,1.0,1560.0,1560.0,1560.0,20277.2,5069.3,3000.0
105,9,13,6,13,1,4,1,1,42,13784.0,35084.0,2.0,2200.0,4312.0,2156.0,25774.8,6443.7,0.0
105,9,13,6,15,1,4,1,1,32,10516.0,10516.0,1.0,2400.0,2400.0,2400.0,44803.7,11200.925,1500.0
105,9,23,8,13,1,4,1,1,49,25179.0,31152.0,2.0,1920.0,4224.0,2112.0,24795.0,6198.75,0.0
105,9,23,8,15,1,6,1,1,46,33411.0,75366.0,3.0,2112.0,6624.0,2208.0,44789.4,7464.900000000001,0.0
105,9,27,21,14,1,4,1,1,51,20275.0,21069.0,2.0,1920.0,3840.0,1920.0,22729.6,5682.4,0.0
105,9,27,21,15,1,5,1,1,78,20251.0,36957.0,2.0,3360.0,5760.0,2880.0,32830.2,6566.039999999999,0.0
105,11,7,9,14,1,5,1,1,83,18276.0,18276.0,1.0,2932.0,2932.0,2932.0,24288.600000000002,4857.72,5000.0
105,11,7,9,15,1,3,1,1,56,15188.0,15188.0,1.0,2496.0,2496.0,2496.0,15698.4,5232.8,0.0
105,11,15,10,13,1,5,1,1,66,2232.0,23666.0,3.0,936.0,4536.0,1512.0,23686.0,4737.2,0.0
105,11,23,5,14,1,4,1,1,32,20048.0,34082.0,2.0,2496.0,5088.0,2544.0,38883.9,9720.975,0.0
105,11,23,5,19,1,6,1,1,45,12657.0,34902.0,2.0,2320.0,4976.0,2488.0,27784.8,4630.8,0.0
105,11,23,5,21,1,5,1,1,43,9703.0,9703.0,1.0,2496.0,2496.0,2496.0,27659.3,5531.86,0.0
105,11,33,13,13,1,4,1,1,53,12657.0,16875.0,3.0,2160.0,7040.0,2346.6666666666665,24836.2,6209.05,0.0
105,11,33,13,14,1,6,1,1,48,3286.0,3286.0,1.0,2400.0,2400.0,2400.0,45162.5,7527.083333333333,287000.0
105,11,33,13,15,1,6,1,1,52,8353.0,40429.0,3.0,2080.0,6240.0,2080.0,48214.4,8035.733333333334,8060.0
105,13,7,12,13,1,6,1,1,55,10800.0,24133.0,3.0,2496.0,5600.0,1866.6666666666667,23895.199999999997,3982.533333333333,6000.0
105,13,7,12,14,1,6,1,1,39,10185.0,14048.0,2.0,1960.0,4840.0,2420.0,15846.7,2641.116666666667,4000.0
105,13,17,2,13,1,4,1,1,50,60249.0,60249.0,1.0,2496.0,2496.0,2496.0,61980.5,15495.125,73600.0
105,13,17,2,14,1,6,1,1,53,3263.0,3263.0,1.0,1920.0,1920.0,1920.0,91150.7,15191.783333333333,291400.0
105,13,23,7,13,1,5,1,1,43,18754.0,18754.0,1.0,2820.0,2820.0,2820.0,30011.0,6002.2,0.0
105,13,35,18,15,1,4,1,1,25,18043.0,18043.0,1.0,2946.0,2946.0,2946.0,32981.9,8245.475,1000.0
105,13,35,18,19,1,2,1,1,48,23662.0,23662.0,1.0,2772.0,2772.0,2772.0,71975.0,35987.5,0.0
105,15,1,12,13,1,4,1,1,46,41024.0,74161.0,2.0,2112.0,4224.0,2112.0,27109.5,6777.375,0.0
105,15,1,12,15,1,4,1,1,39,36862.0,69781.0,2.0,2322.0,4434.0,2217.0,41824.399999999994,10456.099999999999,0.0
105,15,1,12,20,1,4,1,1,30,12378.0,12378.0,1.0,2262.0,2262.0,2262.0,15329.0,3832.25,0.0
105,15,13,7,15,1,3,1,1,60,1013.0,11137.0,3.0,1480.0,4332.0,1444.0,10655.8,3551.933333333333,15900.0
105,15,23,6,13,1,5,1,1,55,5012.0,11444.0,2.0,2880.0,5280.0,2640.0,19456.6,3891.3199999999997,9400.0
105,15,23,6,19,1,6,1,1,39,15052.0,15052.0,1.0,1748.0,1748.0,1748.0,19091.3,3181.883333333333,250.0
105,15,29,3,13,1,4,1,1,55,8027.0,8027.0,1.0,1800.0,1800.0,1800.0,15419.0,3854.75,1100.0
105,15,29,3,14,1,5,1,1,34,11163.0,12949.0,2.0,2040.0,3480.0,1740.0,17963.0,3592.6,1650.0
105,17,13,14,14,1,5,1,1,56,5147.0,5147.0,1.0,2880.0,2880.0,2880.0,29023.5,5804.7,45000.0
105,17,13,14,15,1,5,1,1,77,11431.0,24826.0,2.0,192.0,384.0,192.0,28534.399999999998,5706.879999999999,15000.0
105,17,21,24,13,1,3,1,1,60,9188.0,9188.0,1.0,2112.0,2112.0,2112.0,18998.0,6332.666666666667,19000.0
105,17,21,24,19,1,4,1,1,60,7183.0,22385.0,2.0,2112.0,4224.0,2112.0,27598.300000000003,6899.575000000001,1800.0
105,17,31,8,14,1,7,1,1,46,10378.0,10378.0,1.0,1600.0,1600.0,1600.0,32465.0,4637.857142857143,20000.0
105,17,31,8,20,1,5,1,1,75,9912.0,21342.0,2.0,1440.0,2880.0,1440.0,51333.600000000006,10266.720000000001,13000.0
105,17,39,2,15,1,5,1,1,61,12319.0,22021.0,2.0,2304.0,4224.0,2112.0,26365.0,5273.0,5000.0
105,17,39,2,20,1,8,1,1,49,2007.0,10498.0,3.0,1600.0,5784.0,1928.0,16967.6,2120.95,10000.0
105,17,47,19,13,1,4,1,1,42,4410.0,13498.0,3.0,1536.0,4552.0,1517.3333333333333,24112.0,6028.0,60000.0
105,17,47,19,14,1,4,1,1,30,10636.0,14148.0,2.0,1652.0,3492.0,1746.0,15690.599999999999,3922.6499999999996,0.0
105,17,59,7,15,1,3,1,1,55,4817.0,4817.0,1.0,1176.0,1176.0,1176.0,14764.0,4921.333333333333,0.0
105,19,13,9,15,1,4,1,1,49,12056.0,12056.0,1.0,2880.0,2880.0,2880.0,20185.300000000003,5046.325000000001,2000.0
105,19,21,16,13,1,4,1,1,34,14646.0,16254.0,2.0,2112.0,3068.0,1534.0,19928.5,4982.125,0.0
105,19,21,16,14,1,4,1,1,42,13365.0,13365.0,1.0,1920.0,1920.0,1920.0,21323.0,5330.75,14000.0
105,19,21,16,15,1,4,1,1,50,3342.0,10024.0,2.0,2112.0,3968.0,1984.0,53877.0,13469.25,17000.0
105,19,27,9,14,1,5,1,1,34,11253.0,17147.0,2.0,2700.0,4152.0,2076.0,18408.0,3681.6,4000.0
105,19,39,13,15,1,4,1,1,44,8775.0,14850.0,2.0,1380.0,3252.0,1626.0,18940.5,4735.125,12000.0
105,19,47,5,13,1,4,1,1,41,12405.0,12405.0,1.0,2816.0,2816.0,2816.0,18689.5,4672.375,500.0
105,21,7,3,13,1,5,1,1,36,24210.0,24210.0,1.0,2484.0,2484.0,2484.0,87999.8,17599.96,7000.0
105,21,7,3,15,1,4,1,1,42,7323.0,14646.0,2.0,2292.0,4584.0,2292.0,18860.1,4715.025,0.0
105,21,37,8,13,1,2,1,1,54,8480.0,8480.0,1.0,2368.0,2368.0,2368.0,15391.0,7695.5,0.0
105,21,37,8,20,1,4,1,1,41,12447.0,12447.0,1.0,2112.0,2112.0,2112.0,26847.7,6711.925,0.0
105,21,45,13,13,1,4,1,1,36,4214.0,4214.0,1.0,1500.0,1500.0,1500.0,11579.300000000001,2894.8250000000003,100.0
105,21,45,13,19,1,4,1,1,58,2673.0,29004.0,4.0,1440.0,7730.0,1932.5,24307.0,6076.75,0.0
105,21,55,7,14,1,5,1,1,53,24099.0,90132.0,5.0,2466.0,11178.0,2235.6,29878.2,5975.64,0.0
105,23,1,4,15,1,5,1,1,69,21252.0,21252.0,1.0,1920.0,1920.0,1920.0,80613.8,16122.76,0.0
105,23,1,4,20,1,3,1,1,65,2331.0,2331.0,1.0,788.0,788.0,788.0,14099.1,4699.7,0.0
105,23,3,7,14,1,7,1,1,43,25897.0,25897.0,1.0,2112.0,2112.0,2112.0,19462.0,2780.285714285714,0.0
105,23,3,7,15,1,3,1,1,26,13365.0,20047.0,2.0,960.0,3576.0,1788.0,21542.7,7180.900000000001,0.0
105,23,19,9,15,1,5,1,1,37,21719.0,42602.0,2.0,2100.0,4200.0,2100.0,26258.2,5251.64,0.0
105,23,19,9,19,1,5,1,1,36,12041.0,12041.0,1.0,2368.0,2368.0,2368.0,15153.4,3030.68,0.0
105,23,29,8,13,1,6,1,1,66,18042.0,34248.0,3.0,2304.0,6528.0,2176.0,45267.3,7544.55,0.0
105,23,29,8,14,1,5,1,1,45,12952.0,12952.0,1.0,2412.0,2412.0,2412.0,27898.3,5579.66,0.0
105,23,29,8,15,1,5,1,1,47,29904.0,29904.0,1.0,2000.0,2000.0,2000.0,16733.3,3346.66,30000.0
105,23,37,13,14,1,4,1,1,42,12844.0,13646.0,2.0,3120.0,4300.0,2150.0,13692.8,3423.2,0.0
105,23,45,7,13,1,4,1,1,52,20813.0,68355.0,2.0,2112.0,4224.0,2112.0,81528.5,20382.125,0.0
105,25,13,5,15,1,4,1,1,40,5991.0,13501.0,2.0,3904.0,6464.0,3232.0,47152.4,11788.1,0.0
105,25,23,8,15,1,4,1,1,43,10035.0,10035.0,1.0,1416.0,1416.0,1416.0,11469.6,2867.4,0.0
105,25,33,20,15,1,4,1,1,48,7502.0,7502.0,1.0,1700.0,1700.0,1700.0,32800.0,8200.0,300.0
105,25,39,7,13,1,5,1,1,52,12056.0,12056.0,1.0,2160.0,2160.0,2160.0,10183.3,2036.6599999999999,0.0
105,25,39,7,14,1,3,1,1,50,3038.0,3038.0,1.0,1850.0,1850.0,1850.0,24236.8,8078.933333333333,13200.0
105,25,39,7,15,1,4,1,1,38,16342.0,16342.0,1.0,3360.0,3360.0,3360.0,18085.8,4521.45,0.0
105,27,5,8,13,1,4,1,1,44,10053.0,13006.0,2.0,1944.0,4024.0,2012.0,19473.9,4868.475,300.0
105,27,5,8,14,1,7,1,1,43,8386.0,8386.0,1.0,1918.0,1918.0,1918.0,39594.2,5656.314285714286,6300.0
105,27,5,8,15,1,5,1,1,47,18460.0,28400.0,3.0,2376.0,7756.0,2585.3333333333335,29755.7,5951.14,4500.0
105,27,15,9,14,1,3,1,1,44,3614.0,3614.0,1.0,1760.0,1760.0,1760.0,46389.3,15463.1,9000.0
105,27,25,8,13,1,3,1,1,41,9281.0,12234.0,2.0,2048.0,4698.0,2349.0,13802.599999999999,4600.866666666666,0.0
105,27,25,8,15,1,4,1,1,39,13752.0,19111.0,2.0,2376.0,4536.0,2268.0,17683.4,4420.85,0.0
105,27,33,3,15,1,4,1,1,41,14235.0,30436.0,3.0,1920.0,6184.0,2061.3333333333335,23580.800000000003,5895.200000000001,0.0
105,27,45,5,14,1,3,1,1,53,6321.0,7165.0,2.0,1976.0,3846.0,1923.0,321245.4,107081.8,7600.0
105,27,53,8,13,1,5,1,1,35,12041.0,12041.0,1.0,2000.0,2000.0,2000.0,14710.4,2942.08,0.0
106,1,3,14,15,1,5,1,1,61,6479.0,22440.0,2.0,1280.0,4088.0,2044.0,30794.100000000002,6158.820000000001,2400.0
106,1,7,8,23,1,2,1,1,53,5057.0,5057.0,1.0,2720.0,2720.0,2720.0,40432.600000000006,20216.300000000003,36000.0
106,1,11,10,13,1,2,1,1,72,3403.0,3403.0,1.0,540.0,540.0,540.0,11581.6,5790.8,0.0
106,1,11,10,14,1,4,1,1,36,1887.0,1887.0,1.0,1300.0,1300.0,1300.0,25784.5,6446.125,28800.0
106,1,11,10,15,1,5,1,1,43,18584.0,27118.0,2.0,2720.0,4928.0,2464.0,27778.2,5555.64,1000.0
106,1,17,14,13,1,4,1,1,50,1589.0,1589.0,1.0,1260.0,1260.0,1260.0,36917.0,9229.25,18500.0
106,1,17,14,14,1,6,1,1,42,157149.0,199071.0,3.0,3480.0,7404.0,2468.0,103114.0,17185.666666666668,0.0
106,1,17,14,15,1,3,1,1,50,7947.0,19254.0,2.0,1305.0,2721.0,1360.5,34573.6,11524.533333333333,4450.0
106,3,1,12,13,1,4,1,1,50,3822.0,3822.0,1.0,2250.0,2250.0,2250.0,18020.5,4505.125,10700.0
106,3,1,12,14,1,6,1,1,36,18640.0,18640.0,1.0,1600.0,1600.0,1600.0,26787.2,4464.533333333334,0.0
106,3,1,12,15,1,6,1,1,30,21382.0,29112.0,2.0,2700.0,4680.0,2340.0,24311.6,4051.933333333333,3800.0
106,3,5,2,14,1,4,1,1,62,1411.0,1411.0,1.0,480.0,480.0,480.0,29234.300000000003,7308.575000000001,4500.0
106,3,9,18,15,1,2,1,1,53,1039.0,1039.0,1.0,1422.0,1422.0,1422.0,119999.9,59999.95,6700.0
106,3,9,18,20,1,5,1,1,51,14140.0,34393.0,3.0,2496.0,5896.0,1965.3333333333333,25204.0,5040.8,7500.0
106,3,17,16,14,1,3,1,1,68,13623.0,13623.0,1.0,1728.0,1728.0,1728.0,34752.6,11584.199999999999,80000.0
106,3,17,16,15,1,4,1,1,48,9082.0,35829.0,3.0,1860.0,7059.0,2353.0,29203.0,7300.75,0.0
106,3,21,8,13,1,4,1,1,49,12870.0,39353.0,3.0,2550.0,8378.0,2792.6666666666665,32055.7,8013.925,3220.0
106,3,21,8,14,1,4,1,1,34,10899.0,10899.0,1.0,1780.0,1780.0,1780.0,39494.8,9873.7,86400.0
106,3,21,8,15,1,6,1,1,49,4904.0,18019.0,2.0,1960.0,3680.0,1840.0,43986.9,7331.150000000001,14000.0
106,3,27,7,14,1,7,1,1,28,13271.0,28698.0,3.0,1968.0,6180.0,2060.0,24498.8,3499.828571428571,6450.0
106,3,27,7,15,1,4,1,1,42,15258.0,28450.0,3.0,2080.0,5768.0,1922.6666666666667,46869.8,11717.45,9600.0
106,5,3,5,13,1,3,1,1,47,1907.0,27231.0,3.0,1140.0,5008.0,1669.3333333333333,29038.300000000003,9679.433333333334,21200.0
106,5,3,5,14,1,4,1,1,32,4064.0,15455.0,2.0,1200.0,2640.0,1320.0,20166.8,5041.7,15000.0
106,5,3,5,15,1,4,1,1,43,5939.0,45609.0,4.0,1140.0,7692.0,1923.0,38146.5,9536.625,25700.0
106,5,9,12,13,1,5,1,1,35,19091.0,19091.0,1.0,2580.0,2580.0,2580.0,21237.0,4247.4,4550.0
106,5,9,12,14,1,4,1,1,44,16348.0,16348.0,1.0,2000.0,2000.0,2000.0,24704.0,6176.0,15000.0
106,5,9,12,15,1,4,1,1,42,10899.0,23562.0,3.0,2290.0,4498.0,1499.3333333333333,18361.4,4590.35,0.0
106,5,17,5,13,1,7,1,1,39,13451.0,13451.0,1.0,1975.0,1975.0,1975.0,28994.2,4142.028571428572,32800.0
106,5,23,16,14,1,1,1,1,71,1275.0,1275.0,1.0,1496.0,1496.0,1496.0,2147.2,2147.2,0.0
106,5,23,16,15,1,2,1,1,65,1260.0,1260.0,1.0,1056.0,1056.0,1056.0,34491.0,17245.5,300.0
