tinh,huyen,xa,diaban,hoso,m4b16ma,m4b16c2a,m4b16c2b,m4b16c2c,m4b16c2d,m4b16c2e
115,13,79.0,8,20,16.0,227.0,0.0,0.0,0.0,227.0
115,13,79.0,8,20,4.0,94.0,0.0,0.0,0.0,94.0
115,15,13.0,15,13,6.0,686.0,0.0,0.0,0.0,686.0
115,15,13.0,15,13,16.0,47.0,0.0,0.0,0.0,47.0
115,15,13.0,15,13,3.0,1967.0,486.0,0.0,101.0,2554.0
115,15,13.0,15,13,15.0,1819.0,0.0,0.0,0.0,1819.0
115,15,13.0,15,13,8.0,51.0,51.0,0.0,0.0,102.0
115,15,13.0,15,13,19.0,51.0,0.0,0.0,0.0,51.0
115,15,13.0,15,13,13.0,1755.0,0.0,0.0,0.0,1755.0
115,15,13.0,15,13,2.0,0.0,101.0,0.0,0.0,101.0
115,15,13.0,15,13,1.0,424.0,101.0,0.0,0.0,525.0
115,15,13.0,15,13,12.0,242.0,0.0,0.0,0.0,242.0
115,15,13.0,15,13,7.0,61.0,0.0,0.0,0.0,61.0
115,15,13.0,15,14,6.0,992.0,19.0,0.0,0.0,1011.0
115,15,13.0,15,14,19.0,91.0,0.0,0.0,0.0,91.0
115,15,13.0,15,14,1.0,870.0,71.0,0.0,0.0,941.0
115,15,13.0,15,14,16.0,64.0,0.0,0.0,0.0,64.0
115,15,13.0,15,14,3.0,3139.0,605.0,0.0,0.0,3744.0
115,15,13.0,15,14,15.0,851.0,0.0,0.0,0.0,851.0
115,15,13.0,15,14,2.0,0.0,29.0,0.0,0.0,29.0
115,15,13.0,15,14,7.0,56.0,0.0,0.0,0.0,56.0
115,15,13.0,15,14,13.0,1512.0,0.0,0.0,0.0,1512.0
115,15,13.0,15,14,12.0,998.0,0.0,0.0,0.0,998.0
115,15,13.0,15,14,8.0,114.0,10.0,0.0,0.0,124.0
115,15,13.0,15,15,3.0,3451.0,1093.0,0.0,0.0,4544.0
115,15,13.0,15,15,1.0,598.0,94.0,0.0,0.0,692.0
115,15,13.0,15,15,8.0,94.0,142.0,0.0,0.0,236.0
115,15,13.0,15,15,19.0,94.0,48.0,0.0,0.0,142.0
115,15,13.0,15,15,6.0,1316.0,0.0,0.0,0.0,1316.0
115,15,13.0,15,15,16.0,83.0,0.0,0.0,0.0,83.0
115,15,13.0,15,15,4.0,94.0,0.0,0.0,0.0,94.0
115,15,13.0,15,15,2.0,0.0,94.0,0.0,0.0,94.0
115,15,13.0,15,15,7.0,133.0,0.0,0.0,0.0,133.0
115,15,13.0,15,15,13.0,2704.0,94.0,0.0,0.0,2798.0
115,15,13.0,15,15,12.0,757.0,0.0,0.0,0.0,757.0
115,15,13.0,15,15,15.0,1418.0,0.0,0.0,0.0,1418.0
115,15,21.0,16,14,19.0,43.0,0.0,0.0,0.0,43.0
115,15,21.0,16,14,13.0,734.0,0.0,0.0,0.0,734.0
115,15,21.0,16,14,16.0,113.0,0.0,0.0,0.0,113.0
115,15,21.0,16,14,4.0,140.0,19.0,0.0,0.0,159.0
115,15,21.0,16,14,6.0,569.0,93.0,0.0,19.0,681.0
115,15,21.0,16,14,8.0,93.0,47.0,0.0,0.0,140.0
115,15,21.0,16,14,7.0,28.0,0.0,0.0,0.0,28.0
115,15,21.0,16,14,3.0,1384.0,47.0,0.0,0.0,1431.0
115,15,21.0,16,14,12.0,401.0,0.0,0.0,0.0,401.0
115,15,21.0,16,14,1.0,114.0,93.0,0.0,0.0,207.0
115,15,21.0,16,15,19.0,46.0,0.0,0.0,0.0,46.0
115,15,21.0,16,15,3.0,823.0,0.0,0.0,0.0,823.0
115,15,21.0,16,15,7.0,23.0,0.0,0.0,0.0,23.0
115,15,21.0,16,15,16.0,120.0,0.0,0.0,0.0,120.0
115,15,21.0,16,15,6.0,318.0,0.0,0.0,0.0,318.0
115,15,21.0,16,15,13.0,189.0,0.0,0.0,0.0,189.0
115,15,21.0,16,15,14.0,133.0,0.0,0.0,0.0,133.0
115,15,21.0,16,15,1.0,108.0,0.0,0.0,0.0,108.0
115,15,21.0,16,15,8.0,43.0,0.0,0.0,0.0,43.0
115,15,21.0,16,19,4.0,195.0,49.0,0.0,97.0,341.0
115,15,21.0,16,19,3.0,759.0,73.0,0.0,73.0,905.0
115,15,21.0,16,19,11.0,0.0,0.0,0.0,331.0,331.0
115,15,21.0,16,19,8.0,30.0,0.0,0.0,0.0,30.0
115,15,21.0,16,19,19.0,39.0,0.0,0.0,0.0,39.0
115,15,21.0,16,19,6.0,311.0,126.0,0.0,19.0,456.0
115,15,21.0,16,19,15.0,0.0,0.0,0.0,195.0,195.0
115,15,21.0,16,19,2.0,0.0,30.0,0.0,77.0,107.0
115,15,21.0,16,19,7.0,23.0,8.0,0.0,0.0,31.0
115,15,21.0,16,19,1.0,593.0,195.0,0.0,0.0,788.0
115,15,21.0,16,19,13.0,545.0,0.0,0.0,0.0,545.0
115,15,21.0,16,19,16.0,183.0,0.0,0.0,0.0,183.0
115,15,29.0,7,13,1.0,574.0,94.0,48.0,0.0,716.0
115,15,29.0,7,13,12.0,2893.0,0.0,0.0,0.0,2893.0
115,15,29.0,7,13,4.0,142.0,48.0,0.0,0.0,190.0
115,15,29.0,7,13,3.0,1884.0,237.0,58.0,0.0,2179.0
115,15,29.0,7,13,16.0,95.0,22.0,0.0,0.0,117.0
115,15,29.0,7,13,6.0,738.0,0.0,0.0,0.0,738.0
115,15,29.0,7,13,13.0,1352.0,0.0,0.0,0.0,1352.0
115,15,29.0,7,13,7.0,78.0,0.0,0.0,0.0,78.0
115,15,29.0,7,13,8.0,19.0,5.0,0.0,0.0,24.0
115,15,29.0,7,13,19.0,73.0,17.0,0.0,0.0,90.0
115,15,29.0,7,14,1.0,519.0,47.0,0.0,0.0,566.0
115,15,29.0,7,14,19.0,100.0,0.0,0.0,0.0,100.0
115,15,29.0,7,14,6.0,843.0,0.0,0.0,0.0,843.0
115,15,29.0,7,14,7.0,85.0,0.0,0.0,0.0,85.0
115,15,29.0,7,14,8.0,28.0,0.0,0.0,0.0,28.0
115,15,29.0,7,14,4.0,93.0,0.0,0.0,0.0,93.0
115,15,29.0,7,14,3.0,1877.0,28.0,0.0,0.0,1905.0
115,15,29.0,7,14,12.0,1902.0,0.0,0.0,0.0,1902.0
115,15,29.0,7,14,16.0,130.0,0.0,0.0,0.0,130.0
115,15,29.0,7,14,13.0,1339.0,0.0,0.0,0.0,1339.0
115,15,29.0,7,15,12.0,318.0,0.0,0.0,0.0,318.0
115,15,29.0,7,15,14.0,114.0,0.0,0.0,0.0,114.0
115,15,29.0,7,15,3.0,922.0,0.0,0.0,0.0,922.0
115,15,29.0,7,15,4.0,94.0,0.0,0.0,0.0,94.0
115,15,29.0,7,15,16.0,109.0,0.0,0.0,0.0,109.0
115,15,29.0,7,15,6.0,378.0,0.0,0.0,0.0,378.0
115,15,29.0,7,15,7.0,29.0,0.0,0.0,0.0,29.0
115,15,29.0,7,15,19.0,105.0,0.0,0.0,0.0,105.0
115,15,29.0,7,15,8.0,41.0,0.0,0.0,0.0,41.0
115,15,29.0,7,15,13.0,331.0,0.0,0.0,0.0,331.0
115,15,29.0,7,15,1.0,223.0,0.0,0.0,0.0,223.0
115,15,39.0,12,13,,,,,,
115,15,39.0,12,14,1.0,75.0,0.0,0.0,0.0,75.0
115,15,39.0,12,14,7.0,14.0,0.0,0.0,0.0,14.0
115,15,39.0,12,14,6.0,204.0,0.0,0.0,0.0,204.0
115,15,39.0,12,14,13.0,281.0,0.0,0.0,0.0,281.0
115,15,39.0,12,14,18.0,58.0,0.0,0.0,0.0,58.0
115,15,39.0,12,14,3.0,398.0,0.0,0.0,0.0,398.0
115,15,39.0,12,14,8.0,10.0,0.0,0.0,0.0,10.0
115,15,39.0,12,14,19.0,42.0,0.0,0.0,0.0,42.0
115,15,39.0,12,15,3.0,832.0,0.0,0.0,0.0,832.0
115,15,39.0,12,15,7.0,25.0,0.0,0.0,0.0,25.0
115,15,39.0,12,15,1.0,126.0,0.0,0.0,0.0,126.0
115,15,39.0,12,15,8.0,13.0,0.0,0.0,0.0,13.0
115,15,39.0,12,15,6.0,337.0,0.0,0.0,0.0,337.0
115,15,39.0,12,15,16.0,156.0,0.0,0.0,0.0,156.0
115,15,39.0,12,15,12.0,463.0,0.0,0.0,0.0,463.0
115,15,39.0,12,15,15.0,84.0,0.0,0.0,0.0,84.0
115,15,39.0,12,15,19.0,119.0,0.0,0.0,0.0,119.0
115,15,49.0,13,13,12.0,2224.0,0.0,0.0,0.0,2224.0
115,15,49.0,13,13,6.0,813.0,19.0,0.0,0.0,832.0
115,15,49.0,13,13,8.0,75.0,0.0,0.0,0.0,75.0
115,15,49.0,13,13,3.0,2912.0,56.0,0.0,0.0,2968.0
115,15,49.0,13,13,1.0,198.0,0.0,0.0,0.0,198.0
115,15,49.0,13,13,16.0,272.0,0.0,0.0,0.0,272.0
115,15,49.0,13,13,4.0,114.0,0.0,0.0,0.0,114.0
115,15,49.0,13,13,7.0,94.0,0.0,0.0,0.0,94.0
115,15,49.0,13,13,19.0,111.0,0.0,0.0,0.0,111.0
115,15,49.0,13,13,18.0,335.0,0.0,0.0,0.0,335.0
115,15,49.0,13,13,15.0,757.0,0.0,0.0,48.0,805.0
115,15,49.0,13,13,13.0,549.0,0.0,0.0,0.0,549.0
115,15,49.0,13,13,14.0,426.0,0.0,0.0,0.0,426.0
115,15,49.0,13,13,2.0,0.0,104.0,0.0,0.0,104.0
115,15,49.0,13,14,19.0,128.0,0.0,0.0,0.0,128.0
115,15,49.0,13,14,14.0,539.0,0.0,0.0,0.0,539.0
115,15,49.0,13,14,3.0,2931.0,123.0,0.0,0.0,3054.0
115,15,49.0,13,14,16.0,65.0,0.0,0.0,0.0,65.0
115,15,49.0,13,14,8.0,66.0,0.0,0.0,0.0,66.0
115,15,49.0,13,14,15.0,738.0,0.0,0.0,94.0,832.0
115,15,49.0,13,14,4.0,237.0,0.0,0.0,0.0,237.0
115,15,49.0,13,14,2.0,0.0,66.0,0.0,0.0,66.0
115,15,49.0,13,14,13.0,643.0,0.0,0.0,0.0,643.0
115,15,49.0,13,14,6.0,1031.0,0.0,0.0,0.0,1031.0
115,15,49.0,13,14,7.0,80.0,0.0,0.0,0.0,80.0
115,15,49.0,13,14,1.0,345.0,0.0,0.0,0.0,345.0
115,15,49.0,13,15,16.0,77.0,0.0,0.0,0.0,77.0
115,15,49.0,13,15,3.0,2071.0,422.0,1498.0,0.0,3991.0
115,15,49.0,13,15,8.0,93.0,19.0,75.0,0.0,187.0
115,15,49.0,13,15,2.0,0.0,299.0,394.0,0.0,693.0
115,15,49.0,13,15,1.0,176.0,28.0,0.0,0.0,204.0
115,15,49.0,13,15,19.0,122.0,0.0,0.0,0.0,122.0
115,15,49.0,13,15,14.0,328.0,93.0,299.0,0.0,720.0
115,15,49.0,13,15,7.0,66.0,0.0,0.0,0.0,66.0
115,15,49.0,13,15,4.0,187.0,0.0,0.0,0.0,187.0
115,15,49.0,13,15,12.0,742.0,187.0,937.0,0.0,1866.0
115,15,49.0,13,15,6.0,862.0,0.0,140.0,0.0,1002.0
115,15,49.0,13,15,13.0,394.0,0.0,235.0,0.0,629.0
115,15,59.0,3,13,3.0,1885.0,0.0,45.0,0.0,1930.0
115,15,59.0,3,13,13.0,502.0,0.0,0.0,0.0,502.0
115,15,59.0,3,13,7.0,38.0,3.0,0.0,0.0,41.0
115,15,59.0,3,13,16.0,35.0,0.0,0.0,0.0,35.0
115,15,59.0,3,13,4.0,180.0,0.0,45.0,0.0,225.0
115,15,59.0,3,13,8.0,45.0,0.0,0.0,0.0,45.0
115,15,59.0,3,13,1.0,312.0,0.0,36.0,0.0,348.0
115,15,59.0,3,13,12.0,58.0,0.0,58.0,0.0,116.0
115,15,59.0,3,13,6.0,570.0,18.0,18.0,0.0,606.0
115,15,59.0,3,13,14.0,437.0,31.0,0.0,0.0,468.0
115,15,59.0,3,13,19.0,132.0,0.0,0.0,0.0,132.0
115,15,59.0,3,14,1.0,113.0,28.0,47.0,0.0,188.0
115,15,59.0,3,14,14.0,157.0,0.0,0.0,0.0,157.0
115,15,59.0,3,14,4.0,93.0,47.0,47.0,0.0,187.0
115,15,59.0,3,14,6.0,239.0,93.0,47.0,0.0,379.0
115,15,59.0,3,14,13.0,447.0,0.0,0.0,0.0,447.0
115,15,59.0,3,14,16.0,14.0,0.0,0.0,0.0,14.0
115,15,59.0,3,14,19.0,69.0,0.0,0.0,0.0,69.0
115,15,59.0,3,14,8.0,32.0,0.0,0.0,0.0,32.0
115,15,59.0,3,14,3.0,719.0,124.0,124.0,0.0,967.0
115,15,59.0,3,14,7.0,14.0,6.0,0.0,0.0,20.0
115,15,59.0,3,20,16.0,25.0,0.0,0.0,0.0,25.0
115,15,59.0,3,20,3.0,1206.0,0.0,0.0,0.0,1206.0
115,15,59.0,3,20,8.0,32.0,0.0,0.0,0.0,32.0
115,15,59.0,3,20,19.0,73.0,0.0,0.0,0.0,73.0
115,15,59.0,3,20,14.0,282.0,0.0,0.0,0.0,282.0
115,15,59.0,3,20,7.0,25.0,0.0,0.0,0.0,25.0
115,15,59.0,3,20,13.0,567.0,0.0,0.0,0.0,567.0
115,15,59.0,3,20,4.0,187.0,0.0,0.0,0.0,187.0
115,15,59.0,3,20,6.0,369.0,0.0,0.0,0.0,369.0
115,15,59.0,3,20,1.0,201.0,0.0,0.0,0.0,201.0
115,15,67.0,23,14,1.0,203.0,0.0,0.0,0.0,203.0
115,15,67.0,23,14,6.0,331.0,19.0,0.0,0.0,350.0
115,15,67.0,23,14,3.0,1023.0,161.0,0.0,0.0,1184.0
115,15,67.0,23,14,7.0,29.0,0.0,0.0,0.0,29.0
115,15,67.0,23,14,13.0,454.0,0.0,0.0,0.0,454.0
115,15,67.0,23,14,4.0,142.0,48.0,0.0,0.0,190.0
115,15,67.0,23,14,19.0,123.0,0.0,0.0,0.0,123.0
115,15,67.0,23,14,2.0,0.0,75.0,0.0,0.0,75.0
115,15,67.0,23,14,8.0,57.0,0.0,0.0,0.0,57.0
115,15,67.0,23,14,16.0,189.0,0.0,0.0,0.0,189.0
115,15,67.0,23,14,15.0,303.0,0.0,0.0,0.0,303.0
115,15,67.0,23,15,19.0,48.0,0.0,0.0,0.0,48.0
115,15,67.0,23,15,14.0,180.0,0.0,0.0,0.0,180.0
115,15,67.0,23,15,8.0,29.0,19.0,10.0,19.0,77.0
115,15,67.0,23,15,2.0,0.0,75.0,0.0,0.0,75.0
115,15,67.0,23,15,7.0,14.0,0.0,0.0,0.0,14.0
115,15,67.0,23,15,6.0,189.0,48.0,10.0,0.0,247.0
115,15,67.0,23,15,13.0,167.0,0.0,0.0,0.0,167.0
115,15,67.0,23,15,3.0,558.0,202.0,91.0,19.0,870.0
115,15,67.0,23,15,16.0,85.0,0.0,0.0,0.0,85.0
115,15,67.0,23,15,1.0,142.0,0.0,29.0,0.0,171.0
115,15,67.0,23,19,7.0,29.0,0.0,0.0,0.0,29.0
115,15,67.0,23,19,1.0,186.0,0.0,0.0,0.0,186.0
115,15,67.0,23,19,3.0,947.0,169.0,464.0,19.0,1599.0
115,15,67.0,23,19,15.0,568.0,0.0,0.0,29.0,597.0
115,15,67.0,23,19,6.0,379.0,0.0,0.0,0.0,379.0
115,15,67.0,23,19,13.0,663.0,0.0,66.0,0.0,729.0
115,15,67.0,23,19,19.0,171.0,0.0,0.0,0.0,171.0
115,15,67.0,23,19,16.0,189.0,29.0,19.0,0.0,237.0
115,15,67.0,23,19,8.0,142.0,0.0,48.0,0.0,190.0
115,15,67.0,23,19,2.0,0.0,142.0,0.0,0.0,142.0
115,15,67.0,23,19,4.0,284.0,0.0,0.0,0.0,284.0
117,1,1.0,4,13,,,,,,
117,1,1.0,4,14,,,,,,
117,1,1.0,4,15,,,,,,
117,1,7.0,20,13,,,,,,
117,1,7.0,20,15,,,,,,
117,1,7.0,20,20,,,,,,
117,1,11.0,8,13,,,,,,
117,1,11.0,8,14,,,,,,
117,1,11.0,8,15,,,,,,
117,1,25.0,10,13,6.0,76.0,329.0,28.0,0.0,433.0
117,1,25.0,10,13,19.0,66.0,104.0,23.0,0.0,193.0
117,1,25.0,10,13,2.0,0.0,787.0,0.0,0.0,787.0
117,1,25.0,10,13,7.0,36.0,0.0,0.0,0.0,36.0
117,1,25.0,10,13,13.0,151.0,0.0,0.0,0.0,151.0
117,1,25.0,10,13,9.0,0.0,92.0,0.0,0.0,92.0
117,1,25.0,10,13,8.0,26.0,89.0,7.0,4.0,126.0
117,1,25.0,10,13,4.0,105.0,18.0,0.0,9.0,132.0
117,1,25.0,10,13,14.0,0.0,121.0,22.0,0.0,143.0
117,1,25.0,10,13,3.0,276.0,548.0,45.0,25.0,894.0
117,1,25.0,10,13,1.0,127.0,228.0,83.0,0.0,438.0
117,1,25.0,10,13,5.0,211.0,386.0,27.0,0.0,624.0
117,1,25.0,10,13,16.0,89.0,145.0,28.0,0.0,262.0
117,1,25.0,10,15,1.0,293.0,1122.0,0.0,0.0,1415.0
117,1,25.0,10,15,3.0,640.0,1378.0,0.0,0.0,2018.0
117,1,25.0,10,15,8.0,60.0,382.0,0.0,0.0,442.0
117,1,25.0,10,15,6.0,178.0,1081.0,0.0,0.0,1259.0
117,1,25.0,10,15,19.0,151.0,305.0,0.0,0.0,456.0
117,1,25.0,10,15,4.0,395.0,165.0,0.0,9.0,569.0
117,1,25.0,10,15,5.0,0.0,1256.0,0.0,0.0,1256.0
117,1,25.0,10,15,16.0,209.0,297.0,0.0,0.0,506.0
117,1,25.0,10,15,14.0,76.0,0.0,0.0,0.0,76.0
117,1,25.0,10,15,7.0,83.0,0.0,0.0,0.0,83.0
117,1,25.0,10,15,12.0,0.0,153.0,0.0,0.0,153.0
117,1,25.0,10,15,2.0,0.0,51.0,0.0,0.0,51.0
117,1,25.0,10,15,13.0,139.0,0.0,0.0,0.0,139.0
117,1,25.0,10,19,5.0,0.0,476.0,49.0,0.0,525.0
117,1,25.0,10,19,8.0,22.0,131.0,10.0,0.0,163.0
117,1,25.0,10,19,4.0,151.0,344.0,0.0,7.0,502.0
117,1,25.0,10,19,2.0,0.0,617.0,0.0,0.0,617.0
117,1,25.0,10,19,6.0,91.0,584.0,36.0,0.0,711.0
117,1,25.0,10,19,1.0,95.0,491.0,109.0,0.0,695.0
117,1,25.0,10,19,14.0,91.0,10.0,0.0,0.0,101.0
117,1,25.0,10,19,9.0,0.0,76.0,0.0,0.0,76.0
117,1,25.0,10,19,19.0,49.0,157.0,45.0,0.0,251.0
117,1,25.0,10,19,13.0,45.0,0.0,0.0,0.0,45.0
117,1,25.0,10,19,16.0,68.0,217.0,36.0,0.0,321.0
117,1,25.0,10,19,12.0,0.0,302.0,0.0,0.0,302.0
117,1,25.0,10,19,7.0,27.0,0.0,0.0,0.0,27.0
117,1,25.0,10,19,3.0,229.0,965.0,56.0,7.0,1257.0
117,3,1.0,11,13,,,,,,
117,3,1.0,11,15,9.0,0.0,26.0,0.0,0.0,26.0
117,3,1.0,11,15,8.0,0.0,9.0,0.0,0.0,9.0
117,3,1.0,11,15,3.0,0.0,17.0,0.0,3.0,20.0
117,3,1.0,11,15,1.0,0.0,7.0,0.0,0.0,7.0
117,3,1.0,11,15,6.0,0.0,11.0,0.0,0.0,11.0
117,3,1.0,11,19,,,,,,
117,3,5.0,18,13,3.0,0.0,224.0,57.0,3.0,284.0
117,3,5.0,18,13,1.0,0.0,146.0,48.0,0.0,194.0
117,3,5.0,18,13,6.0,0.0,30.0,0.0,0.0,30.0
117,3,5.0,18,13,8.0,0.0,15.0,7.0,7.0,29.0
117,3,5.0,18,13,2.0,0.0,7.0,0.0,0.0,7.0
117,3,5.0,18,13,15.0,0.0,110.0,37.0,0.0,147.0
117,3,5.0,18,14,,,,,,
117,3,5.0,18,15,3.0,0.0,0.0,0.0,1.0,1.0
117,3,5.0,18,15,8.0,0.0,0.0,0.0,8.0,8.0
117,3,5.0,18,15,2.0,0.0,0.0,0.0,8.0,8.0
117,3,9.0,11,13,8.0,26.0,0.0,0.0,0.0,26.0
117,3,9.0,11,13,19.0,511.0,0.0,0.0,0.0,511.0
117,3,9.0,11,13,4.0,38.0,0.0,0.0,0.0,38.0
117,3,9.0,11,13,3.0,2119.0,113.0,0.0,52.0,2284.0
117,3,9.0,11,13,16.0,148.0,0.0,0.0,0.0,148.0
117,3,9.0,11,13,6.0,609.0,91.0,0.0,0.0,700.0
117,3,9.0,11,13,15.0,1325.0,0.0,0.0,0.0,1325.0
117,3,9.0,11,13,13.0,436.0,0.0,0.0,0.0,436.0
117,3,9.0,11,13,1.0,522.0,38.0,0.0,0.0,560.0
117,3,9.0,11,14,19.0,298.0,0.0,0.0,0.0,298.0
117,3,9.0,11,14,15.0,505.0,0.0,0.0,0.0,505.0
117,3,9.0,11,14,6.0,621.0,17.0,0.0,0.0,638.0
117,3,9.0,11,14,1.0,259.0,4.0,0.0,0.0,263.0
117,3,9.0,11,14,8.0,42.0,0.0,0.0,0.0,42.0
117,3,9.0,11,14,3.0,698.0,43.0,0.0,39.0,780.0
117,3,9.0,11,14,16.0,132.0,0.0,0.0,0.0,132.0
117,3,9.0,11,14,12.0,82.0,0.0,0.0,0.0,82.0
117,3,9.0,11,14,13.0,207.0,0.0,0.0,0.0,207.0
117,3,9.0,11,15,1.0,0.0,8.0,0.0,0.0,8.0
117,3,9.0,11,15,3.0,0.0,44.0,0.0,17.0,61.0
117,3,9.0,11,15,6.0,0.0,8.0,0.0,8.0,16.0
117,5,7.0,11,13,6.0,160.0,0.0,0.0,13.0,173.0
117,5,7.0,11,13,18.0,162.0,0.0,0.0,0.0,162.0
117,5,7.0,11,13,13.0,395.0,50.0,84.0,0.0,529.0
117,5,7.0,11,13,15.0,534.0,126.0,269.0,0.0,929.0
117,5,7.0,11,13,8.0,97.0,0.0,0.0,0.0,97.0
117,5,7.0,11,13,19.0,37.0,0.0,0.0,0.0,37.0
117,5,7.0,11,13,10.0,38.0,0.0,0.0,0.0,38.0
117,5,7.0,11,13,3.0,723.0,150.0,437.0,39.0,1349.0
117,5,7.0,11,13,2.0,0.0,84.0,0.0,0.0,84.0
117,5,7.0,11,13,12.0,347.0,74.0,84.0,0.0,505.0
117,5,7.0,11,13,16.0,14.0,0.0,0.0,0.0,14.0
117,5,7.0,11,13,4.0,236.0,84.0,0.0,0.0,320.0
117,5,7.0,11,13,7.0,76.0,0.0,0.0,0.0,76.0
117,5,7.0,11,13,1.0,402.0,25.0,412.0,0.0,839.0
117,5,7.0,11,14,,,,,,
117,5,7.0,11,15,8.0,0.0,10.0,0.0,0.0,10.0
117,5,7.0,11,15,4.0,0.0,34.0,0.0,0.0,34.0
117,5,7.0,11,15,2.0,0.0,42.0,0.0,0.0,42.0
117,5,7.0,11,15,3.0,0.0,39.0,0.0,168.0,207.0
117,5,15.0,10,13,15.0,208.0,0.0,0.0,0.0,208.0
117,5,15.0,10,13,8.0,104.0,0.0,0.0,0.0,104.0
117,5,15.0,10,13,1.0,268.0,12.0,0.0,0.0,280.0
117,5,15.0,10,13,13.0,224.0,0.0,0.0,0.0,224.0
117,5,15.0,10,13,19.0,61.0,0.0,0.0,0.0,61.0
117,5,15.0,10,13,4.0,16.0,10.0,0.0,0.0,26.0
117,5,15.0,10,13,12.0,42.0,0.0,0.0,0.0,42.0
117,5,15.0,10,13,16.0,125.0,0.0,0.0,0.0,125.0
117,5,15.0,10,13,6.0,21.0,0.0,0.0,0.0,21.0
117,5,15.0,10,13,3.0,468.0,37.0,5.0,0.0,510.0
117,5,15.0,10,13,7.0,7.0,0.0,0.0,0.0,7.0
117,5,15.0,10,14,1.0,363.0,19.0,0.0,0.0,382.0
117,5,15.0,10,14,13.0,282.0,0.0,0.0,0.0,282.0
117,5,15.0,10,14,4.0,42.0,8.0,0.0,0.0,50.0
117,5,15.0,10,14,16.0,55.0,0.0,0.0,0.0,55.0
117,5,15.0,10,14,6.0,25.0,0.0,0.0,0.0,25.0
117,5,15.0,10,14,7.0,12.0,0.0,0.0,0.0,12.0
117,5,15.0,10,14,3.0,473.0,35.0,0.0,0.0,508.0
117,5,15.0,10,14,19.0,66.0,0.0,0.0,0.0,66.0
117,5,15.0,10,14,8.0,76.0,0.0,0.0,0.0,76.0
117,5,15.0,10,15,3.0,376.0,11.0,0.0,0.0,387.0
117,5,15.0,10,15,8.0,17.0,0.0,0.0,0.0,17.0
117,5,15.0,10,15,15.0,263.0,0.0,0.0,0.0,263.0
117,5,15.0,10,15,13.0,164.0,0.0,0.0,0.0,164.0
117,5,15.0,10,15,1.0,207.0,9.0,0.0,0.0,216.0
117,5,15.0,10,15,7.0,8.0,0.0,0.0,0.0,8.0
117,5,15.0,10,15,4.0,82.0,0.0,0.0,0.0,82.0
117,5,15.0,10,15,19.0,80.0,0.0,0.0,0.0,80.0
117,5,15.0,10,15,16.0,96.0,0.0,0.0,0.0,96.0
117,5,15.0,10,15,9.0,12.0,0.0,0.0,0.0,12.0
117,5,25.0,4,13,4.0,0.0,50.0,0.0,0.0,50.0
117,5,25.0,4,13,2.0,0.0,21.0,0.0,0.0,21.0
117,5,25.0,4,13,8.0,0.0,38.0,0.0,0.0,38.0
117,5,25.0,4,13,1.0,0.0,236.0,0.0,0.0,236.0
117,5,25.0,4,13,3.0,0.0,326.0,21.0,31.0,378.0
117,5,25.0,4,13,13.0,0.0,168.0,0.0,0.0,168.0
117,5,25.0,4,13,15.0,0.0,101.0,0.0,63.0,164.0
117,5,25.0,4,14,13.0,55.0,0.0,0.0,0.0,55.0
117,5,25.0,4,14,19.0,123.0,28.0,0.0,0.0,151.0
117,5,25.0,4,14,1.0,73.0,38.0,0.0,0.0,111.0
117,5,25.0,4,14,7.0,20.0,0.0,0.0,0.0,20.0
117,5,25.0,4,14,10.0,5.0,10.0,0.0,0.0,15.0
117,5,25.0,4,14,6.0,17.0,0.0,0.0,0.0,17.0
117,5,25.0,4,14,3.0,125.0,1427.0,0.0,31.0,1583.0
117,5,25.0,4,14,2.0,0.0,110.0,0.0,10.0,120.0
117,5,25.0,4,14,11.0,110.0,220.0,0.0,0.0,330.0
117,5,25.0,4,14,8.0,17.0,45.0,0.0,0.0,62.0
117,5,25.0,4,14,4.0,55.0,1106.0,0.0,0.0,1161.0
117,5,25.0,4,15,15.0,202.0,1556.0,0.0,0.0,1758.0
117,5,25.0,4,15,8.0,25.0,126.0,0.0,0.0,151.0
117,5,25.0,4,15,4.0,252.0,841.0,0.0,13.0,1106.0
117,5,25.0,4,15,3.0,353.0,3847.0,0.0,45.0,4245.0
117,5,25.0,4,15,2.0,0.0,252.0,0.0,0.0,252.0
117,5,25.0,4,15,13.0,421.0,1851.0,0.0,0.0,2272.0
117,5,25.0,4,15,1.0,135.0,379.0,0.0,0.0,514.0
117,5,33.0,5,13,1.0,580.0,126.0,1178.0,0.0,1884.0
117,5,33.0,5,13,2.0,0.0,21.0,0.0,0.0,21.0
117,5,33.0,5,13,19.0,206.0,62.0,55.0,0.0,323.0
117,5,33.0,5,13,16.0,412.0,59.0,61.0,0.0,532.0
117,5,33.0,5,13,15.0,1346.0,332.0,294.0,0.0,1972.0
117,5,33.0,5,13,10.0,13.0,4.0,4.0,0.0,21.0
117,5,33.0,5,13,7.0,227.0,55.0,45.0,0.0,327.0
117,5,33.0,5,13,4.0,126.0,42.0,84.0,0.0,252.0
117,5,33.0,5,13,3.0,2338.0,489.0,441.0,75.0,3343.0
117,5,33.0,5,13,6.0,328.0,0.0,0.0,0.0,328.0
117,5,33.0,5,13,8.0,34.0,8.0,8.0,0.0,50.0
117,5,33.0,5,14,2.0,0.0,14.0,0.0,0.0,14.0
117,5,33.0,5,14,1.0,175.0,8.0,52.0,0.0,235.0
