tinh,huyen,xa,diaban,hoso,quyen,tsphieu,ttnt,dantoc,phdich,dtv,dt,tinh06,huyen06,xa06,diaban06,ttnt06,hoso06,ghepho,ngaydt,thangdt,tsnguoi,m1b1,tsmuc1b,m1c1,tsmuc1c,m1d1,m2act,m2atn
507,1,29.0,17,14,1,1,2,1,2,2,4,0,,,,,,0,30,7,5,2,,1,1.0,2,750,0
507,1,29.0,17,15,1,1,2,1,2,2,4,0,,,,,,0,26,7,4,2,,2,,2,1130,0
507,3,13.0,16,13,1,1,2,1,2,7,5,507,3.0,13.0,16.0,2.0,13.0,1,18,6,2,2,,1,1.0,1,2213,19
507,3,13.0,16,14,1,1,2,1,2,7,5,507,3.0,13.0,16.0,2.0,14.0,1,14,6,2,2,,2,,1,343,0
507,3,13.0,16,15,1,1,2,1,2,7,5,507,3.0,13.0,16.0,2.0,15.0,1,12,6,4,2,,1,1.0,1,3790,0
507,5,1.0,29,13,1,1,1,1,2,10,8,507,5.0,1.0,29.0,1.0,13.0,1,7,7,5,2,,2,,1,6047,0
507,5,1.0,29,15,1,1,1,1,2,9,8,507,5.0,1.0,29.0,1.0,15.0,1,18,7,5,2,,2,,1,2660,0
507,5,1.0,29,19,1,1,1,1,2,11,8,0,,,,,,0,4,7,4,2,,1,1.0,2,325,0
507,5,7.0,19,13,1,1,2,1,2,10,8,0,,,,,,0,18,6,3,2,,2,,2,2760,0
507,5,7.0,19,14,1,1,2,1,2,14,8,0,,,,,,0,13,6,4,2,,2,,2,1771,187
507,5,7.0,19,15,1,1,2,1,2,11,8,0,,,,,,0,15,6,3,2,,1,1.0,2,0,0
507,5,13.0,24,13,1,1,2,1,2,10,8,507,5.0,13.0,24.0,2.0,13.0,1,23,6,5,2,,2,,1,6550,0
507,5,13.0,24,14,1,1,2,1,2,9,8,507,5.0,13.0,24.0,2.0,14.0,1,28,6,8,2,,2,,1,1960,0
507,5,13.0,24,15,1,1,2,1,2,12,8,507,5.0,13.0,24.0,2.0,15.0,1,28,6,5,2,,2,,1,1145,17
507,5,17.0,23,13,1,1,2,1,2,9,8,0,,,,,,0,31,8,5,2,,1,1.0,2,1323,14
507,5,17.0,23,14,1,1,2,1,2,14,8,0,,,,,,0,22,8,3,2,,1,2.0,2,1045,0
507,5,17.0,23,15,1,1,2,1,2,10,8,0,,,,,,0,23,8,7,2,,2,,2,2458,0
507,5,21.0,4,13,1,1,2,1,2,9,8,507,5.0,21.0,4.0,2.0,13.0,1,10,7,5,2,,2,,1,7123,0
507,5,21.0,4,14,1,1,2,1,2,12,8,507,5.0,21.0,4.0,2.0,14.0,1,14,7,4,2,,2,,1,1105,0
507,5,21.0,4,15,1,1,2,1,2,14,8,507,5.0,21.0,4.0,2.0,15.0,1,23,6,5,2,,2,,1,2661,24
507,5,25.0,28,13,1,1,2,1,2,10,8,0,,,,,,0,9,9,2,2,,2,,2,0,0
507,5,25.0,28,14,1,1,2,1,2,11,8,0,,,,,,0,24,8,5,2,,1,1.0,2,120,0
507,5,25.0,28,20,1,1,2,1,2,12,8,0,,,,,,0,1,10,5,2,,2,,2,5545,0
507,5,29.0,5,13,1,1,2,1,2,11,8,507,5.0,29.0,5.0,2.0,13.0,1,29,6,5,2,,1,1.0,1,2922,0
507,5,29.0,5,14,1,1,2,1,2,12,8,507,5.0,29.0,5.0,2.0,14.0,1,26,7,5,2,,2,,1,1255,0
507,5,29.0,5,15,1,1,2,1,2,14,8,507,5.0,29.0,5.0,2.0,15.0,1,26,6,5,2,,2,,1,6360,11
507,5,33.0,25,14,1,1,2,1,2,11,8,0,,,,,,0,31,8,5,2,,2,,2,1535,0
507,5,33.0,25,15,1,1,2,1,2,12,8,0,,,,,,0,26,9,3,2,,1,1.0,2,7000,0
507,5,33.0,25,20,1,1,2,1,2,14,8,0,,,,,,0,27,8,5,2,,2,,2,7865,0
507,7,1.0,15,13,1,1,1,1,2,16,9,0,,,,,,0,22,8,4,2,,2,,2,1375,34
507,7,1.0,15,14,1,1,1,1,2,16,9,0,,,,,,0,30,8,4,2,,2,,2,8220,88
507,7,1.0,15,20,1,1,1,1,2,16,9,0,,,,,,0,27,8,4,2,,2,,2,0,0
507,7,11.0,18,13,1,1,2,1,2,16,9,507,7.0,11.0,18.0,2.0,13.0,1,4,7,3,2,,2,,1,0,0
507,7,11.0,18,14,1,1,2,1,2,16,9,507,7.0,11.0,18.0,2.0,14.0,1,4,7,4,2,,1,1.0,1,470,0
507,7,11.0,18,15,1,1,2,1,2,16,9,507,7.0,11.0,18.0,2.0,15.0,1,6,7,2,2,,2,,1,0,0
507,7,15.0,14,13,1,1,2,1,2,15,9,0,,,,,,0,22,6,5,2,,1,1.0,2,3200,0
507,7,15.0,14,14,1,1,2,1,2,16,9,0,,,,,,0,15,6,4,2,,1,1.0,2,12751,6605
507,7,15.0,14,15,1,1,2,1,2,16,9,0,,,,,,0,19,6,3,2,,1,1.0,2,4350,0
507,7,24.0,3,13,1,1,2,1,2,16,9,507,7.0,24.0,3.0,2.0,13.0,1,5,7,5,2,,1,1.0,1,343,0
507,7,24.0,3,14,1,1,2,1,2,16,9,507,7.0,24.0,3.0,2.0,14.0,1,7,7,1,2,,2,,1,0,0
507,7,24.0,3,15,1,1,2,1,2,16,9,507,7.0,24.0,3.0,2.0,15.0,1,9,7,5,2,,1,2.0,1,0,0
507,9,2.0,5,13,1,1,1,1,2,20,7,507,9.0,2.0,5.0,1.0,13.0,1,22,9,4,2,,2,,1,6370,0
507,9,2.0,5,14,1,1,1,1,2,21,7,507,9.0,2.0,5.0,1.0,14.0,1,16,9,5,2,,2,,1,3461,61
507,9,2.0,5,15,1,1,1,1,2,20,7,507,9.0,2.0,5.0,1.0,15.0,1,24,9,2,2,,2,,1,0,0
507,9,5.0,18,13,1,1,2,1,2,19,7,0,,,,,,0,26,6,6,2,,2,,2,386,52
507,9,5.0,18,14,1,1,2,1,2,19,7,0,,,,,,0,1,7,3,2,,2,,2,236,69
507,9,5.0,18,15,1,1,2,1,2,19,7,0,,,,,,0,28,6,5,2,,2,,2,490,0
507,9,17.0,14,13,1,1,2,1,2,19,7,0,,,,,,0,10,6,3,2,,2,,2,861,43
507,9,17.0,14,14,1,1,2,1,2,18,7,0,,,,,,0,11,6,5,2,,2,,2,2259,43
507,9,17.0,14,15,1,1,2,1,2,18,7,0,,,,,,0,11,6,4,2,,2,,2,658,14
507,9,23.0,3,13,1,1,2,1,2,18,7,507,9.0,23.0,3.0,2.0,13.0,1,15,9,4,2,,2,,1,755,0
507,9,23.0,3,14,1,1,2,1,2,19,7,507,9.0,23.0,3.0,2.0,14.0,1,11,9,8,2,,2,,1,7326,0
507,9,23.0,3,15,1,1,2,1,2,19,7,507,9.0,23.0,3.0,2.0,15.0,1,16,9,5,2,,2,,1,1315,61
507,9,27.0,14,13,1,1,2,1,2,20,7,0,,,,,,0,23,6,7,2,,2,,2,5490,72
507,9,27.0,14,14,1,1,2,1,2,20,7,0,,,,,,0,24,6,2,2,,2,,2,0,0
507,9,27.0,14,15,1,1,2,1,2,20,7,0,,,,,,0,18,7,4,2,,1,1.0,2,4970,0
507,9,31.0,3,13,1,1,2,1,2,21,7,507,9.0,31.0,3.0,2.0,13.0,1,10,6,5,2,,1,2.0,1,990,51
507,9,31.0,3,14,1,1,2,1,2,20,7,507,9.0,31.0,3.0,2.0,14.0,1,10,6,5,2,,2,,1,2442,0
507,9,31.0,3,15,1,1,2,1,2,20,7,507,9.0,31.0,3.0,2.0,15.0,1,12,6,4,2,,2,,1,4810,480
507,11,9.0,8,13,1,1,2,1,2,27,4,0,,,,,,0,20,6,6,2,,2,,2,0,0
507,11,9.0,8,14,1,1,2,1,2,27,4,0,,,,,,0,25,6,4,2,,2,,2,4300,0
507,11,9.0,8,15,1,1,2,1,2,27,4,0,,,,,,0,23,6,5,2,,2,,2,1040,47
507,13,1.0,22,13,1,1,1,1,2,26,6,507,13.0,1.0,22.0,1.0,13.0,1,30,6,6,2,,2,,1,2510,0
507,13,1.0,22,15,1,1,1,1,2,25,6,507,13.0,1.0,22.0,1.0,15.0,1,24,6,4,2,,2,,1,1795,0
507,13,1.0,22,19,1,1,1,1,2,25,9,0,,,,,,0,25,6,4,2,,2,,2,850,0
507,13,5.0,25,13,1,1,2,1,2,24,5,0,,,,,,0,1,9,2,2,,2,,2,0,0
507,13,5.0,25,14,1,1,2,1,2,22,5,0,,,,,,0,6,9,5,2,,2,,2,7405,0
507,13,5.0,25,19,1,1,2,1,2,23,5,0,,,,,,0,8,9,5,2,,2,,2,3150,0
507,13,9.0,19,13,1,1,2,1,2,23,6,0,,,,,,0,11,6,7,2,,2,,2,637,0
507,13,9.0,19,14,1,1,2,1,2,24,6,0,,,,,,0,13,6,2,2,,2,,2,0,0
507,13,9.0,19,19,1,1,2,1,2,22,7,0,,,,,,0,8,6,5,2,,2,,2,2905,0
507,13,13.0,25,13,1,1,2,1,2,22,6,507,13.0,13.0,25.0,2.0,13.0,1,20,6,4,2,,2,,1,0,0
507,13,13.0,25,14,1,1,2,1,2,24,6,507,13.0,13.0,25.0,2.0,14.0,1,19,6,2,2,,2,,1,0,0
507,13,13.0,25,15,1,1,2,1,2,24,6,507,13.0,13.0,25.0,2.0,15.0,1,21,6,4,2,,2,,1,2515,0
507,13,21.0,22,14,1,1,2,1,2,24,6,507,13.0,21.0,22.0,2.0,14.0,1,25,6,1,2,,2,,1,0,0
507,13,21.0,22,15,1,1,2,1,2,23,6,507,13.0,21.0,22.0,2.0,15.0,1,25,6,4,2,,2,,1,2155,0
507,13,21.0,22,19,1,1,2,1,2,22,6,507,13.0,21.0,22.0,2.0,19.0,1,27,6,3,2,,2,,1,1221,0
507,13,27.0,4,13,1,1,2,1,2,23,5,507,13.0,27.0,4.0,2.0,13.0,1,22,9,6,2,,2,,1,1410,0
507,13,27.0,4,15,1,1,2,1,2,22,5,507,13.0,27.0,4.0,2.0,15.0,1,19,9,6,2,,1,1.0,1,1154,0
507,13,27.0,4,19,1,1,2,1,2,24,5,507,13.0,27.0,4.0,2.0,19.0,1,25,9,5,2,,2,,1,1208,0
507,13,29.0,26,13,1,1,2,1,2,26,6,0,,,,,,0,15,6,4,2,,2,,2,6140,0
507,13,29.0,26,14,1,1,2,1,2,26,6,0,,,,,,0,17,6,5,2,,2,,2,3346,0
507,13,29.0,26,15,1,1,2,1,2,25,6,0,,,,,,0,11,6,3,2,,2,,2,1048,0
507,15,3.0,12,13,1,1,2,1,2,30,4,507,15.0,3.0,12.0,2.0,13.0,1,3,6,4,2,,2,,1,0,0
507,15,3.0,12,14,1,1,2,1,2,29,4,507,15.0,3.0,12.0,2.0,14.0,1,5,6,6,2,,2,,1,5205,0
507,15,3.0,12,15,1,1,2,1,2,28,4,507,15.0,3.0,12.0,2.0,15.0,1,5,6,3,2,,2,,1,394,0
507,15,15.0,17,13,1,1,2,1,2,28,4,0,,,,,,0,11,9,5,2,,2,,2,2365,0
507,15,15.0,17,14,1,1,2,1,2,27,4,0,,,,,,0,28,8,6,2,,2,,2,695,9
507,15,15.0,17,15,1,1,2,1,2,29,4,0,,,,,,0,1,9,3,2,,2,,2,0,0
507,15,21.0,14,13,1,1,2,1,2,30,4,507,15.0,21.0,14.0,2.0,13.0,1,12,6,4,2,,2,,1,620,0
507,15,21.0,14,14,1,1,2,1,2,29,4,507,15.0,21.0,14.0,2.0,14.0,1,1,7,5,2,,2,,1,1600,0
507,15,21.0,14,15,1,1,2,1,2,28,4,507,15.0,21.0,14.0,2.0,15.0,1,11,6,5,2,,2,,1,1265,0
507,15,23.0,1,13,1,1,2,13,2,28,4,507,15.0,23.0,1.0,2.0,13.0,1,2,7,3,2,,2,,1,102,0
507,15,23.0,1,14,1,1,2,13,2,30,4,507,15.0,23.0,1.0,2.0,14.0,1,5,7,6,2,,2,,1,0,0
507,15,23.0,1,15,1,1,2,13,2,29,4,507,15.0,23.0,1.0,2.0,15.0,1,6,7,5,2,,2,,1,310,9034
507,15,29.0,24,13,1,1,2,1,2,28,4,0,,,,,,0,3,9,4,2,,2,,2,890,0
507,15,29.0,24,14,1,1,2,1,2,29,4,0,,,,,,0,27,8,4,2,,2,,2,788,0
507,15,29.0,24,15,1,1,2,1,2,29,4,0,,,,,,0,27,8,4,2,,2,,2,335,0
507,17,1.0,31,13,1,1,1,1,2,35,5,0,,,,,,0,18,6,5,2,,2,,2,5630,0
507,17,1.0,31,14,1,1,1,1,2,34,5,0,,,,,,0,17,6,4,2,,2,,2,2105,0
507,17,1.0,31,15,1,1,1,1,2,35,5,0,,,,,,0,14,6,4,2,,2,,2,4151,0
507,17,7.0,28,13,1,1,2,1,2,31,5,507,17.0,7.0,28.0,2.0,13.0,1,25,7,2,2,,2,,1,0,0
507,17,7.0,28,14,1,1,2,1,2,35,5,507,17.0,7.0,28.0,2.0,14.0,1,20,7,7,2,,2,,1,10883,0
507,17,7.0,28,19,1,1,2,1,2,32,5,507,17.0,7.0,28.0,2.0,19.0,1,20,7,4,2,,1,1.0,1,5400,2753
507,17,11.0,17,13,1,1,2,1,2,32,5,0,,,,,,0,17,9,5,2,,2,,2,640,0
507,17,11.0,17,14,1,1,2,1,2,35,5,0,,,,,,0,12,9,2,2,,2,,2,0,0
507,17,11.0,17,15,1,1,2,1,2,35,5,0,,,,,,0,13,9,4,2,,2,,2,0,0
507,17,15.0,18,13,1,1,2,1,2,32,5,507,17.0,15.0,18.0,2.0,13.0,1,17,6,6,2,,2,,1,705,0
507,17,15.0,18,15,1,1,2,1,2,33,5,507,17.0,15.0,18.0,2.0,15.0,1,25,6,5,2,,2,,1,850,0
507,17,15.0,18,20,1,1,2,1,2,31,5,507,17.0,15.0,18.0,2.0,20.0,1,12,6,4,2,,2,,1,445,0
507,17,21.0,18,13,1,1,2,1,2,32,5,0,,,,,,0,30,9,6,2,,2,,2,1243,0
507,17,21.0,18,14,1,1,2,1,2,32,5,0,,,,,,0,25,9,5,2,,2,,2,425,0
507,17,21.0,18,15,1,1,2,1,2,31,5,0,,,,,,0,30,9,4,2,,2,,2,3415,0
507,17,25.0,5,13,1,1,2,1,2,31,5,507,17.0,25.0,5.0,2.0,13.0,1,28,6,4,2,,2,,1,610,0
507,17,25.0,5,14,1,1,2,1,2,35,5,507,17.0,25.0,5.0,2.0,14.0,1,27,6,5,2,,2,,1,0,0
507,17,25.0,5,15,1,1,2,1,2,32,5,507,17.0,25.0,5.0,2.0,15.0,1,28,6,6,2,,2,,1,270,0
507,17,29.0,14,13,1,1,2,1,2,31,5,0,,,,,,0,17,6,5,2,,2,,2,635,0
507,17,29.0,14,14,1,1,2,1,2,32,5,0,,,,,,0,18,6,5,2,,2,,2,725,105
507,17,29.0,14,15,1,1,2,1,2,35,5,0,,,,,,0,17,6,4,2,,2,,2,1020,42
507,19,1.0,5,13,1,1,1,1,2,37,3,507,19.0,1.0,5.0,1.0,13.0,1,18,6,5,1,1.0,2,,1,3158,0
507,19,1.0,5,14,1,1,1,1,2,37,3,507,19.0,1.0,5.0,1.0,14.0,1,20,6,4,2,,2,,1,753,0
507,19,1.0,5,15,1,1,1,1,2,36,3,507,19.0,1.0,5.0,1.0,15.0,1,19,6,5,2,,2,,1,942,0
507,19,9.0,3,13,1,1,2,1,2,36,3,507,19.0,9.0,3.0,2.0,13.0,1,9,7,5,2,,1,1.0,1,1421,11
507,19,9.0,3,14,1,1,2,1,2,36,3,507,19.0,9.0,3.0,2.0,14.0,1,5,7,5,2,,2,,1,307,0
507,19,9.0,3,15,1,1,2,1,2,39,3,507,19.0,9.0,3.0,2.0,15.0,1,3,7,3,2,,2,,1,1752,0
507,19,11.0,24,13,1,1,2,1,2,36,3,0,,,,,,0,16,9,4,2,,1,1.0,2,0,0
507,19,11.0,24,14,1,1,2,1,2,37,3,0,,,,,,0,6,9,6,2,,2,,2,13357,0
507,19,11.0,24,15,1,1,2,1,2,38,3,0,,,,,,0,28,8,1,2,,2,,2,0,0
507,19,15.0,3,13,1,1,2,1,2,38,3,507,19.0,15.0,3.0,2.0,13.0,1,18,7,5,2,,2,,1,2061,0
507,19,15.0,3,14,1,1,2,1,2,38,3,507,19.0,15.0,3.0,2.0,14.0,1,19,7,5,2,,2,,1,6072,2354
507,19,15.0,3,15,1,1,2,1,2,39,3,507,19.0,15.0,3.0,2.0,15.0,1,18,7,4,2,,2,,1,3180,0
507,19,17.0,23,13,1,1,2,1,2,39,3,0,,,,,,0,20,8,5,2,,2,,2,358,9
507,19,17.0,23,14,1,1,2,1,2,37,3,0,,,,,,0,25,8,3,2,,2,,2,312,0
507,19,17.0,23,15,1,1,2,1,2,36,3,0,,,,,,0,27,8,4,2,,2,,2,3094,0
507,19,23.0,3,13,1,1,2,1,2,38,3,507,19.0,23.0,3.0,2.0,13.0,1,25,6,5,2,,2,,1,776,0
507,19,23.0,3,14,1,1,2,1,2,39,3,507,19.0,23.0,3.0,2.0,14.0,1,26,6,5,2,,2,,1,599,0
507,19,23.0,3,15,1,1,2,1,2,37,3,507,19.0,23.0,3.0,2.0,15.0,1,26,6,3,2,,2,,1,0,0
507,19,27.0,10,13,1,1,2,1,2,2,1,0,,,,,,0,9,9,1,2,,2,,2,0,0
507,19,27.0,10,14,1,1,2,1,2,2,1,0,,,,,,0,10,9,6,2,,1,1.0,2,2800,0
507,19,27.0,10,15,1,1,2,1,2,4,1,0,,,,,,0,31,8,1,2,,2,,2,0,0
509,1,3.0,5,14,1,1,1,1,2,4,1,509,1.0,3.0,5.0,1.0,14.0,1,1,7,2,2,,2,,1,0,0
509,1,3.0,5,15,1,1,1,1,2,4,1,509,1.0,3.0,5.0,1.0,15.0,1,4,7,3,2,,2,,1,710,0
509,1,3.0,5,20,1,1,1,1,2,4,1,0,,,,,,0,28,6,8,2,,2,,2,2650,0
509,1,7.0,17,13,1,1,1,1,2,32,1,0,,,,,,0,18,9,5,2,,2,,2,355,0
509,1,7.0,17,14,1,1,1,1,2,32,1,0,,,,,,0,9,9,4,2,,2,,2,4750,0
509,1,7.0,17,15,1,1,1,1,2,32,1,0,,,,,,0,15,9,4,2,,2,,2,6451,0
509,1,9.0,6,13,1,1,1,1,2,1,1,509,1.0,9.0,6.0,1.0,13.0,1,13,7,4,2,,2,,1,24170,0
509,1,9.0,6,14,1,1,1,1,2,1,1,509,1.0,9.0,6.0,1.0,14.0,1,15,7,4,2,,2,,1,8550,0
509,1,9.0,6,15,1,1,1,1,2,1,1,509,1.0,9.0,6.0,1.0,15.0,1,18,7,4,2,,2,,1,16625,31
509,1,29.0,5,13,1,1,2,1,2,31,1,509,1.0,29.0,5.0,2.0,13.0,1,14,8,4,2,,2,,1,0,0
509,1,29.0,5,14,1,1,2,1,2,31,1,509,1.0,29.0,5.0,2.0,14.0,1,17,8,6,2,,2,,1,3490,0
509,1,29.0,5,15,1,1,2,1,2,31,1,509,1.0,29.0,5.0,2.0,15.0,1,19,8,4,2,,2,,1,661,0
509,1,31.0,8,13,1,1,2,1,2,30,1,0,,,,,,0,22,8,4,2,,2,,2,1082,26
509,1,31.0,8,14,1,1,2,1,2,30,1,0,,,,,,0,25,8,4,2,,2,,2,201,0
509,1,31.0,8,15,1,1,2,1,2,30,1,0,,,,,,0,28,8,6,2,,2,,2,680,10
509,3,1.0,21,13,1,1,1,1,2,7,2,509,3.0,1.0,21.0,1.0,13.0,1,16,6,5,2,,2,,1,711,0
509,3,1.0,21,14,1,1,1,1,2,5,2,509,3.0,1.0,21.0,1.0,14.0,1,22,6,3,2,,2,,1,3150,0
509,3,1.0,21,15,1,1,1,1,2,7,2,509,3.0,1.0,21.0,1.0,15.0,1,19,6,7,2,,2,,1,825,0
509,3,11.0,3,13,1,1,2,1,2,5,7,509,3.0,11.0,3.0,2.0,13.0,1,13,7,2,2,,2,,1,0,0
509,3,11.0,3,14,1,1,2,1,2,5,7,509,3.0,11.0,3.0,2.0,14.0,1,16,7,5,2,,2,,1,15737,0
509,3,11.0,3,15,1,1,2,1,2,7,2,509,3.0,11.0,3.0,2.0,15.0,1,13,7,3,2,,1,1.0,1,0,0
509,3,21.0,21,13,1,1,2,1,2,6,2,0,,,,,,0,19,7,6,2,,1,2.0,2,2127,187
509,3,21.0,21,14,1,1,2,1,2,6,2,0,,,,,,0,22,7,5,2,,2,,2,1617,0
509,3,21.0,21,15,1,1,2,1,2,6,2,0,,,,,,0,25,7,5,2,,2,,2,1079,47
509,5,1.0,33,13,1,1,1,1,2,9,3,0,,,,,,0,12,6,1,2,,2,,2,0,0
509,5,1.0,33,14,1,1,1,1,2,10,3,0,,,,,,0,17,6,5,2,,2,,2,0,0
509,5,1.0,33,15,1,1,1,1,2,8,3,0,,,,,,0,11,6,5,2,,2,,2,460,0
509,5,3.0,22,13,1,1,2,1,2,10,3,509,5.0,3.0,22.0,2.0,13.0,1,26,6,3,2,,2,,1,219,0
509,5,3.0,22,14,1,1,2,1,2,9,3,509,5.0,3.0,22.0,2.0,14.0,1,28,6,4,2,,2,,1,140,133
509,5,3.0,22,15,1,1,2,1,2,8,3,509,5.0,3.0,22.0,2.0,15.0,1,19,6,2,2,,2,,1,0,0
509,5,11.0,3,13,1,1,2,1,2,8,3,509,5.0,11.0,3.0,2.0,13.0,1,6,7,4,2,,2,,1,1369,31
509,5,11.0,3,14,1,1,2,1,2,9,3,509,5.0,11.0,3.0,2.0,19.0,1,12,7,2,2,,2,,1,200,0
509,5,11.0,3,15,1,1,2,1,2,10,3,509,5.0,11.0,3.0,2.0,15.0,1,11,7,6,2,,2,,1,163,0
509,5,17.0,14,13,1,1,2,1,2,9,3,0,,,,,,0,12,8,3,2,,2,,2,0,0
509,5,17.0,14,14,1,1,2,1,2,10,3,0,,,,,,0,12,8,3,2,,2,,2,0,0
509,5,17.0,14,15,1,1,2,1,2,8,3,0,,,,,,0,12,8,4,2,,2,,2,953,0
509,7,5.0,15,13,1,1,2,1,2,33,4,509,7.0,5.0,15.0,2.0,13.0,1,25,9,2,2,,2,,1,0,0
509,7,5.0,15,14,1,1,2,1,2,35,4,509,7.0,5.0,15.0,2.0,14.0,1,26,9,2,2,,2,,1,0,0
509,7,5.0,15,15,1,1,2,1,2,34,4,509,7.0,5.0,15.0,2.0,15.0,1,25,9,4,2,,2,,1,0,0
509,7,9.0,18,13,1,1,2,1,2,33,4,0,,,,,,0,13,9,7,2,,2,,2,2546,12
509,7,9.0,18,15,1,1,2,1,2,34,4,0,,,,,,0,2,9,2,2,,2,,2,0,0
509,7,9.0,18,19,1,1,2,1,2,35,4,0,,,,,,0,2,9,5,2,,1,1.0,2,2508,0
509,7,15.0,6,13,1,1,2,1,2,11,4,509,7.0,15.0,6.0,2.0,13.0,1,20,6,1,2,,2,,1,0,0
509,7,15.0,6,14,1,1,2,1,2,12,4,509,7.0,15.0,6.0,2.0,19.0,1,20,6,2,2,,2,,1,0,0
509,7,15.0,6,15,1,1,2,1,2,13,4,509,7.0,15.0,6.0,2.0,15.0,1,20,6,5,2,,2,,1,549,16
509,7,23.0,6,13,1,1,2,1,2,11,4,0,,,,,,0,9,6,3,2,,1,3.0,2,340,0
509,7,23.0,6,14,1,1,2,1,2,12,4,0,,,,,,0,9,6,5,2,,2,,2,0,0
509,7,23.0,6,15,1,1,2,1,2,13,4,0,,,,,,0,9,6,3,2,,2,,2,0,0
509,7,27.0,18,13,1,1,2,1,2,11,4,509,7.0,27.0,18.0,2.0,13.0,1,1,7,5,2,,2,,1,383,0
509,7,27.0,18,14,1,1,2,1,2,13,4,509,7.0,27.0,18.0,2.0,14.0,1,1,7,8,2,,2,,1,12932,0
509,7,27.0,18,15,1,1,2,1,2,12,4,509,7.0,27.0,18.0,2.0,15.0,1,1,7,8,2,,2,,1,986,8
509,7,33.0,14,13,1,1,2,1,2,3,1,0,,,,,,0,14,6,5,2,,2,,2,11789,0
509,7,33.0,14,14,1,1,2,1,2,3,1,0,,,,,,0,4,6,2,2,,2,,2,0,0
509,7,33.0,14,15,1,1,2,1,2,3,1,0,,,,,,0,11,6,4,2,,2,,2,841,38
509,9,1.0,24,13,1,1,1,1,2,14,5,509,9.0,1.0,24.0,1.0,13.0,1,12,7,4,2,,2,,1,792,14
509,9,1.0,24,14,1,1,1,1,2,16,5,509,9.0,1.0,24.0,1.0,14.0,1,20,7,6,2,,2,,1,387,0
509,9,1.0,24,15,1,1,1,1,2,15,5,509,9.0,1.0,24.0,1.0,15.0,1,12,7,2,2,,2,,1,0,0
509,9,13.0,2,13,1,1,2,1,2,15,5,509,9.0,13.0,2.0,2.0,13.0,1,18,6,1,2,,2,,1,0,0
509,9,13.0,2,14,1,1,2,17,1,14,5,509,9.0,13.0,2.0,2.0,15.0,1,18,6,2,2,,2,,1,0,0
509,9,13.0,2,19,1,1,2,1,2,16,5,0,,,,,,0,20,6,5,2,,2,,2,0,0
509,9,23.0,17,13,1,1,2,1,2,16,5,0,,,,,,0,2,7,3,2,,2,,2,797,0
509,9,23.0,17,14,1,1,2,1,2,15,5,0,,,,,,0,30,6,5,2,,2,,2,250,0
509,9,23.0,17,15,1,1,2,1,2,14,5,0,,,,,,0,30,6,5,2,,2,,2,898,16
509,10,5.0,15,13,1,1,2,1,2,18,6,509,10.0,5.0,15.0,2.0,13.0,1,14,7,4,2,,2,,1,3014,0
509,10,5.0,15,14,1,1,2,1,2,17,6,509,10.0,5.0,15.0,2.0,14.0,1,6,7,6,2,,2,,1,163,0
509,10,5.0,15,15,1,1,2,1,2,19,6,509,10.0,5.0,15.0,2.0,15.0,1,18,6,7,2,,2,,1,0,0
509,10,9.0,32,13,1,1,2,1,2,18,6,0,,,,,,0,12,6,5,2,,2,,2,8498,0
509,10,9.0,32,14,1,1,2,1,2,17,6,0,,,,,,0,23,6,4,2,,2,,2,1528,0
509,10,9.0,32,15,1,1,2,1,2,19,6,0,,,,,,0,12,6,2,2,,2,,2,0,0
509,10,11.0,5,13,1,1,2,1,2,18,6,509,10.0,11.0,5.0,2.0,13.0,1,30,6,2,2,,2,,1,815,31
509,10,11.0,5,14,1,1,2,1,2,17,6,509,10.0,11.0,5.0,2.0,14.0,1,10,7,5,2,,2,,1,1351,0
509,10,11.0,5,15,1,1,2,1,2,19,6,509,10.0,11.0,5.0,2.0,15.0,1,6,7,3,2,,1,1.0,1,120,0
509,10,13.0,32,13,1,1,2,1,2,18,6,509,10.0,13.0,32.0,2.0,13.0,1,14,9,4,2,,2,,1,320,0
509,10,13.0,32,14,1,1,2,1,2,18,6,509,10.0,13.0,32.0,2.0,14.0,1,16,9,4,2,,2,,1,360,0
509,10,13.0,32,15,1,1,2,1,2,18,6,509,10.0,13.0,32.0,2.0,15.0,1,18,9,3,2,,2,,1,596,0
509,10,15.0,30,14,1,1,2,1,2,17,6,0,,,,,,0,11,9,4,2,,2,,2,624,0
509,10,15.0,30,15,1,1,2,1,2,17,6,0,,,,,,0,15,9,3,2,,1,1.0,2,765,0
509,10,15.0,30,20,1,1,2,1,2,17,6,0,,,,,,0,8,9,7,2,,2,,2,1268,0
509,11,1.0,42,13,1,1,1,1,2,2,1,0,,,,,,0,20,6,4,2,,2,,2,1139,41
509,11,1.0,42,14,1,1,1,1,2,2,1,0,,,,,,0,23,6,4,2,,2,,2,11200,0
509,11,1.0,42,15,1,1,1,1,2,2,1,0,,,,,,0,25,6,4,2,,2,,2,915,18
509,11,5.0,5,13,1,1,2,1,2,38,8,509,11.0,5.0,5.0,2.0,13.0,1,25,8,3,2,,2,,1,7800,0
509,11,5.0,5,14,1,1,2,1,2,38,8,509,11.0,5.0,5.0,2.0,14.0,1,27,8,4,2,,1,2.0,1,985,0
509,11,5.0,5,15,1,1,2,1,2,38,8,509,11.0,5.0,5.0,2.0,15.0,1,21,8,4,2,,1,1.0,1,835,0
