tinh,huyen,xa,m3tt1,m3c6,m3c7,m3c8,m3c9,m3c10,m3c11,m3c12
811,09,29,1,20,4,5,1,1,20,2
811,09,35,1,18,4,5,1,1,90,73
811,09,35,2,26,4,5,1,1,60,12
811,11,23,1,36,3,4,1,1,5,1
811,11,23,2,36,3,4,1,1,5,0
811,11,31,1,36,3,4,1,1,4,-1
811,11,31,2,36,3,4,1,1,5,-1
811,11,31,3,15,4,4,1,2,25,25
811,11,31,4,15,4,3,1,2,18,18
811,11,31,5,5,4,4,1,2,32,32
811,13,13,1,37,4,4,1,1,15,0
811,13,13,2,18,4,5,1,1,8,8
811,13,21,1,18,1,4,1,2,-2,-2
811,13,21,2,15,1,1,1,2,-2,-2
811,13,21,3,15,4,5,1,2,-2,-2
811,13,25,1,15,4,1,2,1,278,198
811,13,25,2,20,3,1,2,1,850,558
811,13,25,3,15,4,1,1,1,-1,-1
811,13,33,1,10,1,4,1,2,10,0
811,13,33,2,10,1,1,1,2,20,15
811,13,41,1,18,3,3,1,1,45,42
811,13,41,2,20,3,4,1,1,14,-1
811,13,41,3,28,3,4,1,1,10,10
811,13,41,4,15,3,4,1,1,6,6
811,13,41,5,20,3,1,1,1,52,41
811,13,45,1,15,1,1,1,1,83,80
811,13,45,2,15,3,5,2,1,538,498
813,03,15,1,10,4,9,1,2,25,15
813,04,09,1,23,3,4,1,1,25,8
813,04,09,2,23,3,3,1,1,30,10
813,04,09,3,23,1,1,1,2,-2,-2
813,04,09,4,23,1,1,1,2,-2,-2
813,04,09,5,17,1,3,1,2,-2,-2
813,04,15,1,13,3,1,1,1,27,26
813,04,15,2,13,3,1,1,1,25,23
813,04,15,3,5,3,1,1,1,10,0
813,04,15,4,30,3,9,1,1,4,0
813,04,15,5,51,3,1,1,1,5,3
813,05,03,1,20,4,4,1,1,20,12
813,05,15,1,14,1,1,1,1,46,19
813,05,15,2,14,4,4,1,1,20,8
813,05,15,3,14,4,4,1,1,25,12
813,05,15,4,14,4,4,1,1,22,6
813,05,15,5,14,4,4,1,1,26,8
813,05,17,1,10,4,5,1,1,20,16
813,05,17,2,10,4,5,1,1,25,20
813,05,17,3,5,4,3,1,1,30,30
813,05,17,4,5,4,3,1,1,20,20
813,05,17,5,11,4,4,1,1,7,7
813,07,05,1,15,4,5,1,1,12,1
813,07,05,2,15,4,4,1,1,8,0
813,07,05,3,15,4,4,1,1,10,0
813,07,05,4,15,4,3,1,2,8,1
813,07,05,5,20,4,3,1,2,5,0
813,07,07,1,10,4,3,1,2,12,0
813,07,07,2,16,4,2,1,2,8,0
813,07,07,3,36,4,3,1,2,7,0
813,07,07,4,11,4,2,1,2,15,4
813,07,07,5,10,3,2,1,2,8,1
813,07,11,1,10,4,2,1,1,60,3
813,07,11,2,10,4,4,1,1,40,1
813,07,11,3,10,4,2,1,2,40,5
813,07,11,4,10,4,4,1,2,50,2
813,07,11,5,10,4,2,1,2,70,2
813,07,13,1,10,4,1,1,1,18,3
813,07,13,2,10,4,2,1,2,20,4
813,07,13,3,10,4,1,1,1,17,2
813,07,13,4,10,4,2,1,1,15,4
813,07,13,5,10,4,4,1,1,10,1
813,09,11,1,15,3,4,1,1,7,1
813,09,11,2,15,4,4,1,1,10,0
813,09,11,3,15,4,4,1,1,7,1
813,09,13,1,15,1,4,1,1,-2,-2
813,09,13,2,15,4,4,1,1,-2,-2
813,09,13,3,15,4,4,1,1,-2,-2
813,09,13,4,15,4,4,1,1,-2,-2
813,09,13,5,15,4,4,1,1,-2,-2
813,09,15,1,17,3,1,2,2,18,7
813,09,15,2,10,3,3,2,2,6,0
813,09,15,3,10,3,3,2,2,5,1
813,09,15,4,52,3,2,1,1,2,1
813,09,15,5,52,3,2,1,1,2,1
813,11,03,1,15,1,4,1,1,97,21
813,11,03,2,10,4,4,1,1,12,2
813,11,03,3,15,4,5,1,1,11,1
813,11,03,4,6,3,4,1,1,6,2
813,11,03,5,14,3,5,1,1,10,4
813,11,09,1,16,3,4,1,1,9,0
813,11,09,2,10,3,4,1,1,26,9
813,11,09,3,10,3,4,1,1,8,2
813,11,09,4,10,3,4,1,1,10,2
813,11,09,5,10,3,4,1,1,6,1
813,11,11,1,10,3,2,1,1,20,3
813,11,11,2,30,3,2,1,1,10,0
813,11,13,1,10,3,3,1,1,10,2
813,11,13,2,16,3,4,1,1,14,1
813,11,21,1,10,1,3,1,1,20,6
813,11,21,2,10,3,2,1,1,9,1
813,11,21,3,10,4,1,1,1,20,15
813,11,21,4,11,3,1,1,1,12,8
813,11,21,5,10,3,2,1,1,9,7
813,11,25,1,11,3,5,1,1,15,2
813,11,25,2,55,3,1,1,1,12,5
813,11,25,3,52,4,3,1,1,6,1
813,11,25,4,52,3,1,1,1,10,2
813,11,25,5,16,3,4,1,1,20,13
813,13,03,1,7,4,4,1,1,-2,-2
813,13,13,1,15,4,4,1,1,15,10
813,13,13,2,15,4,3,1,1,5,0
813,13,13,3,15,4,3,1,1,5,0
813,13,13,4,15,4,2,1,1,13,4
813,13,13,5,15,4,2,1,1,15,6
813,15,03,1,10,4,4,1,2,2,2
813,15,03,2,52,4,3,1,2,10,0
813,15,03,3,30,4,5,1,2,10,0
813,15,03,4,5,4,4,1,2,10,0
813,15,03,5,5,4,4,1,2,9,0
813,15,17,1,25,4,5,1,2,-2,-2
813,15,17,2,45,4,3,1,2,-2,-2
813,17,03,1,10,4,5,1,1,9,0
813,17,03,2,11,4,5,1,1,10,0
813,17,05,1,10,4,2,1,1,20,0
813,17,05,2,10,4,5,1,1,13,0
813,17,05,3,10,4,5,1,1,9,0
813,17,05,4,5,4,5,1,1,20,14
813,17,09,1,10,4,4,1,1,25,-2
813,17,09,2,10,4,5,1,1,8,0
813,17,09,3,5,4,5,1,1,7,0
813,21,05,1,55,3,4,1,1,20,-2
813,21,05,2,16,3,4,1,1,30,20
813,24,03,1,10,4,5,1,1,8,0
815,23,03,1,15,4,3,1,1,15,1
815,23,03,2,15,4,3,1,1,16,0
815,23,03,3,15,4,3,1,2,10,1
815,23,03,4,15,4,3,1,2,8,0
815,23,03,5,15,4,3,1,2,11,0
815,23,05,1,15,4,5,1,1,12,3
815,23,05,2,15,4,5,1,1,14,5
815,23,05,3,5,4,5,1,1,8,2
815,23,05,4,5,2,5,1,1,12,2
815,23,05,5,5,2,5,1,1,9,1
815,23,09,1,15,4,4,1,1,25,3
815,23,09,2,15,4,4,1,1,23,2
815,23,09,3,15,4,3,1,1,32,5
815,23,09,4,15,4,4,1,1,37,6
815,23,09,5,15,4,3,1,1,41,7
815,23,11,1,15,4,3,1,2,62,9
815,23,11,2,15,4,3,1,2,58,7
815,23,11,3,15,4,3,1,2,70,15
815,23,11,4,15,4,5,1,2,23,3
815,23,11,5,15,4,3,1,2,22,4
815,23,15,1,22,4,5,1,1,17,1
815,23,15,2,15,4,3,1,1,18,2
815,23,15,3,35,4,3,1,1,11,1
815,23,15,4,15,4,3,1,1,17,2
815,23,15,5,15,4,3,1,1,14,2
815,25,03,1,15,4,4,1,1,10,1
815,25,03,2,50,4,4,1,1,4,0
815,25,03,3,50,4,3,1,1,4,0
815,25,03,4,15,4,4,1,1,8,2
815,25,05,1,29,4,1,1,1,13,0
815,25,05,2,51,4,3,1,1,17,8
815,25,05,3,35,4,3,1,1,8,0
815,25,05,4,51,4,4,1,1,6,0
815,25,05,5,15,4,4,1,1,6,1
815,25,07,1,15,4,3,1,1,8,2
815,25,07,2,15,4,4,1,1,15,1
815,25,07,3,15,3,2,1,1,9,1
815,25,07,4,15,4,3,1,1,16,2
815,25,07,5,15,4,3,1,1,12,1
815,25,15,1,50,4,4,1,1,5,2
815,25,15,2,52,4,2,1,1,12,9
815,25,15,3,55,4,5,1,1,5,4
815,25,17,1,15,3,1,1,1,-2,-2
815,25,17,2,5,3,1,1,1,-2,-2
815,27,11,1,15,4,3,1,2,-2,-2
815,27,11,2,15,4,4,1,2,-2,-2
815,27,11,3,15,4,3,1,2,-2,-2
815,27,11,4,15,4,2,1,2,-2,-2
815,27,11,5,15,4,3,1,2,-2,-2
815,27,13,1,15,3,3,1,1,10,1
815,27,13,2,52,3,3,1,1,3,0
815,27,13,3,35,3,3,1,1,5,0
815,27,13,4,15,3,3,1,1,7,0
815,27,13,5,15,1,1,1,2,0,0
815,27,19,1,15,4,3,1,1,15,1
815,27,19,2,15,4,3,1,1,16,0
815,27,19,3,15,4,3,1,2,10,1
815,27,19,4,15,4,3,1,2,8,0
815,27,19,5,15,4,3,1,2,11,0
815,27,23,1,51,3,3,1,1,5,0
815,27,23,2,51,3,4,1,1,4,0
815,27,23,3,51,4,5,1,1,5,0
815,27,23,4,45,4,5,1,1,21,1
815,27,23,5,51,4,4,1,1,4,1
815,29,01,1,52,3,1,1,1,-1,-1
815,29,01,2,51,3,1,1,1,-1,-1
815,29,01,3,50,3,2,1,1,-1,-1
815,29,01,4,50,3,1,1,1,-1,-1
815,29,01,5,52,3,1,1,1,-1,-1
815,29,03,1,25,3,4,1,1,32,18
815,29,03,2,50,4,3,1,1,5,2
815,29,05,1,15,4,1,1,1,-1,-1
815,29,05,2,50,4,3,1,1,-1,-1
815,29,05,3,25,4,5,1,1,-1,-1
815,29,05,4,50,2,3,1,1,-1,-1
815,29,05,5,15,2,3,1,1,-2,3
815,29,11,1,15,2,4,1,1,70,3
815,29,11,2,15,4,4,1,1,4,1
815,29,11,3,15,4,3,1,1,0,0
815,29,11,4,50,4,5,1,1,4,0
815,29,11,5,45,4,5,1,1,-1,-1
816,01,13,1,15,4,5,1,2,29,17
816,01,13,2,15,4,3,1,2,118,40
816,01,13,3,15,4,2,1,1,12,4
816,01,13,4,25,4,3,1,2,31,23
816,03,07,1,45,2,3,1,1,25,3
816,03,07,2,52,3,3,1,1,8,0
816,03,13,1,15,4,4,1,2,-2,-2
816,03,13,2,15,4,2,1,2,-2,-2
816,03,13,3,15,4,1,1,2,-2,-2
816,05,03,1,15,4,1,1,2,125,75
816,05,03,2,15,4,4,1,2,320,205
816,05,03,3,15,4,4,1,2,70,17
816,05,03,4,20,3,1,2,1,680,450
816,05,05,1,15,4,4,1,2,10,0
816,05,05,2,15,4,1,1,2,-2,-2
816,05,05,3,20,4,5,1,2,60,60
816,05,05,4,15,3,4,1,1,-2,-2
816,05,09,1,20,4,5,1,1,65,57
816,05,09,2,15,4,3,1,1,7,0
816,05,09,3,15,3,2,1,1,5,1
816,05,15,1,15,4,2,1,2,100,98
816,05,15,2,15,4,2,1,2,95,93
816,05,15,3,24,4,4,1,1,38,35
816,07,07,1,90,1,3,1,1,20,8
816,07,07,2,15,4,1,1,1,5,0
816,07,07,3,52,4,3,1,1,5,2
816,07,07,4,15,4,2,1,1,3,0
816,07,07,5,15,4,1,1,1,5,0
816,07,13,1,15,4,4,1,1,285,252
816,07,13,2,15,4,4,1,1,50,32
816,07,13,3,20,4,4,1,1,65,60
816,07,13,4,11,4,5,1,2,201,152
816,07,13,5,15,4,1,1,2,30,19
816,07,17,1,15,4,1,1,2,-1,-1
816,07,21,1,15,4,1,1,2,-1,-1
816,07,23,1,26,3,4,1,1,6,-2
816,07,23,2,20,3,4,1,1,218,-2
816,07,27,1,5,4,5,1,1,30,0
816,07,27,2,5,4,5,1,1,30,0
816,07,27,3,5,4,5,1,1,30,5
816,07,31,1,15,4,2,1,1,15,3
816,07,31,2,15,4,2,1,1,11,2
816,07,31,3,36,3,4,1,1,10,0
816,09,03,1,15,4,3,1,1,5,0
816,09,03,2,15,4,4,1,1,5,0
816,09,03,3,50,4,5,1,1,2,0
816,09,03,4,50,4,5,1,1,2,0
816,09,07,1,20,4,5,1,1,50,40
816,09,07,2,20,4,5,1,1,6,3
816,09,11,1,10,3,3,1,1,14,0
816,09,17,1,15,3,4,1,1,16,0
816,09,17,2,15,3,3,1,1,22,0
816,11,03,1,15,2,3,1,1,250,240
816,11,03,2,52,3,4,1,1,3,0
816,11,03,3,52,3,4,1,1,8,1
816,11,03,4,15,4,3,1,2,30,30
816,11,07,1,15,4,5,1,1,250,-2
816,11,07,2,15,4,3,1,1,12,2
816,11,07,3,15,3,2,1,1,7,3
816,11,07,4,37,3,5,1,1,7,1
816,11,07,5,15,4,5,1,2,50,35
816,11,09,1,10,4,5,1,2,55,40
816,11,09,2,10,4,4,1,2,30,20
816,11,09,3,10,4,5,1,2,30,2
816,11,09,4,16,2,2,2,1,350,300
816,11,17,1,10,4,4,1,2,-2,-2
816,11,17,2,15,3,3,1,1,6,0
816,11,17,3,10,1,1,1,2,-2,-2
817,03,09,1,26,3,4,1,1,18,0
817,03,09,2,26,3,4,1,1,12,0
817,03,09,3,26,3,4,1,1,12,0
817,03,09,4,26,3,4,1,1,6,0
817,03,09,5,26,3,4,1,1,6,0
817,03,17,1,20,2,4,2,1,20,2
817,03,17,2,26,3,4,1,1,5,1
817,03,17,3,20,2,1,2,1,96,90
817,03,17,4,51,3,4,1,1,2,1
817,03,17,5,50,3,3,1,1,5,1
817,05,04,1,11,5,3,1,2,-2,-2
817,05,04,2,10,4,3,1,1,-2,-2
817,05,05,1,11,5,3,1,2,-2,-2
817,05,05,2,10,4,3,1,2,-2,-2
817,05,17,1,11,5,3,1,2,-2,-2
817,05,17,2,10,1,3,1,2,-2,-2
817,05,17,3,10,4,3,1,2,-2,-2
817,07,08,1,52,4,1,1,1,-2,-2
817,07,09,1,18,4,4,1,1,142,116
817,09,07,1,19,5,4,1,1,579,569
817,09,07,2,36,4,4,1,1,5,0
817,09,07,3,10,4,4,1,1,12,0
817,09,15,1,19,4,5,1,2,540,538
817,09,15,2,19,3,4,1,1,20,20
817,09,15,3,19,4,5,1,2,40,40
817,13,17,1,20,3,1,2,1,-2,-2
817,15,09,1,5,3,3,1,1,5,-2
817,15,09,2,15,3,4,1,1,4,-2
817,15,09,3,15,3,1,1,1,3,1
817,15,09,4,50,3,4,1,1,2,1
817,15,09,5,52,3,3,1,1,6,3
817,15,13,1,15,3,1,1,1,2,-1
817,15,13,2,52,3,4,1,1,2,1
817,15,13,3,52,3,1,1,1,3,1
817,15,13,4,55,3,5,1,1,4,3
817,15,13,5,50,3,3,1,1,2,1
819,03,05,1,15,4,1,1,1,10,2
819,03,05,2,15,3,1,1,1,30,25
819,03,05,3,15,3,4,1,1,35,28
819,03,05,4,15,3,4,1,1,30,26
819,03,09,1,15,3,4,1,1,4,0
819,03,09,2,51,3,2,1,1,7,1
819,03,09,3,51,3,2,1,1,4,1
819,03,09,4,51,3,2,1,1,4,1
819,03,13,1,15,4,2,1,1,15,2
819,03,13,2,15,4,2,1,1,20,3
819,03,13,3,15,4,3,1,1,20,2
819,03,13,4,51,3,4,1,1,30,10
819,03,13,5,15,4,4,1,1,160,0
819,03,17,1,51,4,2,1,1,50,10
819,05,03,1,26,4,1,1,1,15,5
819,05,03,2,20,4,3,1,1,18,3
819,05,23,1,52,4,4,1,1,3,1
819,05,23,2,45,4,4,1,1,15,3
819,05,23,3,35,4,4,1,1,4,1
819,05,23,4,52,4,3,1,1,3,1
819,05,23,5,52,4,5,1,1,3,1
819,05,25,1,26,3,3,1,1,4,0
819,05,25,2,15,3,4,1,1,3,0
819,05,25,3,15,3,2,1,1,4,1
819,05,25,4,52,3,4,1,1,2,1
819,05,25,5,52,3,4,1,1,2,1
819,05,33,1,15,4,1,1,1,20,5
819,05,33,2,51,4,1,1,1,40,6
819,05,33,3,51,4,1,1,1,45,7
819,07,17,1,51,3,5,1,1,27,0
819,07,17,2,51,4,4,1,1,22,0
819,07,17,3,15,3,5,1,1,20,0
819,07,17,4,26,3,2,1,1,15,4
819,07,17,5,26,3,2,1,1,10,0
819,07,25,1,15,3,1,1,1,17,10
819,07,25,2,15,3,1,1,1,18,6
819,07,25,3,15,3,1,1,1,12,6
819,07,25,4,15,3,1,1,1,7,6
819,07,27,1,28,4,4,1,1,33,19
819,09,03,1,15,4,3,1,1,208,195
819,09,03,2,15,4,4,1,1,30,30
819,09,03,3,15,4,3,1,1,6,2
819,09,03,4,15,5,4,1,1,7,2
819,09,11,1,51,4,4,1,1,30,12
819,09,11,2,51,4,4,1,1,32,18
819,09,11,3,26,4,4,1,1,35,8
819,09,11,4,45,4,4,1,1,40,7
819,09,13,1,51,4,3,1,1,40,32
819,09,13,2,51,4,5,1,1,36,28
819,09,13,3,51,4,4,1,1,41,30
819,09,13,4,51,4,4,1,1,25,21
819,09,13,5,51,4,4,1,1,18,14
819,09,15,1,15,4,5,1,1,230,-2
819,09,15,2,51,4,2,1,1,36,-2
819,09,15,3,51,4,2,1,1,32,-2
819,09,15,4,51,4,2,1,1,28,-2
819,11,15,1,15,4,4,1,1,45,9
819,11,15,2,45,4,4,1,1,60,6
819,11,15,3,51,4,3,1,1,24,4
819,11,15,4,52,4,4,1,1,3,1
819,11,15,5,28,4,3,1,1,9,0
819,11,21,1,52,4,1,1,1,-2,-2
819,11,21,2,52,4,1,1,1,-2,-2
819,11,21,3,52,4,1,1,1,-2,-2
819,11,21,4,52,4,1,1,1,-2,-2
819,11,21,5,52,4,1,1,1,-2,-2
819,13,07,1,51,4,4,1,1,150,145
819,13,07,2,51,3,3,1,1,6,0
819,13,07,3,51,3,4,1,1,5,0
819,13,07,4,51,4,3,1,1,4,0
819,13,07,5,51,4,4,1,1,3,0
819,13,13,1,51,4,4,1,1,8,0
819,13,13,2,51,3,4,1,1,3,0
819,13,13,3,51,4,4,1,1,6,2
819,13,13,4,15,4,4,1,1,6,1
819,13,13,5,51,4,4,1,1,8,3
819,13,19,1,51,4,4,1,1,13,0
819,13,19,2,52,4,4,1,1,10,2
819,13,19,3,51,4,4,1,1,14,1
819,13,19,4,51,4,4,1,1,8,0
819,13,19,5,15,4,3,1,1,8,1
821,03,15,1,10,4,2,1,1,15,0
821,03,15,2,10,4,2,1,1,18,0
821,03,17,1,52,4,2,1,1,40,15
821,03,17,2,52,4,2,1,1,35,16
821,03,17,3,52,4,2,1,1,30,12
821,03,17,4,52,4,5,1,1,4,0
821,03,17,5,52,4,4,1,1,6,0
821,03,23,1,52,4,5,1,1,4,-2
821,03,23,2,52,4,5,1,1,3,-2
821,03,23,3,52,4,5,1,1,4,-2
821,03,23,4,52,4,4,1,1,7,-2
821,03,23,5,15,4,2,1,1,15,4
821,03,25,1,10,4,1,1,1,125,90
821,05,17,1,15,2,3,1,1,-2,-2
821,05,17,2,15,2,3,1,1,-2,-2
821,05,17,3,15,2,3,1,1,-2,-2
823,01,19,1,10,4,3,1,2,-2,-2
823,01,19,2,10,4,4,1,1,-2,-2
823,01,19,3,10,3,3,1,2,-2,-2
823,01,19,4,10,5,3,1,2,-2,-2
823,01,19,5,10,5,3,1,2,-2,-2
823,01,21,1,15,4,3,1,1,-2,-2
823,01,21,2,40,4,2,1,1,12,1
823,01,21,3,40,4,3,1,1,10,2
823,01,21,4,60,4,4,1,1,-2,-2
823,01,21,5,51,4,5,1,1,5,1
823,01,27,1,15,4,3,1,1,-2,-2
823,01,27,2,15,4,4,1,1,-2,-2
823,01,27,3,15,4,4,1,1,-2,-2
823,01,27,4,45,4,4,1,1,-2,-2
823,01,27,5,45,4,4,1,1,-2,-2
823,03,15,1,15,4,2,1,1,4,0
823,03,15,2,15,4,2,1,1,3,1
823,03,15,3,45,4,4,1,1,15,0
823,05,10,1,15,4,5,1,1,-2,-2
823,05,10,2,15,4,5,1,1,-2,-2
823,05,11,1,15,4,3,1,1,-2,-2
823,07,17,1,5,2,1,1,2,-2,-2
823,07,17,2,5,5,2,1,2,-2,-2
823,07,17,3,5,4,4,1,2,-2,-2
823,07,17,4,15,4,4,1,2,-2,-2
823,07,17,5,5,4,4,1,2,-2,-2
823,09,07,1,15,4,5,1,1,-2,-2
823,09,07,2,16,3,3,2,1,-2,-2
823,11,05,1,5,3,4,1,2,0,0
823,11,05,2,5,3,2,1,2,0,0
823,11,05,3,5,3,3,1,2,0,0
823,11,05,4,50,3,3,1,2,0,0
823,11,05,5,27,3,3,1,2,0,0
823,11,08,1,40,3,3,1,1,3,0
823,11,08,2,5,3,3,1,1,2,0
823,11,08,3,51,3,4,1,1,1,0
823,11,08,4,5,3,4,1,1,2,0
823,11,08,5,5,3,4,1,1,2,0
823,11,11,1,17,2,5,2,1,13,13
823,11,11,2,51,3,5,1,1,2,1
823,11,11,3,20,3,5,1,1,3,1
823,11,11,4,55,3,5,1,1,2,1
823,11,11,5,5,3,5,1,1,4,1
823,11,12,1,51,3,3,1,2,1,1
823,11,12,2,5,3,4,1,2,2,1
823,11,12,3,51,3,3,1,2,1,0
823,11,12,4,55,3,2,1,2,2,1
823,11,12,5,5,3,3,1,2,0,1
823,11,17,1,52,3,3,1,2,1,1
823,11,17,2,5,3,4,1,2,0,0
823,11,17,3,5,3,4,1,2,0,0
823,11,17,4,36,3,4,1,2,0,0
823,11,17,5,52,3,5,1,2,0,0
823,11,19,1,5,3,4,1,1,3,1
823,11,19,2,45,3,4,1,1,4,1
823,11,19,3,5,3,4,1,1,3,1
823,11,19,4,55,3,4,1,1,3,2
823,11,19,5,52,3,4,1,1,2,1
823,13,06,1,5,4,1,1,1,60,0
823,13,06,2,20,2,5,1,1,420,170
823,13,06,3,15,4,1,1,1,36,0
823,13,06,4,50,3,1,1,1,830,500
823,13,11,1,5,4,1,1,1,-2,-2
823,13,11,2,51,4,1,1,1,3,1
823,13,11,3,51,3,1,1,1,3,2
823,13,11,4,5,4,2,1,1,4,1
823,13,11,5,51,4,1,1,1,4,2
823,13,12,1,51,4,4,1,1,-2,-2
823,13,12,2,15,4,4,1,1,-2,-2
823,13,17,1,51,4,1,1,1,-2,-2
823,13,17,2,51,4,1,1,1,-2,-2
823,13,17,3,15,4,4,1,1,-2,-2
823,13,17,4,51,4,1,1,1,-2,-2
