tinh,huyen,xa,m5tt,m5c31,m5c32,m5c33,m5c34,m5c35a,m5c35b,m5c36,m5c37a,m5c37b,m5c37c,m5c38,m5c39
109,11,03,2,10,2007,2008,2,4,0.0,500000.0,500000,0,0,1548,856
109,11,03,3,9,2007,2007,2,4,0.0,100000.0,100000,0,0,1548,856
109,11,03,4,15,2007,2008,2,7,0.0,250000.0,250000,0,0,1548,856
109,11,03,5,11,2005,2005,1,4,0.0,200000.0,200000,0,0,558,128
109,11,03,6,2,2004,2005,1,7,4.0,685000.0,685000,0,0,558,558
109,11,11,1,2,2004,2007,2,6,4.0,2150000.0,215000,0,0,2125,18
109,11,11,2,11,2002,2007,1,6,4.0,1470000.0,147000,0,0,481,3
109,11,11,3,5,2002,2004,1,3,0.0,730000.0,0,0,0,879,12
109,11,11,4,3,2005,2006,1,6,0.0,470000.0,0,0,0,920,15
109,11,11,5,4,2007,2008,1,1,0.0,980000.0,0,0,0,2305,11
109,11,15,1,15,2007,2008,1,4,0.0,3000000.0,3000000,0,0,2797,360
109,11,15,2,9,2006,2006,1,6,4.0,500000.0,100000,0,0,2797,360
109,11,15,3,5,2006,2006,1,4,0.0,250000.0,250000,0,0,2797,360
109,11,15,4,2,2005,2005,1,5,0.0,750000.0,550000,0,0,2797,360
109,11,15,5,11,2004,2004,1,4,6.0,300000.0,150000,0,0,475,360
109,11,15,6,10,2003,2003,1,4,0.0,300000.0,300000,0,0,475,360
109,11,23,1,10,2006,2007,1,6,4.0,800000.0,160000,0,0,1294,327
109,11,23,2,1,2005,2006,1,6,4.0,700000.0,0,3140,157000,1294,327
109,11,23,3,11,2005,2006,1,6,4.0,230000.0,46000,0,0,306,126
109,11,23,4,10,2005,2006,1,3,4.0,618000.0,185000,0,0,1294,327
109,11,23,5,5,2005,2006,1,6,4.0,305000.0,61000,0,0,793,124
109,11,23,6,15,2002,2003,1,4,0.0,333000.0,333000,0,0,1015,450
109,13,03,1,10,2008,2008,1,6,0.0,1400000.0,0,0,0,1728,421
109,13,03,2,15,2004,2005,2,6,0.0,2100000.0,0,0,0,1728,421
109,13,03,3,2,2003,2004,2,2,0.0,2320000.0,0,0,0,1728,421
109,13,11,1,15,2007,2008,1,2,3.0,2200000.0,0,0,0,1592,736
109,13,11,2,3,2007,2007,1,2,0.0,430000.0,0,0,0,1592,736
109,13,11,3,2,2003,2003,3,2,3.0,1730000.0,0,0,0,1592,736
109,13,11,4,10,2002,2003,1,2,3.0,700000.0,120000,0,0,1348,736
109,13,11,5,10,2001,2002,1,2,3.0,750000.0,100000,0,0,1348,736
109,13,17,1,3,2006,2006,1,6,0.0,400000.0,0,0,0,946,946
109,13,17,2,15,2004,2004,2,4,0.0,300000.0,300000,0,0,946,292
109,13,17,3,2,2008,2009,2,2,0.0,1500000.0,0,0,0,946,292
109,13,25,1,15,2007,2008,1,2,0.0,36000000.0,0,0,0,320,38
109,13,25,2,11,2007,2008,1,7,0.0,264000.0,0,0,0,366,38
109,13,25,3,10,2006,2006,1,3,4.0,750000.0,125000,0,0,1720,421
109,13,25,4,10,2003,2004,1,3,4.0,750000.0,150000,0,0,1720,421
109,13,25,5,2,2003,2003,2,3,0.0,1200000.0,72000,0,0,1720,421
109,13,25,6,2,2002,2003,2,2,0.0,1800000.0,0,0,0,1720,421
109,13,31,1,15,2006,2008,1,2,3.0,1230000.0,0,0,0,1972,735
109,13,31,2,10,2002,2003,1,3,4.0,500000.0,56200,0,0,1972,735
109,13,31,3,10,2002,2002,1,2,3.0,760000.0,0,0,0,1822,735
109,13,31,4,2,2002,2002,2,3,4.0,850000.0,150000,0,0,1822,735
109,13,39,1,1,2000,2001,2,1,0.0,400000.0,0,0,0,955,297
109,13,39,2,9,2006,2007,1,2,0.0,400000.0,0,0,0,955,297
109,13,39,3,10,2006,2007,1,3,0.0,550000.0,0,0,0,655,200
109,13,39,4,11,2006,2007,1,3,0.0,550000.0,0,0,0,655,200
109,13,39,5,12,2003,2005,1,2,0.0,2900000.0,0,0,0,955,297
111,01,11,1,10,2005,2006,1,3,4.0,3000000.0,1000000,350,17000,715,10
111,01,11,2,10,2005,2005,3,3,4.0,2000000.0,500000,300,15000,746,12
111,01,11,3,11,2001,2001,1,3,4.0,270000.0,70000,0,0,1275,10
111,01,11,4,11,2001,2001,1,3,4.0,100000.0,30000,200,10000,1337,10
111,01,11,5,9,2003,2003,2,3,4.0,150000.0,50000,150,7500,1496,12
111,01,11,6,5,2000,2002,1,3,4.0,100000.0,30000,150,7000,1240,10
111,01,11,7,12,2000,2000,3,4,5.0,250000.0,200000,170,8500,1360,10
111,01,11,8,1,2004,2005,2,3,4.0,3500000.0,1000000,60,3000,1400,8
111,01,11,9,2,2005,2005,2,3,4.0,1750000.0,800000,100,5000,1400,8
111,01,11,10,3,2004,2005,2,3,4.0,2500000.0,500000,0,0,1400,12
111,01,13,1,10,2004,2008,1,3,4.0,700000.0,200000,200,12000,1860,12
111,01,13,2,2,2004,2005,2,3,4.0,350000.0,200000,100,6000,2556,18
111,01,13,3,15,2006,2006,1,3,4.0,150000.0,30000,150,9000,185,0
111,01,13,4,15,2006,2006,1,3,4.0,150000.0,30000,150,9000,215,0
111,01,13,5,15,2006,2006,2,3,4.0,120000.0,20000,50,3000,2556,18
111,01,13,6,11,2005,2005,1,3,4.0,150000.0,20000,150,9000,1243,8
111,01,13,7,5,2005,2005,1,3,4.0,180000.0,40000,200,12000,1748,12
111,01,13,8,6,2006,2006,2,3,4.0,580000.0,25000,50,3000,2556,18
111,01,13,9,9,2005,2005,2,3,4.0,100000.0,20000,100,6000,2556,18
111,01,13,10,3,1999,2002,1,3,4.0,1500000.0,150000,300,15000,2556,18
111,01,19,1,15,2006,2008,1,3,4.0,5200000.0,1800000,150,7500,1695,18
111,01,19,2,2,2001,2001,1,3,4.0,150000.0,50000,180,0,1695,18
111,01,19,3,5,2002,2003,1,3,4.0,150000.0,50000,200,0,1240,12
111,01,19,4,10,2004,2005,1,3,4.0,330000.0,100000,200,0,650,8
111,01,19,5,11,2004,2005,1,3,4.0,150000.0,100000,165,0,580,4
111,01,19,6,1,2000,2001,2,3,0.0,100000.0,0,0,0,1695,18
111,01,19,7,4,2001,2002,1,3,4.0,100000.0,50000,200,0,1200,13
111,01,19,8,6,2002,2002,3,3,4.0,85000.0,60000,0,0,1695,18
111,01,19,9,9,2003,2008,2,3,4.0,200000.0,180000,150,0,1695,18
111,01,19,10,12,2002,2002,1,4,5.0,100000.0,60000,0,0,1242,3
111,03,07,1,2,2000,2005,2,4,5.0,-1.0,0,0,0,1175,230
111,03,07,2,9,2002,2003,2,3,4.0,200000.0,0,0,0,1250,220
111,03,07,3,10,2001,2005,1,2,4.0,800000.0,0,0,0,1050,185
111,03,07,4,11,2003,2004,1,3,4.0,-1.0,0,0,0,950,185
111,03,15,1,1,2000,2003,2,3,2.0,-1.0,0,0,0,3200,160
111,03,15,2,2,1998,2000,2,2,4.0,-1.0,0,0,0,3200,160
111,03,15,3,5,1999,2005,1,2,3.0,1000000.0,0,0,0,2650,135
111,03,15,4,9,2001,2002,2,3,4.0,600000.0,0,0,0,2800,140
111,03,15,5,10,1998,2005,1,4,2.0,1000000.0,0,0,0,2550,150
111,03,15,6,11,2000,2004,1,4,2.0,-1.0,0,0,0,2800,135
111,03,15,7,12,2001,2003,1,4,3.0,-1.0,0,0,0,1500,120
111,03,17,1,1,2001,2003,2,1,0.0,-1.0,0,0,0,2250,185
111,03,17,2,3,2001,2003,1,1,0.0,-1.0,0,0,0,2250,185
111,03,17,3,9,2003,2005,1,3,4.0,500000.0,0,0,0,2100,165
111,03,17,4,10,2001,2004,1,2,3.0,800000.0,0,0,0,2050,165
111,03,17,5,11,2003,2005,1,2,3.0,600000.0,0,0,0,1980,175
111,03,21,1,1,2005,2007,2,1,0.0,-1.0,0,0,0,2100,150
111,03,21,2,2,2001,2005,2,3,4.0,-1.0,0,0,0,1450,105
111,03,21,3,5,2000,2003,1,3,4.0,-1.0,0,0,0,1020,97
111,03,21,4,9,2003,2005,2,2,3.0,400000.0,0,0,0,2250,150
111,03,21,5,10,2001,2005,1,2,3.0,1000000.0,0,0,0,1650,105
111,03,21,6,11,2002,2004,1,3,4.0,500000.0,0,0,0,1600,105
111,03,25,1,9,2002,2002,1,4,5.0,350000.0,350000,0,0,1950,350
111,03,25,2,10,2000,2003,1,2,4.0,1000000.0,350000,0,0,1650,285
111,03,25,3,15,2006,2007,1,2,4.0,-1.0,0,0,0,500,0
111,03,25,4,15,2004,2010,1,7,2.0,-1.0,0,0,0,0,0
111,03,25,5,2,2000,2003,2,4,5.0,-1.0,0,0,0,2016,350
111,03,31,1,1,2004,2010,2,2,3.0,-1.0,0,0,0,750,70
111,03,31,2,9,2006,2007,1,2,3.0,300000.0,0,0,0,1020,70
111,03,31,3,10,2003,2005,1,2,4.0,-1.0,0,0,0,920,50
111,03,31,4,11,2004,2006,1,2,4.0,-1.0,0,0,0,880,65
111,03,41,1,10,2003,2005,1,2,3.0,600000.0,200000,0,0,650,235
111,03,41,2,11,2004,2005,1,2,3.0,250000.0,150000,0,0,650,240
111,05,03,1,15,2007,2007,1,4,0.0,2600000.0,0,0,0,0,0
111,05,03,2,15,2005,2005,1,3,5.0,250000.0,130000,0,0,0,0
111,05,03,3,6,2002,2002,1,1,4.0,162000.0,92000,0,0,0,0
111,05,03,4,5,2001,2001,1,1,4.0,432000.0,216000,0,0,0,0
111,05,03,5,5,2000,2000,1,1,4.0,410000.0,205000,0,0,0,0
111,05,03,6,5,1999,1999,1,1,4.0,210000.0,105000,0,0,0,0
111,05,03,7,7,1999,1999,1,1,0.0,320000.0,0,0,0,0,0
111,05,03,8,5,1998,1998,1,1,4.0,440000.0,220000,0,0,0,0
111,05,09,1,10,2007,2007,3,1,0.0,150000.0,-1,-1,-1,-1,-1
111,05,09,2,2,2007,2007,2,3,5.0,200000.0,100000,-1,-1,-1,-1
111,05,09,3,15,2007,2007,1,3,4.0,1200000.0,800000,0,0,-1,-1
111,05,09,4,2,2006,2006,2,3,5.0,510000.0,200000,0,0,-1,-1
111,05,09,5,15,2006,2006,1,5,3.0,600000.0,400000,0,0,-1,-1
111,05,13,1,10,2007,2007,1,4,3.0,400000.0,350000,0,0,1471,-1
111,05,13,2,9,2007,2007,2,4,0.0,375000.0,375000,0,0,1471,120
111,05,13,3,1,2007,2007,2,1,0.0,2100000.0,0,0,0,1471,-1
111,05,13,4,1,2005,2005,1,2,0.0,105998.0,0,0,0,1471,-1
111,05,13,5,7,2004,2004,1,1,0.0,242071.0,0,0,0,1471,-1
111,05,13,6,1,2003,2003,1,2,0.0,36789.0,0,0,0,1471,-1
111,05,13,7,10,2002,2002,1,1,0.0,120254.0,0,0,0,1471,-1
111,05,13,8,10,2000,2004,1,1,0.0,532000.0,0,0,0,1471,-1
111,05,13,9,10,2002,2002,1,2,0.0,76033.0,0,0,0,1471,-1
111,05,13,10,1,2002,2002,1,1,0.0,315870.0,0,0,0,1471,124
111,05,23,1,15,2005,2006,1,4,3.0,1800000.0,0,0,0,0,0
111,05,23,2,15,2006,2006,1,4,3.0,700000.0,0,0,0,0,0
111,05,23,3,15,2007,2007,1,5,4.0,400000.0,0,0,0,0,0
111,05,23,4,10,2004,2004,1,1,0.0,350000.0,0,0,0,0,0
111,05,23,5,10,2003,2003,2,1,0.0,200000.0,0,0,0,0,0
111,05,23,6,9,2006,2006,3,4,3.0,120000.0,0,0,0,0,0
111,05,29,1,10,2007,2007,1,4,3.0,1700000.0,1550000,0,0,2000,-1
111,05,29,2,15,2007,2007,1,4,7.0,572000.0,272000,0,0,2400,-1
111,05,29,3,15,2005,2005,1,4,3.0,1420000.0,1180000,0,0,1950,-1
111,05,29,4,10,2004,2005,1,4,3.0,900000.0,750000,0,0,617,-1
111,05,29,5,6,2004,2005,1,3,4.0,410000.0,225000,0,0,2428,-1
111,05,29,6,9,2003,2003,1,1,0.0,450000.0,0,0,0,2428,-1
111,05,29,7,15,2003,2004,1,4,3.0,800000.0,500000,0,0,2428,-1
111,05,29,8,11,2003,2003,1,4,3.0,280000.0,220000,0,0,660,-1
111,05,29,9,10,1998,1998,1,4,3.0,463000.0,383000,0,0,550,-1
111,05,33,1,15,2006,2006,2,1,0.0,2100000.0,0,0,0,291,291
111,05,33,2,15,2004,2005,1,1,0.0,3000000.0,0,0,0,959,291
111,05,33,3,10,2005,2005,1,1,0.0,1400000.0,0,0,0,-1,50
111,05,33,4,7,2003,2004,1,1,4.0,1800000.0,300000,0,0,-1,250
111,05,33,5,15,2004,2004,1,2,0.0,920000.0,0,0,0,-1,10
111,05,33,6,2,2003,2003,2,3,0.0,320000.0,0,0,0,-1,-1
111,05,33,7,6,2002,2002,2,1,0.0,400000.0,0,0,0,-1,-1
111,05,33,8,5,2001,2001,2,2,5.0,300000.0,120000,0,0,-1,-1
111,05,33,9,10,2000,2004,1,1,4.0,800000.0,0,0,0,-1,60
111,05,33,10,14,1996,1999,1,1,0.0,260000.0,0,0,0,-1,-1
111,05,39,1,15,2007,2008,1,4,0.0,2800000.0,0,0,0,0,0
111,05,39,2,10,2005,2006,1,3,4.0,950000.0,350000,0,0,0,0
111,05,39,3,10,2004,2005,1,3,4.0,2200000.0,2150000,0,0,0,0
111,05,39,4,9,2005,2005,2,4,0.0,340000.0,340000,0,0,0,0
111,05,39,5,5,2002,2002,1,3,4.0,350000.0,175000,0,0,0,0
111,05,39,6,7,1996,1997,1,1,4.0,1400000.0,600000,0,0,0,0
111,07,03,1,11,2006,2007,1,7,0.0,1800.0,0,0,0,2520,270
111,07,03,2,10,2004,2004,1,7,0.0,2200.0,0,0,0,2520,270
111,07,03,3,10,2005,2005,1,7,0.0,1200.0,0,0,0,2520,270
111,07,03,4,9,2004,2004,1,7,0.0,700.0,0,0,0,2520,270
111,07,03,5,5,2003,2003,1,4,0.0,700.0,350,0,0,300,60
111,07,07,1,10,2004,2005,1,6,4.0,1200000.0,200000,0,0,2823,270
111,07,07,2,10,2004,2005,1,6,4.0,800000.0,100000,0,0,2823,270
111,07,07,3,11,2004,2005,1,6,4.0,1500000.0,150000,0,0,2823,270
111,07,07,4,9,2002,2002,1,6,4.0,100000.0,20000,0,0,2823,270
111,07,11,1,10,2006,2006,1,4,2.0,1200000.0,800000,0,0,2536,145
111,07,11,2,15,2004,2004,1,4,2.0,620000.0,350000,0,0,2536,145
111,07,11,3,2,2002,2003,1,4,2.0,450000.0,250000,0,0,1030,82
111,07,15,1,1,2006,2006,1,4,2.0,1050.0,750,0,0,1870,140
111,07,15,2,2,2005,2005,1,4,2.0,450.0,250,0,0,520,0
111,07,19,1,10,2005,2006,1,2,4.0,3000000.0,280000,0,0,1020,220
111,07,19,2,2,2004,2004,1,4,2.0,1000000.0,650000,0,0,1450,120
111,07,19,3,2,2006,2006,1,2,4.0,700000.0,150000,0,0,480,160
111,07,19,4,10,2004,2004,1,2,4.0,1000000.0,200000,0,0,1360,0
111,07,25,1,10,2005,2006,1,4,2.0,1700000.0,1200000,0,0,1109,130
111,07,25,2,15,2001,2001,1,4,2.0,600000.0,400000,0,0,1109,130
111,07,25,3,2,2007,2007,2,2,3.0,800000.0,500000,0,0,480,130
111,07,29,1,6,2007,2007,1,2,0.0,450.0,0,0,0,400,75
111,07,29,2,10,2005,2006,1,4,3.0,960.0,690,0,0,2600,225
111,07,29,3,10,2005,2006,1,4,3.0,870.0,650,0,0,2600,225
111,07,29,4,9,2006,2006,1,3,4.0,750.0,200,0,0,2600,225
111,07,35,1,15,2005,2006,1,4,2.0,1300000.0,800000,0,0,1670,180
111,07,35,2,5,2003,2003,1,2,4.0,450000.0,200000,0,0,450,180
111,07,35,3,10,2005,2005,1,2,4.0,1000000.0,350000,0,0,1670,180
111,07,39,1,15,2007,2008,1,2,4.0,1600000.0,600000,0,0,1430,142
111,07,39,2,11,2006,2007,1,1,4.0,2500000.0,1000000,0,0,1430,142
111,07,39,3,10,1998,1999,1,2,4.0,850000.0,300000,0,0,1430,142
111,07,39,4,10,2003,2004,1,2,4.0,1800000.0,600000,0,0,1430,142
111,07,43,1,10,2003,2003,1,2,4.0,2100.0,2100,0,0,2154,233
111,09,09,1,2,1997,2006,1,4,3.0,4500000.0,4000000,0,0,1456,235
111,09,09,2,6,2002,2002,1,4,0.0,170000.0,170000,0,0,1456,235
111,09,09,3,9,2004,2004,2,4,3.0,100000.0,90000,0,0,1456,235
111,09,09,4,10,2002,2002,1,4,3.0,950000.0,750000,0,0,1456,235
111,09,09,5,15,2004,2005,1,4,3.0,1447000.0,1013000,0,0,1456,235
111,09,09,6,11,2007,2008,1,4,0.0,2539000.0,2539000,0,0,1456,235
111,09,15,1,1,2002,-1,2,2,4.0,600000.0,461000,0,0,1110,250
111,09,15,2,2,2001,-1,2,3,4.0,350000.0,250000,0,0,1110,250
111,09,15,3,3,2004,-1,2,2,4.0,150000.0,100000,0,0,1110,250
111,09,15,4,4,2003,-1,3,2,4.0,185000.0,100000,0,0,1110,250
111,09,15,5,5,2000,-1,1,3,4.0,1250000.0,625000,0,0,1110,250
111,09,15,6,6,2002,-1,2,2,3.0,105000.0,105000,0,0,1110,250
111,09,15,7,7,2002,-1,2,3,4.0,315000.0,242000,0,0,1110,250
111,09,15,8,8,2004,-1,1,3,4.0,400000.0,200000,0,0,1110,250
111,09,15,9,9,2002,-1,2,3,4.0,300000.0,100000,0,0,1110,250
111,09,15,10,10,2003,-1,2,3,4.0,2300000.0,2000000,0,0,1110,250
111,09,21,1,15,2001,2001,1,4,3.0,495738.0,0,0,245738,-1,-1
111,09,21,2,9,2003,2004,1,4,3.0,116626.0,0,0,49626,-1,-1
111,09,21,3,10,2005,2006,1,4,3.0,492447.0,0,0,242447,-1,-1
111,09,21,4,10,2005,2007,1,4,3.0,902761.0,0,0,382761,-1,-1
111,09,21,5,14,2001,2007,1,2,3.0,175139.0,0,0,0,-1,-1
111,09,25,1,5,2001,2001,1,2,4.0,60592.0,30300,0,0,1282,436
111,09,25,2,15,2002,2003,1,2,4.0,592834.0,307600,0,0,2536,436
111,09,25,3,10,2003,2004,1,2,4.0,1041681.0,770600,0,0,1282,436
111,09,25,4,9,2005,2006,1,2,4.0,494959.0,279216,0,0,1282,436
111,09,25,5,10,2006,2007,1,2,4.0,1028578.0,0,0,0,1282,436
111,09,25,6,10,2007,2007,1,2,4.0,447991.0,0,0,0,1282,436
111,09,31,1,2,2002,2010,2,1,0.0,5500000.0,0,0,0,1300,150
111,09,31,2,3,2006,2007,1,3,0.0,100000.0,0,0,0,500,0
111,09,31,3,5,1999,2006,1,2,4.0,882000.0,441000,0,0,1100,150
111,09,31,4,6,2006,2007,2,2,7.0,750000.0,0,0,0,1100,150
111,09,31,5,7,1999,2006,1,1,0.0,2230000.0,100000,0,0,1500,150
111,09,31,6,9,2007,2007,1,1,4.0,700000.0,600000,0,0,1500,150
111,09,31,7,10,2000,2003,1,4,2.0,2100000.0,1490000,0,0,1500,150
111,09,37,1,10,2006,2008,1,4,3.0,998000.0,798000,0,0,1549,350
111,09,37,2,11,2001,2005,1,3,4.0,586122.0,246112,0,0,450,350
111,09,37,3,11,2004,2005,1,3,4.0,112000.0,52000,0,0,600,350
111,09,37,4,2,2001,2005,1,1,2.0,919246.0,458496,0,0,1549,350
111,09,37,5,3,2005,2005,1,3,0.0,102000.0,68000,0,0,250,0
111,09,37,6,5,2003,2003,1,3,0.0,140000.0,70000,0,0,380,350
111,09,37,7,15,2002,2006,1,3,4.0,689000.0,417000,0,0,1549,350
111,09,41,1,10,2008,2008,1,4,0.0,759284.0,609259,0,0,2296,300
111,09,41,2,11,2005,2006,1,4,0.0,909517.0,659517,0,0,2296,300
111,09,41,3,7,2004,2009,1,3,0.0,1404000.0,454000,0,0,2296,300
111,09,41,4,15,2004,2005,2,3,4.0,500000.0,250000,0,0,2296,300
111,09,41,5,15,2006,2007,1,4,0.0,900000.0,700000,0,0,2296,300
111,11,05,1,2,2004,2004,3,3,4.0,600000.0,500,0,0,1300,139
111,11,05,2,5,2001,2008,1,2,4.0,2000000.0,500,0,0,1500,139
111,11,05,3,6,2006,2007,1,2,0.0,3000000.0,0,0,0,2247,139
111,11,05,4,10,2003,2007,1,3,4.0,2160000.0,1880,0,0,2247,139
111,11,05,5,9,2005,2005,3,4,0.0,200000.0,2000,0,0,2247,139
111,11,05,6,11,2007,2008,1,6,4.0,730000.0,65,0,0,289,0
111,11,05,7,15,2005,2005,3,4,0.0,140000.0,140000,0,0,2247,139
111,11,05,8,15,2002,2003,1,2,4.0,600000.0,300000,0,0,2247,139
111,11,09,1,2,2004,2006,1,4,6.0,2577000.0,2077000,0,0,1929,143
111,11,09,2,5,2005,2006,1,4,6.0,600000.0,180000,0,0,360,0
111,11,09,3,10,2005,2006,1,4,6.0,2300000.0,690000,0,0,1929,143
111,11,09,4,11,2004,2006,1,4,6.0,2200000.0,660000,0,0,1929,143
111,11,17,1,2,1998,2006,1,4,1.0,32000000.0,1000000,0,0,1722,426
111,11,17,2,5,1998,2004,1,5,2.0,300000.0,150000,0,0,1186,0
111,11,17,3,10,2002,2007,1,1,4.0,1600000.0,900000,0,0,1722,426
111,11,17,4,9,2002,2002,3,4,0.0,32000.0,32000,0,0,1722,426
111,11,17,5,11,1998,2007,1,4,0.0,400000.0,400000,0,0,1186,426
111,11,17,6,6,2007,2007,3,4,2.0,150000.0,100000,0,0,1722,426
111,11,21,1,2,1998,2000,1,5,4.0,120000.0,12000,0,0,2154,190
111,11,21,2,10,2002,2003,1,5,4.0,15000.0,1500,0,0,2154,190
111,11,21,3,9,2002,2002,1,6,4.0,203.0,203,0,0,2154,190
111,11,21,4,15,2002,2003,1,4,2.0,670.0,670,0,0,2154,190
111,11,21,5,10,2005,2006,1,4,3.0,1200.0,1200,0,0,2154,190
111,11,21,6,15,2007,2007,1,4,3.0,596.0,596,0,0,2154,190
111,11,27,1,2,2004,2005,1,4,6.0,1949440.0,1099440,0,0,1301,203
111,11,27,2,5,2007,2007,1,4,5.0,500000.0,500000,0,0,630,0
111,11,27,3,6,2002,2002,3,4,0.0,600000.0,600000,0,0,1301,203
111,11,27,4,10,2003,2004,1,4,6.0,386000.0,386000,0,0,1301,203
111,11,27,5,11,2000,2001,1,4,6.0,1160000.0,270000,0,0,1301,203
111,11,27,6,9,2005,2005,2,4,6.0,110000.0,40000,0,0,1301,203
111,11,27,7,11,2005,2006,1,4,2.0,784000.0,484000,0,0,1301,203
111,11,31,1,2,2004,2005,1,3,4.0,1248000.0,483000,0,0,1846,164
111,11,31,2,7,2004,2004,1,4,6.0,5203000.0,1922000,0,0,1846,164
111,11,31,3,10,2001,2002,1,4,2.0,1236000.0,1076000,0,0,1846,164
111,11,31,4,9,2004,2004,2,4,0.0,136000.0,136000,0,0,1846,164
