tinh,huyen,xa,madt,ngaydt,thangdt,ngayct,thangct,m1c1,m1c2,m1c3,m1c4,m1c5,m1c6,m1c7,m1c8,m1c9,m1c10,m1c11a,m1c11b,m1c11c,m1c12a,m1c12b,m1c12c,m1c13,m1c14,m1c15,m2c1a,m2c1b,m2c1c,m2c2,m2c3a,m2c3b,m2c3c,m2c4,m2c5a,m2c5b,m2c5c,m2c6,m2c7a,m2c7b,m2c7c,m2c7d,m2c7e,m2c7f,m2c7g,m2c8,m3c1,m3c2,m3c2a1,m3c2a2,m3c2a3,m3c3,m3c4a,m3c4b,m3c4c,m3c4a1,m3c4a2,m3c4a3,m3c5,m4c1,m4c25a_1,m4c25a_2,m4c25a_3,m4c25a_4,m4c25b_1,m4c25b_2,m4c25b_3,m4c25b_4,m4c25c_1,m4c25c_2,m4c25c_3,m4c25c_4,m4c26,m4c27,m4c28a,m4c28b,m4c28c,m4c29,m4c30,m4c31,m4c32a,m4c32b,m4c32c,m4c33,m4c34,m4c35,m4c36a,m4c36b,m4c36c,m4c37a,m4c37b,m4c37c,m5c1,m5c2,m5c3,m5c4,m5c5,m5c6,m5c7,m5c8,m5c9,m5c10,m5c11,m5c12,m5c13a,m5c13b,m5c14,m5c15a,m5c15b,m5c15c,m5c16,m5c17,m5c18,m5c19,m5c20,m5c21,m5c22,m5c23a,m5c23b,m6c1,m6c2,m6c3,m6c4,m6c5,m6c6,m6c7,m6c16,m6c17,m6c18,m6c19,m6c20,m6c21,m6c22,m6c23,m6c24a,m6c24b,m6c24c,m6c25,m6c26,m6c27,m6c28,m6c29a,m6c29b,m6c29c,m6c30,m7c1a,m7c1b,m7c1c,m7c2,m7c3a,m7c3b,m7c3c,m7c4a,m7c4b,m7c4c,m7c5,m8c1a,m8c1b,m8c1c,m8c2,m8c3,m8c4,m8c5,m8c6,m8c7,m8c8,m9c1a,m9c1b,m9c1c,m9c1d,m9c1e,m9c2,m7c10,m7c11,m7c12,m7c13,m7c14,m7c15,m7c16,m8c9,m8c10a1,m8c10a2,m8c10a3,m8c10b1,m8c10b2,m8c10b3,m8c10c1,m8c10c2,m8c10c3,m8c11a,m8c11b,m8c11c,m8c12,m8c13,m8c14,m8c15a,m8c15b,m8c15c,m8c15d,m8c15e
107,15,43,10,3,7,3,7,7.152,2,2132,0,0,8418,13,63,105,18,1,7,2.0,8,0,,2,2,2,1,4,7.0,1,1.0,2.0,3.0,1,3.0,4.0,2.0,212,112,36,8,0,0,12,16,0,1,3.0,1.0,4.0,5.0,1.0,11.0,0.0,,1.0,4.0,5.0,1.0,2,50,50,60,60,50,50,50,50,-1,-1,-1,-1,2,4.0,,,,,,,,,,5,2,1,2,4.0,3.0,1,3.0,7.0,1,12.0,2.0,1,,12,1,2,,,2,1.0,2,2.0,1,2.0,0.0,,1,1.0,1,1,1,1,1,3,3,1,1,2,2,2,2,2,2,,,,,1,1.0,68.0,66.0,50.0,5.0,2.0,1,1.0,235.0,66.0,42.0,7.0,1.0,13,8.0,14.0,1,4.0,5.0,6.0,1.0,5.0,4.0,2,4,6.0,5.0,0,0,0,0,0,0,517,1,6.0,8.0,4.0,11.0,1,1,1.0,1.0,2.0,1.0,2.0,1.0,4,,,,,,,,,,3.0,4.0,0.0,1,2.0,2,2.0,2.0,0.0,0.0,0.0
107,15,51,10,10,6,10,6,12.6,7,3006,21,131,11161,92,1117,114,57,1,7,0.0,8,2,0.0,2,2,2,1,4,10.0,1,12.0,1.0,3.0,1,1.0,2.0,3.0,618,517,121,15,0,120,35,0,1,1,7.0,1.0,2.0,5.0,2.0,,,,,,,1.0,2,50,35,35,45,40,30,30,40,20,20,20,20,2,3.0,,,,,,,,,,10,2,1,4,3.0,0.0,7,5.0,10.0,1,12.0,1.0,1,,12,1,2,,,2,1.2,12,2.0,1,2.0,0.0,,1,1.0,1,1,1,1,1,5,9,1,1,2,2,2,2,2,2,,,,,1,1.0,12.0,65.0,50.0,4.0,1.0,1,1.0,98.0,65.0,42.0,4.0,1.0,8,5.0,14.0,1,4.0,5.0,6.0,1.0,3.0,5.0,2,3,5.0,6.0,0,0,0,0,0,0,361,1,8.0,6.0,5.0,7.0,1,1,1.0,2.0,1.0,1.0,2.0,2.0,0,,,,,,,,,,,,,1,7.0,7,0.0,7.0,0.0,0.0,0.0
107,17,07,7,12,6,27,6,5.0,6,1350,-1,45,5675,61,145,53,67,1,0,,1,2,0.0,2,2,2,1,7,6.0,1,3.0,2.0,1.0,2,,,,210,120,78,320,0,0,27,0,1,1,-2.0,9.0,,,2.0,,,,,,,1.0,1,75,60,60,70,75,60,60,70,45,40,40,45,2,9.0,,,,,,,,,,2,2,1,4,3.0,0.0,4,10.0,1.0,1,12.0,2.0,1,,12,2,2,,,2,4.0,6,2.0,2,,,,1,1.0,1,1,1,1,2,1,9,1,1,2,2,2,2,2,2,,,,,2,,,,,,,1,1.0,18.0,0.0,40.0,15.0,1.0,17,0.0,,1,4.0,5.0,7.0,1.0,4.0,5.0,2,0,,,0,0,0,0,0,0,96,8,1.0,5.0,4.0,0.0,1,1,1.0,2.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,1,2.0,2,2.0,1.0,0.0,0.0,0.0
107,17,17,7,17,6,3,7,4.562,3,2021,0,51,-1,8,163,124,31,1,7,0.0,1,2,0.0,2,2,2,1,4,7.0,1,3.0,2.0,4.0,1,2.0,1.0,3.0,226,108,380,0,0,0,0,0,0,1,-2.0,3.0,1.0,5.0,1.0,10.0,0.0,,3.0,5.0,1.0,1.0,2,40,45,40,80,40,70,40,80,30,40,30,50,2,7.0,,,,,,,,,,3,2,1,3,4.0,5.0,1,4.0,5.0,1,12.0,2.0,1,,12,1,2,,,2,4.0,10,2.0,1,2.0,1.0,0.0,1,1.0,1,1,1,1,2,1,9,1,1,1,2,2,2,2,2,,,,,1,2.0,,,,,,2,,,,,,,11,0.0,,1,5.0,7.0,6.0,1.0,6.0,4.0,2,0,,,4,0,0,0,0,0,216,8,1.0,4.0,5.0,0.0,1,1,2.0,7.0,1.0,1.0,2.0,2.0,0,,,,,,,,,,,,,1,3.0,3,3.0,0.0,0.0,0.0,0.0
107,17,29,7,6,10,24,9,7.6,8,1536,0,0,-1,2,31,58,34,1,0,,1,0,,2,2,2,1,3,4.0,1,3.0,2.0,0.0,1,3.0,2.0,0.0,178,170,28,36,0,0,4,0,1,1,-2.0,5.0,1.0,3.0,2.0,,,,,,,1.0,2,65,70,50,80,65,70,50,80,40,40,30,50,2,4.0,,,,,,,,,,3,1,1,2,3.0,5.0,3,4.0,8.0,1,12.0,2.0,1,,12,1,2,,,1,,4,2.0,1,2.0,1.0,0.0,1,1.0,1,1,1,1,2,9,9,1,1,2,2,2,2,2,2,,,,,1,2.0,,,,,,1,2.0,,,,,,17,0.0,,1,6.0,7.0,5.0,1.0,3.0,4.0,2,3,0.0,,7,0,0,0,4,0,34,1,8.0,4.0,2.0,5.0,1,1,1.0,2.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,5,5.0,0.0,0.0,0.0,0.0
107,17,37,7,18,6,18,6,8.78,11,2592,30,40,9942,60,161,34,44,1,0,,1,8,2.0,2,2,2,5,1,7.0,1,3.0,4.0,2.0,1,3.0,2.0,1.0,346,87,131,450,0,0,0,0,0,1,457.0,1.0,3.0,5.0,1.0,13.0,0.0,,1.0,3.0,5.0,1.0,1,40,40,40,75,40,80,40,80,35,35,35,50,2,6.0,,,,,,,,,,4,2,1,3,4.0,5.0,1,4.0,5.0,1,12.0,2.0,1,,12,2,2,,,2,1.0,5,2.0,1,2.0,1.0,0.0,1,1.0,1,1,1,2,2,9,9,1,1,2,2,2,2,2,2,,,,,1,1.0,25.0,120.0,80.0,10.0,1.0,1,1.0,15.0,0.0,80.0,15.0,1.0,11,0.0,,1,5.0,7.0,6.0,1.0,5.0,4.0,2,1,0.0,,5,0,3,0,0,0,260,8,1.0,4.0,5.0,2.0,1,1,1.0,7.0,1.0,1.0,2.0,2.0,1,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,2,,2,0.0,0.0,0.0,0.0,0.0
107,19,13,8,13,6,13,6,5.36,4,1630,8,-1,6350,12,146,48,39,1,0,,9,0,,2,2,2,1,5,7.0,1,1.0,2.0,3.0,2,,,,215,232,16,235,0,0,0,0,0,1,70.0,1.0,2.0,3.0,2.0,,,,,,,1.0,1,80,60,60,60,80,60,60,60,30,20,20,20,2,12.0,,,,,,,,,,6,2,1,4,2.0,3.0,1,4.0,10.0,1,12.0,1.0,1,,12,1,1,1.0,,2,-1.0,-1,,1,1.0,2.0,0.0,1,1.0,1,1,1,1,1,12,9,1,1,2,2,2,2,2,2,,,,,1,1.0,242.0,120.0,43.0,0.0,1.0,1,1.0,127.0,120.0,48.0,0.0,2.0,5,8.0,13.0,2,,,,1.0,2.0,0.0,2,5,8.0,0.0,3,0,2,0,0,0,411,8,11.0,10.0,1.0,2.0,1,1,2.0,1.0,1.0,1.0,2.0,2.0,1,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0
107,19,21,8,11,9,11,9,6.17,4,1502,20,28,6474,83,113,56,17,1,0,,1,0,,2,2,2,1,4,7.0,1,1.0,2.0,4.0,1,6.0,0.0,,200,519,150,1610,0,0,0,1502,1,1,476.0,1.0,0.0,,2.0,,,,,,,1.0,1,50,80,60,80,50,80,60,80,30,30,30,50,2,10.0,,,,,,,,,,5,1,1,4,2.0,0.0,1,3.0,5.0,1,12.0,1.0,1,,12,1,2,,,2,1.0,9,3.0,1,2.0,0.0,,1,1.0,2,1,1,1,1,9,9,1,1,2,2,2,2,2,2,,,,,1,1.0,50.0,150.0,36.0,10.0,1.0,1,1.0,60.0,0.0,36.0,5.0,1.0,5,13.0,0.0,2,,,,1.0,5.0,0.0,2,1,7.0,0.0,5,0,5,0,0,0,192,1,8.0,0.0,,,1,1,1.0,2.0,1.0,1.0,1.0,2.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,4.0,4,4.0,0.0,0.0,0.0,0.0
107,19,29,8,16,6,19,6,7.08,4,1450,20,30,6105,45,120,43,5,1,0,,1,2,0.0,2,2,2,1,4,7.0,1,1.0,3.0,4.0,2,,,,261,330,20,913,0,0,0,0,0,1,338.0,1.0,2.0,3.0,2.0,,,,,,,1.0,1,70,50,50,50,70,50,50,50,40,30,30,30,2,5.0,,,,,,,,,,8,2,1,4,2.0,3.0,1,2.0,10.0,1,12.0,1.0,1,,12,1,2,,,2,20.0,2,2.0,1,1.0,2.0,0.0,1,1.0,2,2,1,1,1,9,9,1,1,2,2,2,2,2,2,,,,,1,2.0,,,,,,1,1.0,75.0,0.0,0.0,0.0,1.0,-1,,,1,5.0,6.0,0.0,1.0,4.0,5.0,2,5,7.0,0.0,7,0,1,0,0,0,97,1,5.0,8.0,0.0,,1,1,2.0,7.0,1.0,1.0,1.0,2.0,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2.0,2,1.0,0.0,0.0,0.0,0.0
107,21,03,12,14,9,14,9,6.5,4,2279,5,0,8654,13,148,84,31,1,0,,8,1,0.0,2,2,2,1,6,7.0,1,1.0,2.0,3.0,1,1.0,4.0,0.0,288,0,0,1015,0,0,0,0,1,1,230.0,1.0,4.0,2.0,1.0,7.0,0.0,,1.0,4.0,3.0,1.0,1,60,50,50,60,60,60,50,60,30,30,20,30,2,7.0,,,,,,,,,,2,1,1,4,3.0,2.0,1,2.0,10.0,1,12.0,1.0,1,,12,1,2,,,2,2.0,2,3.0,2,,,,1,1.0,1,1,1,1,1,4,9,1,1,2,2,2,2,2,1,2000.0,2.0,,,1,1.0,30.0,45.0,30.0,20.0,1.0,1,2.0,,,,,,17,0.0,,1,1.0,2.0,3.0,1.0,2.0,4.0,2,0,,,2,0,2,0,0,0,175,1,2.0,4.0,8.0,0.0,1,1,1.0,2.0,1.0,3.0,2.0,4.0,0,,,,,,,,,,,,,1,4.0,1,0.0,0.0,0.0,0.0,0.0
107,21,13,12,19,6,19,6,8.7,5,2109,27,0,8426,58,62,52,38,1,0,,8,0,,2,2,2,1,3,7.0,1,1.0,3.0,4.0,1,2.0,3.0,0.0,318,86,77,0,0,0,0,0,0,1,85.0,1.0,2.0,0.0,1.0,7.0,6.0,0.0,1.0,0.0,,1.0,2,80,60,60,80,80,60,60,80,-1,-1,-1,-1,2,4.0,,,,,,,,,,4,1,1,2,3.0,4.0,1,2.0,4.0,1,12.0,1.0,1,,12,1,2,,,2,1.5,6,3.0,1,2.0,0.0,,1,1.0,2,1,1,1,1,4,9,1,1,1,2,2,2,2,1,2000.0,2.0,,,1,1.0,32.0,0.0,50.0,0.0,1.0,1,1.0,45.0,57.0,42.0,0.0,1.0,5,8.0,0.0,1,5.0,6.0,0.0,1.0,4.0,5.0,2,8,0.0,,1,0,1,0,0,0,116,8,6.0,2.0,1.0,5.0,1,1,1.0,2.0,1.0,1.0,1.0,2.0,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1,5.0,5,5.0,0.0,0.0,0.0,0.0
107,21,21,12,10,6,10,6,3.42,3,947,1,0,3517,4,34,62,26,1,2,0.0,8,0,,2,2,2,1,6,9.0,1,1.0,2.0,3.0,1,3.0,2.0,0.0,133,68,9,0,0,0,0,0,1,1,142.0,1.0,4.0,5.0,2.0,,,,,,,1.0,2,80,50,50,70,80,50,50,70,40,30,30,35,2,3.0,,,,,,,,,,5,1,1,3,4.0,0.0,5,6.0,10.0,1,12.0,1.0,1,,12,2,2,,,2,1.5,40,3.0,2,,,,1,1.0,1,1,1,1,2,9,9,1,1,2,2,2,2,2,1,1995.0,2.0,,,1,1.0,74.0,80.0,60.0,0.0,1.0,1,1.0,138.0,80.0,50.0,0.0,2.0,9,5.0,13.0,1,6.0,5.0,0.0,1.0,2.0,4.0,2,8,0.0,,0,0,0,0,0,0,28,8,1.0,2.0,4.0,5.0,1,1,1.0,2.0,1.0,1.0,1.0,2.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1,3.0,3,1.0,0.0,0.0,0.0,0.0
107,21,29,12,2,10,2,10,9.3,10,2195,0,0,7763,7,63,94,46,1,0,,1,2,0.0,2,2,2,1,3,6.0,1,1.0,4.0,2.0,2,,,,3,2,4,336,72,51,24,0,1,1,3.0,2.0,3.0,5.0,2.0,,,,,,,1.0,1,60,50,40,60,50,60,55,60,30,30,25,30,2,3.0,,,,,,,,,,10,1,1,4,3.0,5.0,8,2.0,3.0,1,12.0,1.0,1,,12,1,2,,,1,,2,3.0,1,2.0,0.0,,1,1.0,1,1,1,1,1,4,9,1,1,2,2,2,2,2,1,1998.0,2.0,,,1,1.0,75.0,50.0,50.0,30.0,1.0,1,1.0,170.0,50.0,45.0,100.0,1.0,13,5.0,0.0,1,7.0,6.0,3.0,3.0,1.0,4.0,2,1,2.0,3.0,4,0,1,0,0,0,96,4,5.0,3.0,1.0,8.0,1,1,1.0,2.0,1.0,1.0,2.0,2.0,1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2,,4,3.0,0.0,4.0,3.0,0.0
107,21,37,12,25,6,25,6,9.4,7,2310,0,0,8857,3,7,78,31,1,12,0.0,8,1,0.0,2,2,2,1,6,7.0,1,1.0,3.0,4.0,2,,,,348,305,85,10,0,2,7,0,0,1,226.0,2.0,3.0,0.0,2.0,,,,,,,1.0,2,75,60,50,75,75,60,50,75,-1,-1,-1,-1,2,11.0,,,,,,,,,,8,1,1,4,2.0,3.0,4,3.0,5.0,1,12.0,2.0,1,,12,2,2,,,1,,4,3.0,1,2.0,0.0,,1,1.0,1,1,1,1,1,4,9,1,1,1,2,2,2,2,1,1999.0,2.0,,,1,1.0,26.0,80.0,50.0,0.0,1.0,1,2.0,,,,,,5,0.0,,1,7.0,4.0,6.0,1.0,4.0,2.0,2,8,0.0,,0,0,0,0,0,0,58,8,5.0,0.0,,,1,1,1.0,2.0,1.0,1.0,2.0,2.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2,,2,0.0,0.0,0.0,0.0,0.0
107,23,09,11,21,6,21,6,7.64,2,1913,0,0,7368,25,42,42,25,1,0,,8,1,2.0,2,2,2,1,3,9.0,1,1.0,3.0,2.0,1,3.0,0.0,,272,250,65,1020,0,102,0,1800,1,1,1.0,1.0,2.0,6.0,2.0,,,,,,,1.0,1,70,70,70,70,70,70,70,70,30,30,30,30,2,3.0,,,,,,,,,,4,2,1,4,5.0,3.0,2,4.0,6.0,1,12.0,2.0,1,,12,5,2,,,1,,1,3.0,1,2.0,0.0,,1,1.0,1,1,1,1,1,4,4,1,1,2,1,2,2,2,2,,,,,1,1.0,25.0,0.0,50.0,0.0,1.0,1,2.0,,,,,,7,8.0,9.0,1,5.0,7.0,4.0,1.0,5.0,6.0,2,6,0.0,,0,0,0,0,0,0,315,6,8.0,1.0,4.0,2.0,1,1,1.0,2.0,1.0,1.0,2.0,3.0,1,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,1,2.0,2,2.0,0.0,0.0,0.0,0.0
107,23,19,11,25,9,25,9,4.14,2,1400,1,0,6114,8,12,31,18,1,0,,1,2,0.0,2,2,2,1,7,9.0,1,1.0,7.0,11.0,2,,,,161,410,85,70,0,0,5,1400,1,1,0.0,,,,1.0,11.0,0.0,,4.0,0.0,,1.0,1,50,60,50,60,50,60,30,60,30,30,30,35,2,10.0,,,,,,,,,,2,1,1,3,4.0,0.0,6,7.0,8.0,1,12.0,1.0,1,,12,1,2,,,2,0.5,-1,,1,2.0,0.0,,1,1.0,1,2,1,1,1,4,4,1,1,2,2,2,2,2,1,1995.0,2.0,,,1,1.0,25.0,30.0,30.0,0.0,1.0,1,1.0,30.0,40.0,30.0,0.0,1.0,5,13.0,14.0,1,4.0,7.0,0.0,1.0,2.0,0.0,2,0,,,0,0,0,0,0,0,25,1,2.0,3.0,4.0,5.0,1,1,1.0,2.0,1.0,1.0,1.0,2.0,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1,2.0,2,2.0,2.0,0.0,0.0,0.0
107,23,31,11,13,6,13,6,5.386,2,1648,0,0,6499,1,85,37,9,1,0,,1,2,0.0,2,2,2,1,3,6.0,1,1.0,3.0,4.0,1,3.0,0.0,,440,150,200,150,0,0,0,1600,2,1,0.0,,,,2.0,,,,,,,1.0,1,50,50,50,50,50,50,50,50,20,20,20,20,2,9.0,,,,,,,,,,1,2,1,4,0.0,,2,5.0,8.0,1,12.0,2.0,1,,12,2,2,,,1,,1,3.0,2,,,,1,1.0,1,2,1,1,1,9,9,1,1,2,2,2,2,2,2,,,,,1,1.0,40.0,0.0,50.0,0.0,1.0,1,1.0,40.0,0.0,40.0,0.0,1.0,7,8.0,2.0,1,5.0,7.0,4.0,1.0,5.0,6.0,2,0,,,0,0,0,0,0,0,210,1,2.0,5.0,8.0,10.0,1,1,2.0,7.0,1.0,3.0,2.0,2.0,4,,,,,,,,,,3.0,0.0,0.0,1,0.0,0,,,,,
107,23,39,11,11,6,11,6,5.2,3,1399,0,0,4884,4,30,78,49,1,0,,1,0,,2,2,2,1,3,6.0,1,2.0,1.0,4.0,1,3.0,2.0,5.0,240,110,150,240,0,0,0,1100,1,2,,,,,,,,,,,,,1,50,50,50,50,50,50,50,50,20,20,20,20,2,10.0,,,,,,,,,,1,1,1,4,3.0,0.0,2,5.0,8.0,1,12.0,1.0,1,,12,1,2,,,1,,1,3.0,1,2.0,0.0,,1,1.0,1,2,1,1,1,4,9,1,1,2,2,2,2,2,2,,,,,1,1.0,35.0,0.0,50.0,0.0,1.0,1,1.0,40.0,0.0,40.0,0.0,1.0,4,14.0,13.0,2,,,,1.0,3.0,5.0,2,3,4.0,6.0,1,0,1,0,0,0,160,6,8.0,0.0,,,1,1,1.0,2.0,1.0,2.0,2.0,2.0,1,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,2,,0,,,,,
107,23,53,11,10,10,10,10,4.35,5,1162,0,0,4609,0,197,75,26,1,0,,1,0,,2,2,2,1,9,5.0,1,1.0,3.0,7.0,2,,,,133,221,5,27,0,53,0,730,1,1,1.0,5.0,0.0,,1.0,7.0,0.0,,5.0,0.0,,1.0,1,50,50,50,50,50,50,50,50,30,30,35,35,2,5.0,,,,,,,,,,2,1,1,4,3.0,0.0,2,4.0,0.0,1,12.0,1.0,1,,12,1,2,,,2,0.5,1,2.0,1,2.0,0.0,,1,1.0,1,2,1,1,2,4,4,1,1,2,2,2,2,2,2,,,,,1,1.0,20.0,30.0,35.0,0.0,1.0,1,1.0,30.0,30.0,30.0,0.0,1.0,4,13.0,14.0,2,,,,1.0,5.0,0.0,2,0,,,0,0,0,0,0,0,75,1,6.0,0.0,,,1,1,1.0,2.0,1.0,1.0,1.0,2.0,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,,5,1.0,1.0,0.0,0.0,0.0
109,02,03,2,13,6,11,6,8.57,12,2684,0,0,10262,0,6,87,79,1,0,,1,2,0.0,2,2,2,1,4,7.0,1,2.0,7.0,0.0,1,3.0,0.0,,128,128,9,17,20,0,0,128,0,1,45.0,2.0,3.0,0.0,1.0,6.0,0.0,,6.0,0.0,,1.0,1,45,40,40,60,45,40,40,60,35,30,30,45,2,4.0,,,,,,,,,,2,1,1,4,2.0,3.0,6,10.0,4.0,1,12.0,1.0,1,,12,1,2,,,2,1.1,2,2.0,2,,,,1,1.0,2,2,1,1,1,4,4,1,1,1,2,2,2,2,1,1999.0,2.0,,,1,1.0,27.0,150.0,30.0,15.0,1.0,1,1.0,23.0,150.0,35.0,20.0,1.0,16,0.0,,1,4.0,7.0,3.0,1.0,2.0,3.0,2,1,3.0,0.0,16,0,3,0,0,0,0,8,4.0,11.0,0.0,,1,1,2.0,2.0,1.0,1.0,2.0,3.0,3,4.0,4.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,1.0,2.0,3.0,1,12.0,12,12.0,12.0,0.0,0.0,0.0
109,02,09,2,1,10,1,10,7.5,8,1928,4,0,8091,12,0,113,41,1,0,,1,0,,2,1,2,1,7,9.0,1,1.0,2.0,3.0,1,1.0,0.0,,173,173,0,0,173,0,0,0,0,1,5.0,2.0,0.0,,2.0,,,,,,,1.0,1,50,70,30,80,40,80,30,70,35,60,30,65,2,15.0,,,,,,,,,,5,1,1,2,4.0,0.0,1,2.0,8.0,1,12.0,3.0,1,,12,3,2,,,2,3.0,1,2.0,1,2.0,1.0,0.0,1,1.0,1,2,1,1,2,4,4,1,1,2,1,2,2,2,1,2000.0,2.0,,,2,,,,,,,1,1.0,63.0,150.0,40.0,10.0,1.0,17,0.0,,2,,,,1.0,2.0,4.0,2,1,0.0,,3,0,0,0,0,0,0,8,12.0,0.0,,,1,1,1.0,2.0,1.0,1.0,1.0,3.0,0,,,,,,,,,,,,,1,8.0,8,8.0,8.0,0.0,0.0,0.0
109,02,15,2,10,6,8,6,7.7,6,2070,102,50,9068,105,52,48,53,1,0,,1,8,0.0,2,2,2,1,4,7.0,1,1.0,4.0,7.0,1,3.0,0.0,,78,70,40,20,12,0,0,78,0,1,25.0,1.0,0.0,,2.0,,,,,,,1.0,2,45,40,40,60,45,40,40,60,35,30,30,50,2,7.0,,,,,,,,,,2,1,1,4,2.0,3.0,6,10.0,4.0,1,12.0,1.0,1,,12,1,2,,,2,3.0,4,2.0,1,2.0,0.0,,1,1.0,1,2,1,2,2,4,4,1,1,2,2,2,2,2,1,1999.0,2.0,,,1,1.0,25.0,78.0,50.0,55.0,1.0,1,1.0,28.0,80.0,35.0,20.0,1.0,7,4.0,8.0,1,5.0,3.0,0.0,1.0,2.0,3.0,2,1,3.0,0.0,3,0,0,0,0,0,0,1,2.0,8.0,11.0,6.0,1,1,2.0,2.0,1.0,1.0,2.0,1.0,1,2.0,0.0,1.0,6.0,6.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,1,6.0,6,0.0,6.0,0.0,0.0,0.0
109,02,19,2,21,9,20,9,4.9,6,2020,0,7,8254,845,26,48,83,1,0,,8,0,,2,2,2,9,1,0.0,1,2.0,0.0,,1,2.0,1.0,0.0,72,5,0,0,0,0,0,0,0,1,12.0,2.0,3.0,0.0,1.0,14.0,0.0,,6.0,0.0,,1.0,2,85,75,50,80,60,85,60,90,50,60,40,60,1,,1.0,2.0,0.0,15.0,82.0,2.0,,,,4,1,1,2,4.0,5.0,4,8.0,7.0,1,12.0,1.0,1,,12,1,2,,,2,0.1,6,2.0,1,2.0,0.0,,1,1.0,1,1,1,1,1,4,4,1,1,1,2,2,2,2,2,,,,,2,,,,,,,1,1.0,43.0,150.0,48.0,12.0,1.0,9,0.0,,1,6.0,7.0,0.0,4.0,0.0,,3,1,0.0,,13,0,0,2,5,2,163,8,1.0,4.0,11.0,0.0,1,1,2.0,2.0,1.0,1.0,2.0,1.0,0,,,,,,,,,,,,,1,6.0,0,,,,,
109,03,31,3,15,6,15,6,7.7,8,1691,31,48,6983,64,61,14,19,1,0,,8,0,,2,2,2,1,4,9.0,1,3.0,1.0,4.0,2,,,,114,114,51,1,0,0,44,114,0,1,4.0,2.0,1.0,6.0,2.0,,,,,,,2.0,1,70,80,50,70,70,70,50,70,50,60,45,60,2,6.0,,,,,,,,,,4,1,1,2,4.0,0.0,3,4.0,8.0,1,12.0,1.0,1,,12,1,2,,,2,3.0,9,2.0,1,2.0,0.0,,1,1.0,1,1,1,2,2,4,4,1,1,2,2,2,2,2,2,,,,,1,1.0,24.0,100.0,30.0,10.0,1.0,1,1.0,27.0,100.0,30.0,15.0,1.0,7,8.0,14.0,1,4.0,5.0,6.0,1.0,4.0,5.0,2,0,,,0,0,0,0,0,0,43,1,5.0,8.0,13.0,0.0,1,1,2.0,2.0,2.0,1.0,2.0,4.0,0,,,,,,,,,,,,,2,,0,,,,,
109,03,37,3,3,9,3,9,5.96,4,2010,17,11,9087,93,53,44,256,1,0,,1,0,,2,2,2,1,4,7.0,1,1.0,2.0,3.0,1,2.0,0.0,,98,28,47,95,0,0,95,95,0,1,21.0,1.0,0.0,,1.0,10.0,0.0,,1.0,2.0,0.0,1.0,1,70,70,70,70,70,70,70,70,60,-3,-3,-3,2,2.0,,,,,,,,,,4,1,1,2,3.0,4.0,4,0.0,,1,12.0,2.0,1,,12,1,2,,,2,2.0,10,2.0,1,2.0,0.0,,1,1.0,1,1,1,1,1,4,4,1,1,2,2,2,2,2,2,,,,,1,1.0,32.0,0.0,20.0,10.0,2.0,1,1.0,37.0,130.0,40.0,30.0,2.0,5,8.0,0.0,1,4.0,5.0,7.0,1.0,0.0,,2,3,1.0,0.0,4,0,0,0,0,0,58,2,8.0,1.0,0.0,,1,1,1.0,2.0,1.0,1.0,1.0,1.0,0,,,,,,,,,,,,,1,4.0,4,0.0,0.0,0.0,4.0,0.0
