tinh,huyen,xa,diaban,hoso,m5b4c2_1,m5b4c2_2,m5b4c2_3,m5b4c2_4,m5b4c2_5,m5b4c2_6,m5b4c2_7,m5b4c2_8
409,13,5.0,3,14,0,0,0,0,0,0,0,0
409,13,5.0,3,15,0,0,0,0,0,0,0,0
409,13,13.0,7,13,0,0,0,0,0,0,0,0
409,13,13.0,7,14,0,0,0,0,0,0,0,0
409,13,13.0,7,15,0,0,0,0,0,0,0,0
409,13,19.0,9,13,1000,0,0,0,0,0,0,0
409,13,19.0,9,14,0,0,0,0,0,0,0,0
409,13,19.0,9,15,0,0,0,0,0,0,0,0
409,13,21.0,6,13,1000,0,0,0,0,0,0,0
409,13,21.0,6,14,80,0,0,0,0,0,0,0
409,13,21.0,6,15,0,0,0,0,0,0,0,0
409,13,31.0,6,13,0,0,0,0,0,0,0,0
409,13,31.0,6,15,0,0,0,0,0,0,0,0
409,13,31.0,6,19,1000,0,0,0,0,0,0,0
409,13,39.0,6,13,0,0,0,0,0,0,0,0
409,13,39.0,6,14,0,0,0,0,0,0,0,0
409,13,39.0,6,15,1400,0,0,0,0,0,0,0
409,15,1.0,10,13,0,0,0,0,0,130,0,0
409,15,1.0,10,14,0,0,0,0,3600,130,0,0
409,15,1.0,10,20,4100,0,0,0,0,65,0,0
409,15,17.0,3,13,0,0,0,0,0,65,0,1000
409,15,17.0,3,14,2000,0,7000,0,0,0,0,0
409,15,17.0,3,15,0,0,0,0,0,0,0,0
409,17,1.0,3,13,162,0,0,0,0,0,0,9500
409,17,1.0,3,14,0,0,0,0,0,0,0,0
409,17,1.0,3,15,0,0,0,0,0,0,0,0
409,17,23.0,4,13,1620,0,0,0,0,0,0,0
409,17,23.0,4,14,270,0,0,0,0,0,0,0
409,17,23.0,4,15,0,0,0,0,0,0,0,0
411,1,1.0,4,14,0,0,0,0,0,0,0,0
411,1,1.0,4,15,0,0,0,0,0,0,0,0
411,1,1.0,4,20,0,0,0,0,0,0,0,0
411,1,7.0,11,13,1000,0,0,0,0,0,0,0
411,1,7.0,11,14,0,0,0,0,0,0,0,0
411,1,7.0,11,15,0,0,0,30000,0,0,0,0
411,1,9.0,11,14,0,0,0,0,0,0,0,0
411,1,9.0,11,15,0,0,0,0,0,48,0,0
411,1,9.0,11,20,0,0,0,0,0,0,0,0
411,1,13.0,12,13,4590,0,0,0,0,0,0,0
411,1,13.0,12,19,0,0,0,0,0,104,0,0
411,1,13.0,12,20,0,0,0,0,0,0,0,0
411,1,17.0,9,13,0,0,0,0,0,150,0,0
411,1,17.0,9,14,0,0,0,0,0,325,0,0
411,1,17.0,9,15,0,0,0,0,2400,2150,0,0
411,1,19.0,6,13,0,0,0,0,0,65,0,0
411,1,19.0,6,14,0,0,0,0,0,0,0,0
411,1,19.0,6,15,1671000,0,0,0,0,0,0,0
411,1,23.0,23,13,0,0,0,0,0,0,0,0
411,1,23.0,23,14,0,0,0,0,0,0,0,0
411,1,23.0,23,15,0,0,0,0,0,0,0,0
411,1,25.0,3,14,0,0,0,0,0,130,0,0
411,1,25.0,3,15,0,0,0,0,0,52,0,0
411,1,25.0,3,20,0,0,0,0,0,0,0,0
411,1,29.0,5,13,0,0,0,0,0,192,0,0
411,1,29.0,5,14,5690,0,0,0,0,0,0,0
411,1,29.0,5,15,0,0,0,0,0,70,0,0
411,1,33.0,10,14,5225,0,0,0,0,0,0,0
411,1,33.0,10,19,945,0,0,0,0,0,0,0
411,1,33.0,10,20,5000,0,0,0,0,0,0,0
411,1,37.0,14,13,0,0,0,0,0,0,0,0
411,1,37.0,14,14,0,0,0,0,0,0,0,0
411,1,37.0,14,15,0,2400,0,0,0,0,0,0
411,1,41.0,6,13,0,0,0,0,0,0,0,0
411,1,41.0,6,14,1350,0,0,0,0,0,0,0
411,1,41.0,6,15,500,0,0,0,0,0,0,0
411,1,47.0,3,13,12000,0,0,0,0,0,0,0
411,1,47.0,3,14,0,0,0,0,0,0,0,0
411,1,47.0,3,15,50000,0,0,0,0,0,0,0
411,1,49.0,14,14,0,0,0,0,0,60,0,0
411,1,49.0,14,15,0,0,0,0,0,0,0,0
411,1,49.0,14,20,0,0,0,0,0,0,0,0
411,3,7.0,14,13,0,0,0,0,0,0,0,0
411,3,7.0,14,14,0,0,0,0,0,0,0,0
411,3,7.0,14,15,0,0,0,0,0,0,0,0
411,3,17.0,2,13,0,0,0,0,0,0,0,0
411,3,17.0,2,14,0,0,0,0,0,0,0,0
411,3,17.0,2,15,0,0,0,0,0,0,0,0
411,3,27.0,11,13,0,0,0,0,0,0,0,0
411,3,27.0,11,14,0,0,0,0,0,0,0,0
411,3,27.0,11,15,0,0,0,0,0,0,0,0
411,3,31.0,12,13,0,0,0,0,17000,0,0,0
411,3,31.0,12,14,0,0,0,0,0,0,0,0
411,3,31.0,12,15,0,0,0,0,0,0,0,0
411,5,1.0,10,14,0,0,0,0,0,0,0,0
411,5,1.0,10,15,1000,0,0,0,0,0,0,0
411,5,1.0,10,19,3780,0,0,0,0,0,0,0
411,5,13.0,6,13,1773,0,0,0,0,0,0,0
411,5,13.0,6,14,0,0,0,0,0,0,0,0
411,5,13.0,6,15,0,0,0,0,0,0,0,0
411,5,19.0,11,13,0,0,0,0,0,0,0,0
411,5,19.0,11,14,0,0,0,0,0,0,0,0
411,5,19.0,11,15,4000,0,0,0,0,0,0,0
411,5,21.0,4,13,0,0,0,0,0,0,0,0
411,5,21.0,4,14,0,0,0,0,0,0,0,400
411,5,21.0,4,15,0,0,0,0,0,0,0,0
411,7,5.0,5,13,0,0,0,0,0,0,0,0
411,7,5.0,5,14,0,0,0,0,0,0,0,0
411,7,5.0,5,15,0,0,0,0,0,0,0,0
411,7,9.0,9,13,0,0,0,0,0,0,0,0
411,7,9.0,9,14,0,0,0,0,0,1520,0,0
411,7,9.0,9,15,0,0,0,0,0,0,0,0
411,7,17.0,12,13,0,0,0,0,0,0,0,0
411,7,17.0,12,14,2500,0,0,0,0,0,0,0
411,7,17.0,12,15,10500,0,0,0,0,0,0,0
411,7,31.0,3,13,1420,0,0,0,0,0,0,0
411,7,31.0,3,14,2000,0,0,0,0,0,0,0
411,7,31.0,3,15,240,0,0,0,0,0,0,0
411,9,7.0,9,13,2124,0,0,0,1800,0,30000,0
411,9,7.0,9,14,4000,0,0,0,0,0,0,0
411,9,7.0,9,15,0,0,0,0,0,0,0,0
411,9,9.0,11,13,3987,0,0,0,0,0,0,0
411,9,9.0,11,14,0,0,0,0,0,0,0,0
411,9,9.0,11,15,2700,0,0,0,0,0,0,0
411,9,19.0,9,13,195,0,0,0,0,0,0,0
411,9,19.0,9,14,0,0,0,0,0,0,0,0
411,9,19.0,9,15,0,0,0,0,0,0,0,0
411,9,25.0,2,13,0,0,0,0,0,0,0,0
411,9,25.0,2,14,0,0,0,0,0,0,0,0
411,9,25.0,2,15,0,0,0,0,0,0,0,0
411,9,31.0,14,13,0,0,0,0,0,0,50000,0
411,9,31.0,14,14,0,0,0,0,0,0,0,0
411,9,31.0,14,15,0,0,0,0,0,0,0,0
411,9,39.0,6,13,0,0,0,0,0,0,0,0
411,9,39.0,6,14,0,0,0,0,0,0,0,0
411,9,39.0,6,15,0,0,0,0,0,0,0,0
411,11,1.0,13,13,0,0,0,0,0,0,0,0
411,11,1.0,13,14,2050,0,0,0,0,0,0,0
411,11,1.0,13,15,0,0,0,0,0,0,0,0
411,11,7.0,13,13,0,0,0,0,0,0,0,0
411,11,7.0,13,14,0,0,0,0,0,0,0,0
411,11,7.0,13,15,560,0,0,0,0,0,0,0
411,11,13.0,9,13,0,0,0,0,0,0,0,0
411,11,13.0,9,14,0,0,0,0,0,0,0,0
411,11,13.0,9,15,800,0,0,0,0,0,0,0
411,11,19.0,12,13,0,0,0,0,0,0,0,0
411,11,19.0,12,14,0,0,0,0,1696,0,0,0
411,11,19.0,12,15,200,0,0,0,0,0,0,0
411,13,1.0,10,13,0,0,0,0,0,120,0,0
411,13,1.0,10,15,0,0,0,0,0,280,0,0
411,13,1.0,10,20,20600,0,0,0,0,240,0,0
411,13,7.0,22,13,0,0,0,0,0,0,0,24
411,13,7.0,22,14,0,0,0,0,0,0,0,28
411,13,7.0,22,15,0,0,0,0,0,0,0,0
411,13,9.0,7,13,0,0,0,0,0,0,0,0
411,13,9.0,7,14,0,0,0,0,0,0,0,35
411,13,9.0,7,19,11804,0,0,0,0,0,0,0
411,13,11.0,3,13,0,0,0,0,0,0,0,0
411,13,11.0,3,14,0,0,0,0,0,0,0,0
411,13,11.0,3,15,0,0,0,0,0,0,0,0
411,13,23.0,7,13,3000,0,0,0,0,0,0,0
411,13,23.0,7,14,0,0,0,0,0,0,0,0
411,13,23.0,7,19,50,0,0,0,0,0,0,0
411,13,33.0,9,13,0,0,0,0,0,0,0,0
411,13,33.0,9,15,0,0,0,0,0,0,0,0
411,13,33.0,9,19,0,0,0,0,0,65,0,0
411,15,13.0,1,13,0,0,0,0,0,0,0,0
411,15,13.0,1,14,0,0,0,0,0,0,0,0
411,15,13.0,1,15,600,0,0,0,0,0,0,0
411,17,13.0,4,13,0,0,0,0,0,0,0,0
411,17,13.0,4,14,9270,0,0,0,0,0,0,0
411,17,13.0,4,15,0,0,0,0,0,0,0,0
501,1,1.0,1,14,1050,0,10500,0,0,0,0,0
501,1,1.0,1,19,1600,0,0,0,0,0,0,0
501,1,1.0,1,20,0,0,0,0,0,0,0,0
501,1,5.0,2,13,0,0,16800,10000,0,0,0,0
501,1,5.0,2,14,0,0,0,0,0,0,0,0
501,1,5.0,2,15,9000,0,0,0,0,0,0,0
501,1,7.0,5,13,2867,0,0,0,0,0,0,0
501,1,7.0,5,15,6000,0,0,0,0,0,0,0
501,1,7.0,5,19,2100,0,0,0,0,0,0,0
501,1,9.0,6,13,0,0,0,100000,5000,0,0,0
501,1,9.0,6,15,0,0,0,0,0,0,0,0
501,1,9.0,6,19,0,0,0,0,1320,0,0,0
501,1,11.0,5,14,0,0,0,0,0,0,0,0
501,1,11.0,5,15,0,0,0,15000,0,0,0,0
501,1,11.0,5,19,0,0,0,0,0,0,0,0
501,1,13.0,10,14,0,0,0,0,0,0,0,0
501,1,13.0,10,15,4200,0,0,0,0,0,0,0
501,1,13.0,10,19,0,0,0,0,0,86,0,0
501,1,15.0,17,13,3504,0,0,0,0,0,0,0
501,1,15.0,17,14,666,0,0,0,0,161,0,0
501,1,15.0,17,19,23320,0,0,0,0,80,0,0
501,1,17.0,12,13,0,0,0,0,0,0,0,0
501,1,17.0,12,14,0,0,0,0,0,0,0,0
501,1,17.0,12,15,0,0,0,0,0,0,0,0
501,1,19.0,13,13,0,0,7750,0,0,0,0,0
501,1,19.0,13,14,1500,0,0,0,0,0,0,0
501,1,19.0,13,15,1050,0,0,0,0,0,0,0
501,1,21.0,14,13,0,0,0,0,0,0,0,0
501,1,21.0,14,14,0,0,0,0,0,0,0,0
501,1,21.0,14,15,0,0,0,10000,0,0,0,0
501,3,1.0,8,13,7200,0,0,0,0,0,0,0
501,3,1.0,8,14,0,0,0,0,0,0,0,0
501,3,1.0,8,15,1980,0,0,0,0,0,0,0
501,3,3.0,28,13,16000,0,0,0,0,0,0,0
501,3,3.0,28,14,14000,0,0,0,0,0,0,0
501,3,3.0,28,19,0,0,0,0,0,0,0,0
501,3,5.0,37,14,0,0,0,0,0,0,0,0
501,3,5.0,37,15,120,0,0,0,0,0,0,0
501,3,5.0,37,19,200,0,0,0,0,0,0,0
501,3,7.0,32,13,0,0,0,0,0,0,0,0
501,3,7.0,32,14,0,0,0,0,0,0,0,0
501,3,7.0,32,15,13200,0,0,0,0,0,0,0
501,3,9.0,30,14,0,0,0,0,0,0,0,0
501,3,9.0,30,15,13400,0,0,0,0,0,0,5000
501,3,9.0,30,19,39600,0,0,0,0,0,0,15000
501,3,13.0,17,13,0,0,0,0,0,0,0,0
501,3,13.0,17,14,3000,0,0,0,0,0,0,0
501,3,13.0,17,15,9000,0,0,0,0,0,0,0
501,3,15.0,26,13,36800,0,0,0,0,0,0,0
501,3,15.0,26,19,0,0,0,0,0,0,0,0
501,3,15.0,26,20,0,0,0,0,0,0,0,0
501,5,1.0,28,13,10000,0,0,0,0,0,0,0
501,5,1.0,28,14,0,0,0,0,0,0,0,0
501,5,1.0,28,15,8400,0,0,0,0,0,0,0
501,5,3.0,29,13,2000,0,0,0,0,0,0,0
501,5,3.0,29,14,0,0,0,0,0,0,0,0
501,5,3.0,29,19,650,0,0,0,0,0,0,0
501,5,7.0,2,13,0,0,0,0,0,0,0,0
501,5,7.0,2,14,0,0,0,0,0,0,0,0
501,5,7.0,2,15,4800,0,0,0,0,0,0,0
501,5,9.0,32,13,1790,0,0,0,0,0,0,0
501,5,9.0,32,14,0,0,0,0,0,0,0,0
501,5,9.0,32,15,0,0,0,0,0,0,0,0
501,5,11.0,33,13,0,0,0,0,0,0,0,0
501,5,11.0,33,14,1800,0,0,0,0,0,0,0
501,5,11.0,33,15,0,0,7000,0,0,0,0,0
501,5,13.0,34,13,0,0,0,0,0,270,0,0
501,5,13.0,34,15,0,0,0,0,0,0,0,0
501,5,13.0,34,19,840,0,0,0,0,80,0,0
501,7,1.0,12,13,0,0,0,0,0,0,0,0
501,7,1.0,12,14,1500,0,0,0,0,0,0,0
501,7,1.0,12,15,4500,0,0,0,0,0,0,0
501,7,3.0,13,13,0,0,0,0,0,0,0,0
501,7,3.0,13,14,520,0,0,0,0,0,0,0
501,7,3.0,13,15,0,0,0,0,0,0,0,0
501,7,5.0,38,13,540,13000,0,0,0,40,0,0
501,7,5.0,38,14,20000,4500,0,0,0,0,0,0
501,7,5.0,38,19,2880,0,0,0,0,0,0,0
501,9,1.0,40,13,7560,0,0,0,0,0,0,0
501,9,1.0,40,14,0,0,0,0,0,0,0,0
501,9,1.0,40,15,0,0,0,0,0,0,0,0
501,9,3.0,15,13,0,0,0,0,0,0,0,0
501,9,3.0,15,14,0,0,0,0,0,0,0,0
501,9,3.0,15,15,0,0,0,0,0,0,0,0
501,9,5.0,16,13,0,0,0,0,0,0,0,0
501,9,5.0,16,14,0,0,0,0,0,0,0,0
501,9,5.0,16,15,0,0,0,0,0,0,0,0
501,11,11.0,30,13,0,0,5000,0,0,0,0,0
501,11,11.0,30,14,0,0,0,19000,1500,0,0,0
501,11,11.0,30,15,0,0,0,0,0,0,0,0
501,11,13.0,17,13,0,0,0,22000,0,0,0,0
501,11,13.0,17,14,162,0,0,5000,1500,0,0,16000
501,11,13.0,17,15,0,0,0,0,0,0,0,0
501,11,17.0,27,13,0,0,0,9915,0,85,0,0
501,11,17.0,27,14,0,0,0,0,0,0,0,0
501,11,17.0,27,15,0,0,0,0,0,160,0,0
501,11,21.0,56,13,1200,0,0,0,0,0,0,400
501,11,21.0,56,14,0,0,0,0,1920,0,0,0
501,11,21.0,56,15,0,0,10000,0,0,0,0,0
501,11,23.0,29,13,0,0,0,0,0,0,0,0
501,11,23.0,29,14,0,0,0,0,0,0,0,0
501,11,23.0,29,15,312,0,0,0,0,0,0,0
501,11,25.0,19,13,0,0,0,0,0,0,0,0
501,11,25.0,19,14,0,0,0,0,0,0,0,0
501,11,25.0,19,15,0,0,0,0,0,0,0,0
501,14,1.0,29,14,300,0,0,0,0,0,0,0
501,14,1.0,29,15,505000,0,0,0,1920,0,0,0
501,14,1.0,29,20,0,0,0,0,0,0,0,0
501,14,9.0,48,14,273,0,0,0,0,0,0,0
501,14,9.0,48,15,390,0,0,0,0,0,0,0
501,14,9.0,48,19,0,0,0,0,0,0,0,0
501,14,23.0,45,14,0,0,0,20000,0,0,0,0
501,14,23.0,45,15,3273,0,0,0,0,0,0,0
501,14,23.0,45,19,7200,0,0,0,3600,0,8000,0
503,1,3.0,7,13,0,0,0,0,0,0,0,0
503,1,3.0,7,14,0,0,0,0,0,0,0,0
503,1,3.0,7,15,0,0,0,0,0,0,0,0
503,1,11.0,7,13,0,0,0,0,0,0,0,0
503,1,11.0,7,14,0,30000,0,0,0,200,0,50
503,1,11.0,7,15,0,0,0,0,0,0,0,0
503,1,37.0,36,13,3500,0,0,0,0,0,0,0
503,1,37.0,36,14,20,0,0,0,0,0,0,0
503,1,37.0,36,15,0,0,0,0,0,0,0,0
503,3,2.0,9,13,0,0,0,0,0,0,0,0
503,3,2.0,9,14,0,0,0,12000,0,0,0,0
503,3,2.0,9,15,0,0,0,0,0,0,0,0
503,3,9.0,16,13,0,0,0,0,0,0,0,0
503,3,9.0,16,14,0,0,0,0,0,0,0,0
503,3,9.0,16,15,1680,0,0,0,0,0,0,0
503,3,15.0,2,13,0,0,0,0,0,0,0,0
503,3,15.0,2,14,1440,0,0,0,0,0,0,0
503,3,15.0,2,15,0,0,0,0,0,0,0,0
503,5,25.0,10,13,0,0,17000,0,0,0,0,0
503,5,25.0,10,14,1000,0,0,0,0,0,0,0
503,5,25.0,10,15,0,0,0,0,0,0,0,0
503,7,1.0,30,13,0,0,0,0,0,0,0,0
503,7,1.0,30,14,0,0,0,0,0,0,0,0
503,7,1.0,30,15,0,0,0,0,0,0,0,0
503,7,7.0,10,13,0,0,0,0,0,0,0,0
503,7,7.0,10,14,0,0,0,0,1440,0,0,0
503,7,7.0,10,15,0,0,0,0,0,0,0,0
503,7,11.0,12,13,0,0,0,0,0,0,0,0
503,7,11.0,12,14,0,0,0,0,0,0,0,0
503,7,11.0,12,15,480,0,0,0,0,0,0,0
503,7,15.0,16,14,0,0,0,0,0,0,0,0
503,7,15.0,16,15,200,0,0,0,0,0,0,0
503,7,15.0,16,19,0,0,0,0,0,0,0,0
503,7,25.0,16,13,0,0,0,0,0,0,0,0
503,7,25.0,16,14,0,0,0,0,1896,0,0,0
503,7,25.0,16,15,0,0,0,0,0,0,0,0
503,7,31.0,29,13,0,0,0,0,0,0,0,0
503,7,31.0,29,14,0,0,0,0,0,0,0,0
503,7,31.0,29,15,0,0,0,0,0,0,0,0
503,9,5.0,21,13,0,0,5000,0,0,0,0,0
503,9,5.0,21,14,0,0,0,0,0,0,0,0
503,9,5.0,21,15,0,0,0,0,0,0,0,0
503,9,7.0,14,13,0,0,0,0,0,0,0,0
503,9,7.0,14,14,0,0,0,0,0,0,0,0
503,9,7.0,14,15,116,0,0,0,0,0,0,0
503,9,11.0,15,13,40,0,0,0,0,0,0,0
503,9,11.0,15,14,1650,0,0,0,0,0,0,0
503,9,11.0,15,15,720,0,0,0,0,0,0,0
503,9,15.0,22,13,0,0,0,14000,0,0,0,0
503,9,15.0,22,14,0,0,0,0,0,0,0,0
503,9,15.0,22,19,0,0,0,0,0,0,0,0
503,9,19.0,28,13,0,0,0,0,0,0,0,0
503,9,19.0,28,14,0,0,0,0,0,0,0,0
503,9,19.0,28,15,0,0,8500,0,0,0,0,0
503,9,23.0,2,13,2000,0,0,0,0,0,0,0
503,9,23.0,2,14,0,0,0,10000,0,0,0,0
503,9,23.0,2,15,0,0,0,0,0,0,28000,0
503,9,29.0,18,13,204,0,0,0,0,0,0,0
503,9,29.0,18,14,0,0,0,0,0,0,0,0
503,9,29.0,18,15,0,0,0,0,0,0,0,0
503,11,1.0,22,13,0,0,0,0,0,0,0,0
503,11,1.0,22,14,0,0,0,0,0,0,0,0
503,11,1.0,22,15,0,0,0,0,0,0,0,0
503,11,7.0,2,13,0,0,0,5000,0,0,0,0
503,11,7.0,2,14,0,0,37000,0,0,0,0,0
503,11,7.0,2,15,0,0,0,0,0,0,0,0
503,11,13.0,7,13,0,0,0,0,0,0,0,0
503,11,13.0,7,14,18000,0,0,0,0,0,0,0
503,11,13.0,7,15,0,0,0,0,0,0,0,0
503,11,19.0,12,13,3500,0,0,0,0,0,0,0
503,11,19.0,12,14,0,0,5400,0,0,0,0,0
503,11,19.0,12,15,0,0,0,0,0,0,0,0
503,11,23.0,4,13,600,0,0,0,0,0,0,0
503,11,23.0,4,14,0,0,0,0,0,0,0,0
503,11,23.0,4,15,3000,0,0,0,0,0,0,0
503,15,1.0,17,13,0,0,0,0,0,0,0,0
503,15,1.0,17,14,0,0,0,0,0,0,0,275
503,15,1.0,17,15,0,0,0,0,0,0,0,0
503,15,3.0,8,13,96,0,0,0,0,0,0,0
503,15,3.0,8,14,0,0,0,0,0,0,0,0
503,15,3.0,8,15,0,0,0,0,0,0,0,0
503,15,9.0,15,13,0,0,0,0,0,0,0,0
503,15,9.0,15,14,500,0,5700,0,0,85,0,50
503,15,9.0,15,15,0,0,7000,0,0,0,0,0
503,15,15.0,11,13,2050,0,0,0,0,0,0,0
503,15,15.0,11,14,0,0,0,0,0,0,0,0
503,15,15.0,11,15,2000,0,3400,0,0,0,0,0
503,15,21.0,17,13,0,0,0,0,0,0,0,0
503,15,21.0,17,14,0,0,0,0,0,0,0,0
503,15,21.0,17,15,0,0,0,0,0,0,0,0
503,15,29.0,22,13,0,0,0,0,0,0,0,0
503,15,29.0,22,14,0,0,0,0,0,0,0,0
503,15,29.0,22,15,230,0,0,0,0,0,0,0
503,15,35.0,8,13,700,0,0,0,0,0,0,0
503,15,35.0,8,14,0,0,0,0,0,0,0,0
503,15,35.0,8,15,0,0,0,0,0,0,0,0
503,15,39.0,12,13,0,0,5000,0,0,0,0,0
503,15,39.0,12,14,0,0,0,0,0,0,0,0
503,15,39.0,12,15,700,0,0,0,0,0,0,0
503,17,15.0,2,14,0,0,0,0,0,85,0,3590
503,17,15.0,2,15,0,0,4500,5000,0,0,0,0
503,17,15.0,2,19,562,0,0,0,0,0,3200,1870
503,17,21.0,19,13,0,0,0,0,0,150,0,1350
503,17,21.0,19,14,0,0,0,0,0,0,0,980
503,17,21.0,19,15,0,0,10000,0,0,0,3000,0
503,17,25.0,11,13,0,0,0,0,0,85,0,750
503,17,25.0,11,14,150,0,0,0,0,0,0,2400
503,17,25.0,11,15,0,0,0,0,0,0,0,0
503,17,33.0,7,13,0,0,0,0,0,0,0,0
503,17,33.0,7,14,0,0,3600,0,0,0,0,0
503,17,33.0,7,15,0,0,0,0,0,0,0,0
503,19,1.0,7,13,195,0,0,0,0,0,0,0
503,19,1.0,7,14,936,0,0,0,0,0,0,0
503,19,1.0,7,15,0,0,0,0,0,120,0,0
503,19,15.0,4,13,0,0,0,0,0,0,0,0
503,19,15.0,4,14,0,0,0,0,0,0,0,0
503,19,15.0,4,15,600,0,0,0,0,0,0,0
503,21,3.0,5,13,0,0,0,0,0,0,0,0
503,21,3.0,5,15,0,0,0,0,0,0,0,0
503,21,3.0,5,19,0,0,0,0,0,0,0,0
503,21,21.0,2,13,300,0,0,0,0,0,0,0
503,21,21.0,2,14,0,0,0,0,0,0,24750,250
503,21,21.0,2,15,0,0,0,0,0,0,0,570
503,23,17.0,2,13,0,0,0,0,0,0,0,0
503,23,17.0,2,14,0,0,0,0,0,0,0,0
503,23,17.0,2,15,0,0,0,0,0,0,0,0
503,25,1.0,20,13,0,0,0,0,0,80,0,0
503,25,1.0,20,14,0,0,0,0,0,0,0,0
503,25,1.0,20,15,0,0,0,0,0,0,0,0
503,25,5.0,11,13,0,0,0,0,0,0,0,0
503,25,5.0,11,14,0,0,0,0,0,0,0,0
503,25,5.0,11,15,0,0,0,0,0,0,0,270
503,25,13.0,26,13,11000,0,0,0,0,0,0,0
503,25,13.0,26,14,3200,0,0,0,0,0,0,0
503,25,13.0,26,15,0,0,0,0,0,0,0,0
503,25,17.0,13,13,98,0,0,0,0,0,0,0
503,25,17.0,13,14,3500,0,0,0,0,0,0,0
503,25,17.0,13,15,0,0,0,0,0,0,0,0
503,25,23.0,12,13,11000,0,0,0,0,0,0,0
503,25,23.0,12,14,1200,0,23587,0,0,0,0,0
503,25,23.0,12,15,3600,0,0,0,0,0,0,0
503,25,27.0,24,13,60,0,0,0,0,0,0,0
503,25,27.0,24,14,0,0,0,0,0,0,0,0
503,25,27.0,24,15,0,0,0,0,0,0,0,0
503,27,25.0,4,13,0,0,0,0,0,0,0,0
503,27,25.0,4,14,0,0,0,0,0,0,0,0
503,27,25.0,4,15,510,0,0,0,0,0,0,0
503,28,17.0,15,13,0,0,0,0,0,0,0,0
503,28,17.0,15,14,0,0,0,0,0,0,0,0
503,28,17.0,15,15,0,0,0,0,0,0,0,0
503,28,23.0,23,13,0,0,0,0,0,0,0,0
503,28,23.0,23,14,0,0,0,0,0,0,0,0
503,28,23.0,23,15,0,0,0,0,0,0,0,0
503,28,29.0,3,13,0,0,0,0,0,0,0,0
503,28,29.0,3,14,0,0,0,0,0,0,0,0
503,28,29.0,3,15,0,0,0,0,0,0,0,216
503,28,33.0,16,13,0,0,0,0,0,0,0,0
503,28,33.0,16,14,0,0,0,0,0,0,0,158
503,28,33.0,16,15,0,0,2625,0,0,0,0,0
503,29,9.0,17,14,0,0,0,0,0,0,0,1000
503,29,9.0,17,19,0,0,0,0,0,0,0,1500
503,29,9.0,17,20,1000,0,0,0,0,0,0,0
505,1,5.0,14,13,2400,0,0,0,2459,97,0,0
505,1,5.0,14,14,0,0,0,50000,0,0,0,0
505,1,5.0,14,15,8050,0,0,0,0,0,0,0
505,1,9.0,2,13,0,0,0,0,0,0,0,0
505,1,9.0,2,14,0,0,0,0,0,0,0,0
505,1,9.0,2,15,0,0,0,0,0,0,0,0
505,1,15.0,16,13,0,0,0,0,0,0,0,0
505,1,15.0,16,14,0,0,0,0,0,0,0,0
505,1,15.0,16,15,0,0,0,0,0,0,0,0
505,3,1.0,11,13,0,0,500,0,0,0,0,0
505,3,1.0,11,14,156,0,0,0,0,0,12000,0
505,3,1.0,11,15,1250,0,0,0,0,0,26980,0
505,5,1.0,13,13,0,20000,0,0,0,0,0,0
505,5,1.0,13,15,8168,0,6832,0,0,0,0,0
505,5,1.0,13,19,0,0,8000,0,0,0,0,0
505,5,5.0,17,13,0,0,0,0,0,0,0,0
505,5,5.0,17,15,0,0,0,0,0,0,0,0
505,5,5.0,17,19,0,0,0,0,0,0,2000,0
505,5,9.0,3,14,0,0,0,0,0,0,0,0
505,5,9.0,3,15,0,0,0,0,0,0,0,0
505,5,9.0,3,20,0,0,0,0,0,0,0,0
505,5,17.0,2,13,0,0,0,0,0,0,0,0
505,5,17.0,2,14,0,0,0,0,0,75,0,16
505,5,17.0,2,15,0,0,0,0,0,0,7000,0
505,5,23.0,4,14,0,0,0,0,0,0,0,0
505,5,23.0,4,15,0,0,0,0,0,0,0,0
505,5,23.0,4,19,0,0,0,0,0,0,0,0
505,5,27.0,22,13,0,0,0,0,0,0,0,0
505,5,27.0,22,14,0,0,0,0,0,0,500,0
505,5,27.0,22,15,0,0,12000,0,4200,0,0,0
505,5,35.0,6,13,0,0,0,0,0,0,0,0
505,5,35.0,6,14,0,0,0,0,0,0,0,0
505,5,35.0,6,15,0,0,0,0,0,0,0,0
505,5,41.0,11,13,0,0,7000,0,0,0,0,170
505,5,41.0,11,14,0,0,0,0,0,0,0,0
505,5,41.0,11,15,0,0,0,0,0,0,0,94
505,5,47.0,19,13,0,0,0,0,0,0,0,0
505,5,47.0,19,15,0,0,0,0,0,0,0,0
505,5,47.0,19,19,1020,0,0,0,0,0,0,15000
505,7,7.0,8,13,0,0,0,0,0,0,0,1000
505,7,7.0,8,14,0,0,0,0,0,0,0,575
505,7,7.0,8,15,0,0,0,0,0,0,0,0
505,9,5.0,8,13,0,0,0,0,0,0,0,0
505,9,5.0,8,14,0,0,0,0,0,0,0,0
505,9,5.0,8,15,0,0,0,0,0,0,0,0
505,9,11.0,22,14,0,0,0,0,0,0,0,0
505,9,11.0,22,15,0,0,0,0,0,0,0,0
505,9,11.0,22,19,0,0,0,0,0,0,0,0
505,9,15.0,10,13,0,0,0,20000,0,0,0,0
505,9,15.0,10,14,3400,0,0,0,0,0,0,0
505,9,15.0,10,15,0,0,0,0,0,0,0,0
505,9,19.0,9,13,0,0,4000,0,0,0,0,0
505,9,19.0,9,14,0,0,4000,0,0,0,0,0
