tinh,huyen,xa,diaban,hoso,m4b12ma,m4b12c3,m4b12c3b,m4b12c4,m4b12c5,m4b12c6,m4b12c7,m4b12c8
103,11,63.0,7,13,19.0,200.0,1.0,,,1596.0,,1596.0
103,11,63.0,7,15,,,,,,,,
103,11,63.0,7,19,41.0,10.0,2.0,150.0,100.0,120.0,50.0,179.0
103,11,63.0,7,19,13.0,20.0,1.0,180.0,0.0,,180.0,431.0
103,11,71.0,14,13,20.0,70.0,1.0,,,112.0,,178.0
103,11,71.0,14,13,16.0,50.0,1.0,32.0,25.0,106.0,7.0,148.0
103,11,71.0,14,14,,,,,,,,
103,11,71.0,14,15,13.0,100.0,1.0,300.0,0.0,,300.0,718.0
103,11,71.0,14,15,14.0,100.0,1.0,70.0,0.0,,70.0,279.0
103,11,71.0,14,15,20.0,25.0,1.0,,,0.0,,40.0
103,11,71.0,14,15,16.0,100.0,1.0,250.0,0.0,,250.0,599.0
103,11,71.0,14,15,15.0,100.0,1.0,80.0,0.0,,80.0,319.0
103,11,71.0,14,15,53.0,1080.0,1.0,,,5586.0,,5586.0
103,13,1.0,11,13,,,,,,,,
103,13,1.0,11,14,,,,,,,,
103,13,1.0,11,15,20.0,30.0,1.0,,,0.0,,1436.0
103,13,7.0,12,14,20.0,360.0,1.0,,,3990.0,,4309.0
103,13,7.0,12,19,,,,,,,,
103,13,7.0,12,20,20.0,1090.0,1.0,,,4444.0,,4504.0
103,13,7.0,12,20,35.0,2.0,2.0,60.0,0.0,,60.0,45.0
103,13,13.0,9,13,,,,,,,,
103,13,13.0,9,14,16.0,438.0,1.0,600.0,480.0,800.0,120.0,889.0
103,13,13.0,9,14,14.0,15.0,1.0,50.0,0.0,,50.0,148.0
103,13,13.0,9,14,20.0,468.0,1.0,,,1704.0,,2246.0
103,13,13.0,9,14,15.0,15.0,1.0,50.0,0.0,,50.0,148.0
103,13,13.0,9,15,20.0,180.0,1.0,,,2394.0,,2713.0
103,13,13.0,9,15,39.0,1.0,2.0,22.0,0.0,,22.0,32.0
103,13,21.0,6,13,53.0,720.0,1.0,,,7980.0,,8044.0
103,13,21.0,6,14,47.0,220.0,1.0,200.0,150.0,718.0,50.0,957.0
103,13,21.0,6,14,20.0,200.0,1.0,,,399.0,,718.0
103,13,21.0,6,14,53.0,100.0,1.0,,,798.0,,798.0
103,13,21.0,6,14,16.0,200.0,1.0,400.0,200.0,319.0,200.0,639.0
103,13,21.0,6,15,21.0,936.0,1.0,,,4788.0,,5027.0
103,13,21.0,6,15,16.0,50.0,1.0,70.0,60.0,256.0,10.0,319.0
103,13,29.0,19,13,,,,,,,,
103,13,29.0,19,14,,,,,,,,
103,13,29.0,19,15,,,,,,,,
103,15,3.0,21,13,13.0,100.0,1.0,300.0,0.0,,100.0,333.0
103,15,3.0,21,13,41.0,200.0,1.0,500.0,400.0,445.0,100.0,555.0
103,15,3.0,21,13,47.0,2000.0,1.0,2000.0,1960.0,3852.0,40.0,4444.0
103,15,3.0,21,13,20.0,50.0,1.0,,,0.0,,148.0
103,15,3.0,21,14,,,,,,,,
103,15,3.0,21,15,20.0,50.0,1.0,,,0.0,,73.0
103,15,3.0,21,15,41.0,200.0,1.0,300.0,200.0,222.0,100.0,333.0
103,15,3.0,21,15,47.0,500.0,1.0,500.0,450.0,667.0,50.0,741.0
103,15,3.0,21,15,13.0,50.0,1.0,100.0,0.0,,100.0,112.0
103,15,11.0,2,13,13.0,50.0,1.0,100.0,0.0,,100.0,112.0
103,15,11.0,2,13,20.0,50.0,1.0,,,0.0,,148.0
103,15,11.0,2,13,41.0,100.0,1.0,200.0,150.0,222.0,50.0,297.0
103,15,11.0,2,13,47.0,200.0,1.0,120.0,100.0,222.0,20.0,267.0
103,15,11.0,2,14,47.0,300.0,1.0,380.0,300.0,718.0,80.0,910.0
103,15,11.0,2,14,52.0,100.0,1.0,,,0.0,,120.0
103,15,11.0,2,14,41.0,100.0,1.0,200.0,100.0,120.0,100.0,240.0
103,15,11.0,2,14,16.0,50.0,1.0,100.0,0.0,,100.0,159.0
103,15,11.0,2,14,13.0,50.0,1.0,100.0,0.0,,100.0,120.0
103,15,11.0,2,14,20.0,100.0,1.0,,,0.0,,240.0
103,15,11.0,2,15,,,,,,,,
103,15,19.0,8,13,,,,,,,,
103,15,19.0,8,15,,,,,,,,
103,15,19.0,8,19,20.0,20.0,1.0,,,0.0,,214.0
103,15,19.0,8,19,52.0,1.0,2.0,,,0.0,,54.0
103,15,25.0,4,14,52.0,150.0,1.0,,,0.0,,112.0
103,15,25.0,4,15,18.0,50.0,1.0,100.0,0.0,,50.0,80.0
103,15,25.0,4,15,14.0,150.0,1.0,300.0,280.0,558.0,20.0,599.0
103,15,25.0,4,15,55.0,1130.0,1.0,,,7980.0,,7980.0
103,15,25.0,4,15,15.0,150.0,1.0,350.0,300.0,599.0,50.0,698.0
103,15,25.0,4,15,20.0,50.0,1.0,,,0.0,,159.0
103,15,25.0,4,15,13.0,50.0,1.0,100.0,0.0,,100.0,159.0
103,15,25.0,4,15,16.0,50.0,1.0,100.0,0.0,,100.0,159.0
103,15,25.0,4,19,16.0,20.0,1.0,50.0,0.0,,50.0,80.0
103,15,25.0,4,19,55.0,360.0,1.0,,,11970.0,,11970.0
103,15,25.0,4,19,20.0,50.0,1.0,,,0.0,,159.0
103,15,25.0,4,19,13.0,20.0,1.0,50.0,0.0,,50.0,80.0
103,15,25.0,4,19,47.0,2.0,2.0,50.0,0.0,,50.0,120.0
103,15,25.0,4,19,49.0,2.0,2.0,20.0,0.0,,20.0,80.0
103,15,33.0,13,13,50.0,2.0,2.0,50.0,30.0,120.0,20.0,199.0
103,15,33.0,13,13,13.0,100.0,1.0,360.0,180.0,287.0,180.0,574.0
103,15,33.0,13,15,41.0,5.0,1.0,35.0,20.0,35.0,15.0,64.0
103,15,33.0,13,15,42.0,1.0,2.0,20.0,10.0,46.0,10.0,90.0
103,15,33.0,13,15,50.0,1.0,2.0,10.0,5.0,23.0,5.0,46.0
103,15,33.0,13,19,50.0,4.0,2.0,50.0,40.0,180.0,10.0,225.0
103,15,33.0,13,19,41.0,20.0,2.0,30.0,20.0,35.0,10.0,54.0
103,15,33.0,13,19,39.0,3.0,2.0,30.0,20.0,54.0,10.0,81.0
103,15,33.0,13,19,20.0,30.0,1.0,,,0.0,,180.0
103,15,33.0,13,19,38.0,4.0,2.0,,,225.0,,225.0
103,17,17.0,11,13,,,,,,,,
103,17,17.0,11,14,14.0,6.0,1.0,25.0,0.0,,25.0,60.0
103,17,17.0,11,14,42.0,3.0,2.0,80.0,62.0,297.0,18.0,383.0
103,17,17.0,11,14,16.0,9.0,1.0,18.0,0.0,,18.0,29.0
103,17,17.0,11,14,18.0,3.0,1.0,10.0,0.0,,10.0,28.0
103,17,17.0,11,14,13.0,10.0,1.0,52.0,0.0,,52.0,83.0
103,17,17.0,11,14,53.0,6.0,2.0,,,136.0,,136.0
103,17,17.0,11,14,20.0,16.0,1.0,,,0.0,,200.0
103,17,17.0,11,14,39.0,4.0,2.0,56.0,40.0,159.0,16.0,223.0
103,17,17.0,11,14,15.0,6.0,1.0,12.0,0.0,,12.0,29.0
103,17,17.0,11,14,41.0,2.0,2.0,31.0,16.0,39.0,15.0,67.0
103,17,17.0,11,14,49.0,5.0,2.0,17.0,11.0,44.0,6.0,68.0
103,17,17.0,11,15,19.0,2.0,1.0,,,0.0,,16.0
103,17,17.0,11,15,16.0,8.0,1.0,18.0,0.0,,18.0,29.0
103,17,17.0,11,15,47.0,3.0,2.0,50.0,0.0,,50.0,140.0
103,17,17.0,11,15,20.0,15.0,1.0,,,0.0,,207.0
103,17,17.0,11,15,42.0,1.0,2.0,36.0,22.0,105.0,14.0,172.0
103,17,17.0,11,15,53.0,9.0,2.0,,,463.0,,463.0
103,17,17.0,11,15,41.0,5.0,2.0,86.0,60.0,144.0,26.0,192.0
103,17,17.0,11,15,15.0,5.0,1.0,12.0,0.0,,12.0,29.0
103,17,17.0,11,15,13.0,9.0,1.0,50.0,0.0,,50.0,80.0
103,17,17.0,11,15,18.0,3.0,1.0,10.0,0.0,,10.0,28.0
103,17,17.0,11,15,14.0,7.0,1.0,26.0,0.0,,26.0,62.0
103,17,23.0,24,13,20.0,120.0,1.0,,,1676.0,,1852.0
103,17,23.0,24,13,52.0,4.0,2.0,,,200.0,,200.0
103,17,23.0,24,13,16.0,48.0,1.0,250.0,200.0,351.0,50.0,439.0
103,17,23.0,24,13,13.0,10.0,1.0,54.0,0.0,,54.0,64.0
103,17,23.0,24,14,,,,,,,,
103,17,23.0,24,15,43.0,2.0,2.0,20.0,0.0,,20.0,45.0
103,17,23.0,24,15,39.0,240.0,1.0,40.0,0.0,,40.0,88.0
103,17,23.0,24,15,46.0,10.0,2.0,40.0,0.0,,40.0,119.0
103,17,31.0,13,13,12.0,48.0,1.0,40.0,0.0,,40.0,88.0
103,17,31.0,13,13,16.0,24.0,1.0,20.0,0.0,,20.0,33.0
103,17,31.0,13,13,8.0,72.0,1.0,35.0,0.0,,35.0,130.0
103,17,31.0,13,14,20.0,150.0,1.0,,,957.0,,998.0
103,17,31.0,13,14,16.0,120.0,1.0,240.0,220.0,558.0,20.0,606.0
103,17,31.0,13,14,19.0,48.0,1.0,,,0.0,,128.0
103,17,31.0,13,14,26.0,360.0,1.0,62.0,60.0,1596.0,2.0,1633.0
103,17,31.0,13,14,8.0,528.0,1.0,250.0,120.0,479.0,130.0,998.0
103,17,31.0,13,14,14.0,360.0,1.0,373.0,330.0,798.0,43.0,901.0
103,17,31.0,13,14,13.0,48.0,1.0,185.0,0.0,,185.0,215.0
103,17,31.0,13,14,9.0,180.0,1.0,20.0,0.0,,20.0,33.0
103,17,31.0,13,14,12.0,120.0,1.0,160.0,0.0,,160.0,383.0
103,17,31.0,13,14,18.0,120.0,1.0,230.0,210.0,419.0,20.0,479.0
103,17,31.0,13,15,12.0,48.0,1.0,50.0,0.0,,50.0,120.0
103,17,47.0,18,13,,,,,,,,
103,17,47.0,18,15,19.0,2.0,1.0,,,0.0,,16.0
103,17,47.0,18,15,16.0,3.0,1.0,10.0,0.0,,10.0,16.0
103,17,47.0,18,15,20.0,30.0,1.0,,,0.0,,240.0
103,17,47.0,18,15,18.0,10.0,1.0,30.0,22.0,53.0,8.0,72.0
103,17,47.0,18,15,13.0,200.0,1.0,650.0,570.0,910.0,80.0,1037.0
103,17,47.0,18,15,41.0,7.0,2.0,80.0,60.0,144.0,20.0,192.0
103,17,47.0,18,15,42.0,10.0,2.0,240.0,210.0,670.0,30.0,766.0
103,17,47.0,18,24,49.0,2.0,2.0,4.0,0.0,,4.0,15.0
103,17,47.0,18,24,41.0,6.0,2.0,20.0,0.0,,20.0,45.0
103,17,47.0,18,24,52.0,1.0,2.0,,,73.0,,73.0
103,19,9.0,1,13,42.0,2.0,2.0,60.0,30.0,240.0,30.0,479.0
103,19,9.0,1,13,41.0,58.0,1.0,275.0,190.0,455.0,85.0,658.0
103,19,9.0,1,13,47.0,3.0,2.0,27.0,0.0,,27.0,215.0
103,19,9.0,1,13,18.0,6.0,1.0,11.0,0.0,,11.0,24.0
103,19,9.0,1,13,21.0,240.0,1.0,,,0.0,,89.0
103,19,9.0,1,13,16.0,12.0,1.0,26.0,0.0,,26.0,32.0
103,19,9.0,1,13,13.0,15.0,1.0,50.0,0.0,,50.0,40.0
103,19,9.0,1,13,23.0,630.0,1.0,150.0,120.0,957.0,30.0,1197.0
103,19,9.0,1,13,12.0,96.0,1.0,120.0,0.0,,120.0,287.0
103,19,9.0,1,13,50.0,2.0,2.0,6.0,0.0,,6.0,19.0
103,19,9.0,1,13,14.0,10.0,1.0,31.0,0.0,,31.0,74.0
103,19,9.0,1,14,13.0,20.0,1.0,60.0,0.0,,60.0,72.0
103,19,9.0,1,14,15.0,30.0,1.0,40.0,0.0,,40.0,95.0
103,19,9.0,1,14,18.0,20.0,1.0,30.0,0.0,,30.0,72.0
103,19,9.0,1,14,16.0,30.0,1.0,50.0,0.0,,50.0,60.0
103,19,9.0,1,14,47.0,2.0,2.0,20.0,0.0,,20.0,80.0
103,19,9.0,1,14,19.0,480.0,1.0,,,1995.0,,2154.0
103,19,9.0,1,14,20.0,40.0,1.0,,,957.0,,1524.0
103,19,9.0,1,14,12.0,240.0,1.0,500.0,0.0,,500.0,1197.0
103,19,9.0,1,14,41.0,5.0,2.0,50.0,0.0,,50.0,120.0
103,19,9.0,1,14,52.0,150.0,1.0,,,798.0,,957.0
103,19,9.0,1,15,16.0,30.0,1.0,30.0,0.0,,30.0,72.0
103,19,9.0,1,15,19.0,360.0,1.0,,,3352.0,,3392.0
103,19,9.0,1,15,23.0,72.0,1.0,15.0,0.0,,15.0,120.0
103,19,9.0,1,15,13.0,30.0,1.0,40.0,0.0,,40.0,39.0
103,19,9.0,1,15,46.0,2.0,2.0,10.0,0.0,,10.0,32.0
103,19,9.0,1,15,18.0,192.0,1.0,400.0,380.0,910.0,20.0,957.0
103,19,9.0,1,15,41.0,90.0,2.0,200.0,150.0,359.0,50.0,479.0
103,19,9.0,1,15,30.0,720.0,1.0,,,718.0,,798.0
103,19,9.0,1,15,35.0,2.0,2.0,50.0,0.0,,50.0,60.0
103,19,9.0,1,15,50.0,1.0,2.0,15.0,0.0,,15.0,48.0
103,19,9.0,1,15,20.0,360.0,1.0,,,3112.0,,3192.0
103,19,9.0,1,15,8.0,1440.0,1.0,700.0,0.0,,700.0,1229.0
103,19,9.0,1,15,42.0,2.0,2.0,20.0,0.0,,20.0,184.0
103,19,17.0,13,13,19.0,5.0,1.0,,,0.0,,16.0
103,19,17.0,13,13,47.0,4.0,2.0,100.0,0.0,,100.0,319.0
103,19,17.0,13,13,12.0,120.0,1.0,150.0,0.0,,150.0,359.0
103,19,17.0,13,13,20.0,10.0,1.0,,,0.0,,16.0
103,19,17.0,13,13,52.0,5.0,2.0,,,80.0,,80.0
103,19,17.0,13,13,9.0,120.0,1.0,180.0,0.0,,180.0,431.0
103,19,17.0,13,13,24.0,10.0,1.0,1.0,0.0,,1.0,48.0
103,19,17.0,13,13,26.0,1620.0,1.0,215.0,210.0,5865.0,5.0,10294.0
103,19,17.0,13,13,30.0,10.0,1.0,,,0.0,,159.0
103,19,17.0,13,13,16.0,30.0,1.0,20.0,0.0,,20.0,24.0
103,19,17.0,13,13,13.0,30.0,1.0,40.0,0.0,,40.0,39.0
103,19,17.0,13,13,39.0,1.0,2.0,15.0,0.0,,15.0,18.0
103,19,17.0,13,14,16.0,20.0,1.0,40.0,0.0,,40.0,65.0
103,19,17.0,13,14,13.0,15.0,1.0,30.0,0.0,,30.0,48.0
103,19,17.0,13,14,48.0,1.0,2.0,20.0,0.0,,20.0,128.0
103,19,17.0,13,14,19.0,5.0,1.0,,,0.0,,54.0
103,19,17.0,13,14,39.0,2.0,2.0,20.0,0.0,,20.0,107.0
103,19,17.0,13,14,42.0,1.0,2.0,10.0,0.0,,10.0,54.0
103,19,17.0,13,14,52.0,3.0,2.0,,,0.0,,128.0
103,19,17.0,13,14,20.0,10.0,1.0,,,0.0,,42.0
103,19,17.0,13,14,47.0,3.0,2.0,30.0,0.0,,30.0,161.0
103,19,17.0,13,14,43.0,2.0,2.0,20.0,0.0,,20.0,86.0
103,19,17.0,13,15,18.0,2.0,1.0,14.0,0.0,,14.0,33.0
103,19,17.0,13,15,13.0,2.0,1.0,25.0,0.0,,25.0,20.0
103,19,17.0,13,15,42.0,1.0,2.0,3.0,0.0,,3.0,24.0
103,19,17.0,13,15,17.0,3.0,1.0,12.0,0.0,,12.0,29.0
103,19,17.0,13,15,53.0,4.0,2.0,,,213.0,,213.0
103,19,17.0,13,15,14.0,3.0,1.0,31.0,0.0,,31.0,74.0
103,19,17.0,13,15,39.0,3.0,2.0,99.0,40.0,128.0,49.0,315.0
103,19,17.0,13,15,16.0,3.0,1.0,18.0,0.0,,18.0,22.0
103,19,17.0,13,15,47.0,2.0,2.0,5.0,0.0,,5.0,16.0
103,19,25.0,12,13,50.0,1.0,1.0,7.0,0.0,,7.0,23.0
103,19,25.0,12,13,41.0,20.0,2.0,120.0,0.0,,120.0,287.0
103,19,25.0,12,13,14.0,6.0,1.0,20.0,0.0,,20.0,48.0
103,19,25.0,12,13,16.0,4.0,1.0,25.0,0.0,,25.0,31.0
103,19,25.0,12,13,39.0,1.0,2.0,20.0,0.0,,20.0,48.0
103,19,25.0,12,13,12.0,408.0,1.0,655.0,450.0,957.0,205.0,1361.0
103,19,25.0,12,13,13.0,4.0,1.0,20.0,0.0,,20.0,16.0
103,19,25.0,12,13,17.0,4.0,1.0,11.0,0.0,,11.0,26.0
103,19,25.0,12,14,12.0,144.0,1.0,100.0,0.0,,100.0,263.0
103,19,25.0,12,14,19.0,5.0,1.0,,,0.0,,20.0
103,19,25.0,12,14,18.0,10.0,1.0,10.0,0.0,,10.0,21.0
103,19,25.0,12,14,16.0,20.0,1.0,15.0,0.0,,15.0,179.0
103,19,25.0,12,14,41.0,10.0,2.0,90.0,0.0,,90.0,215.0
103,19,25.0,12,14,20.0,10.0,1.0,,,0.0,,24.0
103,19,25.0,12,14,42.0,1.0,2.0,10.0,0.0,,10.0,92.0
103,19,25.0,12,14,39.0,3.0,2.0,30.0,0.0,,30.0,36.0
103,19,25.0,12,14,35.0,2.0,2.0,30.0,0.0,,30.0,36.0
103,19,25.0,12,14,13.0,24.0,1.0,30.0,0.0,,30.0,29.0
103,19,25.0,12,15,13.0,24.0,1.0,60.0,0.0,,60.0,78.0
103,19,25.0,12,15,12.0,275.0,1.0,300.0,0.0,,300.0,1064.0
103,19,25.0,12,15,20.0,10.0,1.0,,,0.0,,107.0
103,19,25.0,12,15,26.0,275.0,1.0,45.0,45.0,1450.0,0.0,1450.0
103,19,25.0,12,15,46.0,1.0,2.0,3.0,0.0,,3.0,13.0
103,19,25.0,12,15,39.0,3.0,2.0,10.0,0.0,,10.0,42.0
103,19,25.0,12,15,53.0,2.0,2.0,,,0.0,,54.0
103,19,25.0,12,15,19.0,4.0,1.0,,,0.0,,54.0
103,19,25.0,12,15,16.0,20.0,1.0,30.0,0.0,,30.0,54.0
103,19,35.0,3,13,39.0,3.0,2.0,10.0,0.0,,10.0,24.0
103,19,35.0,3,13,35.0,2.0,2.0,25.0,0.0,,25.0,48.0
103,19,35.0,3,13,16.0,60.0,1.0,34.0,0.0,,34.0,54.0
103,19,35.0,3,13,20.0,240.0,1.0,,,1755.0,,1916.0
103,19,35.0,3,13,53.0,4.0,2.0,,,0.0,,23.0
103,19,35.0,3,13,13.0,120.0,1.0,60.0,0.0,,60.0,48.0
103,19,35.0,3,13,42.0,1.0,2.0,4.0,0.0,,4.0,32.0
103,19,35.0,3,14,13.0,42.0,1.0,60.0,0.0,,60.0,78.0
103,19,35.0,3,14,15.0,42.0,1.0,30.0,0.0,,30.0,97.0
103,19,35.0,3,14,16.0,72.0,1.0,50.0,0.0,,50.0,161.0
103,19,35.0,3,14,39.0,3.0,2.0,30.0,0.0,,30.0,97.0
103,19,35.0,3,14,14.0,42.0,1.0,30.0,0.0,,30.0,97.0
103,19,35.0,3,14,47.0,6.0,2.0,50.0,0.0,,50.0,214.0
103,19,35.0,3,14,18.0,20.0,1.0,15.0,0.0,,15.0,48.0
103,19,35.0,3,14,41.0,200.0,2.0,5210.0,5000.0,21483.0,210.0,22385.0
103,19,35.0,3,14,9.0,180.0,1.0,50.0,0.0,,50.0,161.0
103,19,35.0,3,14,49.0,4.0,2.0,30.0,0.0,,30.0,161.0
103,19,35.0,3,14,52.0,50.0,2.0,,,1074.0,,1074.0
103,19,35.0,3,14,20.0,20.0,1.0,,,0.0,,54.0
103,19,35.0,3,15,52.0,2.0,2.0,,,0.0,,56.0
103,19,35.0,3,15,16.0,40.0,1.0,60.0,0.0,,60.0,72.0
103,19,35.0,3,15,18.0,20.0,1.0,30.0,0.0,,30.0,72.0
103,19,35.0,3,15,13.0,30.0,1.0,50.0,0.0,,50.0,60.0
103,19,35.0,3,15,12.0,192.0,1.0,300.0,0.0,,300.0,718.0
103,19,35.0,3,15,19.0,15.0,1.0,,,0.0,,95.0
103,19,35.0,3,15,38.0,3.0,2.0,,,0.0,,95.0
103,19,35.0,3,15,9.0,420.0,1.0,700.0,0.0,,700.0,1788.0
103,19,45.0,17,13,16.0,10.0,1.0,30.0,0.0,,30.0,36.0
103,19,45.0,17,13,19.0,5.0,1.0,,,0.0,,80.0
103,19,45.0,17,13,13.0,30.0,1.0,100.0,0.0,,100.0,120.0
103,19,45.0,17,14,18.0,180.0,1.0,300.0,260.0,622.0,40.0,718.0
103,19,45.0,17,14,19.0,30.0,1.0,,,0.0,,40.0
103,19,45.0,17,14,16.0,50.0,1.0,120.0,0.0,,120.0,287.0
103,19,45.0,17,14,42.0,2.0,2.0,15.0,0.0,,15.0,120.0
103,19,45.0,17,14,15.0,50.0,1.0,70.0,20.0,48.0,50.0,167.0
103,19,45.0,17,14,35.0,8.0,2.0,200.0,0.0,,200.0,240.0
103,19,45.0,17,14,20.0,2520.0,1.0,,,7182.0,,8538.0
103,19,45.0,17,14,52.0,10.0,2.0,,,40.0,,120.0
103,19,45.0,17,14,26.0,1080.0,1.0,150.0,140.0,5586.0,10.0,5985.0
103,19,45.0,17,14,8.0,720.0,1.0,280.0,0.0,,280.0,982.0
103,19,45.0,17,14,14.0,50.0,1.0,150.0,50.0,120.0,100.0,359.0
103,19,45.0,17,14,13.0,60.0,1.0,200.0,0.0,,200.0,192.0
103,19,45.0,17,15,15.0,48.0,1.0,20.0,0.0,,20.0,29.0
103,19,45.0,17,15,16.0,48.0,1.0,24.0,0.0,,24.0,27.0
103,19,45.0,17,15,42.0,4.0,2.0,45.0,0.0,,45.0,166.0
103,19,45.0,17,15,13.0,48.0,1.0,54.0,0.0,,54.0,40.0
103,19,45.0,17,15,38.0,5.0,2.0,,,50.0,,50.0
103,19,45.0,17,15,26.0,540.0,1.0,115.0,110.0,4074.0,5.0,4259.0
103,19,45.0,17,15,14.0,72.0,1.0,46.0,0.0,,46.0,102.0
103,19,45.0,17,15,20.0,588.0,1.0,,,0.0,,1658.0
103,19,45.0,17,15,35.0,1.0,2.0,20.0,0.0,,20.0,22.0
103,19,45.0,17,15,39.0,1.0,2.0,20.0,0.0,,20.0,29.0
103,21,1.0,10,13,,,,,,,,
103,21,1.0,10,14,,,,,,,,
103,21,1.0,10,20,39.0,1.0,2.0,10.0,0.0,,10.0,40.0
103,21,1.0,10,20,41.0,20.0,2.0,200.0,100.0,240.0,100.0,479.0
103,21,7.0,12,13,41.0,7.0,2.0,120.0,0.0,,120.0,191.0
103,21,7.0,12,13,53.0,1.0,2.0,,,0.0,,40.0
103,21,7.0,12,13,52.0,3.0,2.0,,,0.0,,24.0
103,21,7.0,12,13,47.0,1.0,2.0,50.0,0.0,,50.0,159.0
103,21,7.0,12,14,26.0,576.0,1.0,95.0,90.0,4165.0,5.0,4442.0
103,21,7.0,12,14,13.0,120.0,1.0,150.0,0.0,,150.0,303.0
103,21,7.0,12,14,19.0,50.0,1.0,,,0.0,,51.0
103,21,7.0,12,14,8.0,576.0,1.0,200.0,0.0,,200.0,909.0
103,21,7.0,12,14,16.0,120.0,1.0,200.0,0.0,,200.0,504.0
103,21,7.0,12,15,16.0,20.0,1.0,120.0,70.0,167.0,50.0,287.0
103,21,7.0,12,15,50.0,4.0,2.0,40.0,30.0,120.0,10.0,159.0
103,21,7.0,12,15,41.0,20.0,2.0,50.0,0.0,,50.0,80.0
103,21,7.0,12,15,14.0,20.0,1.0,20.0,0.0,,20.0,48.0
103,21,7.0,12,15,19.0,50.0,1.0,,,0.0,,40.0
103,21,7.0,12,15,39.0,1.0,2.0,10.0,0.0,,10.0,40.0
103,21,7.0,12,15,46.0,2.0,1.0,20.0,0.0,,20.0,80.0
103,21,7.0,12,15,20.0,50.0,1.0,,,56.0,,120.0
103,21,7.0,12,15,13.0,30.0,1.0,250.0,100.0,240.0,150.0,359.0
103,21,17.0,10,13,8.0,240.0,1.0,110.0,60.0,215.0,50.0,395.0
103,21,17.0,10,14,12.0,180.0,1.0,350.0,300.0,717.0,50.0,836.0
103,21,17.0,10,15,52.0,1.0,2.0,,,0.0,,80.0
103,21,17.0,10,15,13.0,48.0,1.0,150.0,0.0,,150.0,240.0
103,21,17.0,10,15,39.0,2.0,2.0,30.0,0.0,,30.0,95.0
103,21,17.0,10,15,46.0,2.0,2.0,10.0,0.0,,10.0,40.0
103,21,17.0,10,15,16.0,72.0,1.0,100.0,0.0,,100.0,159.0
103,21,17.0,10,15,20.0,-1.0,1.0,,,0.0,,95.0
103,21,17.0,10,15,41.0,5.0,2.0,100.0,0.0,,100.0,120.0
103,21,25.0,2,13,,,,,,,,
103,21,25.0,2,14,,,,,,,,
103,21,25.0,2,15,50.0,3.0,2.0,50.0,20.0,45.0,30.0,112.0
103,21,25.0,2,15,35.0,4.0,2.0,60.0,0.0,,60.0,73.0
103,21,25.0,2,15,12.0,120.0,1.0,100.0,60.0,133.0,40.0,222.0
103,21,25.0,2,15,14.0,20.0,1.0,110.0,0.0,,110.0,222.0
103,21,25.0,2,15,20.0,40.0,1.0,,,0.0,,37.0
103,21,25.0,2,15,16.0,40.0,1.0,200.0,60.0,67.0,140.0,222.0
103,21,25.0,2,15,41.0,10.0,2.0,100.0,50.0,73.0,50.0,148.0
103,21,25.0,2,15,13.0,20.0,1.0,80.0,0.0,,80.0,119.0
103,21,25.0,2,15,47.0,10.0,2.0,200.0,150.0,297.0,50.0,395.0
103,21,35.0,17,13,35.0,3.0,2.0,150.0,0.0,,150.0,134.0
103,21,35.0,17,13,41.0,280.0,1.0,600.0,580.0,623.0,20.0,644.0
103,21,35.0,17,13,20.0,10.0,1.0,,,0.0,,107.0
103,21,35.0,17,13,13.0,10.0,1.0,200.0,0.0,,200.0,323.0
103,21,35.0,17,14,,,,,,,,
103,21,35.0,17,15,31.0,8.0,2.0,5.0,0.0,,5.0,40.0
103,21,35.0,17,15,41.0,25.0,2.0,110.0,0.0,,110.0,219.0
103,21,43.0,8,13,,,,,,,,
103,21,43.0,8,14,13.0,5.0,1.0,60.0,0.0,,60.0,133.0
103,21,43.0,8,14,38.0,2.0,2.0,,,15.0,,22.0
103,21,43.0,8,14,20.0,10.0,1.0,,,0.0,,164.0
103,21,43.0,8,14,52.0,2.0,2.0,,,0.0,,37.0
103,21,43.0,8,14,26.0,168.0,1.0,25.0,25.0,648.0,0.0,648.0
103,21,43.0,8,15,20.0,15.0,1.0,,,0.0,,95.0
103,21,43.0,8,15,42.0,4.0,2.0,20.0,0.0,,20.0,80.0
103,21,43.0,8,15,13.0,15.0,1.0,115.0,0.0,,115.0,92.0
103,21,43.0,8,15,52.0,3.0,2.0,,,0.0,,80.0
103,21,51.0,2,13,12.0,192.0,1.0,250.0,165.0,399.0,85.0,575.0
103,21,51.0,2,13,16.0,10.0,1.0,20.0,0.0,,10.0,16.0
103,21,51.0,2,13,39.0,3.0,2.0,25.0,20.0,32.0,5.0,40.0
103,21,51.0,2,13,14.0,20.0,1.0,30.0,20.0,24.0,10.0,36.0
103,21,51.0,2,13,41.0,6.0,2.0,40.0,0.0,,40.0,32.0
103,21,51.0,2,13,19.0,1.0,1.0,,,0.0,,8.0
103,21,51.0,2,13,13.0,3.0,1.0,165.0,0.0,,165.0,104.0
103,21,51.0,2,14,35.0,2.0,2.0,100.0,70.0,118.0,30.0,162.0
103,21,51.0,2,14,16.0,40.0,1.0,30.0,20.0,54.0,10.0,72.0
103,21,51.0,2,14,12.0,144.0,1.0,200.0,160.0,433.0,40.0,504.0
103,21,51.0,2,15,35.0,2.0,2.0,100.0,100.0,148.0,0.0,148.0
103,21,51.0,2,15,42.0,2.0,2.0,5.0,0.0,,5.0,19.0
