tinh,huyen,xa,diaban,hoso,m5a1ct,m5a1c4,m5a1c5,m5a2ct,m5a2c11,m5a2c12,m5b1ct,m5b1c6,m5b1c7,m5b2ct,m5b2c4,m5b2c5,m5b3ct,m5b4c
401,45,17.0,8,13,992.8,810.8,182.0,11145.6,6791.2,4354.4,2340.0,1540.0,800.0,2662.0,2662.0,0.0,880.0,2200.0
401,45,17.0,8,19,1849.3,1485.3,364.0,25262.7,13064.1,12198.6,3657.0,2528.0,1129.0,4066.0,4066.0,0.0,1612.0,7504.0
401,45,17.0,8,20,1849.8,438.30002,1411.5,7440.1,2703.6,4736.5,1717.0,1072.0,645.0,3450.0,3390.0,60.0,7725.0,4664.0
401,45,31.0,10,13,1467.3,1028.6,438.7,15113.2,7241.3003,7871.9,2843.0,2583.0,260.0,2357.0,2357.0,0.0,3777.0,7500.0
401,45,31.0,10,14,1393.3,753.6,639.7,22454.102,13381.4,9072.7,1932.0,1632.0,300.0,2770.0,2770.0,0.0,18060.0,2950.0
401,45,31.0,10,20,1564.7,1388.1,176.59999,14918.4,10089.8,4828.6,2366.0,2366.0,0.0,2239.0,1739.0,500.0,1836.0,134500.0
401,47,1.0,5,14,1321.9,1079.0,242.90001,8670.601,8539.601,131.0,9608.0,9608.0,0.0,3433.0,3363.0,70.0,2259.0,35050.0
401,47,1.0,5,15,1634.0,1234.5,399.5,8516.2,8516.2,0.0,5987.0,5987.0,0.0,4865.0,4865.0,0.0,5313.0,3240.0
401,47,1.0,5,20,1575.3,1575.3,0.0,5791.6,5791.6,0.0,5047.0,5047.0,0.0,1564.0,1564.0,0.0,2228.0,1300.0
401,47,7.0,7,13,1573.0,1279.0,294.0,10746.0,2754.0,7992.0,3106.0,2874.0,232.0,2460.0,2460.0,0.0,807.0,1560.0
401,47,7.0,7,14,892.4,439.6,452.8,4482.4,1348.2,3134.2,440.0,140.0,300.0,262.0,262.0,0.0,2320.0,17500.0
401,47,7.0,7,15,1077.0,642.0,435.0,11410.0,4718.0,6692.0,2724.0,2224.0,500.0,1032.0,1032.0,0.0,2545.0,3330.0
401,47,21.0,4,14,1403.5,831.4,572.1,5973.9004,1990.5,3983.4001,719.0,369.0,350.0,370.0,370.0,0.0,1075.0,2780.0
401,47,21.0,4,15,1262.0,820.8,441.19998,6847.2,4522.8,2324.4001,1250.0,900.0,350.0,1001.0,1001.0,0.0,1135.0,2000.0
401,47,21.0,4,19,1636.3,851.0,785.3,6511.2,2745.6,3765.6,6087.0,6057.0,30.0,9174.0,9174.0,0.0,6855.0,35370.0
401,47,33.0,14,13,1012.10004,538.9,473.2,4760.6,1469.9,3290.7002,622.0,282.0,340.0,453.0,453.0,0.0,9530.0,390.0
401,47,33.0,14,14,390.90002,249.6,141.3,3028.3,2689.3,339.0,258.0,196.0,62.0,455.0,455.0,0.0,500.0,0.0
401,47,33.0,14,15,1189.6,912.3,277.30002,5565.4004,2385.3,3180.1,1098.0,998.0,100.0,370.0,370.0,0.0,4050.0,5000.0
401,47,45.0,3,13,1233.1,764.39996,468.7,6786.5,2039.1,4747.4,643.0,293.0,350.0,475.0,475.0,0.0,1060.0,0.0
401,47,45.0,3,15,1174.1,802.6,371.5,8873.5,6599.6,2273.9001,718.0,478.0,240.0,2230.0,2230.0,0.0,1270.0,3410.0
401,47,45.0,3,20,1056.9,874.9,182.0,6056.9004,3338.6,2718.3,1540.0,1420.0,120.0,2095.0,2095.0,0.0,570.0,57847.0
401,47,57.0,10,13,1792.0,1152.0,640.0,11856.0,5612.0,6244.0,1050.0,670.0,380.0,1364.0,1034.0,330.0,1284.0,3000.0
401,47,57.0,10,14,1542.1001,742.2,799.9,8831.199,4617.8,4213.4,1344.0,814.0,530.0,1067.0,897.0,170.0,1254.0,0.0
401,47,57.0,10,19,1731.3,1235.4,495.9,10419.8,6655.9,3763.9,1152.0,652.0,500.0,1446.0,1326.0,120.0,1687.0,3050.0
401,49,3.0,4,13,1792.4,1792.4,0.0,10675.9,6435.3,4240.6,5452.0,5452.0,0.0,1835.0,1835.0,0.0,250.0,65000.0
401,49,3.0,4,14,2106.3,1555.6,550.7,10489.6,3777.4,6712.1997,5918.0,5828.0,90.0,1920.0,1920.0,0.0,998.0,20000.0
401,49,3.0,4,15,2350.0,1048.7,1301.3,19238.9,12048.0,7190.9004,6534.0,6274.0,260.0,2391.0,2391.0,0.0,1250.0,35200.0
401,49,17.0,9,13,1468.2,871.19995,597.0,7329.1,3496.3,3832.8,1050.0,1050.0,0.0,1932.0,1932.0,0.0,5620.0,8000.0
401,49,17.0,9,14,1026.0,645.0,381.0,12643.0,7244.0,5399.0,1341.0,976.0,365.0,1450.0,1450.0,0.0,1988.0,18000.0
401,49,17.0,9,15,4375.8,3578.7,797.10004,24167.602,13440.5,10727.101,3629.0,3229.0,400.0,4970.0,4970.0,0.0,4250.0,939.0
401,49,29.0,7,13,1965.8,1656.4,309.4,13399.4,7041.2,6358.2,1934.0,1534.0,400.0,1685.0,1685.0,0.0,5060.0,100.0
401,49,29.0,7,14,1373.1,595.0,778.1,10565.3,3768.5,6796.8,3180.0,3180.0,0.0,3067.0,3067.0,0.0,3788.0,5432.0
401,49,29.0,7,15,738.3,374.3,364.0,2807.8,834.9,1972.9,634.0,134.0,500.0,335.0,10.0,325.0,1015.0,500.0
401,49,43.0,13,13,3383.6,2173.3,1210.2999,21551.7,7577.7,13974.0,2452.0,1702.0,750.0,3080.0,3080.0,0.0,3631.0,7000.0
401,49,43.0,13,14,1168.0,549.2,618.8,8002.9,4635.9,3367.0,1084.0,984.0,100.0,1523.0,1411.0,112.0,2242.0,3360.0
401,49,43.0,13,15,765.4,549.8,215.6,14431.2,5609.2,8822.0,1204.0,654.0,550.0,2020.0,2020.0,0.0,2059.0,348.0
401,49,57.0,3,13,1315.5,906.0,409.5,6526.0996,3418.4,3107.7,2076.0,1756.0,320.0,1080.0,1080.0,0.0,1220.0,0.0
401,49,57.0,3,14,1695.0,1265.0,430.0,8560.0,4420.0,4140.0,3054.0,2854.0,200.0,1330.0,1330.0,0.0,405.0,1000.0
401,49,57.0,3,15,1527.5,917.5,610.0,13515.4,6745.4,6770.0,4266.0,4046.0,220.0,2650.0,2650.0,0.0,350.0,5000.0
401,49,81.0,11,13,1516.9,1471.4,45.5,16545.3,7763.8,8781.5,4572.0,4572.0,0.0,9318.0,9318.0,0.0,17961.0,22900.0
401,49,81.0,11,14,1284.7,1078.9,205.79999,5300.4004,4918.2,382.2,966.0,666.0,300.0,525.0,525.0,0.0,50.0,0.0
401,49,81.0,11,15,1811.8,1493.3,318.5,20324.8,16457.3,3867.5,1604.0,1064.0,540.0,7390.0,7390.0,0.0,2730.0,0.0
401,51,19.0,5,13,1007.69995,526.3,481.4,11326.6,4344.9,6981.7,858.0,458.0,400.0,1455.0,1295.0,160.0,1533.0,156.0
401,51,19.0,5,14,1033.8,786.2,247.6,11763.601,5640.2,6123.4004,1840.0,1490.0,350.0,2508.0,2508.0,0.0,1548.0,0.0
401,51,19.0,5,15,1212.0,766.1,445.90002,12129.9,5050.5,7079.4,1490.0,1340.0,150.0,4556.0,4556.0,0.0,42634.0,0.0
401,51,33.0,2,13,838.0,470.5,367.5,8538.9,2908.8,5630.1,1310.0,1130.0,180.0,1378.0,1378.0,0.0,1064.0,0.0
401,51,33.0,2,14,688.5,579.3,109.200005,10694.699,5328.5,5366.1997,1215.0,1095.0,120.0,1769.0,1769.0,0.0,574.0,2324.0
401,51,33.0,2,15,699.19995,535.39996,163.8,6659.1,3409.3,3249.8,1948.0,1948.0,0.0,1878.0,1878.0,0.0,374.0,60000.0
401,51,45.0,8,14,1210.6001,873.9,336.7,11958.1,5497.8003,6460.3,1852.0,1632.0,220.0,1815.0,1815.0,0.0,1188.0,8500.0
401,51,45.0,8,15,894.3,585.8,308.5,11315.699,6099.4,5216.3,1890.0,1590.0,300.0,6260.0,6260.0,0.0,2072.0,180000.0
401,51,45.0,8,23,484.8,313.3,171.5,8111.3,3691.5,4419.8,1108.0,988.0,120.0,2098.0,2098.0,0.0,756.0,98.0
401,51,59.0,1,13,1256.5,901.60004,354.9,7652.1,2630.1,5022.0,1632.0,1432.0,200.0,2547.0,2537.0,10.0,718.0,47000.0
401,51,59.0,1,14,721.4,452.9,268.5,8857.1,3958.6,4898.5,2025.0,1815.0,210.0,1585.0,1585.0,0.0,488.0,468.0
401,51,59.0,1,15,1497.6001,1251.8,245.8,10994.8,4630.3,6364.5,2072.0,1772.0,300.0,1489.0,1489.0,0.0,3060.0,0.0
401,53,11.0,15,13,1375.3,898.5,476.8,7086.9,3735.3,3351.5999,2184.0,1274.0,910.0,1285.0,1285.0,0.0,466.0,1000.0
401,53,11.0,15,14,1250.0,1099.8,150.2,11002.0,5161.5,5840.5,3459.0,2236.0,1223.0,2119.0,2119.0,0.0,1302.0,41000.0
401,53,11.0,15,19,415.69998,415.69998,0.0,9131.9,4133.4,4998.5,1312.0,847.0,465.0,813.0,813.0,0.0,1032.0,2234.0
401,53,23.0,9,13,682.7,682.7,0.0,8831.9,6588.7,2243.2,2186.0,2106.0,80.0,1687.0,1687.0,0.0,1086.0,5000.0
401,53,23.0,9,14,1710.5,1395.6,314.9,16353.4,10690.5,5662.9,2689.0,1503.0,1186.0,3062.0,3062.0,0.0,871.0,2500.0
401,53,23.0,9,15,582.6,554.0,28.6,12217.5,9276.1,2941.4,2194.0,2106.0,88.0,797.0,797.0,0.0,686.0,0.0
401,53,39.0,14,13,660.6,479.1,181.5,11642.801,6471.6,5171.2,1071.0,546.0,525.0,361.0,361.0,0.0,735.0,0.0
401,53,39.0,14,14,574.7,331.2,243.5,7082.0,6423.1,658.9,534.0,302.0,232.0,180.0,180.0,0.0,715.0,0.0
401,53,39.0,14,20,453.1,453.1,0.0,9117.0,7271.8,1845.2,625.0,425.0,200.0,325.0,325.0,0.0,4815.0,9750.0
401,53,51.0,6,13,1401.8,1042.3,359.5,10954.601,7928.7,3025.9001,1785.0,1195.0,590.0,597.0,597.0,0.0,13741.0,0.0
401,53,51.0,6,14,1062.5,842.8,219.7,13513.0,9823.7,3689.3,1560.0,750.0,810.0,296.0,296.0,0.0,1184.0,0.0
401,53,51.0,6,15,1724.3,1440.4,283.9,9699.0,7750.8,1948.2001,2461.0,2177.0,284.0,859.0,859.0,0.0,1501.0,0.0
401,53,61.0,7,13,766.1,629.6,136.5,10939.9,3496.1,7443.8003,1353.0,533.0,820.0,812.0,695.0,117.0,646.0,0.0
401,53,61.0,7,14,602.2,464.6,137.6,17445.3,9151.1,8294.2,1044.0,535.0,509.0,1075.0,1075.0,0.0,701.0,6000.0
401,53,61.0,7,15,261.40002,193.1,68.3,2247.4,2057.2,190.2,253.0,143.0,110.0,12.0,12.0,0.0,3330.0,0.0
403,1,1.0,13,13,1313.4,417.6,895.8,6446.4,6446.4,0.0,920.0,920.0,0.0,107.0,37.0,70.0,4152.0,0.0
403,1,1.0,13,14,2033.2,1651.2,382.0,18168.5,18168.5,0.0,4898.0,4898.0,0.0,2820.0,2820.0,0.0,10828.0,10000.0
403,1,1.0,13,20,2624.1,2337.6,286.5,18623.8,18623.8,0.0,8448.0,8448.0,0.0,5755.0,5755.0,0.0,2900.0,65.0
403,1,7.0,18,13,4122.6,3291.8,830.8,13678.601,13100.9,577.7,7765.0,7725.0,40.0,18157.0,18157.0,0.0,12960.0,14110.0
403,1,7.0,18,14,2383.6,2013.0,370.59998,8605.5,8347.7,257.8,3790.0,3790.0,0.0,6105.0,5905.0,200.0,1453.0,12315.0
403,1,7.0,18,15,2318.0,1468.0,850.0,6462.7,5974.0,488.7,719.0,719.0,0.0,1205.0,1008.0,197.0,2492.0,2200.0
403,1,9.0,27,13,3139.2,3139.2,0.0,25491.7,25262.5,229.2,6457.0,6457.0,0.0,7502.0,7502.0,0.0,39320.0,10000.0
403,1,9.0,27,22,3086.4,3086.4,0.0,28478.0,28478.0,0.0,10314.0,10314.0,0.0,8970.0,8970.0,0.0,2600.0,20000.0
403,1,9.0,27,23,2136.0,2136.0,0.0,19097.5,19097.5,0.0,5607.0,5607.0,0.0,8164.0,8164.0,0.0,1327.0,0.0
403,1,15.0,6,13,3529.1,3529.1,0.0,36909.1,36909.1,0.0,12306.0,12306.0,0.0,14334.0,14334.0,0.0,8257.0,18000.0
403,1,15.0,6,14,2480.7,2480.7,0.0,18304.4,18304.4,0.0,4248.0,4248.0,0.0,3268.0,3268.0,0.0,1802.0,5000.0
403,1,15.0,6,20,2803.3,2488.1,315.2,24405.701,24285.4,120.3,8627.0,8627.0,0.0,10137.0,10137.0,0.0,3255.0,5720.0
403,1,19.0,26,13,1944.0,1944.0,0.0,15926.6,15926.6,0.0,3127.0,3127.0,0.0,5923.0,5923.0,0.0,2190.0,0.0
403,1,19.0,26,14,1304.9,1304.9,0.0,8290.3,8290.3,0.0,2606.4,2606.4,0.0,2786.0,2786.0,0.0,1640.0,12000.0
403,1,19.0,26,19,1060.5,1060.5,0.0,10012.9,10012.9,0.0,2144.0,2144.0,0.0,1247.0,1247.0,0.0,1175.0,0.0
403,1,23.0,2,13,3112.9,2830.2,282.69998,33373.902,31456.3,1917.6001,8005.0,8005.0,0.0,10595.0,10260.0,335.0,2209.0,0.0
403,1,23.0,2,14,2827.5,2502.8,324.7,29637.3,27905.0,1732.2999,8359.8,8359.8,0.0,8997.0,8997.0,0.0,2200.0,0.0
403,1,23.0,2,19,2036.2,2036.2,0.0,13396.1,13396.1,0.0,5366.0,5366.0,0.0,5755.0,5755.0,0.0,2243.0,11600.0
403,1,29.0,23,14,841.6,755.1,86.5,5016.9004,2356.1,2660.8,900.0,900.0,0.0,850.0,850.0,0.0,340.0,0.0
403,1,29.0,23,15,1052.6,906.0,146.6,9126.601,3270.7,5855.9004,3068.0,2998.0,70.0,1143.0,1143.0,0.0,8306.0,0.0
403,1,29.0,23,22,1585.0,1585.0,0.0,11565.1,11565.1,0.0,3498.0,3498.0,0.0,5870.0,5870.0,0.0,14743.0,0.0
403,3,3.0,9,13,1534.4,1179.5,354.9,15829.801,14903.4,926.4,8212.0,8212.0,0.0,6030.0,6030.0,0.0,4418.0,0.0
403,3,3.0,9,14,1432.0,1432.0,0.0,15714.9,15714.9,0.0,4267.0,4267.0,0.0,3126.0,3126.0,0.0,1601.0,7530.0
403,3,3.0,9,15,1259.4,977.3,282.1,16422.4,14384.0,2038.4,7367.6,7367.6,0.0,3675.0,3675.0,0.0,3310.0,16992.0
403,3,11.0,9,13,1859.3,1475.3,384.0,14913.5,9100.4,5813.1,4186.0,3986.0,200.0,3987.0,3987.0,0.0,5012.0,903065.0
403,3,11.0,9,14,2079.5,1644.5,435.0,15190.0,6826.1,8363.9,4841.0,4421.0,420.0,5118.0,5118.0,0.0,2899.0,2080.0
403,3,11.0,9,15,1769.6001,1225.4,544.2,14385.5,10700.8,3684.7,4538.0,3238.0,1300.0,6884.0,6884.0,0.0,4185.0,170000.0
403,5,19.0,11,13,1440.0,1028.4,411.59998,14648.699,4936.9,9711.8,1525.0,625.0,900.0,1210.0,1210.0,0.0,260.0,0.0
403,5,19.0,11,14,1410.0,994.6,415.4,12009.1,2440.0,9569.1,1420.0,420.0,1000.0,1570.0,1570.0,0.0,266.0,900.0
403,5,19.0,11,15,527.4,237.1,290.3,8225.8,2987.7,5238.1,636.0,276.0,360.0,160.0,160.0,0.0,276.0,0.0
403,7,13.0,8,13,1569.3,1569.3,0.0,16038.9,11543.4,4495.5,2104.0,504.0,1600.0,8756.0,8756.0,0.0,6190.0,540.0
403,7,13.0,8,14,3940.5999,3529.9,410.69998,26557.5,18538.2,8019.3,9134.0,7334.0,1800.0,2915.0,2915.0,0.0,1150.0,1440.0
403,7,13.0,8,15,1582.5,1491.5,91.0,19849.1,11044.8,8804.3,5438.0,3638.0,1800.0,2275.0,2275.0,0.0,175.0,1860.0
403,9,21.0,4,13,1749.0,240.0,1509.0,14400.701,3050.4,11350.301,1849.0,409.0,1440.0,2000.0,2000.0,0.0,405.0,52.0
403,9,21.0,4,14,619.80005,345.7,274.1,2221.0,1562.0,659.0,528.0,158.0,370.0,60.0,60.0,0.0,206.0,36.0
403,9,21.0,4,23,791.4,500.2,291.2,4769.3,879.5,3889.8,653.5,233.5,420.0,161.0,161.0,0.0,60.0,41.0
403,11,1.0,23,13,1141.4,1010.3,131.09999,7350.9,6739.5,611.4,3696.0,3626.0,70.0,2460.0,2460.0,0.0,622.0,0.0
403,11,1.0,23,14,1621.5,1621.5,0.0,24804.4,24266.9,537.5,2560.0,2560.0,0.0,2220.0,2220.0,0.0,848.0,0.0
403,11,1.0,23,15,1436.0,1160.2001,275.8,7247.0996,6308.8,938.30005,2073.0,1983.0,90.0,2120.0,2120.0,0.0,696.0,26.0
403,11,9.0,6,13,1763.0,1180.5,582.5,9026.601,1934.9,7091.7,1764.0,914.0,850.0,1583.0,1583.0,0.0,690.0,50.0
403,11,9.0,6,14,1065.8,684.5,381.30002,7149.2,1633.7,5515.5,1208.0,488.0,720.0,1431.0,1431.0,0.0,670.0,400.0
403,11,9.0,6,15,1901.7001,1435.8,465.9,7959.0,2194.1,5764.9,1888.0,1108.0,780.0,1640.0,1640.0,0.0,770.0,40.0
403,11,23.0,7,13,1369.0,938.8,430.2,8562.2,6546.4,2015.8,1621.0,776.0,845.0,1485.0,1485.0,0.0,519.0,1030.0
403,11,23.0,7,14,868.0,650.5,217.5,7391.9,4858.4,2533.5,1438.0,658.0,780.0,1125.0,1125.0,0.0,446.0,9030.0
403,11,23.0,7,15,1305.1,1049.2,255.9,6465.4,5693.8,771.60004,2735.0,2135.0,600.0,859.0,859.0,0.0,389.0,195.0
403,11,41.0,4,13,1094.0,922.0,172.0,5225.2,2735.2,2490.0,824.0,424.0,400.0,775.0,775.0,0.0,2556.0,50.0
403,11,41.0,4,14,1091.4,891.1,200.3,4793.5,3832.5,961.0,1433.0,609.0,824.0,1090.0,1090.0,0.0,430.0,0.0
403,11,41.0,4,15,1954.4,1912.5,41.9,26787.9,25678.6,1109.3,3732.0,3732.0,0.0,5710.0,5710.0,0.0,1012.0,0.0
403,13,13.0,3,15,1008.2001,817.10004,191.1,18570.201,18124.3,445.9,4380.0,4380.0,0.0,2105.0,2105.0,0.0,480.0,75.0
403,13,13.0,3,20,1008.30005,817.2,191.1,9123.899,8109.1997,1014.7,2892.0,2892.0,0.0,1405.0,1405.0,0.0,320.0,0.0
403,13,13.0,3,21,805.1,614.0,191.1,12255.399,12129.8,125.6,3696.0,3696.0,0.0,1500.0,1500.0,0.0,315.0,0.0
403,13,31.0,2,13,730.80005,597.10004,133.7,7333.1,6274.0,1059.1,2144.0,744.0,1400.0,1390.0,1390.0,0.0,280.0,0.0
403,13,31.0,2,14,1025.6001,711.4,314.2,9082.7,8188.9,893.8,1196.0,776.0,420.0,1188.0,1188.0,0.0,515.0,0.0
403,13,31.0,2,19,1017.5,818.9,198.6,10730.5,7491.0,3239.5,2300.0,1000.0,1300.0,760.0,760.0,0.0,160.0,130.0
403,13,43.0,3,13,1771.0,1384.3,386.7,25208.701,22375.3,2833.4,2747.0,2517.0,230.0,2798.0,2798.0,0.0,2115.0,0.0
403,13,43.0,3,14,1203.7,997.9,205.79999,10334.699,5405.3,4929.4,4226.0,3626.0,600.0,617.0,617.0,0.0,680.0,9790.0
403,13,43.0,3,15,929.0,769.0,160.0,8295.0,3191.0,5104.0,1032.0,732.0,300.0,770.0,770.0,0.0,410.0,0.0
403,15,5.0,5,13,585.2,310.1,275.1,7601.7,1735.2,5866.5,804.0,204.0,600.0,710.0,710.0,0.0,500.0,100.0
403,15,5.0,5,15,318.90002,184.3,134.6,7179.9,995.3,6184.6,834.0,444.0,390.0,325.0,325.0,0.0,226.0,56.0
403,15,5.0,5,21,448.6,326.4,122.200005,5958.5,1040.3,4918.2,880.0,480.0,400.0,420.0,420.0,0.0,960.0,56.0
403,15,35.0,10,13,842.4,567.3,275.1,13123.1,1620.1,11503.0,1960.0,760.0,1200.0,3065.0,3065.0,0.0,680.0,50.0
403,15,35.0,10,14,494.0,181.0,313.0,6335.0,2690.0,3645.0,660.0,420.0,240.0,547.0,547.0,0.0,420.0,50.0
403,15,35.0,10,15,479.6,216.0,263.6,7137.2,2863.6,4273.6,1116.0,216.0,900.0,425.0,425.0,0.0,450.0,60.0
403,17,7.0,10,13,1077.8,700.1,377.7,10510.3,7071.4,3438.9,2317.0,1987.0,330.0,1290.0,1290.0,0.0,530.0,400.0
403,17,7.0,10,14,1025.2001,1010.9,14.3,9310.3,5924.8,3385.5,1516.5,816.5,700.0,920.0,920.0,0.0,500.0,0.0
403,17,7.0,10,19,1076.0,832.0,244.0,16250.0,11744.0,4506.0,1590.0,1390.0,200.0,1010.0,1010.0,0.0,350.0,527.0
403,17,17.0,12,13,1016.39996,961.8,54.6,10950.7,10404.7,546.0,2770.0,2770.0,0.0,2335.0,2335.0,0.0,600.0,0.0
403,17,17.0,12,15,869.0,803.0,66.0,11142.7,9922.7,1220.0,2430.0,2430.0,0.0,2910.0,2910.0,0.0,620.0,0.0
403,17,17.0,12,20,729.19995,696.39996,32.800003,10446.5,9263.5,1183.0,2106.0,2106.0,0.0,1700.0,1700.0,0.0,675.0,0.0
403,17,23.0,1,13,1308.5,1272.1,36.4,12350.2,7499.9,4850.3003,2410.0,910.0,1500.0,1489.0,1489.0,0.0,340.0,1560.0
403,17,23.0,1,14,1323.0,1131.9,191.09999,15139.899,9388.3,5751.5996,1302.0,1202.0,100.0,1707.0,1507.0,200.0,320.0,0.0
403,17,23.0,1,15,1272.5,872.10004,400.4,15588.4,9350.3,6238.1,1507.0,1147.0,360.0,1625.0,1625.0,0.0,636.0,20105.0
403,17,33.0,10,14,614.80005,517.4,97.4,8145.5,3360.9,4784.6,965.0,433.0,532.0,1285.0,1285.0,0.0,545.0,0.0
403,17,33.0,10,15,464.5,0.0,464.5,1900.2,215.9,1684.2999,316.0,76.0,240.0,165.0,0.0,165.0,100.0,0.0
403,17,33.0,10,19,500.1,500.1,0.0,3721.6,1672.6,2049.0,770.0,770.0,0.0,900.0,900.0,0.0,440.0,0.0
403,17,43.0,7,13,3203.2,2410.5,792.7,25615.0,15014.5,10600.5,5112.0,5112.0,0.0,4521.0,4521.0,0.0,24630.0,0.0
403,17,43.0,7,14,794.8,351.8,443.0,1729.0,657.9,1071.1,341.0,36.0,305.0,114.0,0.0,114.0,500.0,0.0
403,17,43.0,7,19,2347.3,1616.6,730.7,20168.3,13922.7,6245.5996,4838.0,4638.0,200.0,2730.0,2730.0,0.0,1150.0,4660.0
403,17,51.0,3,13,1307.0,988.4,318.59998,12809.1,7833.2,4975.9,2154.0,1664.0,490.0,1305.0,1305.0,0.0,740.0,506.0
403,17,51.0,3,14,721.4,407.4,314.0,7016.0,3958.4,3057.5999,1311.0,1011.0,300.0,360.0,180.0,180.0,220.0,5.0
403,17,51.0,3,15,1398.5,1076.3,322.19998,15323.1,9120.5,6202.6,1876.0,1556.0,320.0,2200.0,2180.0,20.0,800.0,31623.0
403,17,63.0,14,13,1207.2,1119.0,88.2,13933.3,5916.9,8016.4,2245.5,1595.5,650.0,2780.0,2500.0,280.0,850.0,500.0
403,17,63.0,14,14,517.5,355.2,162.3,7526.0,2144.5,5381.5,930.0,330.0,600.0,410.0,410.0,0.0,200.0,0.0
403,17,63.0,14,15,547.4,391.7,155.7,7136.8,1971.2,5165.5996,1098.0,398.0,700.0,290.0,290.0,0.0,230.0,0.0
403,17,75.0,5,13,1609.7001,1609.7001,0.0,9458.3,9458.3,0.0,1662.0,1662.0,0.0,1245.0,1245.0,0.0,450.0,0.0
403,17,75.0,5,14,667.2,667.2,0.0,6980.4,6980.4,0.0,1474.0,1474.0,0.0,400.0,400.0,0.0,200.0,0.0
403,17,75.0,5,15,1338.1,1338.1,0.0,14284.3,14284.3,0.0,3265.0,3265.0,0.0,1930.0,1930.0,0.0,1700.0,0.0
403,17,83.0,16,13,684.3,629.7,54.6,10000.2,9645.3,354.9,2650.0,2650.0,0.0,2820.0,2820.0,0.0,540.0,0.0
403,17,83.0,16,14,487.7,487.7,0.0,5724.4,5724.4,0.0,826.0,826.0,0.0,1149.0,1149.0,0.0,400.0,0.0
403,17,83.0,16,15,343.6,334.5,9.1,4711.8,4711.8,0.0,1044.0,1044.0,0.0,1190.0,1070.0,120.0,410.0,30000.0
403,19,1.0,2,13,3720.5,3279.3,441.2,15423.3,15289.6,133.7,5864.0,5864.0,0.0,5895.0,5745.0,150.0,1184.0,20000.0
403,19,1.0,2,14,2489.1,1670.1,819.0,12719.3,11536.3,1183.0,1080.0,780.0,300.0,2200.0,2200.0,0.0,1486.0,2090.0
403,19,1.0,2,15,3510.7,3510.7,0.0,19134.299,19115.2,19.1,8300.0,8300.0,0.0,6710.0,6710.0,0.0,2885.0,0.0
403,19,15.0,16,14,506.59998,278.4,228.2,3956.6,1462.0,2494.6,760.0,360.0,400.0,120.0,20.0,100.0,168.0,0.0
403,19,15.0,16,15,1297.0,811.0,486.0,8858.0,3663.0,5195.0,2544.0,2244.0,300.0,1920.0,1920.0,0.0,118.0,10000.0
403,19,15.0,16,19,1493.6,932.1,561.5,10961.1,3760.3,7200.8,2895.0,2395.0,500.0,1980.0,1980.0,0.0,486.0,0.0
403,19,25.0,9,13,1411.9,1043.3,368.6,13135.5,7774.7,5360.8,1463.0,743.0,720.0,925.0,925.0,0.0,101.0,80.0
403,19,25.0,9,14,1341.0,861.0,480.0,7631.0,4068.0,3563.0,2076.0,1116.0,960.0,475.0,475.0,0.0,555.0,50.0
403,19,25.0,9,15,1452.8,1359.0,93.8,7263.6,3774.7,3488.9001,2241.0,2241.0,0.0,2420.0,2320.0,100.0,400.0,5100.0
403,19,35.0,5,13,1355.3,1355.3,0.0,8353.0,4692.0,3661.0,2566.0,1582.0,984.0,2990.0,2990.0,0.0,505.0,3770.0
403,19,35.0,5,14,518.2,58.6,459.6,1765.4,1451.4,314.0,440.0,440.0,0.0,265.0,15.0,250.0,165.0,20616.0
403,19,35.0,5,15,818.1,516.0,302.1,7225.8,4260.9,2964.9,2722.0,1642.0,1080.0,1319.0,1245.0,74.0,422.0,65.0
403,21,15.0,6,13,294.3,197.8,96.5,4599.5,2481.5,2118.0,679.0,359.0,320.0,425.0,300.0,125.0,242.0,360.0
403,21,15.0,6,14,677.2,579.2,98.0,5953.8,4678.8,1275.0,873.0,373.0,500.0,433.0,383.0,50.0,3880.0,0.0
403,21,15.0,6,15,564.9,288.0,276.9,8312.1,5031.7,3280.4,808.0,268.0,540.0,650.0,650.0,0.0,294.0,200.0
403,23,3.0,3,13,634.1,387.2,246.9,8755.0,4231.3,4523.7,2386.0,1136.0,1250.0,2075.0,2075.0,0.0,875.0,0.0
403,23,3.0,3,14,1324.1,828.1,496.0,7117.4,3013.1,4104.3,1104.0,504.0,600.0,460.0,160.0,300.0,1605.0,24544.0
403,23,3.0,3,15,3836.6,2333.2,1503.4,14196.699,8841.1,5355.6,3672.0,2592.0,1080.0,2818.0,2818.0,0.0,1256.0,0.0
403,23,11.0,13,13,597.10004,513.4,83.7,12174.6,6977.5,5197.1,1257.0,1007.0,250.0,1940.0,1940.0,0.0,11486.0,21700.0
403,23,11.0,13,15,155.3,82.5,72.8,3613.2002,2517.6,1095.6,854.0,253.0,601.0,185.0,185.0,0.0,478.0,0.0
403,23,11.0,13,19,1580.4,1220.9,359.5,13116.801,9375.7,3741.1,4152.0,2712.0,1440.0,2015.0,2015.0,0.0,907.0,15000.0
403,23,19.0,12,13,274.40002,64.0,210.40001,4838.4,1378.6,3459.8,846.0,330.0,516.0,580.0,580.0,0.0,1703.0,0.0
403,23,19.0,12,14,1475.6,1054.2,421.4,15756.7,9316.5,6440.2,1826.0,1026.0,800.0,3105.0,3105.0,0.0,1025.0,10000.0
