tinh,huyen,xa,m6stt,m6c31,m6c32,m6c33,m6c34
803,17,05,1,1,8.0,1.0,2.0
803,17,05,2,1,8.0,1.0,2.0
803,17,05,3,1,8.0,1.0,2.0
803,17,05,4,2,,,
803,17,05,5,2,,,
803,17,05,6,2,,,
803,17,05,7,2,,,
803,17,09,1,1,1.0,1.0,1.0
803,17,09,2,1,1.0,1.0,1.0
803,17,09,3,1,1.0,1.0,1.0
803,17,09,4,2,,,
803,17,09,5,2,,,
803,17,09,6,2,,,
803,17,09,7,2,,,
803,17,13,1,1,1.0,1.0,1.0
803,17,13,2,1,1.0,1.0,1.0
803,17,13,3,1,1.0,1.0,1.0
803,17,13,4,2,,,
803,17,13,5,2,,,
803,17,13,6,2,,,
803,17,13,7,2,,,
803,17,19,1,1,1.0,1.0,1.0
803,17,19,2,1,1.0,1.0,1.0
803,17,19,3,1,1.0,1.0,1.0
803,17,19,4,2,,,
803,17,19,5,2,,,
803,17,19,6,2,,,
803,17,19,7,2,,,
803,17,23,1,1,8.0,1.0,2.0
803,17,23,2,1,8.0,1.0,2.0
803,17,23,3,1,8.0,1.0,2.0
803,17,23,4,2,,,
803,17,23,5,2,,,
803,17,23,6,2,,,
803,17,23,7,2,,,
803,19,05,1,1,2.0,2.0,1.0
803,19,05,2,1,2.0,2.0,1.0
803,19,05,3,2,,,
803,19,05,4,2,,,
803,19,05,5,2,,,
803,19,05,6,2,,,
803,19,05,7,2,,,
803,19,11,1,1,1.0,2.0,5.0
803,19,11,2,1,1.0,2.0,1.0
803,19,11,3,1,1.0,1.0,1.0
803,19,11,4,2,,,
803,19,11,5,1,1.0,2.0,1.0
803,19,11,6,2,,,
803,19,11,7,2,,,
803,19,13,1,1,2.0,1.0,1.0
803,19,13,2,1,2.0,1.0,1.0
803,19,13,3,1,2.0,1.0,1.0
803,19,13,4,2,,,
803,19,13,5,2,,,
803,19,13,6,2,,,
803,19,13,7,2,,,
803,19,19,1,2,,,
803,19,19,2,1,1.0,2.0,1.0
803,19,19,3,1,1.0,2.0,1.0
803,19,19,4,2,,,
803,19,19,5,1,1.0,2.0,2.0
803,19,19,6,2,,,
803,19,19,7,2,,,
803,19,23,1,1,2.0,2.0,1.0
803,19,23,2,1,2.0,2.0,1.0
803,19,23,3,2,,,
803,19,23,4,2,,,
803,19,23,5,2,,,
803,19,23,6,2,,,
803,19,23,7,2,,,
803,21,05,1,1,2.0,3.0,2.0
803,21,05,2,1,2.0,3.0,2.0
803,21,05,3,1,2.0,3.0,2.0
803,21,05,4,2,,,
803,21,05,5,2,,,
803,21,05,6,2,,,
803,21,05,7,2,,,
803,21,09,1,1,2.0,3.0,2.0
803,21,09,2,1,2.0,3.0,2.0
803,21,09,3,1,2.0,3.0,2.0
803,21,09,4,2,,,
803,21,09,5,2,,,
803,21,09,6,2,,,
803,21,09,7,2,,,
803,21,13,1,1,1.0,3.0,2.0
803,21,13,2,1,1.0,3.0,2.0
803,21,13,3,1,1.0,3.0,2.0
803,21,13,4,2,,,
803,21,13,5,2,,,
803,21,13,6,2,,,
803,21,13,7,2,,,
803,21,17,1,1,2.0,3.0,2.0
803,21,17,2,1,2.0,3.0,2.0
803,21,17,3,1,2.0,3.0,2.0
803,21,17,4,2,,,
803,21,17,5,2,,,
803,21,17,6,2,,,
803,21,17,7,2,,,
805,01,17,1,1,1.0,1.0,1.0
805,01,17,2,1,1.0,1.0,1.0
805,01,17,3,1,1.0,1.0,1.0
805,01,17,4,2,,,
805,01,17,5,2,,,
805,01,17,6,2,,,
805,01,17,7,2,,,
805,01,19,1,1,1.0,1.0,1.0
805,01,19,2,1,1.0,1.0,1.0
805,01,19,3,1,1.0,1.0,1.0
805,01,19,4,2,,,
805,01,19,5,1,1.0,1.0,1.0
805,01,19,6,2,,,
805,01,19,7,2,,,
805,05,03,1,2,,,
805,05,03,2,1,1.0,2.0,1.0
805,05,03,3,1,1.0,2.0,1.0
805,05,03,4,2,,,
805,05,03,5,2,,,
805,05,03,6,2,,,
805,05,03,7,2,,,
805,05,07,1,1,1.0,2.0,1.0
805,05,07,2,1,1.0,2.0,1.0
805,05,07,3,1,1.0,2.0,1.0
805,05,07,4,2,,,
805,05,07,5,1,1.0,2.0,1.0
805,05,07,6,2,,,
805,05,07,7,2,,,
805,05,11,1,1,1.0,2.0,1.0
805,05,11,2,1,1.0,2.0,1.0
805,05,11,3,1,1.0,2.0,1.0
805,05,11,4,2,,,
805,05,11,5,2,,,
805,05,11,6,2,,,
805,05,11,7,2,,,
805,05,17,1,1,1.0,2.0,1.0
805,05,17,2,1,1.0,2.0,1.0
805,05,17,3,1,1.0,2.0,1.0
805,05,17,4,2,,,
805,05,17,5,1,1.0,2.0,1.0
805,05,17,6,2,,,
805,05,17,7,2,,,
805,05,23,1,1,1.0,2.0,1.0
805,05,23,2,1,1.0,2.0,1.0
805,05,23,3,1,1.0,2.0,1.0
805,05,23,4,2,,,
805,05,23,5,2,,,
805,05,23,6,2,,,
805,05,23,7,2,,,
805,07,05,1,1,1.0,2.0,1.0
805,07,05,2,1,1.0,2.0,1.0
805,07,05,3,1,1.0,2.0,1.0
805,07,05,4,2,,,
805,07,05,5,1,1.0,2.0,1.0
805,07,05,6,2,,,
805,07,05,7,2,,,
805,07,09,1,1,1.0,1.0,1.0
805,07,09,2,1,1.0,1.0,1.0
805,07,09,3,1,1.0,1.0,1.0
805,07,09,4,2,,,
805,07,09,5,1,1.0,1.0,1.0
805,07,09,6,2,,,
805,07,09,7,2,,,
805,07,13,1,1,1.0,9.0,1.0
805,07,13,2,1,1.0,9.0,1.0
805,07,13,3,1,1.0,9.0,1.0
805,07,13,4,2,,,
805,07,13,5,2,,,
805,07,13,6,2,,,
805,07,13,7,2,,,
805,07,19,1,1,1.0,1.0,1.0
805,07,19,2,1,1.0,1.0,1.0
805,07,19,3,1,1.0,1.0,1.0
805,07,19,4,2,,,
805,07,19,5,2,,,
805,07,19,6,2,,,
805,07,19,7,2,,,
805,09,07,1,1,1.0,1.0,1.0
805,09,07,2,1,1.0,1.0,1.0
805,09,07,3,1,1.0,1.0,1.0
805,09,07,4,2,,,
805,09,07,5,2,,,
805,09,07,6,2,,,
805,09,07,7,2,,,
805,09,19,1,1,1.0,1.0,1.0
805,09,19,2,1,1.0,1.0,1.0
805,09,19,3,1,1.0,1.0,1.0
805,09,19,4,2,,,
805,09,19,5,2,,,
805,09,19,6,2,,,
805,09,19,7,2,,,
805,09,29,1,1,1.0,1.0,1.0
805,09,29,2,1,1.0,1.0,1.0
805,09,29,3,1,1.0,1.0,1.0
805,09,29,4,2,,,
805,09,29,5,2,,,
805,09,29,6,2,,,
805,09,29,7,2,,,
805,09,34,1,1,1.0,1.0,1.0
805,09,34,2,1,1.0,1.0,1.0
805,09,34,3,2,,,
805,09,34,4,2,,,
805,09,34,5,2,,,
805,09,34,6,2,,,
805,09,34,7,2,,,
805,11,05,1,1,1.0,1.0,1.0
805,11,05,2,1,1.0,1.0,1.0
805,11,05,3,1,1.0,1.0,1.0
805,11,05,4,2,,,
805,11,05,5,1,1.0,1.0,1.0
805,11,05,6,2,,,
805,11,05,7,2,,,
805,11,07,1,1,1.0,1.0,1.0
805,11,07,2,1,1.0,1.0,1.0
805,11,07,3,1,1.0,1.0,1.0
805,11,07,4,2,,,
805,11,07,5,2,,,
805,11,07,6,2,,,
805,11,07,7,2,,,
805,11,11,1,1,1.0,1.0,1.0
805,11,11,2,1,1.0,1.0,1.0
805,11,11,3,1,1.0,1.0,1.0
805,11,11,4,2,,,
805,11,11,5,2,,,
805,11,11,6,2,,,
805,11,11,7,2,,,
805,11,15,1,1,1.0,1.0,1.0
805,11,15,2,1,1.0,1.0,1.0
805,11,15,3,1,1.0,1.0,1.0
805,11,15,4,2,,,
805,11,15,5,1,1.0,1.0,1.0
805,11,15,6,2,,,
805,11,15,7,2,,,
805,11,19,1,1,1.0,1.0,1.0
805,11,19,2,1,1.0,1.0,1.0
805,11,19,3,1,1.0,1.0,1.0
805,11,19,4,2,,,
805,11,19,5,2,,,
805,11,19,6,2,,,
805,11,19,7,2,,,
805,11,23,1,1,1.0,1.0,1.0
805,11,23,2,1,1.0,1.0,1.0
805,11,23,3,1,1.0,1.0,1.0
805,11,23,4,2,,,
805,11,23,5,2,,,
805,11,23,6,2,,,
805,11,23,7,2,,,
805,13,17,1,1,1.0,1.0,1.0
805,13,17,2,1,1.0,1.0,1.0
805,13,17,3,1,1.0,1.0,1.0
805,13,17,4,2,,,
805,13,17,5,2,,,
805,13,17,6,2,,,
805,13,17,7,2,,,
805,13,25,1,1,8.0,1.0,1.0
805,13,25,2,1,8.0,1.0,1.0
805,13,25,3,1,8.0,1.0,1.0
805,13,25,4,2,,,
805,13,25,5,2,,,
805,13,25,6,2,,,
805,13,25,7,2,,,
805,15,11,1,1,1.0,2.0,1.0
805,15,11,2,1,1.0,2.0,1.0
805,15,11,3,1,1.0,2.0,1.0
805,15,11,4,2,,,
805,15,11,5,1,1.0,2.0,1.0
805,15,11,6,2,,,
805,15,11,7,2,,,
805,15,17,1,1,1.0,2.0,1.0
805,15,17,2,1,1.0,2.0,1.0
805,15,17,3,1,1.0,2.0,1.0
805,15,17,4,2,,,
805,15,17,5,2,,,
805,15,17,6,2,,,
805,15,17,7,2,,,
805,15,27,1,1,1.0,1.0,1.0
805,15,27,2,1,1.0,1.0,1.0
805,15,27,3,1,1.0,1.0,1.0
805,15,27,4,2,,,
805,15,27,5,2,,,
805,15,27,6,2,,,
805,15,27,7,2,,,
805,17,03,1,1,1.0,1.0,1.0
805,17,03,2,1,1.0,1.0,1.0
805,17,03,3,1,1.0,1.0,1.0
805,17,03,4,2,,,
805,17,03,5,2,,,
805,17,03,6,2,,,
805,17,03,7,2,,,
805,17,07,1,1,1.0,1.0,1.0
805,17,07,2,1,1.0,1.0,1.0
805,17,07,3,1,1.0,1.0,1.0
805,17,07,4,2,,,
805,17,07,5,2,,,
805,17,07,6,2,,,
805,17,07,7,2,,,
805,17,09,1,1,1.0,1.0,1.0
805,17,09,2,1,1.0,1.0,1.0
805,17,09,3,1,1.0,1.0,1.0
805,17,09,4,2,,,
805,17,09,5,2,,,
805,17,09,6,2,,,
805,17,09,7,2,,,
805,17,13,1,1,8.0,2.0,1.0
805,17,13,2,1,8.0,2.0,1.0
805,17,13,3,1,8.0,2.0,1.0
805,17,13,4,2,,,
805,17,13,5,2,,,
805,17,13,6,2,,,
805,17,13,7,2,,,
805,17,15,1,1,1.0,1.0,1.0
805,17,15,2,1,1.0,1.0,1.0
805,17,15,3,1,1.0,1.0,1.0
805,17,15,4,2,,,
805,17,15,5,1,1.0,1.0,1.0
805,17,15,6,2,,,
805,17,15,7,2,,,
805,17,21,1,1,1.0,1.0,1.0
805,17,21,2,1,1.0,1.0,1.0
805,17,21,3,1,1.0,1.0,1.0
805,17,21,4,2,,,
805,17,21,5,2,,,
805,17,21,6,2,,,
805,17,21,7,2,,,
805,17,23,1,1,1.0,1.0,1.0
805,17,23,2,1,1.0,1.0,1.0
805,17,23,3,1,1.0,1.0,1.0
805,17,23,4,2,,,
805,17,23,5,2,,,
805,17,23,6,2,,,
805,17,23,7,2,,,
805,17,25,1,1,11.0,1.0,1.0
805,17,25,2,1,2.0,1.0,1.0
805,17,25,3,1,1.0,1.0,1.0
805,17,25,4,2,,,
805,17,25,5,2,,,
805,17,25,6,2,,,
805,17,25,7,2,,,
805,17,29,1,1,1.0,1.0,1.0
805,17,29,2,1,1.0,1.0,1.0
805,17,29,3,1,1.0,1.0,1.0
805,17,29,4,2,,,
805,17,29,5,1,1.0,1.0,1.0
805,17,29,6,2,,,
805,17,29,7,2,,,
805,19,03,1,1,1.0,1.0,1.0
805,19,03,2,1,1.0,1.0,1.0
805,19,03,3,1,1.0,1.0,1.0
805,19,03,4,2,,,
805,19,03,5,2,,,
805,19,03,6,2,,,
805,19,03,7,2,,,
805,19,07,1,1,1.0,1.0,1.0
805,19,07,2,1,1.0,1.0,1.0
805,19,07,3,1,1.0,1.0,1.0
805,19,07,4,2,,,
805,19,07,5,2,,,
805,19,07,6,2,,,
805,19,07,7,2,,,
805,19,13,1,1,1.0,1.0,1.0
805,19,13,2,1,1.0,1.0,1.0
805,19,13,3,1,1.0,1.0,1.0
805,19,13,4,2,,,
805,19,13,5,1,1.0,1.0,1.0
805,19,13,6,2,,,
805,19,13,7,2,,,
805,19,19,1,1,1.0,1.0,1.0
805,19,19,2,1,1.0,1.0,1.0
805,19,19,3,1,1.0,1.0,1.0
805,19,19,4,2,,,
805,19,19,5,2,,,
805,19,19,6,2,,,
805,19,19,7,2,,,
805,21,03,1,1,1.0,1.0,1.0
805,21,03,2,1,1.0,1.0,1.0
805,21,03,3,2,,,
805,21,03,4,2,,,
805,21,03,5,2,,,
805,21,03,6,2,,,
805,21,03,7,2,,,
805,21,09,1,1,8.0,1.0,1.0
805,21,09,2,1,8.0,1.0,1.0
805,21,09,3,1,8.0,1.0,1.0
805,21,09,4,2,,,
805,21,09,5,2,,,
805,21,09,6,2,,,
805,21,09,7,2,,,
805,21,13,1,1,1.0,1.0,1.0
805,21,13,2,1,1.0,1.0,1.0
805,21,13,3,1,1.0,1.0,1.0
805,21,13,4,2,,,
805,21,13,5,2,,,
805,21,13,6,2,,,
805,21,13,7,2,,,
805,21,21,1,1,8.0,1.0,1.0
805,21,21,2,1,8.0,1.0,1.0
805,21,21,3,1,8.0,1.0,1.0
805,21,21,4,2,,,
805,21,21,5,2,,,
805,21,21,6,2,,,
805,21,21,7,2,,,
807,01,23,1,1,1.0,1.0,1.0
807,01,23,2,1,1.0,1.0,1.0
807,01,23,3,1,1.0,1.0,1.0
807,01,23,4,2,,,
807,01,23,5,2,,,
807,01,23,6,2,,,
807,01,23,7,2,,,
807,03,13,1,1,1.0,1.0,1.0
807,03,13,2,1,1.0,1.0,1.0
807,03,13,3,1,1.0,1.0,1.0
807,03,13,4,2,,,
807,03,13,5,2,,,
807,03,13,6,2,,,
807,03,13,7,2,,,
807,03,17,1,1,1.0,2.0,1.0
807,03,17,2,1,1.0,2.0,1.0
807,03,17,3,1,1.0,2.0,1.0
807,03,17,4,2,,,
807,03,17,5,2,,,
807,03,17,6,2,,,
807,03,17,7,2,,,
807,05,13,1,1,8.0,2.0,1.0
807,05,13,2,1,1.0,2.0,1.0
807,05,13,3,2,,,
807,05,13,4,2,,,
807,05,13,5,2,,,
807,05,13,6,1,1.0,2.0,1.0
807,05,13,7,2,,,
807,05,25,1,2,,,
807,05,25,2,1,1.0,2.0,1.0
807,05,25,3,2,,,
807,05,25,4,2,,,
807,05,25,5,2,,,
807,05,25,6,2,,,
807,05,25,7,2,,,
807,07,05,1,1,1.0,3.0,1.0
807,07,05,2,1,1.0,3.0,1.0
807,07,05,3,1,1.0,3.0,1.0
807,07,05,4,2,,,
807,07,05,5,2,,,
807,07,05,6,2,,,
807,07,05,7,2,,,
807,07,11,1,1,1.0,2.0,1.0
807,07,11,2,1,1.0,2.0,1.0
807,07,11,3,1,1.0,2.0,1.0
807,07,11,4,2,,,
807,07,11,5,2,,,
807,07,11,6,2,,,
807,07,11,7,2,,,
807,07,15,1,1,1.0,2.0,1.0
807,07,15,2,1,1.0,2.0,1.0
807,07,15,3,2,,,
807,07,15,4,2,,,
807,07,15,5,2,,,
807,07,15,6,2,,,
807,07,15,7,2,,,
807,07,21,1,1,1.0,1.0,1.0
807,07,21,2,1,1.0,1.0,1.0
807,07,21,3,1,1.0,2.0,1.0
807,07,21,4,2,,,
807,07,21,5,1,1.0,2.0,1.0
807,07,21,6,2,,,
807,07,21,7,2,,,
807,07,27,1,1,1.0,2.0,1.0
807,07,27,2,1,1.0,2.0,1.0
807,07,27,3,1,1.0,2.0,1.0
807,07,27,4,2,,,
807,07,27,5,2,,,
807,07,27,6,2,,,
807,07,27,7,2,,,
807,07,31,1,1,1.0,2.0,1.0
807,07,31,2,1,1.0,2.0,1.0
807,07,31,3,2,,,
807,07,31,4,2,,,
807,07,31,5,2,,,
807,07,31,6,1,1.0,2.0,1.0
807,07,31,7,2,,,
807,07,39,1,1,1.0,2.0,1.0
807,07,39,2,1,1.0,2.0,1.0
807,07,39,3,1,1.0,2.0,1.0
807,07,39,4,2,,,
807,07,39,5,2,,,
807,07,39,6,2,,,
807,07,39,7,2,,,
807,07,43,1,2,,,
807,07,43,2,1,1.0,1.0,1.0
807,07,43,3,1,1.0,1.0,1.0
807,07,43,4,2,,,
807,07,43,5,2,,,
807,07,43,6,2,,,
807,07,43,7,2,,,
807,09,03,1,1,1.0,1.0,1.0
807,09,03,2,1,1.0,1.0,1.0
807,09,03,3,1,1.0,1.0,1.0
807,09,03,4,2,,,
807,09,03,5,2,,,
807,09,03,6,2,,,
807,09,03,7,2,,,
807,09,09,1,1,1.0,2.0,1.0
807,09,09,2,1,1.0,2.0,1.0
807,09,09,3,1,1.0,2.0,1.0
807,09,09,4,2,,,
807,09,09,5,1,1.0,2.0,1.0
807,09,09,6,2,,,
807,09,09,7,2,,,
807,09,15,1,1,1.0,1.0,1.0
807,09,15,2,1,1.0,1.0,1.0
807,09,15,3,1,1.0,1.0,1.0
807,09,15,4,2,,,
807,09,15,5,2,,,
807,09,15,6,2,,,
807,09,15,7,2,,,
807,09,21,1,1,1.0,2.0,1.0
807,09,21,2,1,1.0,2.0,1.0
807,09,21,3,1,1.0,2.0,1.0
807,09,21,4,2,,,
807,09,21,5,2,,,
807,09,21,6,2,,,
807,09,21,7,2,,,
807,09,25,1,1,1.0,1.0,1.0
807,09,25,2,1,1.0,1.0,1.0
807,09,25,3,1,1.0,1.0,1.0
807,09,25,4,2,,,
807,09,25,5,1,1.0,1.0,1.0
807,09,25,6,2,,,
807,09,25,7,2,,,
807,09,31,1,1,1.0,2.0,1.0
807,09,31,2,1,1.0,2.0,1.0
807,09,31,3,1,1.0,2.0,1.0
807,09,31,4,2,,,
807,09,31,5,2,,,
807,09,31,6,2,,,
807,09,31,7,2,,,
807,09,37,1,1,1.0,2.0,1.0
807,09,37,2,1,1.0,2.0,1.0
807,09,37,3,1,1.0,2.0,1.0
807,09,37,4,2,,,
807,09,37,5,2,,,
807,09,37,6,2,,,
807,09,37,7,2,,,
807,09,41,1,1,1.0,1.0,1.0
807,09,41,2,1,1.0,1.0,1.0
807,09,41,3,1,1.0,1.0,1.0
807,09,41,4,1,1.0,1.0,1.0
807,09,41,5,2,,,
807,09,41,6,2,,,
807,09,41,7,2,,,
807,09,47,1,1,8.0,2.0,1.0
807,09,47,2,1,8.0,2.0,1.0
807,09,47,3,1,8.0,2.0,1.0
807,09,47,4,2,,,
807,09,47,5,2,,,
807,09,47,6,2,,,
807,09,47,7,2,,,
807,09,53,1,1,1.0,2.0,1.0
807,09,53,2,1,1.0,2.0,1.0
807,09,53,3,1,1.0,2.0,1.0
807,09,53,4,2,,,
807,09,53,5,1,1.0,2.0,1.0
807,09,53,6,2,,,
807,09,53,7,2,,,
807,09,55,1,1,1.0,1.0,1.0
807,09,55,2,1,1.0,1.0,1.0
807,09,55,3,1,1.0,1.0,1.0
807,09,55,4,2,,,
807,09,55,5,2,,,
807,09,55,6,2,,,
807,09,55,7,2,,,
807,11,09,1,1,1.0,2.0,1.0
807,11,09,2,1,1.0,2.0,1.0
807,11,09,3,1,1.0,2.0,1.0
807,11,09,4,2,,,
807,11,09,5,2,,,
807,11,09,6,2,,,
807,11,09,7,2,,,
807,11,13,1,1,1.0,2.0,1.0
807,11,13,2,1,1.0,2.0,1.0
807,11,13,3,1,1.0,2.0,1.0
807,11,13,4,2,,,
807,11,13,5,2,,,
807,11,13,6,2,,,
807,11,13,7,2,,,
807,11,19,1,1,1.0,2.0,1.0
807,11,19,2,1,1.0,2.0,1.0
807,11,19,3,1,1.0,2.0,1.0
807,11,19,4,2,,,
807,11,19,5,1,1.0,2.0,1.0
807,11,19,6,2,,,
807,11,19,7,2,,,
807,11,23,1,1,2.0,2.0,1.0
807,11,23,2,1,2.0,2.0,1.0
807,11,23,3,2,,,
807,11,23,4,2,,,
807,11,23,5,2,,,
807,11,23,6,2,,,
807,11,23,7,2,,,
807,11,29,1,1,2.0,2.0,1.0
807,11,29,2,1,2.0,2.0,1.0
807,11,29,3,1,2.0,2.0,1.0
807,11,29,4,2,,,
807,11,29,5,2,,,
807,11,29,6,2,,,
807,11,29,7,2,,,
807,11,35,1,1,1.0,2.0,1.0
807,11,35,2,1,1.0,2.0,1.0
807,11,35,3,1,1.0,2.0,1.0
807,11,35,4,1,1.0,2.0,1.0
807,11,35,5,2,,,
807,11,35,6,2,,,
