tinh,huyen,xa,m5tt,m5c24,m5c25,m5c26,m5c27,m5c28a,m5c28b,m5c29,m5c30a,m5c30b
213,01,17,7.0,,5.0,2.0,2.0,,,,0.0,10.0
213,01,17,8.0,,4.0,2.0,2.0,,,,0.0,20.0
213,01,17,9.0,,185.0,1.0,1.0,30.0,5.0,70.0,5.0,0.0
213,05,11,1.0,2.0,2.0,6.0,,,,,0.0,10.0
213,05,11,2.0,2.0,17.0,6.0,,,,,0.0,45.0
213,05,11,3.0,2.0,-2.0,,,,,,,
213,05,11,4.0,2.0,3.0,6.0,,,,,0.0,20.0
213,05,11,5.0,2.0,17.0,6.0,,,,,0.0,45.0
213,05,11,6.0,2.0,22.0,6.0,,,,,1.0,0.0
213,05,11,7.0,,22.0,6.0,,,,,1.0,0.0
213,05,11,8.0,,115.0,1.0,1.0,1.0,3.0,50.0,4.0,30.0
213,05,11,9.0,,290.0,1.0,1.0,1.0,3.0,120.0,12.0,0.0
213,05,19,1.0,2.0,3.0,6.0,,,,,0.0,10.0
213,05,19,2.0,2.0,5.0,6.0,,,,,0.0,30.0
213,05,19,3.0,2.0,-2.0,,,,,,,
213,05,19,4.0,2.0,3.0,6.0,,,,,0.0,15.0
213,05,19,5.0,2.0,5.0,6.0,,,,,0.0,30.0
213,05,19,6.0,2.0,5.0,6.0,,,,,0.0,30.0
213,05,19,7.0,,5.0,6.0,,,,,0.0,30.0
213,05,19,8.0,,98.0,1.0,1.0,6.0,3.0,50.0,4.0,30.0
213,05,19,9.0,,-2.0,,,,,,,
213,05,33,1.0,2.0,2.0,6.0,,,,,0.0,10.0
213,05,33,2.0,2.0,6.0,6.0,,,,,0.0,30.0
213,05,33,3.0,2.0,-2.0,,,,,,,
213,05,33,4.0,2.0,2.0,6.0,,,,,0.0,30.0
213,05,33,5.0,2.0,6.0,6.0,,,,,0.0,30.0
213,05,33,6.0,2.0,6.0,6.0,,,,,0.0,30.0
213,05,33,7.0,,6.0,6.0,,,,,0.0,30.0
213,05,33,8.0,,98.0,1.0,1.0,1.0,3.0,50.0,4.0,30.0
213,05,33,9.0,,-2.0,,,,,,,
213,05,41,1.0,2.0,1.0,7.0,,,,,0.0,15.0
213,05,41,2.0,2.0,3.0,7.0,,,,,0.0,45.0
213,05,41,3.0,2.0,-2.0,,,,,,,
213,05,41,4.0,2.0,3.0,7.0,,,,,0.0,45.0
213,05,41,5.0,2.0,3.0,7.0,,,,,0.0,45.0
213,05,41,6.0,2.0,16.0,6.0,,,,,1.0,10.0
213,05,41,7.0,,16.0,6.0,,,,,1.0,10.0
213,05,41,8.0,,110.0,1.0,1.0,1.0,3.0,50.0,6.0,0.0
213,05,41,9.0,,300.0,1.0,1.0,1.0,3.0,120.0,11.0,0.0
213,07,03,1.0,2.0,2.0,7.0,,,,,0.0,20.0
213,07,03,2.0,2.0,-2.0,,,,,,,
213,07,03,3.0,2.0,-2.0,,,,,,,
213,07,03,4.0,2.0,2.0,7.0,,,,,0.0,20.0
213,07,03,5.0,2.0,-2.0,,,,,,,
213,07,03,6.0,2.0,-2.0,,,,,,,
213,07,03,7.0,,45.0,4.0,,2.0,3.0,15.0,2.0,0.0
213,07,03,8.0,,95.0,4.0,,2.0,3.0,25.0,3.0,0.0
213,07,03,9.0,,-2.0,,,,,,,
213,07,11,1.0,2.0,3.0,2.0,2.0,,,,0.0,5.0
213,07,11,2.0,2.0,-2.0,,,,,,,
213,07,11,3.0,2.0,-2.0,,,,,,,
213,07,11,4.0,1.0,,,,,,,,
213,07,11,5.0,1.0,,,,,,,,
213,07,11,6.0,2.0,2.5,2.0,2.0,,,,0.0,4.0
213,07,11,7.0,,18.5,1.0,1.0,3.0,3.0,10.0,0.0,40.0
213,07,11,8.0,,58.5,1.0,1.0,3.0,3.0,25.0,2.0,10.0
213,07,11,9.0,,240.0,4.0,,2.0,3.0,55.0,6.0,0.0
213,07,27,1.0,2.0,11.0,2.0,2.0,,,,0.0,30.0
213,07,27,2.0,2.0,-2.0,,,,,,,
213,07,27,3.0,2.0,-2.0,,,,,,,
213,07,27,4.0,2.0,4.0,2.0,2.0,,,,0.0,10.0
213,07,27,5.0,2.0,11.0,2.0,2.0,,,,0.0,30.0
213,07,27,6.0,2.0,11.0,2.0,2.0,,,,0.0,30.0
213,07,27,7.0,,11.0,2.0,2.0,,,,0.0,30.0
213,07,27,8.0,,50.0,1.0,1.0,4.0,3.0,30.0,1.0,30.0
213,07,27,9.0,,-2.0,,,,,,,
213,07,31,1.0,2.0,7.0,2.0,2.0,,,,0.0,15.0
213,07,31,2.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
213,07,31,3.0,2.0,-2.0,,,,,,,
213,07,31,4.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
213,07,31,5.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
213,07,31,6.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
213,07,31,7.0,,6.0,2.0,2.0,,,,0.0,15.0
213,07,31,8.0,,38.0,1.0,1.0,6.0,3.0,14.0,1.0,20.0
213,07,31,9.0,,223.0,1.0,1.0,3.0,3.0,45.0,6.0,0.0
213,07,39,1.0,2.0,7.0,2.0,2.0,,,,0.0,15.0
213,07,39,2.0,2.0,4.0,2.0,2.0,,,,0.0,8.0
213,07,39,3.0,2.0,-2.0,,,,,,,
213,07,39,4.0,2.0,0.8,,,,,,,
213,07,39,5.0,2.0,0.6,,,,,,,
213,07,39,6.0,2.0,7.0,2.0,2.0,,,,0.0,15.0
213,07,39,7.0,,7.0,2.0,2.0,,,,0.0,15.0
213,07,39,8.0,,33.0,1.0,1.0,3.0,3.0,20.0,1.0,0.0
213,07,39,9.0,,213.0,1.0,1.0,3.0,3.0,45.0,5.0,0.0
213,09,17,1.0,2.0,4.0,7.0,,,,,1.0,0.0
213,09,17,2.0,2.0,-2.0,,,,,,,
213,09,17,3.0,2.0,-2.0,,,,,,,
213,09,17,4.0,2.0,2.0,7.0,,,,,0.0,20.0
213,09,17,5.0,2.0,2.0,7.0,,,,,0.0,20.0
213,09,17,6.0,2.0,2.0,7.0,,,,,0.0,20.0
213,09,17,7.0,,23.0,2.0,2.0,,,,1.0,0.0
213,09,17,8.0,,166.0,1.0,1.0,4.0,3.0,70.0,5.0,15.0
213,09,17,9.0,,-2.0,,,,,,,
213,11,07,1.0,2.0,1.0,7.0,,,,,0.0,15.0
213,11,07,2.0,2.0,1.0,7.0,,,,,0.0,15.0
213,11,07,3.0,2.0,-2.0,,,,,,,
213,11,07,4.0,2.0,1.0,7.0,,,,,0.0,15.0
213,11,07,5.0,2.0,1.0,7.0,,,,,0.0,15.0
213,11,07,6.0,2.0,7.0,2.0,2.0,,,,0.0,30.0
213,11,07,7.0,,7.0,2.0,2.0,,,,0.0,30.0
213,11,07,8.0,,20.0,2.0,2.0,,,,1.0,0.0
213,11,07,9.0,,200.0,4.0,,2.0,3.0,55.0,4.0,30.0
213,11,21,1.0,2.0,3.0,2.0,2.0,,,,0.0,15.0
213,11,21,2.0,2.0,3.0,2.0,2.0,,,,0.0,15.0
213,11,21,3.0,2.0,-2.0,,,,,,,
213,11,21,4.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
213,11,21,5.0,2.0,3.0,2.0,2.0,,,,0.0,15.0
213,11,21,6.0,2.0,3.0,2.0,2.0,,,,0.0,15.0
213,11,21,7.0,,3.0,2.0,2.0,,,,0.0,15.0
213,11,21,8.0,,10.0,2.0,2.0,,,,0.0,30.0
213,11,21,9.0,,200.0,4.0,,4.0,3.0,70.0,4.0,30.0
213,11,29,1.0,2.0,8.0,2.0,2.0,,,,0.0,20.0
213,11,29,2.0,2.0,-2.0,,,,,,,
213,11,29,3.0,2.0,-2.0,,,,,,,
213,11,29,4.0,2.0,8.0,2.0,2.0,,,,0.0,20.0
213,11,29,5.0,2.0,-2.0,,,,,,,
213,11,29,6.0,2.0,6.0,2.0,2.0,,,,0.0,15.0
213,11,29,7.0,,20.0,2.0,2.0,,,,1.0,0.0
213,11,29,8.0,,15.0,2.0,2.0,,,,0.0,30.0
213,11,29,9.0,,-2.0,,,,,,,
213,11,37,1.0,2.0,0.8,,,,,,,
213,11,37,2.0,2.0,4.0,6.0,,,,,0.0,20.0
213,11,37,3.0,2.0,-2.0,,,,,,,
213,11,37,4.0,2.0,2.0,6.0,,,,,0.0,10.0
213,11,37,5.0,2.0,2.0,6.0,,,,,0.0,10.0
213,11,37,6.0,2.0,2.0,6.0,,,,,0.0,10.0
213,11,37,7.0,,38.0,2.0,2.0,,,,1.0,10.0
213,11,37,8.0,,28.0,2.0,2.0,,,,1.0,0.0
213,11,37,9.0,,-2.0,,,,,,,
213,11,53,1.0,2.0,12.0,2.0,2.0,,,,0.0,20.0
213,11,53,2.0,2.0,8.0,2.0,2.0,,,,0.0,10.0
213,11,53,3.0,2.0,20.0,2.0,2.0,,,,0.0,30.0
213,11,53,4.0,1.0,,,,,,,,
213,11,53,5.0,1.0,,,,,,,,
213,11,53,6.0,2.0,7.0,2.0,2.0,,,,0.0,30.0
213,11,53,7.0,,30.0,2.0,2.0,,,,1.0,10.0
213,11,53,8.0,,12.0,2.0,2.0,,,,0.0,30.0
213,11,53,9.0,,200.0,4.0,,4.0,3.0,70.0,4.0,30.0
213,13,07,1.0,2.0,7.0,2.0,2.0,,,,0.0,12.0
213,13,07,2.0,2.0,7.0,2.0,2.0,,,,0.0,12.0
213,13,07,3.0,2.0,225.0,1.0,1.0,3.0,3.0,120.0,6.0,0.0
213,13,07,4.0,2.0,0.8,,,,,,,
213,13,07,5.0,2.0,0.8,,,,,,,
213,13,07,6.0,2.0,7.0,2.0,2.0,,,,0.0,12.0
213,13,07,7.0,,105.0,1.0,1.0,2.0,3.0,45.0,3.0,20.0
213,13,07,8.0,,120.0,1.0,1.0,2.0,3.0,50.0,3.0,40.0
213,13,07,9.0,,225.0,1.0,1.0,3.0,3.0,120.0,6.0,0.0
213,13,19,1.0,2.0,4.0,2.0,2.0,,,,0.0,10.0
213,13,19,2.0,2.0,4.0,2.0,2.0,,,,0.0,10.0
213,13,19,3.0,2.0,195.0,1.0,1.0,8.0,3.0,80.0,5.0,10.0
213,13,19,4.0,2.0,6.0,2.0,2.0,,,,0.0,15.0
213,13,19,5.0,2.0,6.0,2.0,2.0,,,,0.0,15.0
213,13,19,6.0,2.0,7.0,2.0,2.0,,,,0.0,18.0
213,13,19,7.0,,25.0,2.0,2.0,,,,0.0,50.0
213,13,19,8.0,,30.0,2.0,2.0,,,,1.0,0.0
213,13,19,9.0,,195.0,1.0,1.0,8.0,3.0,80.0,5.0,10.0
213,13,25,1.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
213,13,25,2.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
213,13,25,3.0,2.0,191.0,1.0,1.0,8.0,3.0,70.0,5.0,0.0
213,13,25,4.0,2.0,7.0,2.0,2.0,,,,0.0,15.0
213,13,25,5.0,2.0,7.0,2.0,2.0,,,,0.0,15.0
213,13,25,6.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
213,13,25,7.0,,21.0,2.0,2.0,,,,0.0,50.0
213,13,25,8.0,,26.0,1.0,1.0,12.0,3.0,30.0,1.0,10.0
213,13,25,9.0,,191.0,1.0,1.0,8.0,3.0,70.0,5.0,0.0
213,13,43,1.0,2.0,0.5,,,,,,,
213,13,43,2.0,2.0,0.5,,,,,,,
213,13,43,3.0,2.0,154.0,1.0,1.0,1.0,3.0,60.0,4.0,30.0
213,13,43,4.0,2.0,0.8,,,,,,,
213,13,43,5.0,2.0,0.8,,,,,,,
213,13,43,6.0,2.0,5.0,2.0,2.0,,,,0.0,9.0
213,13,43,7.0,,5.0,2.0,2.0,,,,0.0,9.0
213,13,43,8.0,,46.0,1.0,1.0,2.0,3.0,35.0,1.0,20.0
213,13,43,9.0,,154.0,1.0,1.0,1.0,3.0,60.0,4.0,30.0
213,13,49,1.0,2.0,6.0,2.0,2.0,,,,0.0,15.0
213,13,49,2.0,2.0,6.0,2.0,2.0,,,,0.0,15.0
213,13,49,3.0,2.0,160.0,1.0,1.0,2.0,3.0,70.0,4.0,30.0
213,13,49,4.0,2.0,5.0,2.0,2.0,,,,0.0,12.0
213,13,49,5.0,2.0,9.0,2.0,2.0,,,,0.0,15.0
213,13,49,6.0,2.0,14.0,2.0,2.0,,,,0.0,25.0
213,13,49,7.0,,14.0,2.0,2.0,,,,0.0,25.0
213,13,49,8.0,,29.0,1.0,1.0,3.0,3.0,20.0,0.0,56.0
213,13,49,9.0,,188.0,1.0,1.0,2.0,3.0,70.0,4.0,25.0
213,15,13,1.0,2.0,28.0,2.0,2.0,,,,1.0,30.0
213,15,13,2.0,2.0,-2.0,,,,,,,
213,15,13,3.0,2.0,-2.0,,,,,,,
213,15,13,4.0,2.0,16.0,2.0,2.0,,,,1.0,0.0
213,15,13,5.0,2.0,-2.0,,,,,,,
213,15,13,6.0,2.0,30.0,2.0,2.0,,,,1.0,45.0
213,15,13,7.0,,-2.0,,,,,,,
213,15,13,8.0,,-2.0,,,,,,,
213,15,13,9.0,,-2.0,,,,,,,
213,15,31,1.0,2.0,2.0,2.0,2.0,,,,0.0,10.0
213,15,31,2.0,2.0,-2.0,,,,,,,
213,15,31,3.0,2.0,-2.0,,,,,,,
213,15,31,4.0,2.0,2.0,2.0,2.0,,,,0.0,10.0
213,15,31,5.0,2.0,7.0,2.0,2.0,,,,0.0,20.0
213,15,31,6.0,2.0,2.0,2.0,2.0,,,,0.0,10.0
213,15,31,7.0,,3.0,2.0,2.0,,,,0.0,12.0
213,15,31,8.0,,-2.0,,,,,,,
213,15,31,9.0,,-2.0,,,,,,,
213,15,41,1.0,2.0,1.0,1.0,2.0,,,,0.0,3.0
213,15,41,2.0,2.0,-2.0,,,,,,,
213,15,41,3.0,2.0,-2.0,,,,,,,
213,15,41,4.0,2.0,1.5,2.0,2.0,,,,0.0,5.0
213,15,41,5.0,2.0,1.0,2.0,2.0,,,,0.0,3.0
213,15,41,6.0,2.0,1.5,2.0,2.0,,,,0.0,5.0
213,15,41,7.0,,3.0,2.0,2.0,,,,0.0,8.0
213,15,41,8.0,,80.0,1.0,1.0,8.0,3.0,45.0,2.0,0.0
213,15,41,9.0,,-2.0,,,,,,,
213,15,51,1.0,2.0,1.0,7.0,,,,,0.0,20.0
213,15,51,2.0,2.0,-2.0,,,,,,,
213,15,51,3.0,2.0,-2.0,,,,,,,
213,15,51,4.0,2.0,1.0,2.0,2.0,,,,0.0,6.0
213,15,51,5.0,2.0,1.0,2.0,2.0,,,,0.0,6.0
213,15,51,6.0,2.0,10.0,2.0,2.0,,,,0.0,20.0
213,15,51,7.0,,-2.0,,,,,,,
213,15,51,8.0,,-2.0,,,,,,,
213,15,51,9.0,,-2.0,,,,,,,
213,15,53,1.0,2.0,0.5,,,,,,,
213,15,53,2.0,2.0,-2.0,,,,,,,
213,15,53,3.0,2.0,-2.0,,,,,,,
213,15,53,4.0,2.0,0.5,,,,,,,
213,15,53,5.0,2.0,0.5,,,,,,,
213,15,53,6.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
213,15,53,7.0,,-2.0,,,,,,,
213,15,53,8.0,,55.0,1.0,1.0,10.0,2.0,30.0,1.0,10.0
213,15,53,9.0,,240.0,1.0,1.0,6.0,3.0,100.0,5.0,0.0
213,15,61,1.0,2.0,-2.0,,,,,,,
213,15,61,2.0,2.0,2.5,7.0,,,,,0.0,30.0
213,15,61,3.0,2.0,-2.0,,,,,,,
213,15,61,4.0,2.0,2.7,2.0,2.0,,,,0.0,10.0
213,15,61,5.0,2.0,2.7,2.0,2.0,,,,0.0,10.0
213,15,61,6.0,2.0,17.0,2.0,2.0,,,,0.0,45.0
213,15,61,7.0,,12.0,2.0,2.0,,,,0.0,30.0
213,15,61,8.0,,46.0,2.0,2.0,,,,1.0,30.0
213,15,61,9.0,,-2.0,,,,,,,
213,17,02,1.0,2.0,5.0,2.0,2.0,,,,0.0,10.0
213,17,02,2.0,2.0,-2.0,,,,,,,
213,17,02,3.0,2.0,-2.0,,,,,,,
213,17,02,4.0,2.0,0.5,,,,,,,
213,17,02,5.0,2.0,0.5,,,,,,,
213,17,02,6.0,2.0,5.0,2.0,2.0,,,,0.0,10.0
213,17,02,7.0,,5.0,2.0,2.0,,,,0.0,10.0
213,17,02,8.0,,110.0,1.0,1.0,1.0,3.0,55.0,3.0,30.0
213,17,02,9.0,,-2.0,,,,,,,
215,01,39,1.0,2.0,3.0,6.0,,,,,0.0,15.0
215,01,39,2.0,2.0,3.0,6.0,,,,,0.0,15.0
215,01,39,3.0,2.0,10.0,2.0,2.0,,,,0.0,15.0
215,01,39,4.0,1.0,,,,,,,,
215,01,39,5.0,1.0,,,,,,,,
215,01,39,6.0,2.0,5.0,2.0,2.0,,,,0.0,10.0
215,01,39,7.0,,4.0,2.0,2.0,,,,0.0,8.0
215,01,39,8.0,,10.0,2.0,2.0,,,,0.0,15.0
215,01,39,9.0,,100.0,1.0,1.0,10.0,2.0,40.0,2.0,30.0
215,01,47,1.0,1.0,,,,,,,,
215,01,47,2.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
215,01,47,3.0,2.0,10.0,2.0,2.0,,,,0.0,15.0
215,01,47,4.0,1.0,,,,,,,,
215,01,47,5.0,1.0,,,,,,,,
215,01,47,6.0,2.0,5.0,2.0,2.0,,,,0.0,10.0
215,01,47,7.0,,10.0,2.0,2.0,,,,0.0,15.0
215,01,47,8.0,,10.0,2.0,2.0,,,,0.0,15.0
215,01,47,9.0,,80.0,1.0,1.0,20.0,2.0,35.0,2.0,0.0
215,03,07,1.0,1.0,,,,,,,,
215,03,07,2.0,2.0,5.0,2.0,2.0,,,,0.0,5.0
215,03,07,3.0,2.0,5.0,2.0,2.0,,,,0.0,5.0
215,03,07,4.0,2.0,6.0,2.0,2.0,,,,0.0,5.0
215,03,07,5.0,2.0,2.0,2.0,2.0,,,,0.0,2.0
215,03,07,6.0,2.0,5.0,2.0,2.0,,,,0.0,5.0
215,03,07,7.0,,6.0,2.0,2.0,,,,0.0,5.0
215,03,07,8.0,,15.0,1.0,1.0,1.0,2.0,6.0,0.0,35.0
215,03,07,9.0,,65.0,1.0,1.0,1.0,2.0,20.0,1.0,40.0
215,05,11,1.0,2.0,4.0,2.0,2.0,,,,0.0,20.0
215,05,11,2.0,2.0,4.0,2.0,2.0,,,,0.0,20.0
215,05,11,3.0,2.0,4.0,2.0,2.0,,,,0.0,20.0
215,05,11,4.0,1.0,,,,,,,,
215,05,11,5.0,1.0,,,,,,,,
215,05,11,6.0,2.0,4.0,2.0,2.0,,,,0.0,20.0
215,05,11,7.0,,4.0,2.0,2.0,,,,0.0,20.0
215,05,11,8.0,,70.0,1.0,1.0,1.0,3.0,20.0,2.0,0.0
215,05,11,9.0,,100.0,1.0,1.0,1.0,3.0,40.0,3.0,0.0
215,05,23,1.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
215,05,23,2.0,2.0,1.5,2.0,2.0,,,,0.0,7.0
215,05,23,3.0,2.0,1.5,2.0,2.0,,,,0.0,7.0
215,05,23,4.0,1.0,,,,,,,,
215,05,23,5.0,2.0,0.5,,,,,,,
215,05,23,6.0,2.0,1.0,2.0,2.0,,,,0.0,7.0
215,05,23,7.0,,2.0,2.0,2.0,,,,0.0,10.0
215,05,23,8.0,,50.0,1.0,1.0,6.0,3.0,15.0,2.0,0.0
215,05,23,9.0,,150.0,1.0,1.0,2.0,3.0,40.0,5.0,0.0
215,05,37,1.0,2.0,2.0,2.0,2.0,,,,0.0,15.0
215,05,37,2.0,2.0,2.0,2.0,2.0,,,,0.0,15.0
215,05,37,3.0,2.0,2.0,2.0,2.0,,,,0.0,15.0
215,05,37,4.0,2.0,2.0,2.0,2.0,,,,0.0,15.0
215,05,37,5.0,2.0,2.0,2.0,2.0,,,,0.0,15.0
215,05,37,6.0,2.0,10.0,2.0,2.0,,,,0.0,30.0
215,05,37,7.0,,18.0,2.0,2.0,,,,0.0,45.0
215,05,37,8.0,,68.0,1.0,2.0,,,,2.0,15.0
215,05,37,9.0,,150.0,1.0,1.0,1.0,3.0,40.0,4.0,0.0
215,05,47,1.0,2.0,25.0,2.0,2.0,,,,0.0,30.0
215,05,47,2.0,1.0,,,,,,,,
215,05,47,3.0,2.0,25.0,2.0,2.0,,,,0.0,30.0
215,05,47,4.0,1.0,,,,,,,,
215,05,47,5.0,2.0,4.0,6.0,,,,,0.0,10.0
215,05,47,6.0,2.0,17.0,2.0,2.0,,,,0.0,30.0
215,05,47,7.0,,21.0,2.0,2.0,,,,0.0,30.0
215,05,47,8.0,,60.0,1.0,1.0,6.0,3.0,15.0,1.0,40.0
215,05,47,9.0,,150.0,1.0,1.0,2.0,4.0,50.0,4.0,0.0
215,07,05,1.0,2.0,60.0,2.0,2.0,,,,3.0,0.0
215,07,05,2.0,2.0,30.0,2.0,2.0,,,,1.0,0.0
215,07,05,3.0,2.0,150.0,1.0,1.0,4.0,3.0,80.0,4.0,0.0
215,07,05,4.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
215,07,05,5.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
215,07,05,6.0,2.0,35.0,2.0,2.0,,,,1.0,10.0
215,07,05,7.0,,54.0,2.0,2.0,,,,1.0,50.0
215,07,05,8.0,,60.0,2.0,2.0,,,,2.0,0.0
215,07,05,9.0,,150.0,1.0,1.0,4.0,3.0,80.0,4.0,0.0
215,07,17,1.0,2.0,15.0,1.0,1.0,16.0,3.0,8.0,1.0,30.0
215,07,17,2.0,1.0,,,,,,,,
215,07,17,3.0,2.0,37.0,1.0,1.0,3.0,3.0,20.0,3.0,0.0
215,07,17,4.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
215,07,17,5.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
215,07,17,6.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
215,07,17,7.0,,2.0,2.0,2.0,,,,0.0,10.0
215,07,17,8.0,,37.0,1.0,1.0,16.0,3.0,12.0,1.0,30.0
215,07,17,9.0,,119.0,1.0,1.0,3.0,3.0,40.0,3.0,0.0
215,07,27,1.0,2.0,16.0,2.0,2.0,,,,0.0,30.0
215,07,27,2.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
215,07,27,3.0,2.0,53.0,1.0,1.0,2.0,3.0,30.0,1.0,30.0
215,07,27,4.0,2.0,3.0,2.0,2.0,,,,0.0,15.0
215,07,27,5.0,2.0,3.0,2.0,2.0,,,,0.0,15.0
215,07,27,6.0,2.0,16.0,2.0,2.0,,,,0.0,30.0
215,07,27,7.0,,16.0,2.0,2.0,,,,0.0,30.0
215,07,27,8.0,,53.0,1.0,1.0,2.0,3.0,30.0,1.0,30.0
215,07,27,9.0,,139.0,1.0,1.0,2.0,3.0,70.0,3.0,30.0
215,09,11,1.0,2.0,5.0,2.0,2.0,,,,0.0,10.0
215,09,11,2.0,2.0,3.0,2.0,2.0,,,,0.0,7.0
215,09,11,3.0,2.0,26.0,2.0,2.0,,,,0.0,40.0
215,09,11,4.0,2.0,3.0,2.0,2.0,,,,0.0,7.0
215,09,11,5.0,2.0,3.0,2.0,2.0,,,,0.0,7.0
215,09,11,6.0,2.0,5.0,2.0,2.0,,,,0.0,10.0
215,09,11,7.0,,5.0,2.0,2.0,,,,0.0,10.0
215,09,11,8.0,,26.0,2.0,2.0,,,,0.0,40.0
215,09,11,9.0,,110.0,1.0,1.0,1.0,2.0,50.0,2.0,40.0
215,09,21,1.0,2.0,20.0,2.0,2.0,,,,0.0,35.0
215,09,21,2.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
215,09,21,3.0,2.0,50.0,1.0,1.0,2.0,2.0,20.0,1.0,0.0
215,09,21,4.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
215,09,21,5.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
215,09,21,6.0,2.0,10.0,2.0,2.0,,,,0.0,15.0
215,09,21,7.0,,25.0,2.0,2.0,,,,0.0,30.0
215,09,21,8.0,,35.0,2.0,2.0,,,,1.0,0.0
215,09,21,9.0,,120.0,1.0,1.0,2.0,2.0,50.0,2.0,30.0
215,09,25,1.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
215,09,25,2.0,1.0,,,,,,,,
215,09,25,3.0,2.0,15.0,2.0,2.0,,,,0.0,30.0
215,09,25,4.0,2.0,0.5,,,,,,,
215,09,25,5.0,2.0,0.5,,,,,,,
215,09,25,6.0,2.0,2.0,2.0,2.0,,,,0.0,7.0
215,09,25,7.0,,5.0,2.0,2.0,,,,0.0,12.0
215,09,25,8.0,,15.0,2.0,2.0,,,,0.0,30.0
215,09,25,9.0,,95.0,1.0,1.0,1.0,2.0,30.0,2.0,30.0
215,09,31,1.0,1.0,,,,,,,,
215,09,31,2.0,2.0,5.0,2.0,2.0,,,,0.0,15.0
215,09,31,3.0,2.0,7.0,2.0,2.0,,,,0.0,20.0
215,09,31,4.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
215,09,31,5.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
215,09,31,6.0,2.0,7.0,2.0,2.0,,,,0.0,10.0
215,09,31,7.0,,7.0,2.0,2.0,,,,0.0,10.0
215,09,31,8.0,,7.0,2.0,2.0,,,,0.0,10.0
215,09,31,9.0,,100.0,1.0,1.0,30.0,3.0,40.0,2.0,30.0
215,11,13,1.0,2.0,13.0,2.0,2.0,,,,0.0,28.0
215,11,13,2.0,2.0,3.0,2.0,2.0,,,,0.0,8.0
215,11,13,3.0,2.0,16.0,2.0,2.0,,,,0.0,34.0
215,11,13,4.0,2.0,5.0,2.0,2.0,,,,0.0,12.0
215,11,13,5.0,2.0,5.0,2.0,2.0,,,,0.0,12.0
215,11,13,6.0,2.0,16.0,2.0,2.0,,,,0.0,34.0
215,11,13,7.0,,16.0,2.0,2.0,,,,0.0,34.0
215,11,13,8.0,,21.0,2.0,2.0,,,,0.0,45.0
215,11,13,9.0,,101.0,1.0,1.0,2.0,3.0,50.0,3.0,0.0
215,11,21,1.0,2.0,11.0,2.0,2.0,,,,0.0,26.0
215,11,21,2.0,2.0,10.0,6.0,,,,,0.0,56.0
215,11,21,3.0,2.0,11.0,2.0,2.0,,,,0.0,26.0
215,11,21,4.0,2.0,9.0,6.0,,,,,0.0,50.0
215,11,21,5.0,2.0,9.0,6.0,,,,,0.0,50.0
215,11,21,6.0,2.0,11.0,2.0,2.0,,,,0.0,26.0
215,11,21,7.0,,11.0,2.0,2.0,,,,0.0,26.0
215,11,21,8.0,,16.0,2.0,2.0,,,,0.0,40.0
215,11,21,9.0,,96.0,1.0,1.0,2.0,3.0,40.0,3.0,0.0
215,11,29,1.0,2.0,3.0,6.0,,,,,0.0,15.0
215,11,29,2.0,2.0,3.0,6.0,,,,,0.0,15.0
215,11,29,3.0,2.0,10.0,2.0,2.0,,,,0.0,15.0
215,11,29,4.0,1.0,,,,,,,,
215,11,29,5.0,1.0,,,,,,,,
215,11,29,6.0,2.0,5.0,2.0,2.0,,,,0.0,10.0
215,11,29,7.0,,4.0,2.0,2.0,,,,0.0,8.0
215,11,29,8.0,,10.0,2.0,2.0,,,,0.0,15.0
215,11,29,9.0,,100.0,1.0,1.0,10.0,2.0,40.0,2.0,30.0
215,11,35,1.0,2.0,5.0,6.0,,,,,0.0,40.0
215,11,35,2.0,2.0,1.0,7.0,,,,,0.0,15.0
215,11,35,3.0,2.0,14.0,2.0,2.0,,,,0.0,36.0
215,11,35,4.0,2.0,1.0,7.0,,,,,0.0,20.0
215,11,35,5.0,2.0,1.0,7.0,,,,,0.0,20.0
215,11,35,6.0,2.0,4.0,2.0,2.0,,,,0.0,8.0
215,11,35,7.0,,4.0,2.0,2.0,,,,0.0,8.0
