tinh,huyen,xa,diaban,hoso,m8c1a,m8c1b,m8c1c,m8c1d,m8c2a,m8c2b,m8c2c,m8c2d,m8c3a_1,m8c3b_1,m8c3a_2,m8c3b_2,m8c3a_3,m8c3b_3,m8c3a_4,m8c3b_4,m8c3a_5,m8c3b_5,m8c3a_6,m8c3b_6,m8c3a_7,m8c3b_7,m8c3a_8,m8c3b_8,m8c4a_1,m8c4b_1,m8c4a_2,m8c4b_2,m8c4a_3,m8c4b_3,m8c5,m8c6a,m8c6b,m8c6c
813,1,3.0,7,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,1,3.0,7,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,1,5.0,12,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,1,5.0,12,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,1,5.0,12,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,1,7.0,59,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,1,7.0,59,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,1,7.0,59,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,1,9.0,42,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,1,9.0,42,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,1,9.0,42,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5.0,0.0,
813,1,11.0,27,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,1,11.0,27,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,1,11.0,27,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,3,5.0,11,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,3,5.0,11,14,1,1,1,1,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4,2.0,1.0,0.0
813,3,5.0,11,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.0,1.0,0.0
813,3,15.0,11,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,0.0,
813,3,15.0,11,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,0.0,
813,3,15.0,11,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,5.0,0.0
813,4,1.0,33,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.0,0.0,
813,4,1.0,33,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,4,1.0,33,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,4,9.0,15,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,4,9.0,15,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,4,9.0,15,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,4,15.0,4,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,4,15.0,4,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,4,15.0,4,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,5,3.0,13,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,5,3.0,13,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.0,5.0,0.0
813,5,3.0,13,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,0.0,
813,5,7.0,10,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,5,7.0,10,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,5,7.0,10,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,5,11.0,32,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,5,11.0,32,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,5,11.0,32,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,5,15.0,8,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,5,15.0,8,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,5,15.0,8,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,5,17.0,43,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,5,17.0,43,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,5,17.0,43,15,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
813,7,1.0,4,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,7,1.0,4,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,7,1.0,4,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,7,5.0,3,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,7,5.0,3,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,7,5.0,3,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,7,7.0,21,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,7,7.0,21,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,7,7.0,21,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,7,11.0,19,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,7,11.0,19,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,7,11.0,19,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,7,13.0,2,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,7,13.0,2,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,7,13.0,2,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,9,3.0,11,13,1,1,1,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,5.0,0.0,
813,9,3.0,11,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,9,3.0,11,20,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,9,11.0,47,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,9,11.0,47,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,9,11.0,47,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,9,13.0,34,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.0,1.0,3.0
813,9,13.0,34,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.0,1.0,2.0
813,9,13.0,34,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,9,15.0,14,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,9,15.0,14,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,0.0,
813,9,15.0,14,15,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
813,11,1.0,13,13,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
813,11,1.0,13,15,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
813,11,1.0,13,19,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
813,11,3.0,3,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,11,3.0,3,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,11,3.0,3,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.0,5.0,3.0
813,11,9.0,32,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,11,9.0,32,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,11,9.0,32,20,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,11,11.0,11,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,11,11.0,11,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,11,11.0,11,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,11,13.0,9,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,11,13.0,9,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,11,13.0,9,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,11,21.0,33,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,11,21.0,33,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,11,21.0,33,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,11,25.0,23,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,11,25.0,23,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,11,25.0,23,20,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,13,3.0,28,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,13,3.0,28,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,13,3.0,28,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,13,5.0,16,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,13,5.0,16,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,13,5.0,16,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,13,11.0,27,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,13,11.0,27,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.0,3.0,4.0
813,13,11.0,27,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,13,13.0,30,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.0,4.0,1.0
813,13,13.0,30,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,13,13.0,30,15,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4,2.0,1.0,0.0
813,13,17.0,4,13,1,1,1,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
813,13,17.0,4,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,13,17.0,4,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.0,5.0,1.0
813,15,1.0,21,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,15,1.0,21,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,15,1.0,21,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.0,0.0,
813,15,3.0,12,13,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2,,,
813,15,3.0,12,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.0,3.0,5.0
813,15,3.0,12,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,15,11.0,19,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,15,11.0,19,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.0,3.0,0.0
813,15,11.0,19,15,1,1,1,1,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4,3.0,5.0,0.0
813,15,13.0,1,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,15,13.0,1,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,15,13.0,1,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,15,17.0,23,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,15,17.0,23,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,15,17.0,23,15,2,2,1,1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2,,,
813,17,3.0,22,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,17,3.0,22,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,17,3.0,22,15,2,2,1,1,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4,2.0,5.0,0.0
813,17,5.0,18,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,17,5.0,18,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,17,5.0,18,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,17,9.0,18,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,3.0,0.0
813,17,9.0,18,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.0,5.0,0.0
813,17,9.0,18,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,19,7.0,15,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,19,7.0,15,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,19,7.0,15,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.0,0.0,
813,19,11.0,24,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,0.0,
813,19,11.0,24,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5.0,0.0,
813,19,11.0,24,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,19,13.0,12,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.0,5.0,0.0
813,19,13.0,12,15,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3,1.0,0.0,
813,19,13.0,12,20,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,21,1.0,2,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,21,1.0,2,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,0.0,
813,21,1.0,2,20,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,21,5.0,9,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,21,5.0,9,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.0,5.0,0.0
813,21,5.0,9,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,21,13.0,2,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,21,13.0,2,14,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
813,21,13.0,2,20,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,24,3.0,37,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
813,24,3.0,37,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
813,24,3.0,37,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,15,3.0,12,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,15,3.0,12,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,15,3.0,12,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,15,5.0,30,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,15,5.0,30,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,15,5.0,30,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,15,9.0,24,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,15,9.0,24,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,15,9.0,24,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,15,15.0,8,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,15,15.0,8,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,15,15.0,8,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,15,19.0,9,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,15,19.0,9,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,15,19.0,9,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,15,23.0,25,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,15,23.0,25,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,15,23.0,25,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,17,1.0,13,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,17,1.0,13,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,17,1.0,13,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,17,3.0,15,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.0,0.0,
815,17,3.0,15,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,17,3.0,15,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,17,5.0,17,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,17,5.0,17,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5.0,0.0,
815,17,5.0,17,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,17,7.0,26,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,17,7.0,26,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,0.0,
815,17,7.0,26,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,19,1.0,20,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.0,4.0,0.0
815,19,1.0,20,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,19,1.0,20,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,19,7.0,24,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,19,7.0,24,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,19,7.0,24,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,21,1.0,25,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5.0,0.0,
815,21,1.0,25,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,21,1.0,25,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,21,11.0,21,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,21,11.0,21,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,21,11.0,21,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5.0,0.0,
815,23,1.0,41,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,23,1.0,41,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,23,1.0,41,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,23,3.0,6,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,23,3.0,6,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,23,3.0,6,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,23,5.0,5,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,5.0,0.0
815,23,5.0,5,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,23,5.0,5,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,23,9.0,56,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,23,9.0,56,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,23,9.0,56,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,23,11.0,2,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,23,11.0,2,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,23,11.0,2,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,23,15.0,6,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,23,15.0,6,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,23,15.0,6,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,25,3.0,17,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,25,3.0,17,14,2,2,1,1,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
815,25,3.0,17,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,25,5.0,26,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,25,5.0,26,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,25,5.0,26,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,25,7.0,6,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,25,7.0,6,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,25,7.0,6,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,25,15.0,5,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,25,15.0,5,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,25,15.0,5,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,25,17.0,47,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,25,17.0,47,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,25,17.0,47,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,27,3.0,22,13,2,2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,,,
815,27,3.0,22,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
815,27,3.0,22,15,1,1,1,1,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,3.0,1.0,5.0
815,27,11.0,23,13,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,1.0,2.0,5.0
815,27,11.0,23,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
815,27,11.0,23,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
