tinh,huyen,xa,diaban,wt45,wt36,wt9,tinh63,huyen63,xa63,diaban63,wt45_63,wt36_63,wt9_63
401,51,19.0,5,933,1166,4665,401,51,19,5,933,1166,4665
401,51,33.0,2,720,899,3596,401,51,33,2,720,899,3596
401,51,45.0,8,785,982,3926,401,51,45,8,785,982,3926
401,51,59.0,1,599,748,2992,401,51,59,1,599,748,2992
401,53,11.0,15,765,956,3823,401,53,11,15,765,956,3823
401,53,23.0,9,827,1034,4137,401,53,23,9,827,1034,4137
401,53,39.0,14,635,793,3172,401,53,39,14,635,793,3172
401,53,51.0,6,727,909,3636,401,53,51,6,727,909,3636
401,53,61.0,7,575,720,2878,401,53,61,7,575,720,2878
403,1,1.0,13,668,834,3338,403,1,1,13,668,834,3338
403,1,7.0,18,498,623,2493,403,1,7,18,498,623,2493
403,1,9.0,27,507,633,2532,403,1,9,27,507,633,2532
403,1,15.0,6,536,670,2682,403,1,15,6,536,670,2682
403,1,19.0,26,699,874,3493,403,1,19,26,699,874,3493
403,1,23.0,2,757,948,3788,403,1,23,2,757,948,3788
403,1,29.0,23,613,767,3064,403,1,29,23,613,767,3064
403,3,3.0,9,670,838,3352,403,3,3,9,670,838,3352
403,3,11.0,9,690,863,3452,403,3,11,9,690,863,3452
403,5,19.0,11,624,780,3122,403,5,19,11,624,780,3122
403,7,13.0,8,599,749,2994,403,7,13,8,599,749,2994
403,9,21.0,4,709,887,3546,403,9,21,4,709,887,3546
403,11,1.0,23,489,612,2448,403,11,1,23,489,612,2448
403,11,9.0,6,577,720,2883,403,11,9,6,577,720,2883
403,11,23.0,7,643,804,3215,403,11,23,7,643,804,3215
403,11,41.0,4,550,687,2748,403,11,41,4,550,687,2748
403,13,13.0,3,791,989,3956,403,13,13,3,791,989,3956
403,13,31.0,2,725,907,3626,403,13,31,2,725,907,3626
403,13,43.0,3,683,854,3416,403,13,43,3,683,854,3416
403,15,5.0,5,292,366,1461,403,15,5,5,292,366,1461
403,15,35.0,10,843,1054,4214,403,15,35,10,843,1054,4214
403,17,7.0,10,443,554,2216,403,17,7,10,443,554,2216
403,17,17.0,12,976,1221,4882,403,17,17,12,976,1221,4882
403,17,23.0,1,614,768,3069,403,17,23,1,614,768,3069
403,17,33.0,10,567,708,2831,403,17,33,10,567,708,2831
403,17,43.0,7,715,893,3573,403,17,43,7,715,893,3573
403,17,51.0,3,587,734,2934,403,17,51,3,587,734,2934
403,17,63.0,14,605,755,3022,403,17,63,14,605,755,3022
403,17,75.0,5,697,871,3484,403,17,75,5,697,871,3484
403,17,83.0,16,617,771,3084,403,17,83,16,617,771,3084
403,19,1.0,2,750,937,3749,403,19,1,2,750,937,3749
403,19,15.0,16,832,1039,4156,403,19,15,16,832,1039,4156
403,19,25.0,9,533,667,2665,403,19,25,9,533,667,2665
403,19,35.0,5,438,548,2191,403,19,35,5,438,548,2191
403,21,15.0,6,690,863,3450,403,21,15,6,690,863,3450
403,23,3.0,3,907,1133,4536,403,23,3,3,907,1133,4536
403,23,11.0,13,641,800,3202,403,23,11,13,641,800,3202
403,23,19.0,12,869,1085,4342,403,23,19,12,869,1085,4342
403,23,29.0,3,599,749,2994,403,23,29,3,599,749,2994
403,23,39.0,8,615,769,3073,403,23,39,8,615,769,3073
403,23,49.0,11,567,708,2833,403,23,49,11,567,708,2833
403,23,59.0,4,688,860,3438,403,23,59,4,688,860,3438
403,25,3.0,20,616,771,3083,403,25,3,20,616,771,3083
403,25,11.0,16,575,718,2873,403,25,11,16,575,718,2873
403,25,21.0,14,525,657,2625,403,25,21,14,525,657,2625
403,25,31.0,8,582,727,2910,403,25,31,8,582,727,2910
403,25,41.0,7,926,1157,4630,403,25,41,7,926,1157,4630
403,25,51.0,12,599,749,2994,403,25,51,12,599,749,2994
403,27,9.0,2,442,553,2212,403,27,9,2,442,553,2212
403,27,21.0,8,589,736,2945,403,27,21,8,589,736,2945
403,27,37.0,6,581,726,2906,403,27,37,6,581,726,2906
403,29,5.0,8,557,696,2785,403,29,5,8,557,696,2785
403,29,19.0,2,572,715,2861,403,29,19,2,572,715,2861
403,29,31.0,11,572,715,2860,403,29,31,11,572,715,2860
403,29,43.0,3,605,756,3025,403,29,43,3,605,756,3025
403,29,55.0,5,605,755,3022,403,29,55,5,605,755,3022
403,31,1.0,8,594,742,2967,403,31,1,8,594,742,2967
403,31,3.0,12,624,780,3118,403,31,3,12,624,780,3118
403,31,13.0,3,395,494,1977,403,31,13,3,395,494,1977
403,31,23.0,12,581,727,2908,403,31,23,12,581,727,2908
403,31,35.0,10,570,713,2852,403,31,35,10,570,713,2852
403,31,47.0,8,540,674,2697,403,31,47,8,540,674,2697
403,31,61.0,7,614,767,3067,403,31,61,7,614,767,3067
403,31,73.0,11,622,778,3110,403,31,73,11,622,778,3110
403,33,9.0,12,641,800,3202,403,33,9,12,641,800,3202
403,33,23.0,9,878,1098,4388,403,33,23,9,878,1098,4388
403,33,37.0,13,614,768,3069,403,33,37,13,614,768,3069
403,33,47.0,9,599,749,2994,403,33,47,9,599,749,2994
403,33,55.0,5,615,769,3076,403,33,55,5,615,769,3076
403,33,65.0,9,2185,2732,10928,403,33,65,9,2185,2732,10928
403,35,11.0,4,593,741,2963,403,35,11,4,593,741,2963
403,35,21.0,8,779,974,3897,403,35,21,8,779,974,3897
403,35,33.0,15,582,727,2911,403,35,33,15,582,727,2911
403,35,41.0,9,599,749,2994,403,35,41,9,599,749,2994
403,37,7.0,15,579,724,2895,403,37,7,15,579,724,2895
403,37,23.0,6,587,734,2937,403,37,23,6,587,734,2937
403,37,31.0,8,531,663,2653,403,37,31,8,531,663,2653
403,39,55.0,12,458,572,2289,403,39,55,12,458,572,2289
405,1,5.0,10,359,449,1794,405,1,5,10,359,449,1794
405,1,7.0,7,245,305,1223,405,1,7,7,245,305,1223
405,1,13.0,5,382,478,1911,405,1,13,5,382,478,1911
405,1,37.0,10,409,512,2047,405,1,37,10,409,512,2047
405,1,43.0,2,518,648,2593,405,1,43,2,518,648,2593
405,3,1.0,1,469,585,2342,405,3,1,1,469,585,2342
405,3,9.0,2,448,561,2243,405,3,9,2,448,561,2243
405,5,1.0,3,367,459,1836,405,5,1,3,367,459,1836
405,5,5.0,6,534,667,2669,405,5,5,6,534,667,2669
405,5,15.0,9,477,596,2382,405,5,15,9,477,596,2382
405,5,27.0,2,451,563,2253,405,5,27,2,451,563,2253
405,5,37.0,19,488,611,2440,405,5,37,19,488,611,2440
405,7,3.0,5,446,557,2228,405,7,3,5,446,557,2228
405,7,19.0,9,447,558,2234,405,7,19,9,447,558,2234
405,7,33.0,2,544,681,2724,405,7,33,2,544,681,2724
405,7,39.0,3,415,519,2077,405,7,39,3,415,519,2077
405,7,51.0,2,420,526,2101,405,7,51,2,420,526,2101
405,7,61.0,6,544,681,2721,405,7,61,6,544,681,2721
405,9,1.0,1,524,655,2619,405,9,1,1,524,655,2619
405,9,9.0,4,623,780,3116,405,9,9,4,623,780,3116
405,9,17.0,20,509,637,2549,405,9,17,20,509,637,2549
405,9,19.0,14,492,616,2460,405,9,19,14,492,616,2460
405,9,21.0,1,420,526,2104,405,9,21,1,420,526,2104
405,9,59.0,7,433,541,2163,405,9,59,7,433,541,2163
405,11,13.0,5,409,511,2044,405,11,13,5,409,511,2044
405,11,37.0,12,481,601,2405,405,11,37,12,481,601,2405
405,11,41.0,2,458,573,2293,405,11,41,2,458,573,2293
405,11,43.0,8,393,492,1967,405,11,43,8,393,492,1967
405,11,49.0,3,487,608,2433,405,11,49,3,487,608,2433
405,11,61.0,3,432,539,2159,405,11,61,3,432,539,2159
405,13,23.0,4,275,343,1374,405,13,23,4,275,343,1374
405,13,25.0,7,383,478,1912,405,13,25,7,383,478,1912
405,13,71.0,9,593,741,2963,405,13,71,9,593,741,2963
405,13,73.0,3,292,364,1458,405,13,73,3,292,364,1458
405,13,85.0,7,423,528,2112,405,13,85,7,423,528,2112
405,15,1.0,9,382,477,1906,405,15,1,9,382,477,1906
405,15,13.0,3,506,632,2530,405,15,13,3,506,632,2530
405,15,15.0,9,437,546,2183,405,15,15,9,437,546,2183
405,15,25.0,20,463,578,2315,405,15,25,20,463,578,2315
405,15,31.0,8,283,353,1413,405,15,31,8,283,353,1413
405,15,39.0,3,482,602,2407,405,15,39,3,482,602,2407
405,15,45.0,10,494,617,2470,405,15,45,10,494,617,2470
405,17,17.0,8,449,562,2248,405,17,17,8,449,562,2248
405,17,29.0,11,472,589,2356,405,17,29,11,472,589,2356
405,17,35.0,3,456,569,2279,405,17,35,3,456,569,2279
405,17,51.0,8,557,697,2787,405,17,51,8,557,697,2787
405,19,3.0,10,467,583,2334,405,19,3,10,467,583,2334
405,19,11.0,10,517,646,2584,405,19,11,10,517,646,2584
405,19,21.0,9,439,549,2196,405,19,21,9,439,549,2196
405,19,25.0,9,332,415,1661,405,19,25,9,332,415,1661
405,19,29.0,8,477,596,2382,405,19,29,8,477,596,2382
405,19,59.0,11,340,425,1701,405,19,59,11,340,425,1701
405,21,5.0,1,504,631,2522,405,21,5,1,504,631,2522
405,21,17.0,3,446,557,2226,405,21,17,3,446,557,2226
407,1,3.0,27,330,413,1653,407,1,3,27,330,413,1653
407,1,5.0,6,329,412,1646,407,1,5,6,329,412,1646
407,1,11.0,5,278,348,1389,407,1,11,5,278,348,1389
407,1,19.0,9,323,405,1619,407,1,19,9,323,405,1619
407,1,25.0,11,286,358,1432,407,1,25,11,286,358,1432
407,3,7.0,9,402,503,2010,407,3,7,9,402,503,2010
407,3,8.0,25,390,487,1949,407,3,8,25,390,487,1949
407,3,21.0,15,334,417,1669,407,3,21,15,334,417,1669
407,3,29.0,4,371,464,1854,407,3,29,4,371,464,1854
407,5,17.0,5,311,388,1552,407,5,17,5,311,388,1552
407,5,27.0,6,369,461,1845,407,5,27,6,369,461,1845
407,7,1.0,15,326,406,1626,407,7,1,15,326,406,1626
407,7,9.0,18,314,393,1570,407,7,9,18,314,393,1570
407,7,15.0,16,299,374,1497,407,7,15,16,299,374,1497
407,7,19.0,14,337,422,1688,407,7,19,14,337,422,1688
407,7,25.0,3,314,393,1571,407,7,25,3,314,393,1571
407,7,33.0,5,330,412,1650,407,7,33,5,330,412,1650
407,7,49.0,8,365,456,1826,407,7,49,8,365,456,1826
407,7,51.0,7,321,400,1601,407,7,51,7,321,400,1601
407,7,57.0,11,271,339,1355,407,7,57,11,271,339,1355
407,7,61.0,8,340,425,1699,407,7,61,8,340,425,1699
407,9,3.0,8,587,734,2935,407,9,3,8,587,734,2935
407,9,9.0,12,286,358,1431,407,9,9,12,286,358,1431
407,9,15.0,18,307,384,1537,407,9,15,18,307,384,1537
407,9,21.0,11,423,528,2114,407,9,21,11,423,528,2114
407,9,29.0,5,285,357,1426,407,9,29,5,285,357,1426
407,9,39.0,6,298,372,1489,407,9,39,6,298,372,1489
407,9,45.0,9,472,589,2357,407,9,45,9,472,589,2357
407,9,51.0,7,467,584,2333,407,9,51,7,467,584,2333
407,9,57.0,8,341,427,1707,407,9,57,8,341,427,1707
407,11,7.0,10,322,402,1608,407,11,7,10,322,402,1608
407,11,11.0,8,385,481,1926,407,11,11,8,385,481,1926
407,11,17.0,10,315,393,1573,407,11,17,10,315,393,1573
407,11,21.0,4,414,517,2069,407,11,21,4,414,517,2069
407,13,3.0,9,308,385,1541,407,13,3,9,308,385,1541
407,13,5.0,8,257,321,1284,407,13,5,8,257,321,1284
407,13,13.0,4,291,364,1457,407,13,13,4,291,364,1457
407,13,21.0,10,268,335,1340,407,13,21,10,268,335,1340
407,13,27.0,2,295,368,1474,407,13,27,2,295,368,1474
407,13,33.0,4,301,377,1507,407,13,33,4,301,377,1507
407,13,39.0,13,326,407,1630,407,13,39,13,326,407,1630
407,13,49.0,1,318,398,1590,407,13,49,1,318,398,1590
409,1,1.0,30,295,369,1475,409,1,1,30,295,369,1475
409,1,7.0,5,305,380,1521,409,1,7,5,305,380,1521
409,1,9.0,18,434,542,2167,409,1,9,18,434,542,2167
409,1,11.0,6,299,373,1496,409,1,11,6,299,373,1496
409,3,1.0,9,312,390,1561,409,3,1,9,312,390,1561
409,5,1.0,13,313,392,1566,409,5,1,13,313,392,1566
409,5,5.0,7,269,336,1346,409,5,5,7,269,336,1346
409,5,23.0,9,262,327,1308,409,5,23,9,262,327,1308
409,5,29.0,1,275,343,1375,409,5,29,1,275,343,1375
409,5,39.0,4,248,310,1238,409,5,39,4,248,310,1238
409,5,41.0,7,211,263,1054,409,5,41,7,211,263,1054
409,7,1.0,2,365,455,1822,409,7,1,2,365,455,1822
409,7,3.0,7,320,400,1599,409,7,3,7,320,400,1599
409,7,5.0,3,300,376,1503,409,7,5,3,300,376,1503
409,7,13.0,4,340,424,1697,409,7,13,4,340,424,1697
409,7,37.0,5,403,504,2015,409,7,37,5,403,504,2015
409,9,11.0,7,332,414,1657,409,9,11,7,332,414,1657
409,9,15.0,5,306,382,1528,409,9,15,5,306,382,1528
409,11,9.0,2,275,343,1375,409,11,9,2,275,343,1375
409,11,17.0,12,242,303,1210,409,11,17,12,242,303,1210
409,11,23.0,8,275,343,1375,409,11,23,8,275,343,1375
409,11,25.0,4,313,391,1564,409,11,25,4,313,391,1564
409,11,31.0,11,284,355,1419,409,11,31,11,284,355,1419
409,11,33.0,11,270,337,1349,409,11,33,11,270,337,1349
409,13,5.0,3,283,354,1415,409,13,5,3,283,354,1415
409,13,13.0,7,286,358,1432,409,13,13,7,286,358,1432
409,13,19.0,9,275,343,1375,409,13,19,9,275,343,1375
409,13,21.0,6,275,343,1375,409,13,21,6,275,343,1375
409,13,31.0,6,287,360,1436,409,13,31,6,287,360,1436
409,13,39.0,6,265,332,1329,409,13,39,6,265,332,1329
409,15,1.0,10,237,296,1184,409,15,1,10,237,296,1184
409,15,17.0,3,341,426,1706,409,15,17,3,341,426,1706
409,17,1.0,3,271,339,1357,409,17,1,3,271,339,1357
409,17,23.0,4,266,334,1334,409,17,23,4,266,334,1334
411,1,1.0,4,311,389,1552,411,1,1,4,311,389,1552
411,1,7.0,11,340,424,1700,411,1,7,11,340,424,1700
411,1,9.0,11,363,454,1815,411,1,9,11,363,454,1815
411,1,13.0,12,307,383,1535,411,1,13,12,307,383,1535
411,1,17.0,9,381,477,1906,411,1,17,9,381,477,1906
411,1,19.0,6,325,406,1626,411,1,19,6,325,406,1626
411,1,23.0,23,343,428,1713,411,1,23,23,343,428,1713
411,1,25.0,3,348,433,1736,411,1,25,3,348,433,1736
411,1,29.0,5,337,422,1686,411,1,29,5,337,422,1686
411,1,33.0,10,366,456,1827,411,1,33,10,366,456,1827
411,1,37.0,14,394,492,1967,411,1,37,14,394,492,1967
411,1,41.0,6,362,453,1807,411,1,41,6,362,453,1807
411,1,47.0,3,355,444,1777,411,1,47,3,355,444,1777
411,1,49.0,14,389,487,1946,411,1,49,14,389,487,1946
411,3,7.0,14,713,891,3564,411,3,7,14,713,891,3564
411,3,17.0,2,431,538,2152,411,3,17,2,431,538,2152
411,3,27.0,11,415,519,2077,411,3,27,11,415,519,2077
411,3,31.0,12,400,500,1997,411,3,31,12,400,500,1997
411,5,1.0,10,258,322,1290,411,5,1,10,258,322,1290
411,5,13.0,6,359,448,1791,411,5,13,6,359,448,1791
411,5,19.0,11,398,496,1986,411,5,19,11,398,496,1986
411,5,21.0,4,410,512,2047,411,5,21,4,410,512,2047
411,7,5.0,5,257,321,1282,411,7,5,5,257,321,1282
411,7,9.0,9,416,521,2081,411,7,9,9,416,521,2081
411,7,17.0,12,441,551,2202,411,7,17,12,441,551,2202
411,7,31.0,3,421,526,2105,411,7,31,3,421,526,2105
411,9,7.0,9,440,550,2200,411,9,7,9,440,550,2200
411,9,9.0,11,409,511,2042,411,9,9,11,409,511,2042
411,9,19.0,9,443,554,2216,411,9,19,9,443,554,2216
411,9,25.0,2,478,598,2390,411,9,25,2,478,598,2390
411,9,31.0,14,435,544,2177,411,9,31,14,435,544,2177
411,9,39.0,6,418,522,2087,411,9,39,6,418,522,2087
411,11,1.0,13,382,477,1908,411,11,1,13,382,477,1908
411,11,7.0,13,444,554,2219,411,11,7,13,444,554,2219
411,11,13.0,9,349,436,1744,411,11,13,9,349,436,1744
411,11,19.0,12,410,513,2051,411,11,19,12,410,513,2051
411,13,1.0,10,327,409,1636,411,13,1,10,327,409,1636
411,13,7.0,22,384,481,1923,411,13,7,22,384,481,1923
411,13,9.0,7,413,516,2068,411,13,9,7,413,516,2068
411,13,11.0,3,290,362,1448,411,13,11,3,290,362,1448
411,13,23.0,7,430,538,2149,411,13,23,7,430,538,2149
411,13,33.0,9,429,536,2144,411,13,33,9,429,536,2144
411,15,13.0,1,409,511,2044,411,15,13,1,409,511,2044
411,17,13.0,4,425,532,2129,411,17,13,4,425,532,2129
501,1,1.0,1,317,395,1583,501,1,1,1,317,395,1583
501,1,5.0,2,345,433,1729,501,1,5,2,345,433,1729
501,1,7.0,5,326,408,1635,501,1,7,5,326,408,1635
501,1,9.0,6,317,395,1583,501,1,9,6,317,395,1583
501,1,11.0,5,271,340,1358,501,1,11,5,271,340,1358
501,1,13.0,10,296,369,1475,501,1,13,10,296,369,1475
501,1,15.0,17,251,314,1259,501,1,15,17,251,314,1259
501,1,17.0,12,391,488,1952,501,1,17,12,391,488,1952
501,1,19.0,13,387,484,1933,501,1,19,13,387,484,1933
501,1,21.0,14,345,433,1729,501,1,21,14,345,433,1729
501,3,1.0,8,300,373,1497,501,3,1,8,300,373,1497
501,3,3.0,28,306,382,1529,501,3,3,28,306,382,1529
501,3,5.0,37,364,454,1819,501,3,5,37,364,454,1819
501,3,7.0,32,364,454,1819,501,3,7,32,364,454,1819
501,3,9.0,30,425,531,2121,501,3,9,30,425,531,2121
501,3,13.0,17,368,459,1839,501,3,13,17,368,459,1839
501,3,15.0,26,368,459,1839,501,3,15,26,368,459,1839
501,5,1.0,28,309,387,1546,501,5,1,28,309,387,1546
501,5,3.0,29,262,328,1311,501,5,3,29,262,328,1311
501,5,7.0,2,324,404,1616,501,5,7,2,324,404,1616
501,5,9.0,32,277,347,1386,501,5,9,32,277,347,1386
501,5,11.0,33,356,445,1780,501,5,11,33,356,445,1780
501,5,13.0,34,372,466,1863,501,5,13,34,372,466,1863
501,7,1.0,12,337,422,1686,501,7,1,12,337,422,1686
501,7,3.0,13,330,412,1652,501,7,3,13,330,412,1652
501,7,5.0,38,337,420,1685,501,7,5,38,337,420,1685
501,9,1.0,40,296,369,1480,501,9,1,40,296,369,1480
501,9,3.0,15,335,418,1673,501,9,3,15,335,418,1673
501,9,5.0,16,289,360,1442,501,9,5,16,289,360,1442
501,11,11.0,30,299,373,1495,501,11,11,30,299,373,1495
501,11,13.0,17,319,400,1598,501,11,13,17,319,400,1598
501,11,17.0,27,216,270,1080,501,11,17,27,216,270,1080
501,11,21.0,56,379,474,1898,501,11,21,56,379,474,1898
501,11,23.0,29,279,348,1391,501,11,23,29,279,348,1391
501,11,25.0,19,278,347,1390,501,11,25,19,278,347,1390
501,14,1.0,29,368,461,1843,501,14,1,29,368,461,1843
501,14,9.0,48,332,415,1660,501,14,9,48,332,415,1660
501,14,23.0,45,359,449,1795,501,14,23,45,359,449,1795
503,1,3.0,7,525,656,2622,503,1,3,7,525,656,2622
503,1,11.0,7,389,487,1947,503,1,11,7,389,487,1947
503,1,37.0,36,495,619,2475,503,1,37,36,495,619,2475
503,3,2.0,9,443,553,2213,503,3,2,9,443,553,2213
503,3,9.0,16,403,504,2013,503,3,9,16,403,504,2013
503,3,15.0,2,308,384,1537,503,3,15,2,308,384,1537
503,5,25.0,10,623,779,3115,503,5,25,10,623,779,3115
503,7,1.0,30,425,532,2128,503,7,1,30,425,532,2128
503,7,7.0,10,461,576,2305,503,7,7,10,461,576,2305
503,7,11.0,12,394,493,1971,503,7,11,12,394,493,1971
503,7,15.0,16,443,552,2212,503,7,15,16,443,552,2212
503,7,25.0,16,431,538,2154,503,7,25,16,431,538,2154
503,7,31.0,29,358,447,1789,503,7,31,29,358,447,1789
503,9,5.0,21,443,554,2214,503,9,5,21,443,554,2214
503,9,7.0,14,421,526,2107,503,9,7,14,421,526,2107
503,9,11.0,15,443,554,2214,503,9,11,15,443,554,2214
503,9,15.0,22,470,587,2350,503,9,15,22,470,587,2350
503,9,19.0,28,539,674,2697,503,9,19,28,539,674,2697
503,9,23.0,2,457,572,2286,503,9,23,2,457,572,2286
503,9,29.0,18,516,645,2579,503,9,29,18,516,645,2579
503,11,1.0,22,334,417,1667,503,11,1,22,334,417,1667
503,11,7.0,2,466,583,2329,503,11,7,2,466,583,2329
503,11,13.0,7,456,570,2279,503,11,13,7,456,570,2279
503,11,19.0,12,418,522,2089,503,11,19,12,418,522,2089
503,11,23.0,4,434,542,2168,503,11,23,4,434,542,2168
503,15,1.0,17,373,466,1868,503,15,1,17,373,466,1868
503,15,3.0,8,411,514,2058,503,15,3,8,411,514,2058
503,15,9.0,15,467,583,2331,503,15,9,15,467,583,2331
503,15,15.0,11,430,537,2151,503,15,15,11,430,537,2151
503,15,21.0,17,476,595,2380,503,15,21,17,476,595,2380
503,15,29.0,22,430,537,2150,503,15,29,22,430,537,2150
503,15,35.0,8,438,547,2190,503,15,35,8,438,547,2190
503,15,39.0,12,447,559,2234,503,15,39,12,447,559,2234
503,17,15.0,2,394,492,1968,503,17,15,2,394,492,1968
503,17,21.0,19,417,521,2084,503,17,21,19,417,521,2084
503,17,25.0,11,469,586,2342,503,17,25,11,469,586,2342
503,17,33.0,7,393,492,1967,503,17,33,7,393,492,1967
503,19,1.0,7,523,654,2617,503,19,1,7,523,654,2617
503,19,15.0,4,415,518,2071,503,19,15,4,415,518,2071
503,21,3.0,5,721,900,3601,503,21,3,5,721,900,3601
503,21,21.0,2,453,565,2263,503,21,21,2,453,565,2263
503,23,17.0,2,516,645,2578,503,23,17,2,516,645,2578
503,25,1.0,20,448,559,2239,503,25,1,20,448,559,2239
503,25,5.0,11,486,608,2433,503,25,5,11,486,608,2433
503,25,13.0,26,407,509,2035,503,25,13,26,407,509,2035
503,25,17.0,13,564,705,2821,503,25,17,13,564,705,2821
503,25,23.0,12,470,588,2351,503,25,23,12,470,588,2351
503,25,27.0,24,443,554,2214,503,25,27,24,443,554,2214
503,27,25.0,4,349,436,1747,503,27,25,4,349,436,1747
503,28,17.0,15,456,571,2281,503,28,17,15,456,571,2281
503,28,23.0,23,300,374,1499,503,28,23,23,300,374,1499
503,28,29.0,3,438,547,2190,503,28,29,3,438,547,2190
503,28,33.0,16,361,451,1807,503,28,33,16,361,451,1807
503,29,9.0,17,438,547,2190,503,29,9,17,438,547,2190
505,1,5.0,14,479,599,2395,505,1,5,14,479,599,2395
505,1,9.0,2,527,659,2635,505,1,9,2,527,659,2635
505,1,15.0,16,475,594,2374,505,1,15,16,475,594,2374
505,3,1.0,11,440,550,2201,505,3,1,11,440,550,2201
505,5,1.0,13,472,589,2361,505,5,1,13,472,589,2361
505,5,5.0,17,288,360,1439,505,5,5,17,288,360,1439
505,5,9.0,3,317,396,1583,505,5,9,3,317,396,1583
505,5,17.0,2,383,478,1914,505,5,17,2,383,478,1914
505,5,23.0,4,294,367,1467,505,5,23,4,294,367,1467
505,5,27.0,22,336,421,1682,505,5,27,22,336,421,1682
505,5,35.0,6,379,473,1894,505,5,35,6,379,473,1894
505,5,41.0,11,374,468,1871,505,5,41,11,374,468,1871
505,5,47.0,19,432,541,2163,505,5,47,19,432,541,2163
505,7,7.0,8,453,566,2267,505,7,7,8,453,566,2267
505,9,5.0,8,455,570,2277,505,9,5,8,455,570,2277
505,9,11.0,22,412,515,2056,505,9,11,22,412,515,2056
505,9,15.0,10,397,496,1984,505,9,15,10,397,496,1984
505,9,19.0,9,420,525,2101,505,9,19,9,420,525,2101
505,9,25.0,2,428,535,2140,505,9,25,2,428,535,2140
505,9,33.0,27,404,504,2018,505,9,33,27,404,504,2018
505,9,37.0,1,293,366,1463,505,9,37,1,293,366,1463
505,11,3.0,8,608,760,3043,505,11,3,8,608,760,3043
505,13,5.0,1,524,655,2621,505,13,5,1,524,655,2621
505,13,15.0,5,334,416,1667,505,13,15,5,334,416,1667
505,15,3.0,6,614,768,3072,505,15,3,6,614,768,3072
505,15,7.0,7,554,692,2768,505,15,7,7,554,692,2768
505,15,17.0,24,432,540,2160,505,15,17,24,432,540,2160
505,15,21.0,25,384,480,1922,505,15,21,25,384,480,1922
505,15,25.0,20,475,594,2374,505,15,25,20,475,594,2374
505,15,27.0,25,391,489,1958,505,15,27,25,391,489,1958
505,15,31.0,12,435,542,2171,505,15,31,12,435,542,2171
505,17,1.0,16,657,820,3283,505,17,1,16,657,820,3283
505,17,5.0,9,489,612,2447,505,17,5,9,489,612,2447
505,17,11.0,4,331,414,1655,505,17,11,4,331,414,1655
505,17,15.0,9,475,594,2375,505,17,15,9,475,594,2375
505,17,23.0,8,384,480,1922,505,17,23,8,384,480,1922
505,21,3.0,25,388,485,1941,505,21,3,25,388,485,1941
505,21,9.0,26,336,420,1679,505,21,9,26,336,420,1679
505,21,13.0,8,390,487,1948,505,21,13,8,390,487,1948
505,21,19.0,9,309,385,1543,505,21,19,9,309,385,1543
505,21,23.0,30,336,421,1682,505,21,23,30,336,421,1682
505,21,25.0,21,399,500,1997,505,21,25,21,399,500,1997
505,23,7.0,2,344,430,1719,505,23,7,2,344,430,1719
505,23,11.0,22,339,423,1694,505,23,11,22,339,423,1694
505,23,17.0,6,390,488,1952,505,23,17,6,390,488,1952
505,23,23.0,22,439,549,2196,505,23,23,22,439,549,2196
505,23,25.0,19,340,425,1699,505,23,25,19,340,425,1699
505,25,1.0,6,584,731,2925,505,25,1,6,584,731,2925
505,25,9.0,6,994,1242,4968,505,25,9,6,994,1242,4968
505,25,31.0,1,496,621,2482,505,25,31,1,496,621,2482
507,1,1.0,27,341,427,1708,507,1,1,27,341,427,1708
507,1,7.0,5,509,636,2543,507,1,7,5,509,636,2543
507,1,11.0,35,528,660,2640,507,1,11,35,528,660,2640
507,1,15.0,22,359,449,1794,507,1,15,22,359,449,1794
507,1,17.0,25,374,467,1867,507,1,17,25,374,467,1867
507,1,19.0,6,322,403,1611,507,1,19,6,322,403,1611
507,1,23.0,31,434,543,2169,507,1,23,31,434,543,2169
507,1,25.0,25,602,751,3006,507,1,25,25,602,751,3006
507,1,27.0,26,443,552,2211,507,1,27,26,443,552,2211
507,1,29.0,17,410,511,2046,507,1,29,17,410,511,2046
507,3,13.0,16,394,492,1969,507,3,13,16,394,492,1969
507,5,1.0,29,423,528,2114,507,5,1,29,423,528,2114
507,5,7.0,19,519,649,2595,507,5,7,19,519,649,2595
507,5,13.0,24,510,637,2547,507,5,13,24,510,637,2547
507,5,17.0,23,427,534,2133,507,5,17,23,427,534,2133
507,5,21.0,4,333,416,1666,507,5,21,4,333,416,1666
507,5,25.0,28,473,591,2362,507,5,25,28,473,591,2362
507,5,29.0,5,541,676,2706,507,5,29,5,541,676,2706
507,5,33.0,25,485,607,2428,507,5,33,25,485,607,2428
507,7,1.0,15,464,580,2320,507,7,1,15,464,580,2320
507,7,11.0,18,490,611,2447,507,7,11,18,490,611,2447
507,7,15.0,14,557,696,2783,507,7,15,14,557,696,2783
507,7,24.0,3,492,616,2462,507,7,24,3,492,616,2462
507,9,2.0,5,537,671,2684,507,9,2,5,537,671,2684
507,9,5.0,18,443,555,2218,507,9,5,18,443,555,2218
507,9,17.0,14,437,546,2185,507,9,17,14,437,546,2185
507,9,23.0,3,445,556,2222,507,9,23,3,445,556,2222
507,9,27.0,14,473,591,2365,507,9,27,14,473,591,2365
507,9,31.0,3,433,541,2166,507,9,31,3,433,541,2166
507,11,9.0,8,450,563,2251,507,11,9,8,450,563,2251
507,13,1.0,22,441,552,2208,507,13,1,22,441,552,2208
