tinh,huyen,xa,diaban,hoso,chisxkd_1,chisxkd_2,chisxkd_3,chisxkd_4,chisxkd_5,chisxkd_6,chisxkd_7,chisxkd_8,chikhac_01,chikhac_02,chikhac_03,chikhac_04,chikhac_05,chikhac_06,chikhac_07,chikhac_08,chikhac_09,chikhac_10,chikhac_11,chikhac_12,chikhac_13,chikhac_14
711,7,19.0,17,15,640.0,492.0,148.0,0.0,0.0,0.0,0.0,0.0,40034.1,437.0,977.0,963.6,19812.5,6090.0,2520.0,126.0,2218.0,0.0,0.0,690.0,0.0,6200.0
711,7,29.0,11,13,13488.0,0.0,0.0,0.0,0.0,0.0,0.0,13488.0,44556.6,2624.0,5820.0,1082.2,21100.4,6474.0,1919.0,717.0,4160.0,0.0,0.0,0.0,0.0,660.0
711,7,29.0,11,14,9516.0,0.0,0.0,0.0,0.0,0.0,0.0,9516.0,97936.1,0.0,665.0,1100.7,13883.4,7128.0,8761.0,8820.0,15258.0,0.0,0.0,39200.0,0.0,3120.0
711,7,29.0,11,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135120.2,1180.0,840.0,625.8,17911.4,7776.0,1642.0,825.0,99100.0,0.0,0.0,4200.0,0.0,1020.0
711,8,1.0,32,13,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,52489.2,2850.0,1472.0,1587.8,26138.4,6661.0,3340.0,2620.0,160.0,0.0,0.0,4900.0,0.0,2760.0
711,8,1.0,32,14,8954.0,0.0,0.0,0.0,0.0,0.0,0.0,8954.0,71219.8,0.0,22920.0,396.1,9350.7,2156.0,1615.0,1980.0,1492.0,0.0,28000.0,2050.0,0.0,1260.0
711,8,1.0,32,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29558.7,3600.0,800.0,384.0,11350.7,3929.0,3617.0,2313.0,145.0,0.0,0.0,300.0,0.0,3120.0
711,8,3.0,11,14,60888.0,0.0,0.0,0.0,0.0,0.0,0.0,60888.0,56949.0,1036.0,6008.0,874.6,22636.4,7645.0,4817.0,1777.0,5075.0,0.0,0.0,5100.0,0.0,1980.0
711,8,3.0,11,15,17652.0,0.0,0.0,0.0,0.0,0.0,0.0,17652.0,120084.5,4260.0,1136.0,1158.1,28243.4,5570.0,12296.0,4437.0,44488.0,0.0,0.0,16000.0,0.0,2496.0
711,8,3.0,11,20,16176.0,0.0,0.0,0.0,0.0,0.0,0.0,16176.0,99030.1,6040.0,1175.0,1178.0,34905.1,10037.0,4201.0,7442.0,0.0,0.0,30500.0,300.0,0.0,3252.0
711,8,5.0,20,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33950.6,3544.0,284.0,569.8,7019.8,3602.0,3403.0,3228.0,0.0,0.0,0.0,11340.0,0.0,960.0
711,8,5.0,20,14,7962.0,0.0,0.0,0.0,0.0,0.0,0.0,7962.0,63435.4,1800.0,10752.0,1538.0,24793.4,10807.0,5115.0,2414.0,1416.0,0.0,0.0,2100.0,0.0,2700.0
711,8,5.0,20,15,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,111303.8,0.0,962.0,1210.9,12963.9,6392.0,4190.0,4715.0,0.0,0.0,65000.0,4250.0,0.0,11620.0
711,8,7.0,36,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44237.5,3400.0,806.0,937.9,21359.6,7187.0,3594.0,4307.0,1746.0,0.0,0.0,0.0,0.0,900.0
711,8,7.0,36,24,6919.0,295.0,0.0,0.0,0.0,0.0,0.0,6624.0,28761.0,0.0,1460.0,903.5,16027.5,3828.0,1700.0,2862.0,0.0,0.0,0.0,0.0,0.0,1980.0
711,8,7.0,36,25,27672.0,0.0,0.0,0.0,0.0,0.0,0.0,27672.0,32502.1,0.0,1880.0,752.3,15635.8,4095.0,2722.0,657.0,1080.0,0.0,2500.0,2700.0,0.0,480.0
711,8,9.0,8,13,10560.0,0.0,0.0,0.0,0.0,0.0,0.0,10560.0,197583.3,0.0,446.0,1427.5,15095.8,9674.0,8490.0,7300.0,5000.0,0.0,5000.0,45590.0,98000.0,1560.0
711,8,9.0,8,15,7956.0,0.0,0.0,0.0,0.0,0.0,0.0,7956.0,47166.3,0.0,220.0,810.7,18721.6,8520.0,4410.0,2652.0,9512.0,0.0,200.0,200.0,0.0,1920.0
711,8,9.0,8,19,32060.0,0.0,0.0,0.0,0.0,0.0,0.0,32060.0,33634.598,0.0,7100.0,336.0,11176.6,2512.0,990.0,560.0,0.0,0.0,0.0,0.0,10000.0,960.0
713,1,1.0,6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11145.8,0.0,120.0,238.09999,6861.7,1432.0,85.0,179.0,0.0,0.0,0.0,0.0,0.0,2230.0
713,1,1.0,6,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35046.3,0.0,350.0,2629.8,14549.5,7577.0,3550.0,1940.0,0.0,0.0,0.0,0.0,0.0,4450.0
713,1,1.0,6,19,25908.0,0.0,0.0,0.0,0.0,0.0,0.0,25908.0,265321.2,8940.0,8130.0,3452.9,38878.3,13460.0,10180.0,21260.0,153200.0,0.0,0.0,1700.0,0.0,6120.0
713,1,5.0,33,13,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,57929.7,8300.0,1320.0,2190.8,14533.9,8570.0,6990.0,2500.0,0.0,0.0,0.0,9300.0,0.0,4225.0
713,1,5.0,33,14,6588.0,0.0,0.0,0.0,0.0,0.0,0.0,6588.0,64039.6,5688.0,5032.0,931.7,24472.9,9535.0,6810.0,6410.0,0.0,0.0,0.0,1200.0,0.0,3960.0
713,1,5.0,33,15,600.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,55529.8,6450.0,518.0,2671.1,17853.7,8750.0,3330.0,3860.0,3177.0,0.0,0.0,7000.0,0.0,1920.0
713,1,9.0,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51745.8,9235.0,440.0,2579.1,14591.7,8380.0,6520.0,5620.0,0.0,0.0,0.0,0.0,0.0,4380.0
713,1,9.0,2,15,16356.0,0.0,0.0,0.0,0.0,0.0,0.0,16356.0,86651.4,14310.0,680.0,2016.0,30222.4,13302.0,13076.0,4360.0,0.0,0.0,0.0,3500.0,0.0,5185.0
713,1,9.0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85215.5,6250.0,4090.0,1189.6,21182.9,7783.0,6270.0,1500.0,35000.0,0.0,0.0,0.0,0.0,1950.0
713,1,13.0,21,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54501.5,0.0,550.0,1561.7,22135.8,7129.0,3105.0,4660.0,12000.0,0.0,0.0,2400.0,0.0,960.0
713,1,13.0,21,15,11796.0,0.0,0.0,0.0,0.0,0.0,0.0,11796.0,66887.4,4998.0,1270.0,3040.0,28208.4,10866.0,10380.0,5210.0,0.0,0.0,0.0,800.0,0.0,2115.0
713,1,13.0,21,19,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,40850.2,1506.0,1560.0,612.3,16931.9,6620.0,2400.0,680.0,0.0,0.0,0.0,8500.0,0.0,2040.0
713,1,17.0,42,14,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.0,58477.6,6388.0,5464.0,2013.2,18152.4,7990.0,6020.0,3380.0,0.0,0.0,0.0,7030.0,0.0,2040.0
713,1,17.0,42,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75310.8,9424.0,5100.0,1728.0,15683.8,7900.0,6560.0,17335.0,0.0,0.0,0.0,6600.0,0.0,4980.0
713,1,17.0,42,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20208.0,1700.0,170.0,2167.3,9330.7,4660.0,420.0,555.0,0.0,0.0,0.0,0.0,0.0,1205.0
713,1,19.0,17,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50293.4,0.0,4480.0,1851.3,30192.1,4600.0,3540.0,2730.0,0.0,0.0,0.0,120.0,0.0,2780.0
713,1,19.0,17,14,185241.0,0.0,0.0,0.0,0.0,0.0,0.0,185241.0,78906.7,0.0,1180.0,997.4,26355.3,5856.0,3840.0,2128.0,20000.0,0.0,6850.0,9700.0,0.0,2000.0
713,1,19.0,17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32953.6,605.0,6020.0,974.7,13783.9,4920.0,1990.0,1860.0,0.0,0.0,0.0,0.0,0.0,2800.0
713,1,23.0,25,13,15632.0,0.0,0.0,0.0,0.0,2600.0,0.0,13032.0,109288.8,1156.0,17460.0,2448.0,48030.8,11802.0,9780.0,12412.0,0.0,0.0,0.0,5000.0,0.0,1200.0
713,1,23.0,25,14,5017.0,3325.0,1692.0,0.0,0.0,0.0,0.0,0.0,18965.7,0.0,780.0,747.5,9742.2,1799.0,1040.0,607.0,0.0,0.0,0.0,3400.0,0.0,850.0
713,1,23.0,25,15,1153.0,0.0,1153.0,0.0,0.0,0.0,0.0,0.0,27870.0,2158.0,1950.0,832.0,15256.0,4694.0,1540.0,1140.0,0.0,0.0,0.0,0.0,0.0,300.0
713,1,27.0,22,13,26700.0,0.0,0.0,0.0,0.0,0.0,0.0,26700.0,76946.5,6125.0,1730.0,2187.4001,28830.1,10617.0,3290.0,5410.0,12550.0,0.0,0.0,3800.0,0.0,2407.0
713,1,27.0,22,15,2208.0,0.0,0.0,0.0,0.0,0.0,0.0,2208.0,65204.2,850.0,570.0,1424.6,23607.6,14082.0,4900.0,1560.0,0.0,0.0,0.0,9850.0,0.0,8360.0
713,1,27.0,22,19,2508.0,0.0,0.0,0.0,0.0,0.0,0.0,2508.0,41746.3,3170.0,1600.0,1509.7,17472.6,7694.0,2505.0,5140.0,0.0,0.0,0.0,0.0,0.0,2655.0
713,1,29.0,19,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64340.2,0.0,1270.0,2377.8,23659.4,9648.0,12160.0,7360.0,0.0,0.0,0.0,4000.0,0.0,3865.0
713,1,29.0,19,14,2028.0,0.0,0.0,0.0,0.0,0.0,0.0,2028.0,78606.2,0.0,300.0,2205.9,25805.3,9834.0,9256.0,7480.0,20000.0,0.0,0.0,1780.0,0.0,1945.0
713,1,29.0,19,15,125520.0,0.0,0.0,0.0,0.0,0.0,0.0,125520.0,89191.6,15800.0,2220.0,1563.6,28290.0,9028.0,4205.0,12405.0,0.0,0.0,0.0,14000.0,0.0,1680.0
713,1,33.0,20,13,124860.0,0.0,0.0,0.0,0.0,0.0,0.0,124860.0,79908.7,1240.0,1288.0,1735.5,32047.2,9548.0,5285.0,20660.0,0.0,0.0,0.0,5200.0,0.0,2905.0
713,1,33.0,20,14,51552.0,0.0,0.0,0.0,0.0,0.0,0.0,51552.0,46630.1,0.0,1210.0,1308.5,13722.6,4954.0,1830.0,980.0,18000.0,0.0,0.0,1500.0,0.0,3125.0
713,1,33.0,20,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71503.5,11955.0,1290.0,1731.8,23960.7,13266.0,8655.0,7625.0,0.0,0.0,0.0,0.0,0.0,3020.0
713,1,35.0,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89722.7,7680.0,6670.0,1506.3,24421.4,8139.0,5316.0,1680.0,1900.0,0.0,0.0,31450.0,0.0,960.0
713,1,35.0,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14433.6,0.0,3820.0,935.8,7302.8,848.0,775.0,432.0,0.0,0.0,0.0,0.0,0.0,320.0
713,1,35.0,3,24,483.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,63644.9,15850.0,820.0,1433.0,23111.9,6680.0,5020.0,1600.0,0.0,0.0,0.0,6000.0,0.0,3130.0
713,1,39.0,2,14,780.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,41246.3,1466.0,2140.0,853.9,19541.4,6330.0,3470.0,1400.0,0.0,0.0,0.0,3500.0,0.0,2545.0
713,1,39.0,2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67127.8,4620.0,1520.0,1627.6,26180.2,8200.0,4560.0,4115.0,3000.0,0.0,0.0,12200.0,0.0,1105.0
713,1,39.0,2,20,34105.0,0.0,0.0,0.0,0.0,0.0,0.0,34105.0,245114.0,5000.0,5200.0,2263.8,33350.2,7800.0,9420.0,34275.0,3250.0,0.0,140000.0,2850.0,0.0,1705.0
713,1,41.0,33,14,2532.0,0.0,0.0,0.0,0.0,0.0,0.0,2532.0,27049.4,400.0,290.0,644.39996,13677.0,4016.0,1630.0,1200.0,0.0,0.0,0.0,3800.0,0.0,1392.0
713,1,41.0,33,15,10152.0,0.0,0.0,0.0,0.0,0.0,0.0,10152.0,42242.8,1456.0,240.0,1912.4,13298.4,6076.0,2080.0,5250.0,7000.0,0.0,0.0,3850.0,0.0,1080.0
713,1,41.0,33,19,18324.0,0.0,0.0,0.0,0.0,0.0,0.0,18324.0,385139.3,0.0,2260.0,3068.3,23136.0,9260.0,6820.0,11395.0,0.0,0.0,0.0,323800.0,0.0,5400.0
713,1,43.0,39,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44856.6,13230.0,670.0,2296.5,16756.1,5664.0,3410.0,1730.0,0.0,0.0,0.0,0.0,0.0,1100.0
713,1,43.0,39,14,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,51534.3,7028.0,1720.0,4268.4,18331.9,9836.0,4580.0,2470.0,0.0,0.0,0.0,0.0,0.0,3300.0
713,1,43.0,39,19,6780.0,0.0,0.0,0.0,0.0,0.0,0.0,6780.0,52651.5,14810.0,1070.0,1281.1,16796.4,6784.0,4300.0,1660.0,0.0,0.0,0.0,1810.0,0.0,4140.0
713,1,45.0,20,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46988.5,0.0,4150.0,4704.5,17583.0,6041.0,2630.0,2160.0,0.0,0.0,0.0,2800.0,5000.0,1920.0
713,1,45.0,20,19,6348.0,0.0,0.0,0.0,0.0,0.0,0.0,6348.0,44202.9,1990.0,2880.0,3564.5,12763.4,8325.0,2610.0,3920.0,0.0,0.0,0.0,7300.0,0.0,850.0
713,1,45.0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39021.9,0.0,2050.0,4353.2,19205.7,6848.0,2880.0,2710.0,0.0,0.0,0.0,0.0,0.0,975.0
713,1,47.0,6,13,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,51027.0,1830.0,1920.0,2946.6,18959.4,11611.0,6480.0,2180.0,160.0,0.0,0.0,0.0,0.0,4940.0
713,1,47.0,6,15,43659.0,0.0,0.0,0.0,0.0,0.0,0.0,43659.0,44299.7,0.0,3500.0,1679.5,20373.2,7038.0,5300.0,3229.0,0.0,0.0,0.0,0.0,0.0,3180.0
713,1,47.0,6,20,66336.0,0.0,0.0,0.0,0.0,0.0,0.0,66336.0,60275.9,0.0,270.0,2062.3,26950.6,9924.0,8500.0,5929.0,0.0,0.0,0.0,3100.0,0.0,3540.0
713,3,1.0,1,13,29487.0,12387.0,17100.0,0.0,0.0,0.0,0.0,0.0,28263.7,3610.0,200.0,1936.0,13241.7,4716.0,2480.0,750.0,0.0,0.0,0.0,850.0,0.0,480.0
713,3,1.0,1,14,10691.0,10539.0,152.0,0.0,0.0,0.0,0.0,0.0,40092.3,5220.0,1500.0,2057.5,19660.8,5074.0,2100.0,1000.0,3000.0,0.0,0.0,0.0,0.0,480.0
713,3,1.0,1,15,894.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0,25238.4,0.0,7400.0,1041.3,12135.1,1452.0,900.0,630.0,1080.0,0.0,0.0,0.0,0.0,600.0
713,3,5.0,7,13,5022.0,63.0,4959.0,0.0,0.0,0.0,0.0,0.0,36500.2,0.0,9200.0,1798.8,11365.4,3296.0,2170.0,750.0,0.0,0.0,0.0,7500.0,0.0,420.0
713,3,5.0,7,14,3141.0,441.0,2700.0,0.0,0.0,0.0,0.0,0.0,8200.7,0.0,1200.0,767.1,4159.6,1124.0,260.0,450.0,0.0,0.0,0.0,0.0,0.0,240.0
713,3,5.0,7,15,1664.0,1644.0,10.0,0.0,0.0,0.0,10.0,0.0,15258.3,730.0,950.0,754.6,7957.7,1786.0,1240.0,650.0,480.0,0.0,0.0,290.0,0.0,420.0
713,3,15.0,18,13,4163.0,567.0,96.0,0.0,0.0,0.0,3500.0,0.0,47274.0,0.0,600.0,2070.0,12730.0,1584.0,1290.0,1500.0,0.0,0.0,24500.0,0.0,0.0,3000.0
713,3,15.0,18,14,1505.0,1505.0,0.0,0.0,0.0,0.0,0.0,0.0,28217.1,0.0,0.0,386.3,5348.8,762.0,720.0,300.0,600.0,0.0,0.0,100.0,20000.0,0.0
713,3,15.0,18,15,1795.0,1785.0,0.0,0.0,0.0,0.0,10.0,0.0,8220.3,0.0,30.0,470.2,5446.1,844.0,430.0,300.0,0.0,0.0,0.0,0.0,0.0,700.0
713,3,25.0,26,13,14424.0,0.0,0.0,0.0,0.0,0.0,0.0,14424.0,89248.3,2310.0,730.0,1432.3,25022.0,7064.0,6420.0,1620.0,4200.0,0.0,0.0,38770.0,0.0,1680.0
713,3,25.0,26,14,9266.0,32.0,0.0,0.0,0.0,0.0,3450.0,5784.0,125650.9,0.0,150.0,2878.9,26062.0,7590.0,5210.0,60200.0,20000.0,0.0,0.0,2360.0,0.0,1200.0
713,3,25.0,26,15,7723.0,4095.0,0.0,0.0,0.0,0.0,2020.0,1608.0,37407.5,1620.0,150.0,1677.6,20699.9,2796.0,4780.0,2100.0,504.0,0.0,0.0,2600.0,0.0,480.0
713,3,29.0,11,13,99564.0,0.0,0.0,0.0,0.0,0.0,0.0,99564.0,29332.3,0.0,2000.0,944.5,11898.8,3084.0,2115.0,2010.0,3880.0,0.0,0.0,2200.0,0.0,1200.0
713,3,29.0,11,14,18716.0,7781.0,8055.0,0.0,0.0,0.0,0.0,2880.0,79174.4,1117.0,2980.0,2432.3,22249.1,4698.0,5713.0,11285.0,0.0,0.0,0.0,8100.0,20000.0,600.0
713,3,29.0,11,15,123367.0,5905.0,29158.0,0.0,0.0,0.0,20900.0,67404.0,218324.0,700.0,600.0,2140.0,33950.0,9134.0,5670.0,2330.0,12000.0,0.0,0.0,0.0,150000.0,1800.0
713,5,1.0,30,14,9936.0,0.0,0.0,0.0,0.0,0.0,0.0,9936.0,54660.1,9830.0,2345.0,2207.1,18392.0,5184.0,3910.0,5600.0,5200.0,0.0,0.0,0.0,0.0,1992.0
713,5,1.0,30,15,318659.0,3563.0,0.0,0.0,0.0,0.0,0.0,315096.0,73956.2,6141.0,645.0,2390.4,37796.8,12564.0,4320.0,3247.0,0.0,0.0,0.0,5220.0,0.0,1632.0
713,5,1.0,30,20,97337.0,13868.0,73629.0,0.0,0.0,0.0,0.0,9840.0,165261.1,12098.0,1010.0,1737.8,37287.3,9524.0,5550.0,79662.0,9500.0,0.0,5500.0,1800.0,0.0,1592.0
713,5,5.0,22,13,16815.0,16245.0,570.0,0.0,0.0,0.0,0.0,0.0,21288.0,0.0,120.0,968.0,12164.0,3299.0,1692.0,1265.0,0.0,0.0,0.0,1600.0,0.0,180.0
713,5,5.0,22,14,28050.0,27589.0,461.0,0.0,0.0,0.0,0.0,0.0,53119.1,2705.0,3595.0,1053.3,19613.8,7872.0,4510.0,12570.0,1200.0,0.0,0.0,0.0,0.0,0.0
713,5,5.0,22,15,33462.0,32896.0,566.0,0.0,0.0,0.0,0.0,0.0,48282.1,0.0,2095.0,1282.7,14689.4,9124.0,1381.0,4720.0,0.0,420.0,0.0,570.0,14000.0,0.0
713,5,11.0,2,13,41934.0,41121.0,803.0,0.0,0.0,0.0,10.0,0.0,308447.7,0.0,5560.0,2636.8,24141.9,5484.0,21483.0,24742.0,21500.0,1000.0,0.0,21300.0,180000.0,600.0
713,5,11.0,2,19,18172.0,17802.0,0.0,0.0,0.0,0.0,370.0,0.0,56774.6,0.0,1370.0,2382.1,26280.5,5070.0,11322.0,3750.0,5400.0,0.0,0.0,0.0,0.0,1200.0
713,5,11.0,2,20,22870.0,22870.0,0.0,0.0,0.0,0.0,0.0,0.0,96861.3,0.0,1600.0,1463.2999,29559.0,7158.0,6865.0,2672.0,16944.0,0.0,0.0,30000.0,0.0,600.0
713,5,15.0,2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13046.4,0.0,930.0,119.0,7556.4,1481.0,2360.0,230.0,0.0,0.0,0.0,250.0,0.0,120.0
713,5,15.0,2,14,41265.0,5220.0,36045.0,0.0,0.0,0.0,0.0,0.0,70052.2,16215.0,2950.0,1055.4,14694.8,5562.0,2920.0,22765.0,1500.0,0.0,0.0,1850.0,0.0,540.0
713,5,15.0,2,15,7068.0,3623.0,3445.0,0.0,0.0,0.0,0.0,0.0,39569.7,1589.0,1400.0,928.1,14089.4,3571.2,2532.0,2420.0,2240.0,0.0,0.0,10200.0,0.0,600.0
713,5,19.0,14,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25492.0,0.0,155.0,3502.8,9188.2,3586.0,4250.0,3520.0,0.0,0.0,0.0,0.0,0.0,1290.0
713,5,19.0,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69231.4,0.0,5210.0,3309.1,17528.3,7052.0,7140.0,11592.0,0.0,0.0,0.0,16800.0,0.0,600.0
713,5,19.0,14,15,124992.0,0.0,0.0,0.0,0.0,0.0,0.0,124992.0,108184.2,2430.0,1875.0,1139.8,36632.4,10268.0,14317.0,11530.0,0.0,0.0,3000.0,0.0,25000.0,1992.0
713,5,25.0,20,13,514.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,30712.6,2431.0,9350.0,613.6,10864.0,3824.0,2120.0,1090.0,0.0,0.0,0.0,0.0,0.0,420.0
713,5,25.0,20,14,1502.0,1502.0,0.0,0.0,0.0,0.0,0.0,0.0,109128.5,2185.0,2600.0,303.0,12553.5,3961.0,2011.0,3500.0,5395.0,0.0,0.0,600.0,75000.0,1020.0
713,5,25.0,20,15,153.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,37806.3,145.0,4985.0,862.5,13271.8,1080.0,2762.0,13500.0,0.0,0.0,0.0,0.0,0.0,1200.0
713,7,1.0,42,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77858.6,0.0,500.0,3070.2,46339.4,15540.0,2185.0,5200.0,5024.0,0.0,0.0,0.0,0.0,0.0
713,7,1.0,42,14,2000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,11408.8,0.0,150.0,912.7,7632.1,896.0,385.0,500.0,753.0,0.0,0.0,0.0,0.0,180.0
713,7,1.0,42,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23268.7,210.0,6150.0,974.8,10998.9,2850.0,505.0,1100.0,0.0,0.0,0.0,0.0,0.0,480.0
713,7,7.0,20,13,8613.0,0.0,7749.0,0.0,0.0,0.0,0.0,864.0,61724.6,2100.0,1380.0,2697.6,24997.0,5700.0,3070.0,3130.0,15000.0,0.0,0.0,2810.0,0.0,840.0
713,7,7.0,20,14,5102.0,679.0,4423.0,0.0,0.0,0.0,0.0,0.0,81396.8,0.0,3620.0,3898.8,10440.0,1428.0,1070.0,10000.0,50000.0,100.0,0.0,0.0,0.0,840.0
713,7,7.0,20,15,33647.0,13647.0,19770.0,0.0,0.0,0.0,230.0,0.0,86086.0,3600.0,810.0,4837.5,24680.5,9608.0,3720.0,38080.0,0.0,0.0,0.0,0.0,0.0,750.0
713,7,13.0,9,13,180.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,26982.7,0.0,190.0,864.9,17096.8,4120.0,1060.0,1200.0,2271.0,0.0,0.0,0.0,0.0,180.0
713,7,13.0,9,15,257213.0,0.0,257213.0,0.0,0.0,0.0,0.0,0.0,170130.2,0.0,380.0,4152.0,56341.2,8940.0,4460.0,4450.0,89407.0,0.0,0.0,0.0,0.0,2000.0
713,7,13.0,9,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28308.1,870.0,4820.0,1683.9,16464.2,2520.0,900.0,650.0,0.0,0.0,0.0,0.0,0.0,400.0
713,7,17.0,2,13,4275.0,4275.0,0.0,0.0,0.0,0.0,0.0,0.0,34534.0,0.0,750.0,1259.5,10057.5,7570.0,2570.0,7712.0,4015.0,0.0,0.0,0.0,0.0,600.0
713,7,17.0,2,14,6460.0,4275.0,2185.0,0.0,0.0,0.0,0.0,0.0,65539.4,0.0,28200.0,1475.0,14193.4,8645.0,5520.0,3512.0,0.0,0.0,0.0,3200.0,0.0,794.0
713,7,17.0,2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68549.8,2700.0,1100.0,1891.2,29992.6,12812.0,9640.0,9012.0,58.0,0.0,0.0,0.0,0.0,1344.0
713,9,7.0,26,13,535.0,485.0,0.0,0.0,0.0,50.0,0.0,0.0,14588.1,3500.0,90.0,955.6,7313.5,609.0,640.0,1120.0,0.0,0.0,0.0,0.0,0.0,360.0
713,9,7.0,26,14,119164.0,1084.0,0.0,0.0,0.0,0.0,0.0,118080.0,49819.2,0.0,9190.0,1847.5,19165.7,8320.0,3680.0,2676.0,0.0,0.0,0.0,3500.0,0.0,1440.0
713,9,7.0,26,15,3241.0,3241.0,0.0,0.0,0.0,0.0,0.0,0.0,78061.8,1040.0,40400.0,2833.0,16633.8,7925.0,2530.0,1100.0,0.0,0.0,0.0,0.0,5000.0,600.0
713,9,11.0,18,15,2262.0,2262.0,0.0,0.0,0.0,0.0,0.0,0.0,54612.8,1080.0,11400.0,1201.6,9400.2,4383.0,975.0,24073.0,1140.0,0.0,0.0,0.0,0.0,960.0
713,9,11.0,18,20,48276.0,11411.0,36865.0,0.0,0.0,0.0,0.0,0.0,59613.0,610.0,800.0,1082.0,18318.0,3988.0,1515.0,2100.0,0.0,0.0,0.0,0.0,30000.0,1200.0
713,9,11.0,18,25,38971.0,10927.0,0.0,0.0,0.0,0.0,0.0,28044.0,56615.2,5061.0,3130.0,2214.1,13317.1,9662.0,3451.0,3160.0,0.0,0.0,0.0,15000.0,0.0,1620.0
713,9,13.0,14,13,8892.0,0.0,0.0,0.0,0.0,0.0,0.0,8892.0,55805.3,4800.0,4520.0,1707.9,20961.4,4050.0,4450.0,3042.0,10930.0,0.0,0.0,0.0,0.0,1344.0
713,9,13.0,14,14,82476.0,0.0,0.0,0.0,0.0,0.0,0.0,82476.0,49768.6,11530.0,2145.0,1578.4,20468.201,3787.0,4986.0,3570.0,0.0,0.0,0.0,0.0,0.0,1704.0
713,9,13.0,14,15,10902.0,3174.0,0.0,0.0,0.0,0.0,0.0,7728.0,32794.0,6470.0,505.0,1069.5,10498.5,6166.0,2775.0,1270.0,2000.0,0.0,0.0,0.0,0.0,2040.0
713,9,21.0,3,13,8740.0,3830.0,1900.0,0.0,0.0,0.0,3010.0,0.0,51355.5,2930.0,2060.0,1247.5,23842.0,5736.0,3770.0,3070.0,300.0,0.0,0.0,8400.0,0.0,0.0
713,9,21.0,3,15,205945.0,7851.0,193134.0,0.0,0.0,0.0,4960.0,0.0,30253.0,0.0,950.0,886.7,11856.3,2800.0,1860.0,2450.0,4500.0,0.0,0.0,4600.0,0.0,350.0
713,9,21.0,3,24,40138.0,22765.0,6373.0,0.0,0.0,0.0,11000.0,0.0,35726.9,0.0,1740.0,2006.1,19641.8,2404.0,1953.0,2722.0,0.0,0.0,0.0,4660.0,0.0,600.0
713,9,35.0,8,13,10572.0,0.0,0.0,0.0,0.0,0.0,0.0,10572.0,55036.4,10270.0,2980.0,1242.9,17538.5,5760.0,4730.0,5900.0,195.0,0.0,1700.0,2800.0,0.0,1920.0
