tinh,huyen,xa,m9c3,m9c4,m9c5a,m9c5b,m9c5c,m9c6,m9c7
507,13,13,3,3.0,2.0,0.0,,2.0,1.0
507,13,21,1,1.0,2.0,0.0,,2.0,1.0
507,13,21,2,1.0,2.0,0.0,,2.0,1.0
507,13,21,3,3.0,2.0,0.0,,2.0,1.0
507,13,27,1,1.0,2.0,0.0,,6.0,1.0
507,13,27,2,1.0,2.0,0.0,,6.0,1.0
507,13,27,3,3.0,2.0,0.0,,6.0,1.0
507,13,29,1,3.0,2.0,0.0,,0.0,1.0
507,13,29,2,1.0,2.0,0.0,,5.0,1.0
507,13,29,3,1.0,2.0,0.0,,5.0,1.0
507,15,03,0,,,,,,
507,15,03,1,1.0,2.0,0.0,,10.0,1.0
507,15,03,2,3.0,2.0,0.0,,2.0,1.0
507,15,15,0,,,,,,
507,15,15,1,1.0,2.0,0.0,,7.0,1.0
507,15,15,2,3.0,2.0,0.0,,7.0,1.0
507,15,21,0,,,,,,
507,15,21,1,1.0,2.0,0.0,,10.0,1.0
507,15,21,2,3.0,2.0,0.0,,3.0,1.0
507,15,23,1,1.0,2.0,0.0,,15.0,1.0
507,15,23,2,3.0,2.0,0.0,,15.0,2.0
507,15,23,3,1.0,2.0,0.0,,15.0,1.0
507,15,29,0,,,,,,
507,15,29,1,1.0,2.0,0.0,,10.0,1.0
507,15,29,2,3.0,2.0,0.0,,0.0,1.0
507,17,07,0,,,,,,
507,17,07,1,1.0,2.0,1.0,0.0,10.0,1.0
507,17,11,0,,,,,,
507,17,11,1,1.0,2.0,0.0,,10.0,1.0
507,17,11,2,3.0,2.0,0.0,,2.0,1.0
507,17,15,0,,,,,,
507,17,15,1,1.0,2.0,4.0,1.0,3.0,1.0
507,17,15,2,3.0,2.0,0.0,,3.0,1.0
507,17,21,1,1.0,2.0,0.0,,5.0,1.0
507,17,21,2,1.0,2.0,0.0,,5.0,1.0
507,17,21,3,3.0,2.0,0.0,,5.0,1.0
507,17,25,0,,,,,,
507,17,25,1,1.0,2.0,1.0,0.0,2.5,1.0
507,17,25,2,3.0,2.0,5.0,0.0,2.5,1.0
507,17,29,1,1.0,2.0,1.0,0.0,17.0,1.0
507,17,29,2,3.0,2.0,0.0,,3.0,1.0
507,17,29,3,4.0,2.0,0.0,,17.0,1.0
507,19,09,0,,,,,,
507,19,09,1,3.0,2.0,0.0,,0.1,1.0
507,19,09,2,1.0,2.0,0.0,,0.1,1.0
507,19,11,0,,,,,,
507,19,11,1,1.0,2.0,0.0,,6.0,1.0
507,19,15,0,,,,,,
507,19,15,1,3.0,2.0,0.0,,0.0,1.0
507,19,17,0,,,,,,
507,19,17,1,1.0,2.0,0.0,,7.0,1.0
507,19,17,2,3.0,2.0,0.0,,2.0,1.0
507,19,23,0,,,,,,
507,19,23,1,1.0,2.0,0.0,,6.0,1.0
507,19,27,0,,,,,,
507,19,27,1,1.0,2.0,0.0,,5.0,1.0
507,19,27,2,2.0,2.0,0.0,,5.0,1.0
509,01,29,1,1.0,2.0,0.0,,3.0,1.0
509,01,29,2,1.0,2.0,0.0,,3.0,1.0
509,01,29,3,1.0,2.0,0.0,,4.0,1.0
509,01,31,1,1.0,2.0,4.0,0.0,6.0,1.0
509,01,31,2,1.0,2.0,4.0,0.0,6.0,1.0
509,01,31,3,1.0,2.0,4.0,0.0,6.0,1.0
509,03,11,0,,,,,,
509,03,11,1,1.0,2.0,4.0,0.0,10.0,1.0
509,03,21,0,,,,,,
509,03,21,1,1.0,2.0,0.0,,12.0,1.0
509,05,03,0,,,,,,
509,05,03,1,1.0,2.0,1.0,5.0,25.0,1.0
509,05,03,2,1.0,2.0,1.0,5.0,6.0,1.0
509,05,11,0,,,,,,
509,05,11,1,1.0,2.0,0.0,,12.0,1.0
509,05,17,0,,,,,,
509,05,17,1,1.0,2.0,0.0,,7.0,1.0
509,07,05,0,,,,,,
509,07,05,1,1.0,2.0,1.0,0.0,5.0,1.0
509,07,05,2,3.0,2.0,0.0,,4.0,1.0
509,07,09,0,,,,,,
509,07,09,1,1.0,2.0,1.0,0.0,13.0,1.0
509,07,09,2,3.0,2.0,0.0,,12.0,1.0
509,07,15,0,,,,,,
509,07,15,1,1.0,2.0,0.0,,45.0,1.0
509,07,15,2,1.0,2.0,0.0,,15.0,1.0
509,07,23,0,,,,,,
509,07,23,1,1.0,2.0,0.0,,24.0,1.0
509,07,23,2,1.0,2.0,0.0,,20.0,1.0
509,07,27,0,,,,,,
509,07,27,1,1.0,2.0,0.0,,18.0,1.0
509,07,27,2,1.0,2.0,0.0,,6.0,1.0
509,07,33,1,1.0,2.0,1.0,0.0,10.0,1.0
509,07,33,2,1.0,2.0,1.0,0.0,10.0,1.0
509,07,33,3,2.0,2.0,1.0,0.0,10.0,1.0
509,09,13,0,,,,,,
509,09,13,1,1.0,2.0,0.0,,40.0,1.0
509,09,13,2,1.0,2.0,0.0,,41.0,1.0
509,09,23,1,5.0,6.0,0.0,,5.0,2.0
509,09,23,2,1.0,2.0,4.0,0.0,5.0,1.0
509,09,23,3,6.0,2.0,4.0,0.0,5.0,2.0
509,10,05,1,1.0,2.0,0.0,,6.0,1.0
509,10,05,2,1.0,2.0,0.0,,25.0,1.0
509,10,05,3,1.0,2.0,0.0,,25.0,1.0
509,10,09,1,1.0,2.0,0.0,,12.0,1.0
509,10,09,2,1.0,2.0,0.0,,12.0,1.0
509,10,09,3,1.0,2.0,0.0,,12.0,1.0
509,10,11,1,1.0,2.0,0.0,,4.0,1.0
509,10,11,2,1.0,2.0,0.0,,4.0,1.0
509,10,11,3,1.0,2.0,0.0,,4.0,1.0
509,10,13,1,1.0,2.0,0.0,,11.0,1.0
509,10,13,2,1.0,2.0,0.0,,12.0,1.0
509,10,13,3,1.0,2.0,0.0,,12.0,1.0
509,10,15,1,1.0,2.0,0.0,,7.0,1.0
509,10,15,2,1.0,2.0,0.0,,9.0,1.0
509,10,15,3,1.0,2.0,0.0,,8.0,1.0
509,11,05,1,3.0,2.0,0.0,,12.0,1.0
509,11,05,2,3.0,2.0,0.0,,12.0,1.0
509,11,05,3,3.0,2.0,0.0,,2.0,1.0
509,11,09,0,,,,,,
509,11,09,1,3.0,2.0,0.0,,1.0,1.0
509,11,09,2,1.0,2.0,0.0,,10.0,1.0
509,11,13,0,,,,,,
509,11,13,1,3.0,2.0,0.0,,1.0,1.0
509,11,13,2,1.0,2.0,0.0,,10.0,1.0
509,11,15,0,,,,,,
509,11,15,1,1.0,2.0,1.0,5.0,3.0,1.0
509,11,15,2,3.0,2.0,0.0,,3.0,1.0
509,11,19,0,,,,,,
509,11,19,1,1.0,1.0,2.0,0.0,0.5,1.0
509,11,19,2,3.0,2.0,0.0,,0.5,1.0
509,11,23,1,1.0,2.0,0.0,,16.0,1.0
509,11,23,2,1.0,2.0,0.0,,16.0,1.0
509,11,23,3,3.0,6.0,0.0,,3.0,1.0
509,11,25,1,1.0,2.0,0.0,,12.0,1.0
509,11,25,2,1.0,2.0,0.0,,10.0,1.0
509,11,25,3,6.0,4.0,0.0,,6.0,2.0
509,11,29,1,1.0,2.0,0.0,,7.0,1.0
509,11,29,2,1.0,2.0,0.0,,21.0,1.0
509,11,29,3,1.0,2.0,0.0,,21.0,1.0
509,11,31,1,1.0,1.0,2.0,0.0,34.0,2.0
509,11,31,2,1.0,1.0,2.0,0.0,17.0,2.0
509,11,31,3,1.0,1.0,2.0,0.0,34.0,2.0
509,11,35,1,1.0,2.0,0.0,,7.0,1.0
509,11,35,2,1.0,2.0,0.0,,21.0,1.0
509,11,35,3,1.0,2.0,0.0,,21.0,1.0
509,11,37,1,1.0,2.0,0.0,,9.0,1.0
509,11,37,2,1.0,2.0,0.0,,17.0,1.0
509,11,37,3,6.0,4.0,0.0,,9.0,2.0
509,13,09,0,,,,,,
509,13,09,1,1.0,2.0,0.0,,1.5,1.0
509,13,09,2,1.0,2.0,0.0,,1.5,1.0
511,01,41,1,1.0,2.0,0.0,,5.0,2.0
511,01,41,2,2.0,2.0,1.0,0.0,5.0,2.0
511,01,41,3,2.0,2.0,3.0,5.0,5.0,2.0
511,01,47,1,1.0,1.0,2.0,0.0,5.0,1.0
511,01,47,2,1.0,2.0,0.0,,5.0,1.0
511,01,47,3,1.0,2.0,0.0,,1.0,1.0
511,02,45,1,1.0,1.0,2.0,0.0,7.0,1.0
511,02,45,2,1.0,1.0,2.0,0.0,10.0,1.0
511,02,45,3,2.0,1.0,2.0,0.0,8.0,1.0
511,03,05,1,1.0,2.0,1.0,0.0,13.0,1.0
511,03,05,2,2.0,1.0,2.0,0.0,13.0,1.0
511,03,05,3,3.0,2.0,5.0,0.0,13.0,2.0
511,03,13,1,3.0,2.0,1.0,0.0,2.0,1.0
511,03,13,2,3.0,2.0,1.0,0.0,12.0,2.0
511,03,13,3,3.0,1.0,2.0,0.0,72.0,2.0
511,03,17,0,,,,,,
511,03,17,1,1.0,2.0,4.0,0.0,5.0,1.0
511,03,25,1,1.0,1.0,2.0,0.0,7.0,1.0
511,03,25,2,2.0,1.0,2.0,0.0,60.0,1.0
511,03,25,3,3.0,2.0,0.0,,60.0,1.0
511,05,03,1,1.0,2.0,0.0,,7.0,1.0
511,05,03,2,3.0,2.0,0.0,,7.0,1.0
511,05,03,3,1.0,2.0,0.0,,0.0,1.0
511,05,09,1,1.0,2.0,0.0,,3.0,1.0
511,05,09,2,3.0,2.0,0.0,,10.0,1.0
511,05,09,3,3.0,2.0,0.0,,10.0,1.0
511,05,21,1,1.0,1.0,2.0,3.0,5.0,1.0
511,05,21,2,3.0,2.0,1.0,0.0,5.0,1.0
511,05,21,3,3.0,2.0,1.0,0.0,5.0,1.0
511,05,27,1,2.0,1.0,2.0,0.0,5.0,1.0
511,05,27,2,2.0,1.0,2.0,0.0,5.0,1.0
511,05,27,3,1.0,1.0,2.0,0.0,5.0,1.0
511,05,31,1,1.0,2.0,1.0,0.0,4.0,1.0
511,05,31,2,3.0,2.0,1.0,0.0,4.0,1.0
511,05,31,3,3.0,2.0,1.0,0.0,4.0,1.0
511,05,37,1,3.0,1.0,2.0,0.0,0.3,1.0
511,05,37,2,1.0,1.0,2.0,0.0,3.0,1.0
511,05,37,3,3.0,1.0,2.0,0.0,3.0,1.0
511,05,43,1,1.0,1.0,2.0,4.0,14.0,1.0
511,05,43,2,2.0,1.0,2.0,4.0,14.0,1.0
511,05,43,3,2.0,1.0,2.0,4.0,14.0,1.0
511,05,51,1,1.0,1.0,2.0,5.0,20.0,1.0
511,05,51,2,3.0,1.0,2.0,0.0,20.0,1.0
511,05,51,3,3.0,2.0,0.0,,20.0,1.0
511,07,09,0,,,,,,
511,07,09,1,1.0,2.0,0.0,,5.0,1.0
511,07,15,1,1.0,2.0,0.0,,3.0,1.0
511,07,15,2,1.0,2.0,0.0,,10.0,1.0
511,07,15,3,5.0,6.0,0.0,,2.0,1.0
511,07,17,1,1.0,1.0,2.0,0.0,8.0,1.0
511,07,17,2,1.0,1.0,2.0,0.0,0.0,1.0
511,07,17,3,2.0,1.0,2.0,0.0,1.0,1.0
511,07,25,0,,,,,,
511,07,25,1,1.0,2.0,0.0,,3.0,1.0
511,07,35,1,1.0,2.0,0.0,,8.0,1.0
511,07,35,2,2.0,2.0,0.0,,2.0,1.0
511,07,35,3,3.0,2.0,0.0,,2.0,1.0
511,11,17,1,1.0,1.0,2.0,0.0,6.0,1.0
511,11,17,2,3.0,1.0,2.0,0.0,6.0,2.0
511,11,17,3,5.0,6.0,0.0,,2.0,2.0
511,13,09,0,,,,,,
511,13,09,1,1.0,4.0,2.0,0.0,5.0,1.0
511,15,23,1,1.0,2.0,0.0,,10.0,1.0
511,15,23,2,2.0,1.0,2.0,0.0,10.0,2.0
511,15,23,3,3.0,2.0,0.0,,8.0,1.0
511,15,33,1,1.0,2.0,1.0,0.0,5.0,1.0
511,15,33,2,1.0,2.0,1.0,0.0,5.0,1.0
511,15,33,3,1.0,2.0,1.0,0.0,5.0,1.0
511,15,37,0,,,,,,
511,15,37,1,1.0,1.0,2.0,0.0,8.0,1.0
511,15,37,2,1.0,1.0,2.0,0.0,8.0,1.0
601,01,15,1,3.0,2.0,1.0,3.0,1.0,1.0
601,01,15,2,1.0,2.0,4.0,1.0,5.0,1.0
601,01,15,3,1.0,2.0,4.0,3.0,5.0,1.0
601,01,19,1,1.0,1.0,2.0,0.0,18.0,1.0
601,01,19,2,1.0,1.0,2.0,5.0,18.0,1.0
601,01,19,3,1.0,1.0,2.0,5.0,15.0,1.0
601,01,21,1,1.0,2.0,0.0,,6.0,1.0
601,01,21,2,1.0,2.0,0.0,,8.0,2.0
601,01,21,3,1.0,2.0,0.0,,8.0,1.0
601,01,25,1,1.0,2.0,4.0,1.0,5.0,1.0
601,01,25,2,1.0,2.0,4.0,1.0,7.0,1.0
601,01,25,3,1.0,2.0,4.0,1.0,5.0,1.0
601,03,09,0,,,,,,
601,03,09,1,1.0,2.0,1.0,5.0,2.0,1.0
601,03,09,2,6.0,2.0,0.0,,2.0,1.0
601,03,21,1,3.0,2.0,0.0,,30.0,1.0
601,03,21,2,1.0,2.0,0.0,,90.0,2.0
601,03,21,3,6.0,2.0,0.0,,30.0,1.0
601,05,09,1,1.0,2.0,3.0,0.0,4.0,1.0
601,05,09,2,6.0,4.0,0.0,,4.0,1.0
601,05,09,3,4.0,6.0,0.0,,4.0,1.0
601,07,17,0,,,,,,
601,07,17,1,1.0,2.0,0.0,,14.0,2.0
601,07,17,2,6.0,2.0,0.0,,13.0,2.0
601,07,19,1,1.0,2.0,0.0,,18.0,1.0
601,07,19,2,6.0,2.0,0.0,,18.0,2.0
601,07,19,3,6.0,6.0,0.0,,18.0,2.0
601,07,29,1,1.0,2.0,0.0,,7.0,1.0
601,07,29,2,6.0,2.0,0.0,,8.0,1.0
601,07,29,3,6.0,4.0,0.0,,7.0,1.0
601,08,11,0,,,,,,
601,08,11,1,3.0,2.0,0.0,,25.0,1.0
601,09,12,0,,,,,,
601,09,12,1,1.0,2.0,0.0,,16.0,1.0
601,09,12,2,1.0,2.0,0.0,,57.0,1.0
601,09,13,1,1.0,2.0,0.0,,20.0,1.0
601,09,13,2,1.0,2.0,0.0,,70.0,1.0
601,09,13,3,1.0,2.0,0.0,,70.0,1.0
601,11,06,1,1.0,2.0,1.0,0.0,2.0,1.0
601,11,06,2,1.0,2.0,0.0,,4.0,1.0
601,11,06,3,6.0,2.0,0.0,,3.0,1.0
601,11,11,1,1.0,2.0,0.0,,4.0,1.0
601,11,11,2,1.0,1.0,2.0,0.0,6.0,2.0
601,11,11,3,1.0,2.0,0.0,,5.0,1.0
601,13,13,0,,,,,,
601,13,13,1,1.0,2.0,0.0,,11.0,1.0
601,13,13,2,1.0,2.0,0.0,,18.0,1.0
603,01,17,1,1.0,2.0,1.0,0.0,20.0,1.0
603,01,17,2,3.0,2.0,0.0,,20.0,1.0
603,01,17,3,6.0,2.0,0.0,,20.0,2.0
603,01,23,1,1.0,1.0,2.0,0.0,12.0,2.0
603,01,23,2,1.0,2.0,1.0,0.0,3.0,1.0
603,01,23,3,2.0,1.0,2.0,0.0,15.0,1.0
603,03,05,0,,,,,,
603,03,05,1,1.0,2.0,1.0,0.0,35.0,1.0
603,03,05,2,1.0,2.0,1.0,0.0,35.0,1.0
603,03,09,0,,,,,,
603,03,09,1,1.0,2.0,0.0,,40.0,1.0
603,03,09,2,1.0,2.0,0.0,,40.0,1.0
603,03,21,0,,,,,,
603,03,21,1,1.0,2.0,5.0,0.0,22.0,1.0
603,03,21,2,1.0,2.0,5.0,0.0,22.0,1.0
603,05,17,0,,,,,,
603,05,17,1,1.0,2.0,0.0,,10.0,1.0
603,05,17,2,5.0,6.0,0.0,,1.0,1.0
603,05,23,1,1.0,1.0,2.0,4.0,1.5,1.0
603,05,23,2,1.0,1.0,2.0,4.0,15.0,1.0
603,05,23,3,1.0,1.0,2.0,4.0,15.0,1.0
603,06,03,0,,,,,,
603,06,03,1,1.0,2.0,5.0,4.0,10.0,1.0
603,06,11,1,1.0,2.0,5.0,0.0,16.0,1.0
603,06,11,2,1.0,2.0,5.0,0.0,16.0,1.0
603,06,11,3,3.0,2.0,0.0,,1.0,1.0
603,07,03,1,1.0,2.0,0.0,,38.0,1.0
603,07,03,2,1.0,2.0,0.0,,38.0,2.0
603,07,03,3,1.0,2.0,0.0,,38.0,2.0
603,07,08,1,1.0,2.0,1.0,3.0,0.5,1.0
603,07,08,2,1.0,2.0,1.0,3.0,0.5,1.0
603,07,08,3,1.0,2.0,1.0,3.0,0.5,1.0
603,07,18,1,1.0,1.0,2.0,0.0,11.0,1.0
603,07,18,2,1.0,1.0,2.0,0.0,26.0,1.0
603,07,18,3,1.0,1.0,2.0,0.0,27.0,1.0
603,09,03,1,1.0,1.0,2.0,5.0,12.0,1.0
603,09,03,2,1.0,1.0,2.0,5.0,10.0,1.0
603,09,03,3,1.0,1.0,2.0,5.0,11.0,1.0
603,09,07,0,,,,,,
603,09,07,1,1.0,2.0,0.0,,40.0,1.0
603,09,17,0,,,,,,
603,09,17,1,6.0,2.0,0.0,,20.0,2.0
603,09,17,2,1.0,2.0,1.0,0.0,32.0,1.0
603,11,07,1,1.0,2.0,0.0,,12.0,1.0
603,11,07,2,1.0,2.0,0.0,,11.0,1.0
603,11,07,3,3.0,2.0,0.0,,11.0,1.0
603,12,07,1,1.0,2.0,1.0,0.0,7.0,1.0
603,12,07,2,1.0,2.0,1.0,0.0,7.5,1.0
603,12,07,3,1.0,2.0,1.0,0.0,7.5,1.0
603,13,03,0,,,,,,
603,13,03,1,1.0,2.0,1.0,5.0,20.0,1.0
603,13,03,2,1.0,2.0,1.0,5.0,20.0,1.0
603,15,05,1,1.0,1.0,2.0,3.0,5.0,1.0
603,15,05,2,1.0,1.0,2.0,3.0,6.0,1.0
603,15,05,3,1.0,1.0,2.0,3.0,47.0,1.0
603,15,17,1,1.0,2.0,1.0,5.0,14.0,1.0
603,15,17,2,1.0,2.0,1.0,5.0,14.0,1.0
603,15,17,3,1.0,2.0,1.0,5.0,64.0,1.0
603,17,07,0,,,,,,
603,17,07,1,1.0,2.0,1.0,0.0,6.0,1.0
603,17,07,2,1.0,1.0,2.0,0.0,9.0,1.0
603,17,19,0,,,,,,
603,17,19,1,1.0,1.0,2.0,0.0,12.0,1.0
603,19,03,1,1.0,2.0,1.0,5.0,30.0,1.0
603,19,03,2,3.0,2.0,0.0,,30.0,2.0
603,19,03,3,1.0,2.0,1.0,6.0,30.0,1.0
603,19,13,1,1.0,3.0,5.0,2.0,7.0,1.0
603,19,13,2,2.0,2.0,0.0,,7.0,1.0
603,19,13,3,1.0,2.0,0.0,,7.0,1.0
603,19,19,1,1.0,1.0,2.0,5.0,25.0,1.0
603,19,19,2,1.0,1.0,2.0,5.0,25.0,1.0
603,19,19,3,1.0,2.0,0.0,,25.0,1.0
603,19,25,1,1.0,2.0,1.0,0.0,0.1,1.0
603,19,25,2,1.0,2.0,1.0,0.0,20.0,1.0
603,19,25,3,1.0,2.0,1.0,0.0,20.0,1.0
603,20,17,0,,,,,,
603,20,17,1,1.0,1.0,2.0,0.0,30.0,1.0
603,20,19,0,,,,,,
603,20,19,1,1.0,2.0,1.0,0.0,10.0,1.0
603,21,06,1,1.0,1.0,2.0,0.0,3.0,1.0
603,21,06,2,1.0,1.0,2.0,0.0,80.0,1.0
603,21,06,3,1.0,1.0,2.0,0.0,80.0,1.0
603,23,13,0,,,,,,
603,23,13,1,1.0,2.0,1.0,0.0,14.0,1.0
603,23,25,0,,,,,,
603,23,25,1,1.0,2.0,1.0,0.0,20.0,1.0
605,01,29,1,3.0,1.0,2.0,6.0,1.0,1.0
605,01,29,2,2.0,1.0,2.0,6.0,2.0,1.0
605,01,29,3,5.0,1.0,2.0,0.0,1.0,1.0
605,01,33,1,1.0,2.0,1.0,3.0,3.0,1.0
605,01,33,2,3.0,2.0,1.0,3.0,1.0,1.0
605,01,33,3,2.0,2.0,1.0,3.0,8.0,1.0
605,01,39,1,3.0,2.0,3.0,1.0,2.0,1.0
605,01,39,2,1.0,2.0,3.0,1.0,9.0,1.0
605,01,39,3,2.0,2.0,3.0,1.0,11.0,1.0
605,03,07,0,,,,,,
605,03,07,1,1.0,2.0,1.0,0.0,0.6,1.0
605,03,07,2,3.0,2.0,1.0,0.0,0.3,1.0
605,03,13,0,,,,,,
605,03,13,1,1.0,1.0,2.0,0.0,5.0,1.0
605,05,03,0,,,,,,
605,05,03,1,1.0,2.0,0.0,,20.0,2.0
605,05,03,2,5.0,6.0,0.0,,1.0,1.0
605,07,03,1,1.0,2.0,0.0,,1.0,1.0
605,07,03,2,4.0,2.0,0.0,,1.0,1.0
605,07,03,3,5.0,2.0,0.0,,1.0,1.0
605,07,09,0,,,,,,
605,07,09,1,1.0,2.0,0.0,,10.0,1.0
605,07,15,0,,,,,,
605,07,15,1,1.0,2.0,3.0,4.0,20.0,1.0
605,07,15,2,5.0,6.0,0.0,,10.0,1.0
605,09,04,1,1.0,2.0,0.0,,15.0,1.0
605,09,04,2,1.0,2.0,0.0,,15.0,1.0
605,09,04,3,2.0,2.0,0.0,,15.0,1.0
605,09,11,1,1.0,2.0,0.0,,3.0,1.0
605,09,11,2,1.0,2.0,0.0,,3.0,1.0
605,09,11,3,2.0,2.0,0.0,,3.0,1.0
605,09,15,1,3.0,2.0,0.0,,0.0,1.0
605,09,15,2,1.0,2.0,0.0,,0.0,1.0
605,09,15,3,1.0,2.0,0.0,,7.0,1.0
605,09,19,1,1.0,1.0,2.0,0.0,18.0,1.0
605,09,19,2,1.0,1.0,2.0,0.0,18.0,1.0
605,09,19,3,6.0,1.0,0.0,,18.0,1.0
605,11,07,1,1.0,2.0,0.0,,12.0,1.0
605,11,07,2,1.0,2.0,0.0,,22.0,1.0
605,11,07,3,3.0,2.0,0.0,,12.0,9.0
605,11,09,1,3.0,1.0,2.0,0.0,0.0,1.0
605,11,09,2,3.0,1.0,2.0,0.0,7.0,1.0
605,11,09,3,3.0,1.0,2.0,0.0,7.0,1.0
605,13,15,0,,,,,,
605,13,15,1,1.0,2.0,0.0,,15.0,1.0
605,13,15,2,6.0,2.0,0.0,,15.0,2.0
605,13,19,0,,,,,,
605,13,19,1,1.0,2.0,0.0,,10.0,1.0
605,13,19,2,6.0,2.0,0.0,,10.0,1.0
605,13,23,0,,,,,,
605,13,23,1,1.0,2.0,1.0,6.0,15.0,1.0
605,15,07,1,1.0,2.0,0.0,,12.0,1.0
605,15,07,2,1.0,2.0,0.0,,12.0,1.0
605,15,07,3,2.0,2.0,0.0,,12.0,1.0
605,15,11,0,,,,,,
605,15,11,1,1.0,2.0,0.0,,15.0,1.0
605,15,11,2,1.0,2.0,0.0,,15.0,1.0
605,15,15,1,1.0,2.0,0.0,,4.0,1.0
605,15,15,2,1.0,2.0,0.0,,4.0,1.0
605,15,15,3,2.0,2.0,0.0,,4.0,1.0
605,15,17,1,6.0,1.0,2.0,5.0,5.0,1.0
605,15,17,2,1.0,2.0,1.0,5.0,5.0,1.0
605,15,17,3,1.0,2.0,1.0,5.0,5.0,1.0
605,15,21,0,,,,,,
605,15,21,1,1.0,1.0,2.0,0.0,2.0,2.0
605,17,19,0,,,,,,
605,17,19,1,1.0,2.0,0.0,,7.0,1.0
605,17,19,2,1.0,2.0,0.0,,7.0,1.0
605,19,05,1,1.0,2.0,1.0,0.0,9.0,1.0
605,19,05,2,1.0,2.0,1.0,0.0,9.0,2.0
605,19,05,3,1.0,2.0,1.0,0.0,9.0,1.0
605,19,09,0,,,,,,
605,19,09,1,1.0,1.0,2.0,0.0,1.0,1.0
605,19,09,2,3.0,2.0,0.0,,8.0,1.0
605,19,13,1,3.0,1.0,2.0,5.0,5.0,1.0
605,19,13,2,1.0,1.0,2.0,5.0,2.5,1.0
605,19,13,3,1.0,1.0,2.0,5.0,2.5,1.0
605,19,17,0,,,,,,
605,19,17,1,1.0,1.0,2.0,0.0,2.0,1.0
605,19,17,2,3.0,1.0,2.0,0.0,11.0,1.0
605,19,31,0,,,,,,
605,19,31,1,1.0,1.0,2.0,0.0,25.0,1.0
605,19,31,2,1.0,1.0,2.0,0.0,25.0,1.0
605,23,03,1,1.0,2.0,0.0,,16.0,1.0
605,23,03,2,1.0,2.0,0.0,,12.0,1.0
605,23,03,3,1.0,2.0,0.0,,20.0,1.0
605,23,11,0,,,,,,
605,23,11,1,1.0,1.0,2.0,0.0,8.0,1.0
605,23,11,2,1.0,1.0,2.0,0.0,14.0,2.0
605,23,15,1,1.0,2.0,1.0,0.0,6.0,1.0
605,23,15,2,1.0,2.0,1.0,0.0,15.0,2.0
605,23,15,3,2.0,2.0,1.0,0.0,15.0,2.0
605,23,17,0,,,,,,
605,23,17,1,1.0,2.0,1.0,0.0,6.0,1.0
605,23,17,2,3.0,2.0,1.0,0.0,6.0,1.0
605,23,23,1,1.0,1.0,2.0,0.0,7.0,1.0
605,23,23,2,1.0,1.0,2.0,0.0,7.0,1.0
605,23,23,3,1.0,1.0,2.0,0.0,7.0,1.0
605,25,15,0,,,,,,
605,25,15,1,1.0,2.0,4.0,0.0,14.0,1.0
605,25,19,0,,,,,,
605,25,19,1,1.0,2.0,4.0,0.0,35.0,1.0
605,31,11,0,,,,,,
605,31,11,1,1.0,2.0,1.0,0.0,8.0,1.0
606,01,03,1,1.0,2.0,1.0,0.0,0.0,1.0
606,01,03,2,2.0,2.0,1.0,0.0,18.0,1.0
606,01,03,3,1.0,2.0,1.0,0.0,0.0,1.0
606,01,05,0,,,,,,
606,01,05,1,1.0,2.0,5.0,1.0,20.0,1.0
606,01,05,2,1.0,2.0,5.0,1.0,20.0,1.0
606,01,13,0,,,,,,
606,01,13,1,1.0,2.0,0.0,,30.0,1.0
606,01,13,2,1.0,2.0,0.0,,30.0,1.0
606,01,15,0,,,,,,
606,01,15,1,1.0,2.0,4.0,0.0,30.0,1.0
606,03,03,1,1.0,1.0,2.0,4.0,20.0,1.0
606,03,03,2,1.0,1.0,2.0,4.0,20.0,1.0
606,03,03,3,3.0,1.0,2.0,4.0,3.0,2.0
606,03,05,0,,,,,,
606,03,05,1,1.0,1.0,2.0,5.0,2.0,1.0
606,03,09,1,1.0,1.0,5.0,2.0,9.0,1.0
606,03,09,2,3.0,1.0,2.0,5.0,10.0,1.0
606,03,09,3,5.0,1.0,2.0,3.0,9.0,1.0
606,03,15,1,1.0,1.0,2.0,5.0,2.0,1.0
606,03,15,2,1.0,2.0,1.0,5.0,2.0,1.0
606,03,15,3,1.0,5.0,1.0,2.0,2.0,1.0
606,03,17,1,1.0,2.0,0.0,,15.0,1.0
606,03,17,2,6.0,2.0,0.0,,15.0,1.0
606,03,17,3,2.0,2.0,0.0,,15.0,1.0
606,05,02,0,,,,,,
606,05,02,1,3.0,2.0,0.0,,7.0,1.0
606,05,02,2,1.0,3.0,2.0,0.0,25.0,1.0
606,05,03,0,,,,,,
606,05,03,1,1.0,2.0,1.0,3.0,2.0,1.0
606,05,05,0,,,,,,
606,05,05,1,1.0,2.0,0.0,,20.0,1.0
606,05,09,0,,,,,,
606,05,09,1,1.0,2.0,1.0,5.0,2.5,1.0
606,05,13,0,,,,,,
606,05,13,1,1.0,2.0,0.0,,30.0,1.0
606,07,05,1,1.0,2.0,5.0,1.0,6.0,1.0
606,07,05,2,2.0,1.0,5.0,2.0,6.0,1.0
606,07,05,3,3.0,2.0,0.0,,6.0,1.0
606,07,07,1,1.0,1.0,2.0,5.0,9.0,1.0
606,07,07,2,2.0,1.0,2.0,5.0,8.0,1.0
606,07,07,3,3.0,2.0,0.0,,8.0,2.0
606,07,09,1,1.0,1.0,5.0,2.0,1.0,1.0
606,07,09,2,1.0,1.0,2.0,0.0,80.0,1.0
606,07,09,3,2.0,5.0,2.0,0.0,7.0,1.0
