tinh,huyen,xa,m2tt,m2c9,m2c10a,m2c10b,m2c11,m2c12,m2c13a,m2c13b,m2c13c,m2c14a,m2c14b,m2c14c,m2c15
501,11,21,2,6,10,2007,1560,1,1.0,2.0,4.0,3.0,1.0,6.0,2000.0
501,11,21,3,4,10,2006,2365,1,1.0,2.0,4.0,1.0,2.0,4.0,2900000.0
501,11,21,4,5,6,2006,300,1,1.0,2.0,4.0,1.0,6.0,7.0,15000.0
501,11,21,5,1,3,2006,10,1,1.0,2.0,4.0,1.0,2.0,6.0,20000.0
501,11,23,1,3,11,2007,2500,1,1.0,3.0,4.0,1.0,2.0,4.0,2200000.0
501,11,23,2,6,3,2007,1500,1,1.0,0.0,,1.0,0.0,,50000.0
501,11,23,3,4,10,2006,3160,1,1.0,5.0,2.0,1.0,2.0,0.0,2500000.0
501,11,23,4,5,5,2006,3160,1,1.0,0.0,,1.0,0.0,,60000.0
501,11,25,1,3,11,2007,1600,1,1.0,2.0,3.0,1.0,2.0,4.0,121600.0
501,11,25,2,6,4,2007,68,1,1.0,5.0,4.0,1.0,3.0,6.0,33960.0
501,11,25,3,4,9,2006,1881,1,1.0,2.0,3.0,1.0,2.0,4.0,119000.0
503,01,37,1,3,10,2007,350,1,1.0,0.0,,2.0,0.0,,10000.0
503,01,37,2,6,7,2007,50,1,1.0,0.0,,1.0,0.0,,4500.0
503,01,37,3,3,10,2006,400,1,1.0,0.0,,2.0,0.0,,12000.0
503,01,37,4,6,7,2006,15,1,1.0,0.0,,1.0,0.0,,1500.0
503,05,25,1,1,11,2007,200,1,1.0,4.0,3.0,3.0,6.0,7.0,-1.0
503,05,25,2,3,10,2007,400,1,1.0,4.0,3.0,2.0,4.0,3.0,-1.0
503,05,25,3,5,4,2007,420,1,1.0,4.0,3.0,1.0,2.0,7.0,-1.0
503,05,25,4,4,7,2006,800,1,1.0,4.0,3.0,2.0,4.0,5.0,-1.0
503,07,07,1,3,10,2007,1700,1,1.0,2.0,5.0,1.0,2.0,6.0,500000.0
503,07,07,2,4,9,2007,1700,1,1.0,2.0,5.0,1.0,2.0,6.0,900000.0
503,07,11,1,3,10,2007,1700,1,1.0,2.0,4.0,2.0,6.0,0.0,150000.0
503,07,11,2,4,9,2007,2800,1,1.0,2.0,4.0,1.0,2.0,6.0,610000.0
503,07,11,3,6,2,2007,35,1,1.0,0.0,,1.0,2.0,0.0,55000.0
503,07,15,1,3,11,2007,2000,1,1.0,2.0,4.0,1.0,2.0,6.0,15000.0
503,07,15,2,3,10,2006,350,1,1.0,2.0,4.0,1.0,2.0,6.0,20000.0
503,07,15,3,4,9,2006,1500,1,1.0,2.0,4.0,1.0,2.0,3.0,100000.0
503,07,25,1,3,10,2007,1500,1,1.0,2.0,4.0,1.0,2.0,6.0,176.0
503,07,25,2,4,9,2007,1500,1,1.0,2.0,4.0,1.0,2.0,6.0,263.0
503,07,31,1,3,10,2007,1600,1,4.0,5.0,2.0,1.0,2.0,6.0,200000.0
503,07,31,2,4,9,2007,1600,1,1.0,4.0,5.0,1.0,2.0,6.0,850000.0
503,09,05,1,3,11,2007,550,1,1.0,4.0,0.0,1.0,2.0,0.0,200000.0
503,09,05,2,4,10,2006,2727,1,1.0,4.0,0.0,1.0,2.0,0.0,1200000.0
503,09,07,1,3,11,2007,350,1,1.0,0.0,,1.0,2.0,0.0,150000.0
503,09,07,2,6,8,2007,8,1,1.0,0.0,,1.0,0.0,,15000.0
503,09,07,3,4,10,2006,1398,1,1.0,0.0,,1.0,2.0,0.0,250000.0
503,09,11,1,3,11,2007,3355,1,1.0,2.0,4.0,1.0,2.0,0.0,1500000.0
503,09,11,2,4,10,2006,1020,1,1.0,2.0,0.0,1.0,2.0,0.0,2500000.0
503,09,15,1,3,11,2007,2908,1,1.0,4.0,0.0,1.0,2.0,0.0,1100000.0
503,09,15,2,4,10,2006,3022,1,1.0,4.0,6.0,1.0,2.0,0.0,2200000.0
503,09,19,1,3,11,2007,1000,1,1.0,4.0,0.0,1.0,2.0,0.0,120000.0
503,09,19,2,4,10,2006,120,1,1.0,4.0,0.0,1.0,2.0,0.0,350000.0
503,09,23,1,3,11,2007,720,1,1.0,4.0,6.0,1.0,2.0,0.0,300000.0
503,09,23,2,4,10,2006,2191,1,1.0,4.0,6.0,1.0,2.0,0.0,1500000.0
503,09,29,1,3,11,2007,2553,1,1.0,4.0,0.0,1.0,2.0,0.0,1562943.0
503,09,29,2,6,8,2007,850,1,1.0,0.0,,1.0,0.0,,57000.0
503,09,29,3,4,10,2006,2553,1,1.0,4.0,0.0,1.0,2.0,0.0,1206000.0
503,11,07,1,5,4,2008,890,2,,,,,,,
503,11,07,2,3,11,2007,1275,1,1.0,0.0,,1.0,2.0,4.0,390000.0
503,11,07,3,4,10,2006,1290,1,1.0,0.0,,1.0,2.0,4.0,415000.0
503,11,13,1,3,11,2007,1750,1,1.0,4.0,6.0,1.0,2.0,3.0,365000.0
503,11,13,2,3,11,2006,1700,1,1.0,4.0,6.0,1.0,2.0,4.0,204000.0
503,11,13,3,4,10,2006,1800,1,1.0,2.0,6.0,1.0,2.0,3.0,219000.0
503,11,19,1,3,11,2007,3000,1,1.0,4.0,5.0,1.0,2.0,6.0,1000000.0
503,11,19,2,4,10,2006,2000,1,1.0,4.0,5.0,1.0,2.0,6.0,800000.0
503,11,19,3,6,4,2006,50,1,1.0,0.0,,1.0,0.0,,100000.0
503,11,23,1,3,11,2007,2230,1,1.0,2.0,3.0,2.0,1.0,6.0,190000.0
503,11,23,2,5,8,2007,1700,2,,,,,,,
503,11,23,3,4,10,2006,2230,1,1.0,2.0,3.0,2.0,1.0,5.0,270000.0
503,11,23,4,6,4,2006,520,2,,,,,,,
503,15,03,1,6,5,2007,25,1,1.0,0.0,,1.0,0.0,,18000.0
503,15,03,2,4,11,2006,420,1,1.0,2.0,0.0,1.0,2.0,0.0,1000.0
503,15,03,3,4,5,2006,82,1,1.0,2.0,3.0,1.0,2.0,0.0,10000.0
503,15,03,4,3,10,2005,448,1,1.0,2.0,4.0,2.0,3.0,6.0,420000.0
503,15,09,1,6,6,2007,10,1,1.0,0.0,,1.0,0.0,,7000.0
503,15,15,1,3,11,2007,220,1,1.0,2.0,0.0,1.0,2.0,0.0,2500.0
503,15,15,2,4,11,2006,420,1,1.0,2.0,0.0,1.0,2.0,0.0,1000.0
503,15,15,3,4,5,2006,82,1,1.0,2.0,3.0,1.0,2.0,0.0,10000.0
503,15,21,1,6,10,2007,250,1,1.0,0.0,,1.0,0.0,,11000.0
503,15,21,2,5,9,2007,320,1,1.0,0.0,,1.0,2.0,0.0,15000.0
503,15,29,1,6,7,2008,16,1,1.0,0.0,,1.0,3.0,0.0,10000.0
503,15,29,2,6,6,2007,120,1,1.0,0.0,,1.0,3.0,0.0,18000.0
503,15,29,3,4,9,2006,48,1,1.0,0.0,,1.0,2.0,0.0,5600.0
503,15,29,4,3,10,2006,70,1,2.0,0.0,,2.0,0.0,,7000.0
503,15,35,1,6,3,2008,160,1,1.0,0.0,,1.0,0.0,,28200.0
503,15,35,2,5,2,2008,300,1,1.0,0.0,,2.0,1.0,0.0,17000.0
503,15,35,3,6,3,2007,250,1,1.0,0.0,,1.0,0.0,,45000.0
503,15,35,4,3,11,2006,117,1,1.0,0.0,,1.0,6.0,0.0,52300.0
503,15,35,5,3,10,2005,90,1,1.0,0.0,,1.0,6.0,0.0,41500.0
503,15,39,1,6,7,2008,45,1,1.0,0.0,,1.0,0.0,,4900.0
503,15,39,2,6,7,2007,78,1,1.0,0.0,,1.0,0.0,,10200.0
503,15,39,3,4,10,2006,38,1,1.0,0.0,,1.0,2.0,0.0,3600.0
503,15,39,4,3,10,2006,731,1,1.0,0.0,,1.0,2.0,0.0,12500.0
503,15,39,5,5,5,2006,213,1,1.0,0.0,,7.0,0.0,,600.0
503,17,15,1,4,10,2007,386,1,1.0,3.0,4.0,1.0,2.0,4.0,125000.0
503,17,15,2,4,9,2006,125,1,1.0,3.0,0.0,1.0,2.0,0.0,17000.0
503,17,15,3,6,5,2006,96,1,1.0,0.0,,1.0,0.0,,2500.0
503,17,21,1,6,6,2006,1500,1,1.0,0.0,,1.0,0.0,,30000.0
503,17,25,1,3,11,2007,278,1,1.0,5.0,0.0,2.0,7.0,0.0,10500.0
503,17,25,2,3,10,2006,213,1,1.0,0.0,,2.0,0.0,,3500.0
503,17,33,1,6,7,2005,3,1,1.0,0.0,,1.0,0.0,,5500.0
503,19,15,1,3,11,2007,160,1,1.0,2.0,0.0,1.0,3.0,0.0,16000.0
503,19,15,2,4,11,2006,10,1,1.0,0.0,,1.0,0.0,,5000.0
503,19,15,3,3,11,2006,205,1,1.0,0.0,,1.0,0.0,,10000.0
503,21,03,1,5,8,2007,790,1,1.0,3.0,5.0,2.0,6.0,0.0,50000.0
503,21,03,2,6,2,2007,760,1,1.0,3.0,5.0,5.0,2.0,0.0,40.0
503,21,03,3,3,11,2006,800,1,1.0,3.0,5.0,1.0,0.0,,70000.0
503,21,21,1,6,7,2007,400,1,1.0,5.0,0.0,3.0,0.0,,30000.0
503,21,21,2,5,7,2007,900,1,1.0,5.0,0.0,1.0,6.0,0.0,40000.0
503,21,21,3,3,10,2007,52,1,1.0,5.0,0.0,6.0,4.0,0.0,50000.0
503,23,17,1,3,10,2007,100,1,1.0,3.0,0.0,2.0,3.0,4.0,-1.0
503,25,05,1,6,3,2008,13,1,1.0,0.0,,1.0,3.0,0.0,70000.0
503,25,05,2,3,11,2007,700,1,1.0,3.0,6.0,1.0,2.0,6.0,200000.0
503,25,05,3,5,7,2007,150,2,,,,,,,
503,25,05,4,4,12,2006,13,1,1.0,0.0,,1.0,0.0,,15000.0
503,25,13,1,3,9,2006,700,1,1.0,3.0,6.0,2.0,5.0,6.0,50000.0
503,25,17,1,4,11,2006,30,1,1.0,2.0,4.0,2.0,1.0,0.0,15000.0
503,25,17,2,6,5,2005,36,1,1.0,0.0,,1.0,0.0,,13000.0
503,25,23,1,6,9,2006,15,1,1.0,0.0,,1.0,0.0,,80000.0
503,25,23,2,3,5,2006,9,1,1.0,2.0,4.0,3.0,1.0,6.0,60000.0
503,25,23,3,4,8,2005,25,1,1.0,2.0,4.0,1.0,0.0,,70000.0
503,27,25,1,6,10,2007,10,2,,,,,,,
503,27,25,2,6,2,2006,70,1,1.0,4.0,0.0,2.0,0.0,,7000.0
503,28,17,1,3,11,2007,720,1,1.0,2.0,4.0,2.0,1.0,6.0,10000.0
503,28,17,2,3,10,2006,612,1,1.0,2.0,4.0,2.0,1.0,6.0,7000.0
503,28,17,3,6,4,2005,125,1,1.0,2.0,4.0,3.0,1.0,6.0,5000.0
503,28,23,1,3,11,2006,525,1,1.0,2.0,4.0,2.0,1.0,4.0,10000.0
503,28,23,2,6,11,2005,125,1,1.0,0.0,,1.0,3.0,6.0,7500.0
503,28,29,1,4,6,2007,2,1,1.0,2.0,0.0,1.0,2.0,0.0,6000.0
503,28,29,2,3,9,2006,10,1,1.0,2.0,0.0,1.0,2.0,3.0,9000.0
503,28,29,3,6,6,2006,20,1,1.0,2.0,0.0,1.0,2.0,3.0,10000.0
503,28,33,1,5,4,2008,130,1,4.0,6.0,1.0,6.0,1.0,0.0,8000.0
503,28,33,2,3,10,2007,500,1,1.0,2.0,4.0,1.0,2.0,6.0,15000.0
503,28,33,3,6,8,2006,40,1,1.0,0.0,,3.0,1.0,6.0,3000.0
503,28,33,4,6,6,2006,7,1,1.0,0.0,,1.0,3.0,6.0,5000.0
503,29,09,1,5,12,2007,1765,1,1.0,2.0,4.0,1.0,2.0,4.0,10000.0
503,29,09,2,3,8,2006,850,1,1.0,2.0,4.0,2.0,4.0,0.0,25000.0
505,01,15,1,3,11,2007,450,1,1.0,3.0,0.0,1.0,2.0,6.0,24600.0
505,03,01,1,3,2,2008,2637,1,1.0,4.0,0.0,5.0,2.0,0.0,442000.0
505,03,01,2,2,4,2007,178,2,,,,,,,
505,03,01,3,6,5,2006,1200,2,,,,,,,
505,03,01,4,5,2,2006,2637,1,5.0,4.0,0.0,1.0,5.0,0.0,550000.0
505,05,05,1,3,10,2007,61,1,2.0,0.0,,2.0,6.0,0.0,105000.0
505,05,05,2,4,10,2006,5,1,2.0,0.0,,2.0,6.0,0.0,245000.0
505,05,05,3,3,9,2006,53,1,2.0,0.0,,6.0,0.0,,150000.0
505,05,05,4,1,7,2006,21,2,,,,,,,
505,05,09,1,3,10,2007,1520,1,1.0,2.0,4.0,2.0,4.0,6.0,31800.0
505,05,09,2,3,8,2006,1670,1,1.0,2.0,4.0,2.0,4.0,6.0,27900.0
505,05,09,3,3,7,2005,1200,1,1.0,2.0,4.0,2.0,4.0,6.0,6400.0
505,05,17,1,3,11,2007,87,1,1.0,2.0,4.0,2.0,1.0,0.0,6000.0
505,05,17,2,6,11,2005,89,1,1.0,2.0,4.0,2.0,1.0,0.0,4450.0
505,05,17,3,3,7,2005,37,1,1.0,2.0,0.0,2.0,0.0,,2200.0
505,05,23,1,6,11,2007,1818,2,,,,,,,
505,05,23,2,6,3,2007,10,2,,,,,,,
505,05,23,3,3,11,2005,1896,1,1.0,2.0,3.0,2.0,3.0,6.0,250000.0
505,05,27,1,3,12,2006,120,1,1.0,2.0,0.0,2.0,3.0,4.0,30000.0
505,05,35,1,5,3,2005,405,1,1.0,0.0,,1.0,2.0,0.0,8000.0
505,05,41,1,3,11,2007,1,1,1.0,4.0,0.0,1.0,0.0,,8000.0
505,05,41,2,4,6,2007,1,1,1.0,4.0,0.0,1.0,0.0,,3000.0
505,05,41,3,3,10,2006,1,1,1.0,4.0,0.0,1.0,0.0,,2000.0
505,05,47,1,4,4,2008,6,1,1.0,0.0,,1.0,0.0,,24000.0
505,05,47,2,4,8,2007,3,1,1.0,0.0,,1.0,0.0,,30000.0
505,05,47,3,2,8,2007,31,2,,,,,,,
505,05,47,4,4,8,2006,270,1,1.0,4.0,0.0,1.0,2.0,4.0,135000.0
505,07,07,1,3,9,2007,180,1,1.0,4.0,5.0,2.0,3.0,4.0,70000.0
505,07,07,2,5,5,2006,368,1,1.0,4.0,5.0,2.0,3.0,4.0,90000.0
505,09,11,1,3,11,2006,1150,1,1.0,2.0,4.0,1.0,3.0,4.0,20000.0
505,09,11,2,6,6,2006,1500,1,1.0,0.0,,1.0,0.0,,14500.0
505,09,15,1,3,11,2006,1000,1,1.0,2.0,4.0,1.0,3.0,4.0,19000.0
505,09,15,2,6,6,2006,1450,1,1.0,0.0,,1.0,0.0,,13000.0
505,09,19,1,6,3,2007,10,2,,,,,,,
505,09,19,2,5,6,2006,20,2,,,,,,,
505,09,19,3,3,7,2005,75,1,1.0,4.0,0.0,1.0,2.0,4.0,120000.0
505,09,25,1,6,12,2007,200,1,1.0,4.0,0.0,1.0,2.0,0.0,270.0
505,09,25,2,3,11,2006,350,1,1.0,2.0,4.0,1.0,2.0,6.0,650.0
505,09,33,1,3,11,2006,1800,1,1.0,2.0,4.0,1.0,3.0,4.0,28000.0
505,09,33,2,6,6,2006,2400,1,1.0,0.0,,1.0,0.0,,17000.0
505,11,03,1,6,11,2006,733,1,1.0,0.0,,3.0,0.0,,50000.0
505,11,03,2,3,10,2006,784,1,1.0,4.0,0.0,1.0,0.0,,360000.0
505,11,03,3,6,12,2005,649,1,1.0,0.0,,3.0,0.0,,40000.0
505,11,03,4,4,11,2005,722,1,1.0,0.0,,1.0,0.0,,290000.0
505,11,03,5,3,10,2005,722,1,1.0,4.0,0.0,1.0,0.0,,315000.0
505,13,05,1,7,1,2008,929,2,,,,,,,
505,13,05,2,3,10,2007,100,1,1.0,0.0,,1.0,4.0,0.0,50.0
505,13,05,3,5,6,2007,920,1,1.0,0.0,,2.0,6.0,0.0,250.0
505,13,15,1,7,2,2008,750,2,,,,,,,
505,13,15,2,3,10,2007,180,1,4.0,1.0,0.0,2.0,4.0,0.0,250000.0
505,15,07,1,1,4,2006,0,2,,,,,,,
505,15,07,2,3,11,2005,130,1,1.0,0.0,,2.0,0.0,,12000.0
505,15,07,3,6,11,2005,60,1,1.0,0.0,,3.0,0.0,,-1.0
505,15,07,4,1,7,2005,0,2,,,,,,,
505,15,17,1,6,6,2006,416,1,1.0,0.0,,3.0,0.0,,2829.0
505,15,21,1,3,10,2007,1523,1,1.0,4.0,6.0,2.0,1.0,0.0,140100.0
505,15,25,1,4,11,2007,23,1,1.0,4.0,0.0,1.0,2.0,0.0,33700.0
505,15,25,2,3,10,2007,385,1,1.0,4.0,0.0,1.0,2.0,3.0,16100.0
505,15,25,3,4,5,2006,76,1,1.0,4.0,0.0,1.0,2.0,3.0,2300000.0
505,15,27,1,3,11,2007,1200,1,1.0,4.0,2.0,1.0,0.0,,10900.0
505,15,27,2,4,10,2007,48,1,1.0,4.0,2.0,1.0,2.0,0.0,23900.0
505,15,27,3,5,9,2007,1500,2,,,,,,,
505,15,27,4,6,6,2007,2100,2,,,,,,,
505,15,31,1,4,9,2007,14,1,1.0,0.0,,1.0,0.0,,4500.0
505,15,31,2,6,10,2006,16,1,1.0,0.0,,3.0,0.0,,2800.0
505,15,31,3,5,5,2006,200,1,1.0,0.0,,1.0,0.0,,10000.0
505,15,31,4,3,10,2005,6,1,1.0,0.0,,1.0,0.0,,24000.0
505,17,11,1,3,10,2007,460,1,1.0,2.0,4.0,2.0,6.0,1.0,5000.0
505,17,11,2,3,9,2006,918,1,1.0,2.0,4.0,1.0,2.0,5.0,7500.0
505,17,11,3,3,10,2005,1207,1,1.0,2.0,4.0,2.0,6.0,1.0,5000.0
505,17,15,1,3,11,2007,200,1,1.0,4.0,0.0,2.0,1.0,0.0,30000.0
505,17,15,2,6,10,2005,20,1,1.0,0.0,,1.0,0.0,,10000.0
505,17,23,1,3,11,2007,2004,1,1.0,2.0,4.0,2.0,1.0,6.0,81200.0
505,17,23,2,6,9,2007,2004,1,1.0,2.0,0.0,3.0,1.0,0.0,13200.0
505,21,09,1,3,11,2007,630,1,1.0,3.0,2.0,2.0,1.0,5.0,70000.0
505,21,09,2,3,10,2006,1100,1,1.0,3.0,2.0,2.0,1.0,5.0,120000.0
505,21,09,3,6,5,2006,16,1,1.0,3.0,2.0,2.0,1.0,5.0,10000.0
505,21,09,4,3,11,2005,950,1,1.0,3.0,2.0,2.0,1.0,5.0,160000.0
505,21,09,5,3,10,2005,900,1,1.0,3.0,2.0,2.0,1.0,5.0,140000.0
505,21,13,1,7,12,2007,124,2,,,,,,,
505,21,19,1,3,10,2005,1400,1,4.0,0.0,,2.0,0.0,,57600.0
505,21,19,2,6,7,2005,68,1,1.0,0.0,,1.0,2.0,0.0,76160.0
505,21,23,1,6,1,2007,41,1,1.0,0.0,,1.0,0.0,,70130.0
505,21,23,2,3,10,2007,1245,1,1.0,0.0,,1.0,0.0,,70000.0
505,21,23,3,5,6,2007,600,2,,,,,,,
505,21,25,1,6,6,2007,590,1,1.0,0.0,,6.0,0.0,,60000.0
505,21,25,2,3,11,2006,660,1,1.0,2.0,4.0,2.0,3.0,0.0,50000.0
505,23,07,1,6,12,2007,520,1,1.0,2.0,4.0,2.0,4.0,0.0,2500.0
505,23,07,2,4,10,2005,720,1,1.0,2.0,4.0,2.0,4.0,0.0,5500.0
505,23,07,3,5,5,2005,1200,2,,,,,,,
505,23,11,1,6,12,2007,500,2,,,,,,,
505,23,11,2,3,9,2006,1300,1,1.0,4.0,2.0,1.0,4.0,6.0,7500.0
505,23,11,3,4,10,2005,2300,1,1.0,4.0,2.0,1.0,4.0,6.0,7000.0
505,23,11,4,3,9,2005,1500,1,1.0,4.0,2.0,1.0,4.0,6.0,8000.0
505,23,17,1,6,12,2007,300,2,,,,,,,
505,23,17,2,3,10,2006,1200,1,1.0,4.0,0.0,2.0,4.0,6.0,6500.0
505,23,17,3,4,10,2005,1240,1,1.0,4.0,0.0,2.0,4.0,6.0,5500.0
505,23,17,4,3,9,2005,1100,1,1.0,4.0,0.0,2.0,4.0,6.0,6000.0
505,23,23,1,4,10,2005,800,2,,,,,,,
505,23,23,2,3,9,2005,2850,2,,,,,,,
505,23,25,1,4,10,2005,500,2,,,,,,,
505,23,25,2,3,9,2005,3000,2,,,,,,,
505,25,31,1,6,10,2007,40,2,,,,,,,
507,01,29,1,4,11,2007,170,1,1.0,0.0,,2.0,0.0,,60000.0
507,01,29,2,3,10,2007,28,2,,,,,,,
507,01,29,3,4,11,2006,1724,2,,,,,,,
507,01,29,4,4,10,2006,1724,1,1.0,0.0,,1.0,0.0,,50000.0
507,01,29,5,4,9,2006,1724,2,,,,,,,
507,03,13,1,3,11,2007,1689,1,1.0,4.0,5.0,1.0,6.0,5.0,416.0
507,03,13,2,3,10,2007,1372,1,1.0,4.0,5.0,1.0,6.0,5.0,144.0
507,03,13,3,5,5,2007,2111,1,1.0,0.0,,5.0,0.0,,116.0
507,03,13,4,3,10,2006,1294,1,1.0,4.0,5.0,1.0,6.0,5.0,321.0
507,03,13,5,5,6,2006,2085,1,1.0,0.0,,5.0,0.0,,94.0
507,05,07,1,3,11,2007,2080,1,1.0,2.0,3.0,2.0,1.0,6.0,400000.0
507,05,07,2,6,11,2007,2,2,,,,,,,
507,05,07,3,6,5,2006,3,2,,,,,,,
507,05,07,4,5,6,2006,1700,2,,,,,,,
507,05,07,5,3,10,2005,2350,1,1.0,0.0,,6.0,0.0,,18000.0
507,05,13,1,3,11,2007,733,1,7.0,0.0,,2.0,6.0,0.0,102000.0
507,05,13,2,4,11,2007,1027,1,1.0,7.0,0.0,1.0,2.0,0.0,42500.0
507,05,13,3,5,7,2007,518,1,1.0,0.0,,2.0,0.0,,24000.0
507,05,13,4,6,3,2007,13,1,1.0,0.0,,3.0,0.0,,3000.0
507,05,17,1,3,10,2007,142,1,1.0,4.0,2.0,2.0,1.0,0.0,29500.0
507,05,17,2,6,2,2007,18,2,,,,,,,
507,05,17,3,3,9,2006,78,1,1.0,2.0,0.0,1.0,2.0,0.0,123000.0
507,05,21,1,3,9,2007,220,1,1.0,3.0,4.0,1.0,2.0,4.0,12000.0
507,05,21,2,3,10,2006,360,1,1.0,3.0,4.0,1.0,2.0,4.0,14000.0
507,05,25,1,3,11,2007,405,1,1.0,4.0,0.0,2.0,1.0,0.0,107300.0
507,05,25,2,5,8,2006,399,2,,,,,,,
507,05,29,1,3,11,2007,952,1,1.0,3.0,4.0,2.0,0.0,,90000.0
507,05,29,2,6,6,2007,125,1,1.0,0.0,,1.0,0.0,,5500.0
507,05,33,1,3,11,2007,1900,1,1.0,2.0,4.0,2.0,1.0,0.0,250000.0
507,05,33,2,6,3,2007,727,1,1.0,0.0,,3.0,0.0,,75000.0
507,07,11,1,3,11,2007,1685,1,1.0,4.0,5.0,2.0,1.0,4.0,150000.0
507,07,11,2,6,6,2006,520,1,1.0,4.0,0.0,1.0,3.0,0.0,25000.0
507,07,11,3,3,10,2005,2115,1,1.0,4.0,0.0,1.0,2.0,0.0,17500.0
507,07,15,1,3,11,2007,1140,1,1.0,4.0,5.0,2.0,1.0,0.0,20000.0
507,07,15,2,6,6,2006,850,1,1.0,4.0,5.0,3.0,2.0,0.0,7500.0
507,07,15,3,3,10,2005,1680,1,1.0,4.0,0.0,6.0,2.0,0.0,13700.0
507,07,24,1,3,11,2007,938,1,1.0,4.0,5.0,2.0,1.0,6.0,35500.0
507,07,24,2,6,6,2006,510,1,1.0,4.0,0.0,3.0,1.0,0.0,17800.0
507,07,24,3,3,10,2005,1122,1,1.0,4.0,5.0,6.0,2.0,0.0,12500.0
507,09,05,1,6,10,2007,1746,1,1.0,0.0,,1.0,3.0,0.0,34500.0
507,09,05,2,5,8,2007,1410,1,1.0,0.0,,6.0,0.0,,-1.0
507,09,05,3,3,12,2006,2016,1,1.0,4.0,0.0,1.0,2.0,6.0,42600.0
507,09,17,1,3,10,2007,750,1,1.0,0.0,,2.0,0.0,,65000.0
507,09,17,2,5,2,2007,8,1,1.0,0.0,,1.0,0.0,,7500.0
507,09,17,3,6,7,2006,345,1,1.0,0.0,,1.0,0.0,,10000.0
507,09,23,1,3,10,2007,110,1,1.0,0.0,,2.0,0.0,,75000.0
507,09,23,2,6,2,2007,250,2,,,,,,,
507,09,23,3,3,11,2006,150,1,1.0,0.0,,2.0,0.0,,10125.0
507,09,23,4,3,12,2005,30,2,,,,,,,
507,09,23,5,3,10,2005,120,1,1.0,0.0,,2.0,0.0,,4500.0
507,09,27,1,3,10,2007,1734,1,1.0,0.0,,6.0,2.0,0.0,32326.0
507,09,27,2,5,6,2007,1734,2,,,,,,,
507,09,27,3,3,10,2006,1560,1,1.0,0.0,,6.0,2.0,0.0,30200.0
507,09,31,1,5,7,2007,2000,1,1.0,0.0,,6.0,2.0,0.0,9000.0
507,09,31,2,6,2,2007,300,1,1.0,0.0,,1.0,0.0,,1700.0
507,09,31,3,3,10,2006,1250,1,1.0,0.0,,6.0,2.0,0.0,47500.0
507,11,09,1,3,10,2007,618,1,1.0,4.0,5.0,1.0,2.0,4.0,30000.0
507,11,09,2,3,11,2007,618,1,1.0,4.0,5.0,1.0,2.0,4.0,80000.0
507,11,09,3,4,10,2006,589,1,1.0,4.0,5.0,1.0,2.0,4.0,30000.0
507,11,09,4,3,10,2005,580,1,1.0,4.0,5.0,1.0,2.0,6.0,6400.0
507,11,09,5,3,11,2005,580,1,1.0,4.0,5.0,1.0,2.0,6.0,6400.0
507,13,05,1,3,10,2007,850,1,1.0,4.0,0.0,1.0,2.0,0.0,100000.0
507,13,05,2,3,11,2007,850,1,1.0,4.0,0.0,6.0,2.0,0.0,143000.0
507,13,09,1,3,11,2005,700,1,1.0,4.0,5.0,1.0,2.0,3.0,20000.0
507,13,13,1,6,8,2007,90,1,1.0,0.0,,3.0,0.0,,290000.0
507,13,13,2,5,6,2005,283,1,4.0,1.0,0.0,2.0,0.0,,76000.0
507,13,21,1,3,10,2007,800,1,1.0,4.0,0.0,2.0,1.0,0.0,135000.0
507,13,27,1,3,11,2007,3260,1,1.0,4.0,3.0,1.0,2.0,6.0,174000.0
507,13,27,2,3,12,2005,3372,1,1.0,0.0,,1.0,2.0,0.0,45000.0
507,13,29,1,3,11,2007,500,1,1.0,0.0,,2.0,0.0,,56000.0
507,13,29,2,6,4,2007,2,1,1.0,0.0,,2.0,0.0,,4000.0
507,13,29,3,3,10,2005,1600,1,1.0,0.0,,2.0,0.0,,12000.0
507,13,29,4,5,4,2005,1200,1,1.0,0.0,,1.0,0.0,,7000.0
507,15,03,1,3,10,2007,80,1,1.0,0.0,,1.0,0.0,,4800.0
507,15,03,2,6,4,2006,16,2,,,,,,,
507,15,03,3,5,6,2005,80,2,,,,,,,
507,15,15,1,3,11,2007,980,1,1.0,4.0,0.0,2.0,1.0,0.0,89000.0
507,15,15,2,6,2,2007,1,1,1.0,0.0,,3.0,0.0,,640.0
507,15,15,3,3,10,2006,26,2,,,,,,,
507,15,15,4,3,12,2005,95,1,1.0,0.0,,2.0,0.0,,12500.0
507,15,21,1,3,10,2007,399,1,1.0,0.0,,2.0,0.0,,36000.0
507,15,21,2,3,10,2006,275,1,1.0,0.0,,2.0,0.0,,18000.0
507,15,21,3,6,4,2006,20,2,,,,,,,
507,15,21,4,5,6,2005,715,2,,,,,,,
507,15,23,1,3,10,2007,266,1,1.0,0.0,,2.0,0.0,,15960.0
507,15,23,2,3,10,2006,90,1,1.0,0.0,,2.0,0.0,,4500.0
507,15,23,3,6,2,2005,25,2,,,,,,,
507,15,29,1,3,10,2007,243,1,1.0,0.0,,2.0,0.0,,21870.0
507,15,29,2,3,10,2006,158,1,1.0,0.0,,2.0,0.0,,10270.0
507,17,07,1,3,7,2007,336,2,,,,,,,
507,17,07,2,5,6,2005,110,1,1.0,0.0,,6.0,1.0,0.0,15000.0
507,17,15,1,3,10,2007,240,1,1.0,2.0,5.0,2.0,1.0,4.0,93000.0
