tinh,huyen,xa,diaban,hoso,m4d1c2_01,m4d1c2_02,m4d1c2_03,m4d1c2_04,m4d1c2_05,m4d1c2_06,m4d1c2_07,m4d1c2_08,m4d1c2_09,m4d1c2_10,m4d1c2_11,m4d1c2_12,m4d2c2_1,m4d2c2_2,m4d2c2_3,m4d2c2_4,m4d2c2_5
805,17,13.0,33,14,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
805,17,13.0,33,15,0.0,2110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
805,17,15.0,22,13,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
805,17,15.0,22,14,0.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
805,17,15.0,22,15,34090.0,1153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
805,17,21.0,18,13,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
805,17,21.0,18,14,0.0,8523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
805,17,21.0,18,15,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
805,17,23.0,32,13,0.0,1618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3600,0,0
805,17,23.0,32,14,0.0,682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1600,3000,1000,0
805,17,23.0,32,15,0.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
805,17,25.0,14,13,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
805,17,25.0,14,14,0.0,7137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
805,17,25.0,14,15,0.0,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3000,0,10000,0
805,17,29.0,33,13,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
805,17,29.0,33,14,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
805,17,29.0,33,15,0.0,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,4322.0,0.0,0.0,0.0,0,10000,7000,0,0
805,19,3.0,20,13,0.0,2705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,0,0,0,0,0
805,19,3.0,20,14,0.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15000,0
805,19,3.0,20,15,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,0,0,0,0,0
805,19,7.0,23,13,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,0,0,0,18000,0
805,19,7.0,23,14,0.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0,0,0,30000,0
805,19,7.0,23,15,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,0,0,0,40000,0
805,19,13.0,18,13,0.0,1195.0,0.0,0.0,0.0,0.0,0.0,0.0,1948.0,0.0,0.0,974.0,0,0,0,0,0
805,19,13.0,18,14,0.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0,0,50000,0,0,0
805,19,13.0,18,15,0.0,3467.0,0.0,0.0,0.0,9603.0,0.0,0.0,0.0,0.0,0.0,1153.0,0,3500,0,0,0
805,19,19.0,11,13,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373.0,0,0,0,3000,0
805,19,19.0,11,14,0.0,5414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,0,0,0,4000,0
805,19,19.0,11,15,0.0,3376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15000,0
805,21,3.0,20,13,0.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,0,0,0,0,0
805,21,3.0,20,14,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0,0,0,4000,0
805,21,3.0,20,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
805,21,4.0,21,13,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,300000,0
805,21,4.0,21,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.0,0.0,0,0,0,0,0
805,21,4.0,21,15,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,0.0,0,0,0,0,0
805,21,9.0,18,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,257.0,0,0,0,0,0
805,21,9.0,18,14,0.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,231.0,0,0,0,0,0
805,21,9.0,18,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,384.0,0,0,0,0,0
805,21,13.0,10,13,0.0,6821.0,0.0,0.0,0.0,0.0,0.0,0.0,14172.0,0.0,2834.0,0.0,0,0,0,600000,0
805,21,13.0,10,14,0.0,1386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,480.0,0,0,0,0,0
805,21,13.0,10,15,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
805,21,21.0,8,13,0.0,12658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.0,117.0,0,0,0,0,0
805,21,21.0,8,14,0.0,16576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0,0,0,0,0
805,21,21.0,8,15,0.0,14065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.0,243.0,0,0,0,0,0
807,1,3.0,23,13,0.0,7441.0,0.0,0.0,0.0,0.0,0.0,0.0,3919.0,0.0,0.0,0.0,0,0,9500,0,0
807,1,3.0,23,15,0.0,1213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,1,3.0,23,19,0.0,1747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19831.0,18800,0,0,40000,0
807,1,7.0,6,14,0.0,3089.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0,0,3750,0,0
807,1,7.0,6,15,0.0,8715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0,0,0,6000,0
807,1,7.0,6,24,0.0,20257.0,0.0,0.0,0.0,0.0,0.0,0.0,16998.0,0.0,0.0,0.0,0,0,0,6000,0
807,1,11.0,16,13,0.0,3715.0,0.0,0.0,0.0,0.0,0.0,0.0,3173.0,0.0,0.0,0.0,0,20400,0,0,0
807,1,11.0,16,15,0.0,355.0,0.0,0.0,0.0,1183.0,0.0,0.0,0.0,0.0,131.0,0.0,0,0,0,0,0
807,1,11.0,16,25,0.0,110529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48000,0,0,0
807,1,15.0,21,13,0.0,7446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,58000,0
807,1,15.0,21,14,0.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,0,0,0,0,0
807,1,15.0,21,15,0.0,2534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040.0,0.0,0,0,0,2700,0
807,1,23.0,35,13,0.0,430.0,0.0,0.0,0.0,1360.0,0.0,0.0,1586.0,0.0,0.0,0.0,0,0,4800,0,0
807,1,23.0,35,14,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.0,0.0,0.0,0.0,5000,0,4000,0,0
807,1,23.0,35,15,0.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000,255000,1000000,150000,0
807,3,5.0,9,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90655.0,0.0,0.0,0.0,0,0,1375000,0,0
807,3,5.0,9,14,2833.0,8310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,18000,0
807,3,5.0,9,19,0.0,614.0,0.0,0.0,0.0,2380.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2000,0
807,3,13.0,6,13,0.0,2386.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,283.0,0,0,0,15000,0
807,3,13.0,6,14,160.0,1949.0,0.0,1078.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,1319.0,0,0,0,0,0
807,3,13.0,6,15,1889.0,16289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8000,0
807,3,17.0,17,13,472.0,9429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10000,0
807,3,17.0,17,14,0.0,22520.0,0.0,0.0,0.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,0,0,3000,0
807,3,17.0,17,15,0.0,6545.0,0.0,0.0,0.0,8442.0,0.0,0.0,0.0,0.0,0.0,0.0,300000,0,0,0,0
807,5,13.0,6,14,0.0,737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16000,0
807,5,13.0,6,15,0.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1000,0
807,5,13.0,6,20,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,5,25.0,15,13,0.0,3235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4000,0
807,5,25.0,15,14,0.0,1023.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,4722.0,0,5100,0,70000,0
807,5,25.0,15,15,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17000,0,0,0
807,7,5.0,8,13,0.0,887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5000,0,0
807,7,5.0,8,14,0.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,7,5.0,8,15,0.0,2386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,7,11.0,10,13,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,7,11.0,10,14,0.0,5454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,15120,0,0,0
807,7,11.0,10,15,0.0,2386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,7,15.0,10,13,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,7,15.0,10,15,0.0,3136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,20000,0
807,7,15.0,10,19,0.0,5113.0,0.0,0.0,0.0,3415.0,0.0,0.0,0.0,0.0,0.0,283.0,0,0,0,0,0
807,7,21.0,13,13,0.0,1228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15000,0
807,7,21.0,13,14,28330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,7,21.0,13,15,0.0,1909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31000,0,60000,0
807,7,27.0,7,13,0.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000,0,3500,10000,0
807,7,27.0,7,14,0.0,4091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,7,27.0,7,19,0.0,6682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,7,31.0,6,13,0.0,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000,6000,0,0,0
807,7,31.0,6,14,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,7,31.0,6,15,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,7,39.0,6,13,0.0,13636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4000,0,0,0
807,7,39.0,6,15,0.0,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10000,0
807,7,39.0,6,19,0.0,3068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,7,43.0,8,13,0.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15000,0,0
807,7,43.0,8,14,0.0,4116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,7,43.0,8,15,0.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,9,1.0,23,13,20775.0,9443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,9,1.0,23,14,0.0,15581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,9,1.0,23,15,0.0,2455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,9,3.0,7,13,0.0,955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,0,0,0,0,0
807,9,3.0,7,14,0.0,1704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5099.0,0.0,0.0,0,0,0,0,0
807,9,3.0,7,15,0.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,9,9.0,7,13,0.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17000,0,0
807,9,9.0,7,14,0.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10000,0
807,9,9.0,7,15,0.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6000,0
807,9,15.0,8,13,0.0,12272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,9,15.0,8,14,0.0,627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100000,0
807,9,15.0,8,15,0.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,20000,0
807,9,21.0,11,13,0.0,273.0,0.0,10387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,9,21.0,11,14,0.0,15954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3690,0,0,0
807,9,21.0,11,15,0.0,8522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5000
807,9,25.0,19,13,1530.0,4690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,9,25.0,19,14,0.0,1704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,9,25.0,19,15,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3000,0
807,9,31.0,7,13,0.0,2727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4249.0,0,0,0,0,0
807,9,31.0,7,14,0.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,9,31.0,7,15,0.0,341.0,0.0,0.0,0.0,3807.0,0.0,0.0,0.0,0.0,0.0,359.0,0,0,0,6000,0
807,9,37.0,12,13,0.0,2884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,9,37.0,12,14,0.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3000,0
807,9,37.0,12,15,0.0,7636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,9,41.0,5,13,0.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6500,0
807,9,41.0,5,14,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.0,7000,0,0,0,0
807,9,41.0,5,15,0.0,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0,1850,0,0,0
807,9,47.0,8,13,0.0,1909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,9,47.0,8,14,0.0,6354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,9,47.0,8,15,0.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4000,0,0
807,9,53.0,21,13,0.0,6477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3600,0
807,9,53.0,21,14,0.0,341.0,0.0,0.0,0.0,6119.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,9,53.0,21,15,0.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3300,13500,0,0
807,9,55.0,22,13,0.0,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,9,55.0,22,14,0.0,9862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,9,55.0,22,15,0.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1835,0,0,0
807,11,9.0,10,13,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,25000,0
807,11,9.0,10,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0,0,0,0,0
807,11,9.0,10,15,0.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,195000,0,20000,0
807,11,13.0,30,13,0.0,5761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15000,0
807,11,13.0,30,14,0.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,0,0,0,0
807,11,13.0,30,15,29085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,0,0,0
807,11,19.0,15,13,0.0,2181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,5292,4250,0,0
807,11,19.0,15,14,0.0,5727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,7575,0,15000,0
807,11,19.0,15,15,0.0,1057.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,0,0,0
807,11,23.0,12,13,0.0,2134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,11,23.0,12,14,0.0,3089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,11,23.0,12,15,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,11,29.0,14,13,0.0,8999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,130000,52000
807,11,29.0,14,14,0.0,887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,0,4000,0
807,11,29.0,14,15,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0,0,0,0,0
807,11,35.0,18,13,0.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,0,0,0
807,11,35.0,18,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,0,0,0
807,11,35.0,18,15,0.0,10227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,0,13000,0
807,13,1.0,7,13,0.0,14165.0,0.0,0.0,0.0,8408.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5000,20000
807,13,1.0,7,14,3305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,13,1.0,7,15,4533.0,6421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1600,0,4000,0
807,13,5.0,19,13,0.0,682.0,0.0,0.0,0.0,6391.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3000,0,0
807,13,5.0,19,14,0.0,1023.0,0.0,0.0,0.0,11502.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12000,0,0
807,13,5.0,19,15,0.0,2386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,13,9.0,21,13,0.0,7227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11000,0,0
807,13,9.0,21,14,0.0,2045.0,20964.0,0.0,0.0,4193.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,13,9.0,21,15,0.0,4773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3300,0,0
807,13,19.0,27,13,0.0,1909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12000,0,0
807,13,19.0,27,14,0.0,0.0,0.0,0.0,0.0,6278.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3600,0,0
807,13,19.0,27,15,0.0,3136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,74300,0,0,0
807,13,21.0,26,13,0.0,1704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7000,0
807,13,21.0,26,14,0.0,3170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4800,0,0,0
807,13,21.0,26,15,0.0,2727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,13,27.0,11,13,0.0,38181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52000,0,0,0
807,13,27.0,11,14,0.0,5318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000,1100,0,4000,0
807,13,27.0,11,15,0.0,5113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15000,0
807,13,31.0,18,13,0.0,1432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4000,0
807,13,31.0,18,14,0.0,1704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5000,0
807,13,31.0,18,15,0.0,5522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,13,37.0,16,13,0.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3000,0
807,13,37.0,16,14,0.0,2045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5000,0
807,13,37.0,16,15,0.0,1704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,13,43.0,20,13,0.0,1772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,13,43.0,20,14,0.0,2045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,13,43.0,20,15,0.0,1228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4000,0
807,13,47.0,9,13,0.0,1704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,13,47.0,9,14,0.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,13,47.0,9,15,45327.0,3409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33000,0,0,0
807,15,5.0,6,13,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4722.0,0,0,0,25000,0
807,15,5.0,6,14,0.0,5031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,15,5.0,6,15,0.0,2918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17000,0
807,15,11.0,13,13,0.0,1588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
807,15,11.0,13,14,0.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4000,0
807,15,11.0,13,15,0.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6000,6000,0
807,15,17.0,30,14,0.0,2966.0,0.0,0.0,0.0,0.0,0.0,0.0,11332.0,0.0,0.0,0.0,0,0,0,0,0
807,15,17.0,30,15,0.0,15681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,0,0,0
807,15,17.0,30,20,0.0,839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7000,0
807,15,23.0,17,13,0.0,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5000,0
807,15,23.0,17,14,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,20000,0
