tinh,huyen,xa,diaban,hoso,m4b17ma,m4b17c2,m4b17c3,m4b17c4,m4b17c5,m4b17c6
713,9,49.0,3,13,5.0,450.0,0.0,0.0,0.0,450.0
713,9,49.0,3,13,4.0,900.0,0.0,0.0,0.0,900.0
713,9,49.0,3,14,5.0,1050.0,0.0,0.0,0.0,1050.0
713,9,49.0,3,14,4.0,1050.0,0.0,0.0,0.0,1050.0
713,9,49.0,3,15,2.0,1250.0,0.0,0.0,0.0,1250.0
713,9,49.0,3,15,5.0,450.0,0.0,0.0,0.0,450.0
713,9,49.0,3,15,4.0,50.0,7.0,0.0,0.0,57.0
713,9,49.0,3,15,3.0,250.0,0.0,0.0,0.0,250.0
713,11,1.0,39,14,1.0,0.0,0.0,0.0,100.0,100.0
713,11,1.0,39,14,3.0,0.0,0.0,0.0,100.0,100.0
713,11,1.0,39,14,4.0,0.0,0.0,0.0,100.0,100.0
713,11,1.0,39,14,2.0,0.0,0.0,0.0,200.0,200.0
713,11,1.0,39,15,3.0,0.0,0.0,200.0,200.0,400.0
713,11,1.0,39,15,4.0,0.0,0.0,100.0,50.0,150.0
713,11,1.0,39,24,1.0,100.0,0.0,0.0,0.0,100.0
713,11,1.0,39,24,3.0,30.0,0.0,0.0,0.0,30.0
713,11,3.0,19,13,,,,,,
713,11,3.0,19,14,,,,,,
713,11,3.0,19,20,,,,,,
713,11,11.0,2,13,,,,,,
713,11,11.0,2,14,,,,,,
713,11,11.0,2,15,5.0,0.0,0.0,600.0,0.0,600.0
713,11,11.0,2,15,2.0,0.0,0.0,200.0,0.0,200.0
713,11,11.0,2,15,3.0,0.0,0.0,0.0,100.0,100.0
713,11,11.0,2,15,1.0,0.0,0.0,0.0,100.0,100.0
713,11,19.0,3,13,4.0,0.0,0.0,80.0,0.0,80.0
713,11,19.0,3,14,,,,,,
713,11,19.0,3,15,,,,,,
713,11,27.0,7,13,4.0,0.0,0.0,0.0,150.0,150.0
713,11,27.0,7,13,3.0,0.0,0.0,0.0,100.0,100.0
713,11,27.0,7,13,2.0,0.0,0.0,0.0,200.0,200.0
713,11,27.0,7,14,4.0,0.0,0.0,100.0,0.0,100.0
713,11,27.0,7,14,2.0,0.0,0.0,50.0,0.0,50.0
713,11,27.0,7,14,3.0,0.0,0.0,50.0,0.0,50.0
713,11,27.0,7,15,,,,,,
713,13,1.0,19,13,,,,,,
713,13,1.0,19,14,,,,,,
713,13,1.0,19,15,,,,,,
713,13,7.0,14,13,,,,,,
713,13,7.0,14,14,,,,,,
713,13,7.0,14,15,,,,,,
713,13,11.0,31,13,4.0,0.0,0.0,20.0,0.0,20.0
713,13,11.0,31,14,4.0,0.0,0.0,120.0,20.0,140.0
713,13,11.0,31,14,5.0,0.0,0.0,160.0,10.0,170.0
713,13,11.0,31,14,2.0,0.0,0.0,0.0,20.0,20.0
713,13,11.0,31,14,3.0,0.0,0.0,100.0,0.0,100.0
713,13,11.0,31,14,1.0,0.0,0.0,50.0,10.0,60.0
713,13,11.0,31,15,4.0,0.0,0.0,180.0,100.0,280.0
713,13,11.0,31,15,5.0,0.0,0.0,350.0,0.0,350.0
713,13,11.0,31,15,1.0,0.0,0.0,100.0,100.0,200.0
713,13,11.0,31,15,3.0,0.0,0.0,140.0,0.0,140.0
713,13,15.0,3,13,1.0,80.0,90.0,0.0,0.0,170.0
713,13,15.0,3,13,3.0,40.0,60.0,0.0,0.0,100.0
713,13,15.0,3,13,5.0,21.0,52.0,0.0,0.0,73.0
713,13,15.0,3,14,5.0,110.0,250.0,0.0,0.0,360.0
713,13,15.0,3,14,1.0,440.0,725.0,0.0,0.0,1165.0
713,13,15.0,3,14,3.0,240.0,420.0,0.0,0.0,660.0
713,13,15.0,3,19,,,,,,
713,13,21.0,4,13,4.0,100.0,100.0,0.0,0.0,200.0
713,13,21.0,4,13,1.0,160.0,0.0,0.0,0.0,160.0
713,13,21.0,4,14,5.0,160.0,100.0,0.0,0.0,260.0
713,13,21.0,4,14,2.0,0.0,50.0,0.0,0.0,50.0
713,13,21.0,4,14,3.0,240.0,10.0,0.0,0.0,250.0
713,13,21.0,4,14,1.0,600.0,16.0,0.0,0.0,616.0
713,13,21.0,4,15,2.0,0.0,150.0,0.0,0.0,150.0
713,13,21.0,4,15,3.0,270.0,400.0,0.0,0.0,670.0
713,13,21.0,4,15,1.0,504.0,418.0,52.0,0.0,974.0
713,13,21.0,4,15,5.0,126.0,600.0,0.0,0.0,726.0
713,13,27.0,23,13,,,,,,
713,13,27.0,23,14,,,,,,
713,13,27.0,23,19,,,,,,
713,13,31.0,37,14,5.0,0.0,20.0,0.0,0.0,20.0
713,13,31.0,37,14,2.0,0.0,50.0,0.0,0.0,50.0
713,13,31.0,37,14,4.0,0.0,60.0,0.0,0.0,60.0
713,13,31.0,37,15,,,,,,
713,13,31.0,37,20,4.0,0.0,0.0,170.0,50.0,220.0
713,13,31.0,37,20,3.0,0.0,0.0,50.0,0.0,50.0
713,13,31.0,37,20,2.0,0.0,0.0,50.0,0.0,50.0
713,13,35.0,9,13,4.0,0.0,0.0,30.0,100.0,130.0
713,13,35.0,9,14,3.0,0.0,0.0,200.0,400.0,600.0
713,13,35.0,9,14,4.0,0.0,0.0,100.0,150.0,250.0
713,13,35.0,9,14,2.0,0.0,0.0,0.0,200.0,200.0
713,13,35.0,9,15,3.0,0.0,0.0,0.0,200.0,200.0
713,13,35.0,9,15,4.0,0.0,0.0,100.0,100.0,200.0
713,13,41.0,28,13,1.0,0.0,0.0,200.0,0.0,200.0
713,13,41.0,28,13,2.0,0.0,0.0,200.0,0.0,200.0
713,13,41.0,28,13,3.0,0.0,0.0,200.0,0.0,200.0
713,13,41.0,28,13,4.0,0.0,0.0,1100.0,0.0,1100.0
713,13,41.0,28,14,3.0,30.0,80.0,0.0,0.0,110.0
713,13,41.0,28,14,4.0,1000.0,800.0,0.0,0.0,1800.0
713,13,41.0,28,14,2.0,70.0,90.0,0.0,0.0,160.0
713,13,41.0,28,15,4.0,340.0,710.0,0.0,0.0,1050.0
713,13,41.0,28,15,3.0,20.0,50.0,0.0,0.0,70.0
713,15,5.0,1,13,,,,,,
713,15,5.0,1,14,,,,,,
713,15,5.0,1,15,,,,,,
713,15,13.0,11,13,4.0,0.0,0.0,0.0,15.0,15.0
713,15,13.0,11,14,,,,,,
713,15,13.0,11,15,4.0,0.0,76.0,0.0,0.0,76.0
713,15,21.0,16,13,,,,,,
713,15,21.0,16,15,,,,,,
713,15,21.0,16,19,,,,,,
713,15,29.0,22,13,,,,,,
713,15,29.0,22,14,,,,,,
713,15,29.0,22,15,4.0,0.0,0.0,18.0,0.0,18.0
713,15,35.0,4,14,,,,,,
713,15,35.0,4,15,,,,,,
713,15,35.0,4,20,,,,,,
713,17,3.0,14,13,,,,,,
713,17,3.0,14,14,,,,,,
713,17,3.0,14,15,4.0,900.0,0.0,0.0,0.0,900.0
713,17,3.0,14,15,5.0,900.0,0.0,0.0,0.0,900.0
713,17,3.0,14,15,3.0,900.0,0.0,0.0,0.0,900.0
713,17,11.0,15,13,,,,,,
713,17,11.0,15,19,3.0,0.0,0.0,250.0,0.0,250.0
713,17,11.0,15,19,5.0,0.0,0.0,150.0,0.0,150.0
713,17,11.0,15,19,2.0,0.0,0.0,100.0,0.0,100.0
713,17,11.0,15,19,4.0,0.0,100.0,200.0,0.0,300.0
713,17,11.0,15,19,1.0,0.0,0.0,150.0,0.0,150.0
713,17,11.0,15,24,3.0,30.0,0.0,40.0,0.0,70.0
713,17,11.0,15,24,2.0,40.0,0.0,50.0,0.0,90.0
713,17,11.0,15,24,1.0,20.0,0.0,0.0,0.0,20.0
713,17,11.0,15,24,4.0,50.0,50.0,30.0,0.0,130.0
713,17,19.0,6,13,,,,,,
713,17,19.0,6,14,5.0,20.0,0.0,0.0,0.0,20.0
713,17,19.0,6,14,1.0,20.0,0.0,0.0,0.0,20.0
713,17,19.0,6,14,3.0,10.0,0.0,0.0,0.0,10.0
713,17,19.0,6,15,,,,,,
713,19,35.0,9,13,,,,,,
713,19,35.0,9,14,4.0,0.0,0.0,50.0,130.0,180.0
713,19,35.0,9,15,,,,,,
715,1,1.0,18,13,,,,,,
715,1,1.0,18,14,,,,,,
715,1,1.0,18,15,,,,,,
715,1,3.0,35,13,,,,,,
715,1,3.0,35,14,,,,,,
715,1,3.0,35,15,,,,,,
715,1,5.0,16,13,,,,,,
715,1,5.0,16,14,,,,,,
715,1,5.0,16,15,,,,,,
715,1,7.0,29,13,,,,,,
715,1,7.0,29,14,,,,,,
715,1,7.0,29,15,,,,,,
715,1,9.0,13,13,,,,,,
715,1,9.0,13,14,,,,,,
715,1,9.0,13,15,,,,,,
715,1,11.0,14,13,,,,,,
715,1,11.0,14,14,1.0,0.0,184.0,0.0,0.0,184.0
715,1,11.0,14,14,4.0,0.0,120.0,0.0,0.0,120.0
715,1,11.0,14,14,3.0,0.0,140.0,0.0,0.0,140.0
715,1,11.0,14,14,5.0,0.0,96.0,0.0,0.0,96.0
715,1,11.0,14,14,2.0,0.0,180.0,0.0,0.0,180.0
715,1,11.0,14,15,,,,,,
715,1,13.0,23,14,,,,,,
715,1,13.0,23,19,,,,,,
715,1,13.0,23,25,,,,,,
715,1,15.0,19,13,,,,,,
715,1,15.0,19,14,,,,,,
715,1,15.0,19,15,,,,,,
715,1,17.0,14,13,,,,,,
715,1,17.0,14,14,,,,,,
715,1,17.0,14,15,,,,,,
715,1,19.0,23,13,,,,,,
715,1,19.0,23,19,,,,,,
715,1,19.0,23,20,,,,,,
715,1,23.0,19,13,,,,,,
715,1,23.0,19,14,,,,,,
715,1,23.0,19,15,,,,,,
715,1,29.0,8,13,,,,,,
715,1,29.0,8,14,,,,,,
715,1,29.0,8,15,,,,,,
715,3,1.0,21,13,5.0,0.0,100.0,0.0,0.0,100.0
715,3,1.0,21,13,1.0,0.0,30.0,0.0,0.0,30.0
715,3,1.0,21,13,3.0,0.0,10.0,0.0,0.0,10.0
715,3,1.0,21,13,4.0,0.0,10.0,0.0,0.0,10.0
715,3,1.0,21,13,2.0,0.0,30.0,0.0,0.0,30.0
715,3,1.0,21,14,4.0,0.0,25.0,0.0,0.0,25.0
715,3,1.0,21,14,5.0,0.0,50.0,0.0,0.0,50.0
715,3,1.0,21,14,3.0,0.0,10.0,0.0,0.0,10.0
715,3,1.0,21,14,1.0,0.0,50.0,0.0,0.0,50.0
715,3,1.0,21,14,2.0,0.0,30.0,0.0,0.0,30.0
715,3,1.0,21,15,3.0,25.0,0.0,0.0,0.0,25.0
715,3,1.0,21,15,5.0,200.0,0.0,0.0,0.0,200.0
715,3,1.0,21,15,4.0,100.0,0.0,0.0,0.0,100.0
715,3,1.0,21,15,1.0,120.0,0.0,0.0,0.0,120.0
715,3,1.0,21,15,2.0,240.0,0.0,0.0,0.0,240.0
715,3,3.0,20,13,,,,,,
715,3,3.0,20,14,,,,,,
715,3,3.0,20,15,,,,,,
715,3,13.0,11,13,,,,,,
715,3,13.0,11,14,2.0,0.0,0.0,0.0,60.0,60.0
715,3,13.0,11,14,3.0,0.0,0.0,0.0,50.0,50.0
715,3,13.0,11,14,5.0,0.0,0.0,0.0,100.0,100.0
715,3,13.0,11,15,1.0,350.0,0.0,0.0,0.0,350.0
715,3,13.0,11,15,2.0,400.0,50.0,0.0,50.0,500.0
715,3,13.0,11,15,4.0,100.0,0.0,0.0,0.0,100.0
715,3,13.0,11,15,3.0,100.0,0.0,0.0,0.0,100.0
715,3,13.0,11,15,5.0,500.0,14.0,0.0,10.0,524.0
715,3,21.0,9,13,,,,,,
715,3,21.0,9,14,,,,,,
715,3,21.0,9,19,,,,,,
715,5,1.0,14,13,,,,,,
715,5,1.0,14,14,2.0,100.0,0.0,0.0,0.0,100.0
715,5,1.0,14,14,4.0,90.0,0.0,0.0,0.0,90.0
715,5,1.0,14,14,1.0,120.0,0.0,0.0,0.0,120.0
715,5,1.0,14,15,,,,,,
715,5,13.0,17,13,1.0,150.0,0.0,0.0,0.0,150.0
715,5,13.0,17,13,2.0,138.0,0.0,0.0,0.0,138.0
715,5,13.0,17,13,4.0,210.0,0.0,0.0,0.0,210.0
715,5,13.0,17,15,4.0,120.0,80.0,150.0,0.0,350.0
715,5,13.0,17,15,3.0,0.0,60.0,0.0,0.0,60.0
715,5,13.0,17,15,2.0,100.0,100.0,20.0,0.0,220.0
715,5,13.0,17,15,1.0,100.0,50.0,50.0,0.0,200.0
715,5,13.0,17,19,2.0,150.0,0.0,0.0,0.0,150.0
715,5,13.0,17,19,1.0,300.0,0.0,0.0,0.0,300.0
715,5,13.0,17,19,4.0,210.0,0.0,0.0,0.0,210.0
715,5,17.0,20,13,4.0,0.0,0.0,10.0,5.0,15.0
715,5,17.0,20,13,1.0,0.0,0.0,10.0,5.0,15.0
715,5,17.0,20,13,2.0,0.0,0.0,30.0,20.0,50.0
715,5,17.0,20,14,,,,,,
715,5,17.0,20,15,3.0,90.0,0.0,0.0,0.0,90.0
715,5,17.0,20,15,1.0,220.0,0.0,0.0,10.0,230.0
715,5,17.0,20,15,5.0,0.0,0.0,0.0,5.0,5.0
715,5,17.0,20,15,2.0,150.0,0.0,0.0,0.0,150.0
715,5,17.0,20,15,4.0,225.0,0.0,0.0,10.0,235.0
715,5,25.0,13,13,3.0,50.0,0.0,300.0,0.0,350.0
715,5,25.0,13,13,2.0,50.0,0.0,450.0,0.0,500.0
715,5,25.0,13,13,1.0,50.0,0.0,300.0,0.0,350.0
715,5,25.0,13,13,4.0,0.0,0.0,450.0,0.0,450.0
715,5,25.0,13,14,2.0,50.0,100.0,1850.0,0.0,2000.0
715,5,25.0,13,14,1.0,50.0,25.0,700.0,0.0,775.0
715,5,25.0,13,14,5.0,0.0,100.0,550.0,0.0,650.0
715,5,25.0,13,19,2.0,0.0,0.0,155.0,0.0,155.0
715,5,25.0,13,19,4.0,0.0,0.0,30.0,0.0,30.0
715,5,25.0,13,19,3.0,0.0,0.0,90.0,0.0,90.0
715,5,25.0,13,19,1.0,0.0,0.0,65.0,0.0,65.0
715,7,1.0,15,13,4.0,0.0,0.0,0.0,200.0,200.0
715,7,1.0,15,14,,,,,,
715,7,1.0,15,15,1.0,200.0,0.0,0.0,0.0,200.0
715,7,1.0,15,15,4.0,350.0,0.0,0.0,300.0,650.0
715,7,9.0,11,13,4.0,600.0,0.0,0.0,0.0,600.0
715,7,9.0,11,13,2.0,480.0,0.0,0.0,0.0,480.0
715,7,9.0,11,13,3.0,150.0,0.0,0.0,0.0,150.0
715,7,9.0,11,13,1.0,300.0,0.0,0.0,0.0,300.0
715,7,9.0,11,14,1.0,140.0,0.0,0.0,0.0,140.0
715,7,9.0,11,14,3.0,70.0,0.0,0.0,0.0,70.0
715,7,9.0,11,14,4.0,200.0,0.0,0.0,0.0,200.0
715,7,9.0,11,14,2.0,195.0,0.0,0.0,0.0,195.0
715,7,9.0,11,20,1.0,160.0,0.0,0.0,0.0,160.0
715,7,9.0,11,20,2.0,200.0,0.0,0.0,0.0,200.0
715,7,9.0,11,20,3.0,80.0,0.0,0.0,0.0,80.0
715,7,9.0,11,20,4.0,210.0,0.0,0.0,0.0,210.0
715,7,15.0,22,13,2.0,250.0,0.0,0.0,0.0,250.0
715,7,15.0,22,13,1.0,200.0,0.0,0.0,0.0,200.0
715,7,15.0,22,13,4.0,400.0,0.0,0.0,0.0,400.0
715,7,15.0,22,13,3.0,50.0,0.0,0.0,0.0,50.0
715,7,15.0,22,14,3.0,150.0,0.0,0.0,0.0,150.0
715,7,15.0,22,14,4.0,1000.0,0.0,0.0,0.0,1000.0
715,7,15.0,22,14,1.0,500.0,0.0,0.0,0.0,500.0
715,7,15.0,22,15,2.0,150.0,0.0,0.0,0.0,150.0
715,7,15.0,22,15,4.0,550.0,0.0,0.0,0.0,550.0
715,7,15.0,22,15,1.0,300.0,0.0,0.0,0.0,300.0
715,7,23.0,13,13,4.0,650.0,0.0,0.0,0.0,650.0
715,7,23.0,13,13,2.0,250.0,0.0,0.0,0.0,250.0
715,7,23.0,13,13,1.0,300.0,0.0,0.0,0.0,300.0
715,7,23.0,13,14,1.0,200.0,0.0,0.0,100.0,300.0
715,7,23.0,13,14,2.0,100.0,0.0,0.0,0.0,100.0
715,7,23.0,13,14,4.0,400.0,0.0,0.0,200.0,600.0
715,7,23.0,13,15,1.0,250.0,0.0,0.0,30.0,280.0
715,7,23.0,13,15,2.0,300.0,0.0,0.0,0.0,300.0
715,7,23.0,13,15,4.0,500.0,0.0,0.0,50.0,550.0
715,7,27.0,16,13,,,,,,
715,7,27.0,16,14,,,,,,
715,7,27.0,16,15,,,,,,
715,7,31.0,18,13,4.0,250.0,0.0,0.0,1000.0,1250.0
715,7,31.0,18,14,4.0,0.0,50.0,0.0,50.0,100.0
715,7,31.0,18,15,4.0,100.0,0.0,0.0,300.0,400.0
715,9,1.0,31,13,,,,,,
715,9,1.0,31,14,1.0,0.0,0.0,0.0,50.0,50.0
715,9,1.0,31,14,4.0,0.0,0.0,0.0,500.0,500.0
715,9,1.0,31,14,3.0,0.0,0.0,0.0,50.0,50.0
715,9,1.0,31,14,5.0,0.0,0.0,0.0,500.0,500.0
715,9,1.0,31,14,2.0,0.0,0.0,0.0,500.0,500.0
715,9,1.0,31,15,3.0,25.0,0.0,0.0,550.0,575.0
715,9,1.0,31,15,1.0,40.0,0.0,0.0,120.0,160.0
715,9,1.0,31,15,2.0,50.0,0.0,0.0,2425.0,2475.0
715,9,1.0,31,15,4.0,50.0,0.0,0.0,500.0,550.0
715,9,1.0,31,15,5.0,0.0,0.0,0.0,900.0,900.0
715,9,11.0,7,13,2.0,300.0,0.0,0.0,2400.0,2700.0
715,9,11.0,7,13,4.0,320.0,0.0,0.0,600.0,920.0
715,9,11.0,7,13,5.0,0.0,0.0,0.0,600.0,600.0
715,9,11.0,7,13,3.0,160.0,0.0,0.0,600.0,760.0
715,9,11.0,7,13,1.0,300.0,0.0,0.0,140.0,440.0
715,9,11.0,7,14,2.0,100.0,0.0,0.0,100.0,200.0
715,9,11.0,7,14,3.0,50.0,0.0,0.0,50.0,100.0
715,9,11.0,7,14,1.0,70.0,0.0,0.0,50.0,120.0
715,9,11.0,7,15,,,,,,
715,9,21.0,11,13,5.0,0.0,0.0,0.0,300.0,300.0
715,9,21.0,11,13,2.0,50.0,0.0,0.0,200.0,250.0
715,9,21.0,11,13,4.0,30.0,100.0,0.0,300.0,430.0
715,9,21.0,11,13,1.0,30.0,100.0,0.0,200.0,330.0
715,9,21.0,11,14,3.0,150.0,120.0,0.0,10.0,280.0
715,9,21.0,11,14,4.0,200.0,150.0,0.0,30.0,380.0
715,9,21.0,11,14,5.0,0.0,0.0,0.0,10.0,10.0
715,9,21.0,11,14,1.0,200.0,50.0,0.0,20.0,270.0
715,9,21.0,11,14,2.0,250.0,200.0,0.0,100.0,550.0
715,9,21.0,11,15,3.0,220.0,150.0,0.0,0.0,370.0
715,9,21.0,11,15,1.0,450.0,120.0,0.0,0.0,570.0
715,9,21.0,11,15,4.0,400.0,300.0,0.0,0.0,700.0
715,9,21.0,11,15,2.0,450.0,300.0,0.0,0.0,750.0
715,9,23.0,9,13,,,,,,
715,9,23.0,9,14,,,,,,
715,9,23.0,9,15,,,,,,
715,11,3.0,7,13,3.0,117.0,0.0,0.0,0.0,117.0
715,11,3.0,7,13,4.0,108.0,0.0,0.0,0.0,108.0
715,11,3.0,7,13,2.0,36.0,0.0,0.0,0.0,36.0
715,11,3.0,7,13,1.0,90.0,0.0,0.0,0.0,90.0
715,11,3.0,7,14,4.0,336.0,0.0,0.0,0.0,336.0
715,11,3.0,7,14,1.0,525.0,0.0,0.0,0.0,525.0
715,11,3.0,7,14,3.0,315.0,0.0,0.0,0.0,315.0
715,11,3.0,7,14,2.0,510.0,0.0,0.0,0.0,510.0
715,11,3.0,7,19,3.0,675.0,0.0,0.0,0.0,675.0
715,11,3.0,7,19,4.0,720.0,0.0,0.0,0.0,720.0
715,11,3.0,7,19,2.0,1125.0,0.0,0.0,0.0,1125.0
715,11,3.0,7,19,1.0,1125.0,0.0,0.0,0.0,1125.0
715,11,13.0,8,13,4.0,0.0,300.0,0.0,0.0,300.0
715,11,13.0,8,14,4.0,0.0,500.0,0.0,0.0,500.0
715,11,13.0,8,15,4.0,0.0,0.0,25.0,0.0,25.0
715,11,21.0,14,13,,,,,,
715,11,21.0,14,14,1.0,500.0,0.0,0.0,0.0,500.0
715,11,21.0,14,14,3.0,300.0,0.0,0.0,0.0,300.0
715,11,21.0,14,14,2.0,560.0,0.0,0.0,0.0,560.0
715,11,21.0,14,14,4.0,320.0,0.0,0.0,0.0,320.0
715,11,21.0,14,20,,,,,,
715,13,1.0,38,13,,,,,,
715,13,1.0,38,14,,,,,,
715,13,1.0,38,15,,,,,,
715,13,3.0,13,13,,,,,,
715,13,3.0,13,14,,,,,,
715,13,3.0,13,15,4.0,0.0,1.0,0.0,0.0,1.0
715,13,5.0,29,13,2.0,0.0,100.0,0.0,0.0,100.0
715,13,5.0,29,13,1.0,20.0,100.0,0.0,0.0,120.0
715,13,5.0,29,13,3.0,20.0,0.0,0.0,0.0,20.0
715,13,5.0,29,13,4.0,80.0,600.0,0.0,0.0,680.0
715,13,5.0,29,14,5.0,40.0,150.0,0.0,80.0,270.0
715,13,5.0,29,14,4.0,100.0,750.0,0.0,0.0,850.0
715,13,5.0,29,14,3.0,50.0,150.0,0.0,0.0,200.0
715,13,5.0,29,14,2.0,0.0,200.0,0.0,0.0,200.0
715,13,5.0,29,14,1.0,50.0,250.0,0.0,0.0,300.0
715,13,5.0,29,15,1.0,80.0,1400.0,0.0,0.0,1480.0
715,13,5.0,29,15,2.0,40.0,500.0,0.0,0.0,540.0
715,13,5.0,29,15,4.0,200.0,1000.0,0.0,2.0,1202.0
715,13,5.0,29,15,5.0,80.0,850.0,0.0,0.0,930.0
715,13,5.0,29,15,3.0,50.0,750.0,0.0,0.0,800.0
715,13,9.0,20,13,2.0,70.0,0.0,0.0,0.0,70.0
715,13,9.0,20,13,4.0,75.0,0.0,0.0,0.0,75.0
715,13,9.0,20,13,1.0,85.0,0.0,0.0,0.0,85.0
715,13,9.0,20,15,,,,,,
715,13,9.0,20,20,3.0,25.0,0.0,0.0,0.0,25.0
715,13,9.0,20,20,1.0,80.0,0.0,0.0,0.0,80.0
715,13,9.0,20,20,4.0,70.0,0.0,0.0,0.0,70.0
715,13,9.0,20,20,2.0,40.0,0.0,0.0,0.0,40.0
715,13,11.0,16,13,5.0,0.0,150.0,130.0,0.0,280.0
715,13,11.0,16,13,3.0,0.0,100.0,100.0,0.0,200.0
715,13,11.0,16,13,4.0,0.0,270.0,250.0,2.0,522.0
715,13,11.0,16,14,,,,,,
715,13,11.0,16,19,5.0,0.0,150.0,0.0,0.0,150.0
715,13,11.0,16,19,3.0,0.0,50.0,0.0,0.0,50.0
715,13,11.0,16,19,4.0,0.0,150.0,0.0,0.0,150.0
715,13,17.0,25,13,,,,,,
715,13,17.0,25,14,,,,,,
715,13,17.0,25,15,,,,,,
715,15,1.0,20,13,4.0,420.0,0.0,0.0,0.0,420.0
715,15,1.0,20,13,5.0,300.0,0.0,0.0,0.0,300.0
715,15,1.0,20,15,,,,,,
715,15,1.0,20,19,,,,,,
715,15,2.0,23,14,,,,,,
715,15,2.0,23,15,,,,,,
715,15,2.0,23,19,,,,,,
715,15,5.0,19,13,4.0,62.0,0.0,0.0,0.0,62.0
715,15,5.0,19,15,4.0,320.0,0.0,750.0,0.0,1070.0
715,15,5.0,19,19,3.0,0.0,0.0,900.0,0.0,900.0
715,15,5.0,19,19,1.0,0.0,0.0,2200.0,0.0,2200.0
715,15,5.0,19,19,2.0,0.0,0.0,2100.0,0.0,2100.0
715,15,5.0,19,19,4.0,0.0,0.0,0.0,14.0,14.0
715,15,11.0,17,13,4.0,100.0,100.0,500.0,0.0,700.0
715,15,11.0,17,13,3.0,100.0,50.0,0.0,0.0,150.0
715,15,11.0,17,13,1.0,200.0,150.0,0.0,0.0,350.0
715,15,11.0,17,14,,,,,,
715,15,11.0,17,15,1.0,150.0,40.0,0.0,0.0,190.0
715,15,11.0,17,15,3.0,50.0,10.0,0.0,0.0,60.0
715,15,11.0,17,15,4.0,200.0,0.0,0.0,0.0,200.0
715,15,21.0,36,15,1.0,0.0,150.0,0.0,0.0,150.0
715,15,21.0,36,15,2.0,0.0,300.0,0.0,0.0,300.0
715,15,21.0,36,20,4.0,200.0,0.0,0.0,0.0,200.0
715,15,21.0,36,24,4.0,180.0,0.0,50.0,0.0,230.0
715,15,21.0,36,24,1.0,0.0,480.0,0.0,0.0,480.0
717,1,1.0,13,13,,,,,,
717,1,1.0,13,15,,,,,,
717,1,1.0,13,20,,,,,,
717,1,3.0,20,13,,,,,,
717,1,3.0,20,14,,,,,,
717,1,3.0,20,15,,,,,,
717,1,5.0,18,14,,,,,,
717,1,5.0,18,15,,,,,,
717,1,5.0,18,20,,,,,,
717,1,7.0,19,13,,,,,,
717,1,7.0,19,14,,,,,,
717,1,7.0,19,19,,,,,,
717,1,11.0,19,13,,,,,,
717,1,11.0,19,14,,,,,,
717,1,11.0,19,15,,,,,,
717,1,13.0,7,13,,,,,,
717,1,13.0,7,15,,,,,,
717,1,13.0,7,19,,,,,,
717,1,15.0,16,13,,,,,,
717,1,15.0,16,14,,,,,,
717,1,15.0,16,20,,,,,,
717,1,17.0,8,13,,,,,,
717,1,17.0,8,15,,,,,,
717,1,17.0,8,19,,,,,,
717,1,19.0,13,13,,,,,,
717,1,19.0,13,19,,,,,,
717,1,19.0,13,21,,,,,,
717,1,21.0,12,13,,,,,,
717,1,21.0,12,14,,,,,,
717,1,21.0,12,15,,,,,,
717,3,1.0,23,14,,,,,,
717,3,1.0,23,15,,,,,,
717,3,1.0,23,20,,,,,,
717,3,3.0,6,14,,,,,,
717,3,3.0,6,15,,,,,,
717,3,3.0,6,20,,,,,,
717,3,7.0,1,13,,,,,,
717,3,7.0,1,14,,,,,,
717,3,7.0,1,15,,,,,,
717,3,13.0,5,14,1.0,0.0,0.0,100.0,0.0,100.0
717,3,13.0,5,14,4.0,0.0,0.0,350.0,0.0,350.0
717,3,13.0,5,15,,,,,,
717,3,13.0,5,20,,,,,,
717,3,15.0,31,13,,,,,,
717,3,15.0,31,14,4.0,0.0,240.0,0.0,0.0,240.0
717,3,15.0,31,14,1.0,0.0,120.0,0.0,0.0,120.0
717,3,15.0,31,14,5.0,0.0,600.0,0.0,0.0,600.0
717,3,15.0,31,19,,,,,,
717,5,1.0,19,15,4.0,0.0,0.0,100.0,0.0,100.0
717,5,1.0,19,15,1.0,0.0,0.0,100.0,0.0,100.0
717,5,1.0,19,15,2.0,0.0,0.0,100.0,0.0,100.0
717,5,1.0,19,15,3.0,0.0,0.0,150.0,0.0,150.0
717,5,1.0,19,19,,,,,,
717,5,1.0,19,20,,,,,,
717,5,3.0,11,13,4.0,0.0,0.0,800.0,0.0,800.0
717,5,3.0,11,19,,,,,,
717,5,3.0,11,20,,,,,,
717,5,5.0,6,13,1.0,60.0,0.0,0.0,0.0,60.0
717,5,5.0,6,13,5.0,0.0,100.0,0.0,0.0,100.0
717,5,5.0,6,13,4.0,150.0,300.0,0.0,0.0,450.0
717,5,5.0,6,13,3.0,70.0,0.0,0.0,0.0,70.0
717,5,5.0,6,14,,,,,,
717,5,5.0,6,15,4.0,0.0,200.0,0.0,0.0,200.0
717,5,7.0,25,13,1.0,0.0,0.0,100.0,0.0,100.0
717,5,7.0,25,13,4.0,100.0,0.0,300.0,0.0,400.0
717,5,7.0,25,13,5.0,100.0,0.0,100.0,0.0,200.0
717,5,7.0,25,14,3.0,0.0,0.0,200.0,0.0,200.0
717,5,7.0,25,14,4.0,0.0,0.0,250.0,0.0,250.0
