tinh,huyen,xa,diaban,hoso,matv,m3c7,m3c8a,m3c8b,m3c9,m3c10a,m3c10b,m3c11a,m3c11b,m3c12a,m3c12b,m3c13a,m3c13b,m3c14,m3c15
801,21,1.0,10,15,5.0,b¶y,1.0,2.0,4.0,2.0,50.0,2.0,50.0,0.0,,,,1.0,
801,21,1.0,10,15,5.0,b¶y,2.0,6.0,4.0,3.0,3000.0,0.0,,0.0,,,,1.0,
801,21,7.0,3,13,5.0,h©n,2.0,4.0,4.0,1.0,140.0,1.0,105.0,0.0,,,,1.0,
801,21,7.0,3,13,5.0,h©n,1.0,10.0,4.0,2.0,112.0,0.0,,0.0,,,,1.0,
801,21,7.0,3,13,4.0,quèc,1.0,10.0,4.0,2.0,163.0,0.0,,0.0,,,,1.0,
801,21,7.0,3,13,1.0,tiÕn,1.0,4.0,4.0,2.0,123.0,1.0,85.0,0.0,,,,1.0,
801,21,7.0,3,14,1.0,®µnh,1.0,4.0,4.0,1.0,140.0,1.0,100.0,0.0,,,,1.0,
801,21,7.0,3,15,2.0,th¶o,1.0,4.0,4.0,1.0,40.0,,,0.0,,,,1.0,
801,21,7.0,3,15,2.0,th¶o,2.0,10.0,4.0,1.0,60.0,,,0.0,,,,1.0,
801,21,7.0,3,15,1.0,tÝm,2.0,4.0,4.0,1.0,45.0,,,0.0,,,,1.0,
801,21,7.0,3,15,1.0,tÝm,1.0,10.0,4.0,2.0,120.0,,,0.0,,,,1.0,
801,21,15.0,13,13,1.0,cho,2.0,10.0,4.0,1.0,500.0,,,0.0,,,,1.0,
801,21,15.0,13,13,1.0,cho,1.0,5.0,4.0,3.0,290.0,,,0.0,,,,1.0,
801,21,15.0,13,13,1.0,cho,3.0,2.0,4.0,2.0,100.0,,,0.0,,,,1.0,
801,21,15.0,13,14,4.0,lôa,1.0,8.0,4.0,2.0,67.0,0.0,,0.0,,,,1.0,
801,21,15.0,13,14,4.0,lôa,3.0,4.0,4.0,1.0,56.0,1.0,40.0,0.0,,,,1.0,
801,21,15.0,13,14,3.0,hiÕu,2.0,2.0,1.0,1.0,0.0,,,0.0,,,,1.0,
801,21,15.0,13,14,3.0,hiÕu,1.0,10.0,4.0,2.0,100.0,,,0.0,,,,1.0,
801,21,15.0,13,14,4.0,lôa,2.0,2.0,4.0,1.0,50.0,1.0,35.0,0.0,,,,1.0,
801,21,15.0,13,15,2.0,hai,3.0,5.0,4.0,2.0,380.0,2.0,320.0,0.0,,,,1.0,
801,21,15.0,13,15,1.0,m­êi,1.0,4.0,4.0,2.0,209.0,2.0,135.0,0.0,,,,1.0,
801,21,15.0,13,15,6.0,quang,2.0,8.0,4.0,2.0,100.0,0.0,,0.0,,,,1.0,
801,21,15.0,13,15,6.0,quang,1.0,2.0,1.0,1.0,0.0,0.0,,0.0,,,,1.0,
801,21,15.0,13,15,2.0,hai,1.0,4.0,4.0,3.0,150.0,3.0,105.0,0.0,,,,1.0,
801,21,15.0,13,15,2.0,hai,2.0,2.0,4.0,2.0,50.0,2.0,40.0,0.0,,,,1.0,
801,21,15.0,13,15,2.0,hai,4.0,8.0,4.0,1.0,138.0,0.0,,0.0,,,,1.0,
801,21,15.0,13,15,5.0,h©n,1.0,8.0,4.0,1.0,50.0,,,0.0,,,,1.0,
801,21,21.0,28,13,,,,,,,,,,,,,,,
801,21,21.0,28,14,1.0,ph­íc,1.0,5.0,4.0,0.0,,,,1.0,3200.0,1.0,2000.0,1.0,
801,21,21.0,28,15,2.0,mÕn,1.0,4.0,4.0,4.0,175.0,4.0,75.0,0.0,,,,1.0,
801,21,25.0,5,13,4.0,ph¸t,2.0,2.0,4.0,1.0,30.0,,,0.0,,,,1.0,
801,21,25.0,5,13,4.0,ph¸t,1.0,10.0,4.0,3.0,109.0,,,0.0,,,,1.0,
801,21,25.0,5,14,2.0,hai,1.0,10.0,4.0,2.0,100.0,,,0.0,,,,1.0,
801,21,25.0,5,14,1.0,nåi,2.0,10.0,4.0,5.0,280.0,0.0,,0.0,,,,1.0,
801,21,25.0,5,14,5.0,nga,2.0,10.0,4.0,2.0,50.0,,,0.0,,,,1.0,
801,21,25.0,5,14,5.0,nga,1.0,4.0,4.0,2.0,80.0,,,0.0,,,,1.0,
801,21,25.0,5,14,1.0,nåi,1.0,2.0,4.0,20.0,450.0,20.0,390.0,0.0,,,,1.0,
801,21,25.0,5,15,1.0,minh,1.0,2.0,3.0,3.0,180.0,,,0.0,,,,1.0,
801,21,25.0,5,15,1.0,minh,2.0,10.0,4.0,2.0,100.0,,,0.0,,,,1.0,
801,21,25.0,5,15,2.0,ngäc,1.0,2.0,4.0,2.0,50.0,,,0.0,,,,1.0,
801,23,11.0,3,13,1.0,quyªn,1.0,12.0,4.0,4.0,60.0,,,0.0,,,,1.0,
801,23,11.0,3,13,2.0,b¹ch,1.0,12.0,4.0,9.0,150.0,,,0.0,,,,1.0,
801,23,11.0,3,13,3.0,ng©n,1.0,12.0,4.0,3.0,50.0,0.0,,0.0,,,,1.0,
801,23,11.0,3,13,4.0,diÖu,1.0,12.0,4.0,3.0,45.0,,,0.0,,,,1.0,
801,23,11.0,3,14,3.0,thµ,2.0,2.0,4.0,1.0,32.0,0.0,,0.0,,,,1.0,
801,23,11.0,3,14,3.0,thµ,1.0,10.0,4.0,6.0,130.0,0.0,,0.0,,,,1.0,
801,23,11.0,3,14,5.0,th¹ch,1.0,10.0,4.0,2.0,50.0,,,0.0,,,,1.0,
801,23,11.0,3,14,2.0,nhiÒu,1.0,10.0,4.0,9.0,190.0,,,0.0,,,,1.0,
801,23,11.0,3,14,1.0,chiÕn,1.0,10.0,4.0,5.0,100.0,,,0.0,,,,1.0,
801,23,11.0,3,14,4.0,tuyÒn,1.0,4.0,4.0,0.0,,,,1.0,200.0,1.0,200.0,1.0,
801,23,11.0,3,15,1.0,s©m,1.0,4.0,3.0,1.0,80.0,,,0.0,,,,1.0,
801,23,11.0,3,15,1.0,s©m,2.0,13.0,4.0,1.0,400.0,,,0.0,,,,1.0,
801,23,21.0,16,13,3.0,linh,1.0,4.0,4.0,3.0,150.0,,,0.0,,,,1.0,
801,23,21.0,16,13,5.0,duy,1.0,4.0,4.0,4.0,250.0,1.0,50.0,0.0,,,,1.0,
801,23,21.0,16,13,3.0,linh,2.0,5.0,4.0,2.0,100.0,,,0.0,,,,1.0,
801,23,21.0,16,13,2.0,lan,1.0,4.0,4.0,10.0,1000.0,,,0.0,,,,1.0,
801,23,21.0,16,13,1.0,b¾n,1.0,4.0,4.0,5.0,200.0,4.0,150.0,0.0,,,,1.0,
801,23,21.0,16,14,2.0,oanh,1.0,4.0,4.0,4.0,1400.0,0.0,,0.0,,,,1.0,
801,23,21.0,16,14,2.0,oanh,2.0,5.0,4.0,3.0,9000.0,0.0,,0.0,,,,1.0,
801,23,21.0,16,15,2.0,huyÖn,1.0,5.0,4.0,0.0,,,,1.0,20000.0,1.0,4000.0,2.0,4.0
801,25,1.0,25,13,1.0,l¹ng,1.0,10.0,4.0,6.0,180.0,,,0.0,,,,1.0,
801,25,1.0,25,15,2.0,kiÒu,1.0,10.0,4.0,4.0,200.0,,,0.0,,,,1.0,
801,25,1.0,25,15,1.0,s¸ng,1.0,5.0,3.0,1.0,2000.0,,,0.0,,,,1.0,
801,25,1.0,25,20,2.0,ba,1.0,5.0,4.0,2.0,300.0,0.0,,0.0,,,,1.0,
801,25,1.0,25,20,2.0,ba,2.0,12.0,4.0,3.0,200.0,0.0,,0.0,,,,1.0,
801,25,7.0,15,13,,,,,,,,,,,,,,,
801,25,7.0,15,14,2.0,chèn,1.0,4.0,4.0,2.0,150.0,,,0.0,,,,1.0,
801,25,7.0,15,19,1.0,trÇm,2.0,10.0,4.0,4.0,800.0,0.0,,0.0,,,,1.0,
801,25,7.0,15,19,1.0,trÇm,1.0,4.0,4.0,5.0,70.0,5.0,70.0,1.0,1600.0,0.0,,1.0,
801,25,13.0,14,13,,,,,,,,,,,,,,,
801,25,13.0,14,14,3.0,phó,1.0,5.0,4.0,3.0,1500.0,0.0,,0.0,,,,1.0,
801,25,13.0,14,14,4.0,chÝnh,2.0,5.0,4.0,2.0,8000.0,0.0,,2.0,10000.0,2.0,300.0,2.0,3.0
801,25,13.0,14,14,4.0,chÝnh,1.0,4.0,4.0,4.0,200.0,4.0,100.0,0.0,,,,1.0,
801,25,13.0,14,14,2.0,v©n,1.0,2.0,2.0,2.0,90.0,,,0.0,,,,1.0,
801,25,13.0,14,15,,,,,,,,,,,,,,,
801,25,19.0,3,13,7.0,ng©n,1.0,10.0,4.0,2.0,48.0,0.0,,0.0,,,,1.0,
801,25,19.0,3,15,4.0,phong,1.0,10.0,4.0,4.0,200.0,0.0,,0.0,,,,1.0,
801,25,19.0,3,19,,,,,,,,,,,,,,,
801,25,25.0,4,13,1.0,loa,1.0,2.0,4.0,20.0,0.0,20.0,0.0,0.0,,,,1.0,
801,25,25.0,4,13,6.0,trang,1.0,4.0,4.0,10.0,0.0,10.0,0.0,0.0,,,,1.0,
801,25,25.0,4,13,2.0,nh¨n,1.0,2.0,4.0,20.0,0.0,20.0,0.0,0.0,,,,1.0,
801,25,25.0,4,13,5.0,giang,1.0,2.0,4.0,10.0,0.0,10.0,0.0,0.0,,,,1.0,
801,25,25.0,4,13,3.0,c­êng,1.0,4.0,4.0,4.0,0.0,4.0,0.0,1.0,7000.0,1.0,7000.0,1.0,
801,25,25.0,4,13,4.0,h­¬ng,1.0,4.0,4.0,20.0,0.0,20.0,0.0,0.0,,,,1.0,
801,25,25.0,4,15,5.0,anh,1.0,2.0,4.0,10.0,300.0,10.0,180.0,0.0,,,,1.0,
801,25,25.0,4,15,5.0,anh,2.0,5.0,4.0,0.0,,,,1.0,4500.0,1.0,2000.0,1.0,
801,25,25.0,4,19,5.0,ph­¬ng,1.0,10.0,4.0,4.0,800.0,,,0.0,,,,1.0,
801,25,31.0,4,14,6.0,thi,1.0,10.0,4.0,6.0,200.0,0.0,,0.0,,,,1.0,
801,25,31.0,4,14,4.0,th¾m,1.0,2.0,4.0,2.0,40.0,,,0.0,,,,1.0,
801,25,31.0,4,14,2.0,®Çm,1.0,4.0,4.0,3.0,120.0,,,0.0,,,,1.0,
801,25,31.0,4,14,1.0,then,1.0,2.0,4.0,2.0,30.0,,,0.0,,,,1.0,
801,25,31.0,4,14,5.0,tr©n,1.0,10.0,4.0,4.0,120.0,0.0,,0.0,,,,1.0,
801,25,31.0,4,14,4.0,th¾m,2.0,10.0,4.0,3.0,90.0,,,0.0,,,,1.0,
801,25,31.0,4,15,,,,,,,,,,,,,,,
801,25,31.0,4,19,1.0,oanh,1.0,10.0,4.0,2.0,80.0,,,0.0,,,,1.0,
801,25,31.0,4,19,1.0,oanh,4.0,5.0,4.0,6.0,3000.0,,,0.0,,,,1.0,
801,25,31.0,4,19,1.0,oanh,3.0,4.0,4.0,2.0,202.0,,,0.0,,,,1.0,
801,25,31.0,4,19,1.0,oanh,2.0,2.0,4.0,10.0,150.0,,,0.0,,,,1.0,
801,27,3.0,16,13,3.0,th¶o,1.0,5.0,3.0,4.0,400.0,,,0.0,,,,1.0,
801,27,3.0,16,13,6.0,phóc,1.0,3.0,4.0,5.0,200.0,,,0.0,,,,1.0,
801,27,3.0,16,13,5.0,diÔm,1.0,4.0,4.0,5.0,300.0,,,0.0,,,,1.0,
801,27,3.0,16,13,1.0,triÓn,1.0,10.0,4.0,2.0,100.0,,,0.0,,,,1.0,
801,27,3.0,16,14,2.0,ót,1.0,10.0,4.0,3.0,200.0,,,0.0,,,,1.0,
801,27,3.0,16,14,3.0,t©m,1.0,10.0,4.0,4.0,400.0,,,0.0,,,,1.0,
801,27,3.0,16,15,4.0,giang,1.0,3.0,4.0,6.0,100.0,6.0,60.0,0.0,,,,1.0,
801,27,3.0,16,15,3.0,th¶o,1.0,3.0,4.0,5.0,160.0,,,0.0,,,,1.0,
801,27,9.0,4,13,4.0,thÞnh,1.0,4.0,1.0,1.0,90.0,0.0,,0.0,,,,1.0,
801,27,9.0,4,13,3.0,tó,1.0,4.0,1.0,1.0,90.0,,,0.0,,,,1.0,
801,27,9.0,4,13,2.0,lan,1.0,4.0,1.0,1.0,90.0,,,0.0,,,,1.0,
801,27,9.0,4,14,1.0,cóc,1.0,5.0,4.0,0.0,,,,1.0,200.0,1.0,150.0,1.0,
801,27,9.0,4,15,1.0,mµ,1.0,4.0,4.0,3.0,400.0,1.0,100.0,0.0,,,,1.0,
801,27,9.0,4,15,5.0,trung,1.0,4.0,4.0,3.0,450.0,1.0,200.0,0.0,,,,2.0,7.0
801,27,9.0,4,15,6.0,quèc,1.0,4.0,4.0,3.0,450.0,1.0,200.0,0.0,,,,2.0,7.0
801,27,17.0,16,13,2.0,thuû,1.0,4.0,4.0,0.0,,,,1.0,1100.0,,,1.0,
801,27,17.0,16,13,1.0,thµnh,1.0,10.0,4.0,4.0,100.0,,,0.0,,,,1.0,
801,27,17.0,16,15,2.0,phông,1.0,10.0,4.0,4.0,100.0,0.0,,0.0,,,,1.0,
801,27,17.0,16,15,3.0,tiªn,1.0,10.0,4.0,4.0,80.0,0.0,,0.0,,,,1.0,
801,27,17.0,16,15,1.0,®iÖp,1.0,10.0,4.0,5.0,200.0,0.0,,0.0,,,,1.0,
801,27,17.0,16,19,1.0,b«ng,1.0,4.0,4.0,2.0,20.0,2.0,20.0,0.0,,,,1.0,
801,27,17.0,16,19,3.0,h­¬ng,2.0,10.0,4.0,2.0,200.0,0.0,,0.0,,,,1.0,
801,27,17.0,16,19,2.0,lªn,1.0,10.0,4.0,1.0,30.0,0.0,,0.0,,,,1.0,
801,27,17.0,16,19,1.0,b«ng,2.0,10.0,4.0,5.0,400.0,0.0,,0.0,,,,1.0,
801,27,17.0,16,19,4.0,anh,1.0,4.0,4.0,1.0,20.0,1.0,20.0,0.0,,,,1.0,
801,27,17.0,16,19,5.0,nguyªn,1.0,4.0,4.0,2.0,30.0,2.0,30.0,0.0,,,,1.0,
801,27,17.0,16,19,3.0,h­¬ng,1.0,4.0,4.0,3.0,50.0,3.0,50.0,0.0,,,,1.0,
801,27,23.0,4,13,1.0,hßa,1.0,10.0,4.0,3.0,100.0,0.0,,0.0,,,,1.0,
801,27,23.0,4,13,2.0,nhá,1.0,10.0,4.0,5.0,300.0,0.0,,0.0,,,,1.0,
801,27,23.0,4,13,3.0,th­,1.0,10.0,4.0,2.0,1000.0,0.0,,0.0,,,,1.0,
801,27,23.0,4,14,5.0,nghÜa,1.0,10.0,4.0,3.0,50.0,0.0,,0.0,,,,1.0,
801,27,23.0,4,14,4.0,v­îng,1.0,4.0,2.0,0.0,,,,1.0,1000.0,,,1.0,
801,27,23.0,4,14,2.0,vi,1.0,10.0,4.0,12.0,5400.0,,,0.0,,,,1.0,
801,27,23.0,4,15,3.0,t©m,1.0,4.0,4.0,12.0,36.0,,,0.0,,,,1.0,
801,27,29.0,18,13,3.0,v¹n,1.0,2.0,4.0,6.0,500.0,6.0,120.0,0.0,,,,1.0,
801,27,29.0,18,13,1.0,tµi,1.0,10.0,4.0,5.0,200.0,,,0.0,,,,1.0,
801,27,29.0,18,13,2.0,n¨m,1.0,2.0,4.0,10.0,600.0,10.0,200.0,0.0,,,,1.0,
801,27,29.0,18,14,1.0,tuéi,1.0,10.0,4.0,6.0,600.0,,,0.0,,,,1.0,
801,27,29.0,18,14,2.0,c«ng,1.0,5.0,4.0,5.0,1500.0,,,0.0,,,,1.0,
801,27,29.0,18,19,4.0,hµ,1.0,2.0,4.0,4.0,250.0,,,0.0,,,,1.0,
801,27,29.0,18,19,5.0,lu©n,1.0,2.0,4.0,6.0,200.0,4.0,150.0,0.0,,,,1.0,
801,27,29.0,18,19,1.0,chî,1.0,10.0,4.0,5.0,200.0,,,0.0,,,,1.0,
801,27,29.0,18,19,2.0,®õng,1.0,5.0,4.0,4.0,1000.0,,,0.0,,,,1.0,
803,1,3.0,11,13,1.0,Th¸i,1.0,3.0,4.0,24.0,960.0,24.0,960.0,0.0,,,,1.0,
803,1,3.0,11,14,,,,,,,,,,,,,,,
803,1,3.0,11,15,1.0,TÊn,1.0,6.0,4.0,2.0,4000.0,,,0.0,,,,1.0,
803,1,3.0,11,15,4.0,Huy,1.0,10.0,4.0,4.0,400.0,0.0,,0.0,,,,1.0,
803,1,9.0,3,13,3.0,tÊn tµi,1.0,3.0,4.0,2.0,50.0,0.0,,0.0,,,,1.0,
803,1,9.0,3,13,1.0,®Þnh,1.0,10.0,4.0,2.0,80.0,,,0.0,,,,1.0,
803,1,9.0,3,13,3.0,tÊn tµi,2.0,5.0,4.0,0.0,,,,2.0,119.0,0.0,,1.0,
803,1,9.0,3,13,2.0,v©n,1.0,10.0,4.0,10.0,400.0,,,0.0,,,,1.0,
803,1,9.0,3,13,2.0,v©n,2.0,3.0,4.0,1.0,100.0,,,0.0,,,,1.0,
803,1,9.0,3,14,2.0,hµ,1.0,10.0,4.0,10.0,250.0,,,0.0,,,,1.0,
803,1,9.0,3,14,4.0,nguyªn,1.0,10.0,4.0,2.0,50.0,0.0,,0.0,,,,1.0,
803,1,9.0,3,14,3.0,ngäc,1.0,10.0,4.0,3.0,120.0,,,0.0,,,,1.0,
803,1,9.0,3,14,1.0,hång nga,1.0,10.0,4.0,6.0,150.0,0.0,,0.0,,,,1.0,
803,1,9.0,3,15,1.0,mai,3.0,11.0,4.0,8.0,600.0,0.0,,0.0,,,,1.0,
803,1,9.0,3,15,1.0,mai,4.0,3.0,4.0,10.0,200.0,10.0,200.0,0.0,,,,2.0,7.0
803,1,9.0,3,15,1.0,mai,2.0,10.0,4.0,12.0,360.0,0.0,,0.0,,,,1.0,
803,1,9.0,3,15,1.0,mai,1.0,2.0,4.0,7.0,178.0,7.0,122.0,0.0,,,,2.0,7.0
803,1,17.0,11,13,2.0,®øc,1.0,10.0,4.0,3.0,200.0,0.0,,0.0,,,,1.0,
803,1,17.0,11,13,1.0,minh,1.0,10.0,4.0,3.0,300.0,0.0,,0.0,,,,1.0,
803,1,17.0,11,13,2.0,®øc,2.0,2.0,4.0,12.0,100.0,0.0,,0.0,,,,3.0,7.0
803,1,17.0,11,14,5.0,tróc,1.0,3.0,4.0,3.0,90.0,3.0,90.0,0.0,,,,1.0,
803,1,17.0,11,14,4.0,kh¸nh,1.0,3.0,4.0,5.0,150.0,5.0,150.0,0.0,,,,1.0,
803,1,17.0,11,14,1.0,phông,1.0,4.0,4.0,5.0,100.0,1.0,50.0,0.0,,,,1.0,
803,1,17.0,11,14,1.0,phông,3.0,6.0,4.0,2.0,1200.0,0.0,,0.0,,,,1.0,
803,1,17.0,11,14,2.0,bÐ,1.0,8.0,4.0,2.0,60.0,,,0.0,,,,1.0,
803,1,17.0,11,14,1.0,phông,2.0,9.0,4.0,5.0,150.0,0.0,,0.0,,,,1.0,
803,1,17.0,11,15,,,,,,,,,,,,,,,
803,1,21.0,13,14,2.0,dung,1.0,8.0,4.0,30.0,600.0,,,0.0,,,,1.0,
803,1,21.0,13,14,5.0,thñy,1.0,5.0,4.0,10.0,50.0,,,2.0,1500.0,,,1.0,
803,1,21.0,13,14,1.0,m¹nh,1.0,2.0,4.0,10.0,150.0,,,0.0,,,,1.0,
803,1,21.0,13,14,1.0,m¹nh,2.0,8.0,4.0,20.0,500.0,,,0.0,,,,1.0,
803,1,21.0,13,14,3.0,s¸u,1.0,6.0,4.0,20.0,200.0,0.0,,1.0,5000.0,0.0,,1.0,
803,1,21.0,13,14,4.0,®øc,1.0,8.0,4.0,10.0,50.0,,,0.0,,,,1.0,
803,1,21.0,13,14,6.0,®¹t,1.0,2.0,4.0,2.0,0.0,0.0,,0.0,,,,3.0,7.0
803,1,21.0,13,15,4.0,xuyªn,1.0,2.0,4.0,2.0,400.0,,,0.0,,,,1.0,
803,1,21.0,13,15,1.0,m·i,2.0,10.0,4.0,9.0,2700.0,,,0.0,,,,1.0,
803,1,21.0,13,15,1.0,m·i,1.0,2.0,4.0,15.0,375.0,,,0.0,,,,1.0,
803,1,21.0,13,15,2.0,hai,1.0,2.0,4.0,3.0,600.0,,,0.0,,,,1.0,
803,1,21.0,13,15,3.0,duyªn,1.0,2.0,4.0,2.0,400.0,,,0.0,,,,1.0,
803,1,21.0,13,19,3.0,ngäc,1.0,12.0,4.0,5.0,50.0,,,0.0,,,,1.0,
803,1,21.0,13,19,5.0,tuyÒn,1.0,12.0,4.0,5.0,30.0,,,0.0,,,,1.0,
803,1,21.0,13,19,6.0,tuyÒn,2.0,5.0,4.0,2.0,30.0,2.0,30.0,0.0,,,,3.0,7.0
803,1,21.0,13,19,1.0,lËp,1.0,12.0,4.0,5.0,430.0,0.0,,0.0,,,,1.0,
803,1,21.0,13,19,6.0,tuyÒn,1.0,2.0,4.0,2.0,40.0,2.0,40.0,0.0,,,,3.0,7.0
803,1,21.0,13,19,4.0,linh,1.0,12.0,4.0,5.0,50.0,,,0.0,,,,1.0,
803,1,21.0,13,19,2.0,ch©u,1.0,12.0,4.0,10.0,100.0,,,0.0,,,,1.0,
803,3,3.0,20,13,1.0,oanh,1.0,5.0,4.0,6.0,3000.0,,,0.0,,,,1.0,
803,3,3.0,20,13,2.0,thanh,1.0,5.0,4.0,3.0,1500.0,,,0.0,,,,1.0,
803,3,3.0,20,14,2.0,nh­,1.0,7.0,4.0,2.0,70.0,0.0,,0.0,,,,1.0,
803,3,3.0,20,14,1.0,tµi,1.0,10.0,4.0,5.0,175.0,1.0,40.0,0.0,,,,1.0,
803,3,3.0,20,15,1.0,b×a,1.0,10.0,4.0,1.0,70.0,0.0,,0.0,,,,1.0,
803,3,9.0,14,14,,,,,,,,,,,,,,,
803,3,9.0,14,15,,,,,,,,,,,,,,,
803,3,9.0,14,19,3.0,®iÖp,1.0,10.0,4.0,1.0,20.0,,,0.0,,,,1.0,
803,3,9.0,14,19,1.0,loan,2.0,10.0,4.0,1.0,60.0,0.0,,0.0,,,,1.0,
803,3,9.0,14,19,2.0,tiÕp,1.0,10.0,4.0,3.0,40.0,,,0.0,,,,1.0,
803,3,9.0,14,19,1.0,loan,1.0,3.0,4.0,4.0,290.0,4.0,200.0,0.0,,,,2.0,7.0
803,3,9.0,14,19,4.0,nhi,1.0,10.0,4.0,2.0,20.0,,,0.0,,,,1.0,
803,3,15.0,13,13,1.0,phong,1.0,5.0,4.0,0.0,,,,1.0,300.0,,,1.0,
803,3,15.0,13,13,2.0,s­¬ng,1.0,6.0,3.0,1.0,800.0,,,0.0,,,,1.0,
803,3,15.0,13,13,1.0,phong,2.0,10.0,3.0,1.0,1200.0,,,0.0,,,,1.0,
803,3,15.0,13,14,5.0,nam,1.0,2.0,4.0,20.0,600.0,20.0,500.0,0.0,,,,2.0,7.0
803,3,15.0,13,15,2.0,u«ng,2.0,2.0,4.0,20.0,1920.0,,,0.0,,,,1.0,
803,3,15.0,13,15,5.0,thµ,1.0,5.0,4.0,0.0,,,,1.0,200.0,,,1.0,
803,3,15.0,13,15,5.0,thµ,2.0,11.0,4.0,1.0,100.0,,,0.0,,,,1.0,
803,3,15.0,13,15,2.0,u«ng,1.0,5.0,4.0,0.0,,,,1.0,870.0,,,1.0,
803,5,5.0,15,13,4.0,Hµo,1.0,4.0,4.0,0.0,,,,1.0,300.0,1.0,200.0,2.0,7.0
803,5,5.0,15,13,3.0,Khang,1.0,10.0,1.0,1.0,15.0,0.0,,0.0,,,,1.0,
803,5,5.0,15,13,2.0,Thïy,1.0,10.0,1.0,1.0,70.0,0.0,,0.0,,,,1.0,
803,5,5.0,15,13,5.0,HËn,1.0,4.0,4.0,0.0,,,,1.0,1100.0,1.0,800.0,2.0,7.0
803,5,5.0,15,14,3.0,Son,1.0,4.0,4.0,0.0,,,,1.0,1700.0,1.0,1000.0,2.0,7.0
803,5,5.0,15,15,3.0,Trinh,1.0,2.0,4.0,1.0,50.0,1.0,30.0,0.0,,,,2.0,7.0
803,5,11.0,6,13,4.0,Vò,1.0,4.0,4.0,0.0,,,,1.0,1100.0,1.0,800.0,2.0,7.0
803,5,11.0,6,13,1.0,Ch×,1.0,10.0,4.0,8.0,500.0,,,0.0,,,,1.0,
803,5,11.0,6,13,5.0,Trinh,1.0,10.0,4.0,12.0,380.0,0.0,,0.0,,,,1.0,
803,5,11.0,6,13,4.0,Vò,2.0,10.0,4.0,6.0,420.0,0.0,,0.0,,,,1.0,
803,5,11.0,6,14,3.0,H¶i,1.0,10.0,4.0,5.0,420.0,,,0.0,,,,2.0,3.0
803,5,11.0,6,14,1.0,Ph­îng,1.0,10.0,4.0,3.0,360.0,,,0.0,,,,2.0,3.0
803,5,11.0,6,15,2.0,M­êi,2.0,10.0,4.0,6.0,320.0,0.0,,0.0,,,,1.0,
803,5,11.0,6,15,2.0,M­êi,1.0,4.0,4.0,0.0,,,,1.0,1050.0,1.0,600.0,2.0,7.0
803,5,11.0,6,15,1.0,NghÜa,1.0,10.0,4.0,8.0,400.0,0.0,,0.0,,,,1.0,
803,5,11.0,6,15,3.0,HÕt,1.0,10.0,4.0,15.0,650.0,0.0,,0.0,,,,1.0,
803,7,1.0,31,13,1.0,ch©u,1.0,10.0,4.0,3.0,90.0,,,0.0,,,,1.0,
803,7,1.0,31,14,1.0,thiÖp,1.0,10.0,4.0,8.0,3889.0,,,0.0,,,,1.0,
803,7,1.0,31,15,1.0,h­êng,1.0,10.0,4.0,4.0,120.0,,,0.0,,,,1.0,
803,7,3.0,29,13,3.0,KiÒu,2.0,4.0,2.0,0.0,,,,1.0,4400.0,,,1.0,
803,7,3.0,29,13,3.0,KiÒu,1.0,10.0,1.0,4.0,290.0,,,0.0,,,,1.0,
803,7,3.0,29,14,1.0,Hai,2.0,2.0,4.0,13.0,325.0,13.0,195.0,0.0,,,,1.0,
803,7,3.0,29,14,1.0,Hai,3.0,12.0,4.0,45.0,1350.0,0.0,,0.0,,,,1.0,
803,7,3.0,29,14,1.0,Hai,1.0,4.0,4.0,2.0,104.0,2.0,40.0,1.0,1332.0,1.0,1040.0,2.0,3.0
803,7,3.0,29,15,1.0,Ph­îng,1.0,2.0,2.0,0.0,,,,1.0,507.0,,,1.0,
803,7,3.0,29,15,1.0,Ph­îng,2.0,10.0,1.0,2.0,150.0,,,0.0,,,,1.0,
803,7,3.0,29,15,5.0,Minh,1.0,12.0,4.0,2.0,28.0,,,0.0,,,,1.0,
803,7,5.0,21,13,2.0,N­¬ng,1.0,12.0,4.0,2.0,170.0,,,0.0,,,,1.0,
803,7,5.0,21,14,2.0,C­îng,1.0,12.0,4.0,4.0,125.0,,,0.0,,,,1.0,
803,7,5.0,21,15,,,,,,,,,,,,,,,
803,7,9.0,16,13,4.0,nghÖ.,2.0,10.0,4.0,10.0,350.0,0.0,,0.0,,,,1.0,
803,7,9.0,16,13,4.0,nghÖ.,1.0,4.0,4.0,0.0,,,,1.0,2000.0,1.0,1000.0,2.0,7.0
803,7,9.0,16,13,5.0,chanh,1.0,10.0,4.0,9.0,270.0,0.0,,0.0,,,,1.0,
803,7,9.0,16,14,5.0,dÔ,1.0,2.0,4.0,4.0,60.0,4.0,40.0,0.0,,,,2.0,7.0
803,7,9.0,16,15,1.0,sang,1.0,10.0,4.0,3.0,75.0,,,0.0,,,,1.0,
803,7,11.0,18,13,,,,,,,,,,,,,,,
803,7,11.0,18,14,2.0,HiÖp,1.0,10.0,4.0,7.0,5400.0,0.0,,0.0,,,,1.0,
803,7,11.0,18,15,,,,,,,,,,,,,,,
803,7,13.0,38,13,,,,,,,,,,,,,,,
803,7,13.0,38,14,1.0,H­¬ng,1.0,4.0,4.0,3.0,100.0,1.0,60.0,0.0,,,,3.0,7.0
803,7,13.0,38,15,,,,,,,,,,,,,,,
803,7,15.0,14,13,3.0,huyÒn,1.0,2.0,4.0,3.0,60.0,2.0,20.0,0.0,,,,2.0,7.0
