tinh,huyen,xa,diaban,hoso,m4c2ma,m4c2c26,m4c2c27,m4c2c28
225,3,21.0,19,14,,,,
225,3,21.0,19,15,1.0,12.0,204.0,2448.0
225,3,21.0,19,15,1.0,7.0,73.0,876.0
225,3,21.0,19,15,1.0,16.0,,3984.0
225,3,21.0,19,15,1.0,14.0,21.0,252.0
225,3,21.0,19,15,1.0,15.0,,3984.0
225,3,21.0,19,15,1.0,2.0,15.0,180.0
225,3,21.0,19,15,1.0,3.0,19.0,228.0
225,3,22.0,25,13,,,,
225,3,22.0,25,14,,,,
225,3,22.0,25,15,,,,
225,3,23.0,32,13,1.0,5.0,20.0,140.0
225,3,23.0,32,13,1.0,7.0,68.0,476.0
225,3,23.0,32,13,1.0,15.0,,714.0
225,3,23.0,32,13,1.0,2.0,14.0,98.0
225,3,23.0,32,13,1.0,16.0,,714.0
225,3,23.0,32,14,,,,
225,3,23.0,32,15,,,,
225,5,3.0,15,13,,,,
225,5,3.0,15,14,,,,
225,5,3.0,15,15,1.0,4.0,6.0,60.0
225,5,3.0,15,15,1.0,14.0,42.0,420.0
225,5,3.0,15,15,1.0,2.0,6.0,60.0
225,5,3.0,15,15,1.0,3.0,7.0,70.0
225,5,3.0,15,15,1.0,16.0,,680.0
225,5,3.0,15,15,1.0,6.0,7.0,70.0
225,5,3.0,15,15,1.0,15.0,,680.0
225,5,7.0,3,13,,,,
225,5,7.0,3,14,,,,
225,5,7.0,3,15,,,,
225,5,9.0,25,13,,,,
225,5,9.0,25,14,2.0,12.0,125.0,1250.0
225,5,9.0,25,14,1.0,14.0,417.0,4170.0
225,5,9.0,25,14,2.0,3.0,376.0,3760.0
225,5,9.0,25,14,1.0,2.0,42.0,420.0
225,5,9.0,25,14,2.0,14.0,167.0,1670.0
225,5,9.0,25,14,2.0,15.0,,11170.0
225,5,9.0,25,14,2.0,7.0,250.0,2500.0
225,5,9.0,25,14,2.0,4.0,16.0,160.0
225,5,9.0,25,14,2.0,6.0,167.0,1670.0
225,5,9.0,25,14,1.0,12.0,167.0,1670.0
225,5,9.0,25,14,2.0,2.0,16.0,160.0
225,5,9.0,25,14,2.0,16.0,,11170.0
225,5,9.0,25,14,1.0,15.0,,157370.0
225,5,9.0,25,14,1.0,1.0,83.0,830.0
225,5,9.0,25,14,1.0,6.0,417.0,4170.0
225,5,9.0,25,14,1.0,16.0,,157370.0
225,5,9.0,25,14,1.0,7.0,2087.0,20870.0
225,5,9.0,25,14,1.0,5.0,12524.0,125240.0
225,5,9.0,25,15,1.0,2.0,6.0,60.0
225,5,9.0,25,15,1.0,7.0,7.0,70.0
225,5,9.0,25,15,1.0,3.0,7.0,70.0
225,5,9.0,25,15,1.0,14.0,9.0,90.0
225,5,9.0,25,15,1.0,16.0,,290.0
225,5,9.0,25,15,1.0,15.0,,290.0
225,5,15.0,18,13,,,,
225,5,15.0,18,14,,,,
225,5,15.0,18,15,1.0,3.0,14.0,42.0
225,5,15.0,18,15,1.0,5.0,35.0,105.0
225,5,15.0,18,15,1.0,4.0,7.0,21.0
225,5,15.0,18,15,1.0,15.0,,210.0
225,5,15.0,18,15,1.0,2.0,14.0,42.0
225,5,15.0,18,15,1.0,16.0,,210.0
225,6,5.0,10,13,,,,
225,6,5.0,10,14,1.0,4.0,28.0,336.0
225,6,5.0,10,14,1.0,16.0,,79080.0
225,6,5.0,10,14,1.0,5.0,2822.0,33864.0
225,6,5.0,10,14,1.0,15.0,,79080.0
225,6,5.0,10,14,1.0,2.0,35.0,420.0
225,6,5.0,10,14,1.0,6.0,177.0,2124.0
225,6,5.0,10,14,1.0,10.0,2117.0,25404.0
225,6,5.0,10,14,1.0,9.0,1411.0,16932.0
225,6,5.0,10,15,,,,
225,6,17.0,2,13,1.0,11.0,63.0,756.0
225,6,17.0,2,13,1.0,12.0,198.0,2376.0
225,6,17.0,2,13,1.0,15.0,,8184.0
225,6,17.0,2,13,1.0,8.0,421.0,5052.0
225,6,17.0,2,13,1.0,16.0,,8184.0
225,6,17.0,2,14,1.0,7.0,71.0,852.0
225,6,17.0,2,14,1.0,15.0,,1068.0
225,6,17.0,2,14,1.0,16.0,,1068.0
225,6,17.0,2,14,1.0,3.0,18.0,216.0
225,6,17.0,2,15,1.0,2.0,7.0,84.0
225,6,17.0,2,15,1.0,7.0,103.0,1236.0
225,6,17.0,2,15,1.0,15.0,,1668.0
225,6,17.0,2,15,1.0,3.0,29.0,348.0
225,6,17.0,2,15,1.0,16.0,,1668.0
225,6,25.0,9,13,,,,
225,6,25.0,9,15,,,,
225,6,25.0,9,20,,,,
225,7,7.0,7,13,,,,
225,7,7.0,7,14,,,,
225,7,7.0,7,15,,,,
225,11,15.0,1,13,1.0,5.0,757.0,9084.0
225,11,15.0,1,13,1.0,6.0,38.0,456.0
225,11,15.0,1,13,1.0,15.0,,27792.0
225,11,15.0,1,13,1.0,11.0,378.0,4536.0
225,11,15.0,1,13,1.0,2.0,8.0,96.0
225,11,15.0,1,13,1.0,16.0,,27792.0
225,11,15.0,1,13,1.0,7.0,1135.0,13620.0
225,11,15.0,1,14,,,,
225,11,15.0,1,15,1.0,16.0,,360.0
225,11,15.0,1,15,1.0,1.0,27.0,270.0
225,11,15.0,1,15,1.0,15.0,,360.0
225,11,15.0,1,15,1.0,2.0,9.0,90.0
225,12,1.0,2,13,1.0,15.0,,15048.0
225,12,1.0,2,13,1.0,4.0,6.0,72.0
225,12,1.0,2,13,1.0,12.0,7.0,84.0
225,12,1.0,2,13,1.0,16.0,,15048.0
225,12,1.0,2,13,1.0,5.0,12.0,144.0
225,12,1.0,2,13,1.0,2.0,3.0,36.0
225,12,1.0,2,13,1.0,1.0,1226.0,14712.0
225,12,1.0,2,14,1.0,12.0,6.0,72.0
225,12,1.0,2,14,1.0,2.0,6.0,72.0
225,12,1.0,2,14,1.0,15.0,,144.0
225,12,1.0,2,14,1.0,16.0,,144.0
225,12,1.0,2,15,1.0,11.0,4174.0,50088.0
225,12,1.0,2,15,1.0,5.0,25048.0,300576.0
225,12,1.0,2,15,1.0,7.0,2505.0,30060.0
225,12,1.0,2,15,1.0,16.0,,433680.0
225,12,1.0,2,15,1.0,15.0,,433680.0
225,12,1.0,2,15,1.0,6.0,397.0,4764.0
225,12,1.0,2,15,1.0,12.0,259.0,3108.0
225,12,1.0,2,15,1.0,10.0,3757.0,45084.0
225,12,3.0,3,13,,,,
225,12,3.0,3,14,1.0,7.0,507.0,4056.0
225,12,3.0,3,14,1.0,15.0,,4056.0
225,12,3.0,3,14,1.0,16.0,,4056.0
225,12,3.0,3,15,1.0,15.0,,168.0
225,12,3.0,3,15,1.0,3.0,14.0,168.0
225,12,3.0,3,15,1.0,16.0,,168.0
225,12,5.0,7,13,,,,
225,12,5.0,7,14,,,,
225,12,5.0,7,15,,,,
225,13,17.0,10,13,,,,
225,13,17.0,10,14,,,,
225,13,17.0,10,15,1.0,15.0,,690.0
225,13,17.0,10,15,1.0,2.0,16.0,160.0
225,13,17.0,10,15,1.0,16.0,,690.0
225,13,17.0,10,15,1.0,3.0,15.0,150.0
225,13,17.0,10,15,1.0,7.0,38.0,380.0
225,17,11.0,1,13,1.0,7.0,262.0,2620.0
225,17,11.0,1,13,1.0,6.0,29.0,290.0
225,17,11.0,1,13,1.0,15.0,,4910.0
225,17,11.0,1,13,1.0,5.0,4.0,40.0
225,17,11.0,1,13,1.0,3.0,146.0,1460.0
225,17,11.0,1,13,1.0,14.0,24.0,240.0
225,17,11.0,1,13,1.0,16.0,,4910.0
225,17,11.0,1,13,1.0,2.0,22.0,220.0
225,17,11.0,1,13,1.0,4.0,4.0,40.0
225,17,11.0,1,14,1.0,3.0,21.0,252.0
225,17,11.0,1,14,1.0,6.0,4.0,48.0
225,17,11.0,1,14,1.0,7.0,85.0,1020.0
225,17,11.0,1,14,1.0,13.0,21.0,252.0
225,17,11.0,1,14,1.0,2.0,14.0,168.0
225,17,11.0,1,14,1.0,16.0,,2244.0
225,17,11.0,1,14,1.0,15.0,,2244.0
225,17,11.0,1,14,1.0,14.0,21.0,252.0
225,17,11.0,1,14,1.0,4.0,7.0,84.0
225,17,11.0,1,14,1.0,12.0,14.0,168.0
225,17,11.0,1,15,,,,
225,19,1.0,19,13,1.0,6.0,215.0,2150.0
225,19,1.0,19,13,1.0,1.0,2773.0,27730.0
225,19,1.0,19,13,1.0,14.0,54.0,540.0
225,19,1.0,19,13,1.0,7.0,215.0,2150.0
225,19,1.0,19,13,1.0,15.0,,36440.0
225,19,1.0,19,13,1.0,2.0,32.0,320.0
225,19,1.0,19,13,1.0,3.0,323.0,3230.0
225,19,1.0,19,13,1.0,12.0,32.0,320.0
225,19,1.0,19,13,1.0,16.0,,36440.0
225,19,1.0,19,14,1.0,15.0,,310398.0
225,19,1.0,19,14,1.0,16.0,,310398.0
225,19,1.0,19,14,1.0,7.0,2254.0,24794.0
225,19,1.0,19,14,1.0,5.0,23294.0,256234.0
225,19,1.0,19,14,1.0,4.0,83.0,913.0
225,19,1.0,19,14,1.0,14.0,417.0,4587.0
225,19,1.0,19,14,1.0,6.0,417.0,4587.0
225,19,1.0,19,14,1.0,12.0,1670.0,18370.0
225,19,1.0,19,14,1.0,2.0,83.0,913.0
225,19,1.0,19,15,1.0,2.0,9.0,108.0
225,19,1.0,19,15,1.0,16.0,,34968.0
225,19,1.0,19,15,1.0,12.0,83.0,996.0
225,19,1.0,19,15,1.0,15.0,,34968.0
225,19,1.0,19,15,1.0,6.0,417.0,5004.0
225,19,1.0,19,15,1.0,3.0,835.0,10020.0
225,19,1.0,19,15,1.0,13.0,9.0,108.0
225,19,1.0,19,15,1.0,7.0,559.0,6708.0
225,19,1.0,19,15,1.0,14.0,1002.0,12024.0
225,19,19.0,9,13,,,,
225,19,19.0,9,14,,,,
225,19,19.0,9,15,1.0,5.0,1013.0,4052.0
225,19,19.0,9,15,1.0,16.0,,22896.0
225,19,19.0,9,15,1.0,15.0,,22896.0
225,19,19.0,9,15,1.0,4.0,11.0,44.0
225,19,19.0,9,15,1.0,10.0,4310.0,17240.0
225,19,19.0,9,15,1.0,2.0,54.0,216.0
225,19,19.0,9,15,1.0,7.0,336.0,1344.0
225,19,25.0,5,13,,,,
225,19,25.0,5,14,,,,
225,19,25.0,5,15,,,,
225,21,3.0,67,13,,,,
225,21,3.0,67,14,,,,
225,21,3.0,67,19,1.0,3.0,6.0,60.0
225,21,3.0,67,19,1.0,2.0,6.0,60.0
225,21,3.0,67,19,1.0,16.0,,2800.0
225,21,3.0,67,19,1.0,12.0,91.0,910.0
225,21,3.0,67,19,1.0,8.0,165.0,1650.0
225,21,3.0,67,19,1.0,14.0,12.0,120.0
225,21,3.0,67,19,1.0,15.0,,2800.0
225,21,5.0,11,13,2.0,15.0,,3230.0
225,21,5.0,11,13,1.0,16.0,,264.0
225,21,5.0,11,13,2.0,5.0,264.0,2640.0
225,21,5.0,11,13,1.0,12.0,7.0,84.0
225,21,5.0,11,13,1.0,2.0,4.0,48.0
225,21,5.0,11,13,1.0,15.0,,264.0
225,21,5.0,11,13,2.0,7.0,22.0,220.0
225,21,5.0,11,13,1.0,14.0,4.0,48.0
225,21,5.0,11,13,2.0,6.0,37.0,370.0
225,21,5.0,11,13,2.0,16.0,,3230.0
225,21,5.0,11,13,1.0,6.0,7.0,84.0
225,21,5.0,11,14,,,,
225,21,5.0,11,15,,,,
225,21,13.0,8,13,,,,
225,21,13.0,8,14,,,,
225,21,13.0,8,19,,,,
225,21,19.0,14,13,,,,
225,21,19.0,14,14,2.0,10.0,4310.0,51720.0
225,21,19.0,14,14,1.0,5.0,25048.0,300576.0
225,21,19.0,14,14,2.0,15.0,,284064.0
225,21,19.0,14,14,3.0,3.0,16.0,192.0
225,21,19.0,14,14,1.0,16.0,,495924.0
225,21,19.0,14,14,2.0,2.0,215.0,2580.0
225,21,19.0,14,14,2.0,5.0,54.0,648.0
225,21,19.0,14,14,2.0,16.0,,284064.0
225,21,19.0,14,14,1.0,7.0,4174.0,50088.0
225,21,19.0,14,14,2.0,1.0,18317.0,219804.0
225,21,19.0,14,14,1.0,15.0,,495924.0
225,21,19.0,14,14,1.0,6.0,4174.0,50088.0
225,21,19.0,14,14,2.0,14.0,108.0,1296.0
225,21,19.0,14,14,2.0,12.0,129.0,1548.0
225,21,19.0,14,14,3.0,7.0,16.0,192.0
225,21,19.0,14,14,3.0,4.0,4.0,48.0
225,21,19.0,14,14,1.0,12.0,2922.0,35064.0
225,21,19.0,14,14,3.0,15.0,,432.0
225,21,19.0,14,14,1.0,10.0,5009.0,60108.0
225,21,19.0,14,14,2.0,3.0,431.0,5172.0
225,21,19.0,14,14,3.0,16.0,,432.0
225,21,19.0,14,14,2.0,7.0,108.0,1296.0
225,21,19.0,14,15,,,,
225,21,27.0,4,13,1.0,1.0,195.0,2340.0
225,21,27.0,4,13,1.0,16.0,,2460.0
225,21,27.0,4,13,1.0,2.0,10.0,120.0
225,21,27.0,4,13,1.0,15.0,,2460.0
225,21,27.0,4,14,,,,
225,21,27.0,4,15,,,,
225,21,33.0,10,13,1.0,3.0,273.0,2730.0
225,21,33.0,10,13,1.0,16.0,,37570.0
225,21,33.0,10,13,1.0,12.0,56.0,560.0
225,21,33.0,10,13,1.0,1.0,3383.0,33830.0
225,21,33.0,10,13,1.0,7.0,45.0,450.0
225,21,33.0,10,13,1.0,15.0,,37570.0
225,21,33.0,10,14,,,,
225,21,33.0,10,19,,,,
225,21,39.0,4,13,2.0,3.0,318.0,3816.0
225,21,39.0,4,13,1.0,15.0,,360.0
225,21,39.0,4,13,2.0,15.0,,4524.0
225,21,39.0,4,13,1.0,12.0,20.0,240.0
225,21,39.0,4,13,2.0,2.0,9.0,108.0
225,21,39.0,4,13,1.0,2.0,4.0,48.0
225,21,39.0,4,13,2.0,7.0,14.0,168.0
225,21,39.0,4,13,2.0,16.0,,4524.0
225,21,39.0,4,13,2.0,6.0,36.0,432.0
225,21,39.0,4,13,1.0,7.0,6.0,72.0
225,21,39.0,4,13,1.0,16.0,,360.0
225,21,39.0,4,14,,,,
225,21,39.0,4,15,,,,
225,25,1.0,4,13,,,,
225,25,1.0,4,14,,,,
225,25,1.0,4,15,,,,
225,25,5.0,7,13,1.0,16.0,,171.0
225,25,5.0,7,13,1.0,15.0,,171.0
225,25,5.0,7,13,1.0,2.0,19.0,171.0
225,25,5.0,7,14,1.0,15.0,,8316.0
225,25,5.0,7,14,1.0,7.0,126.0,1512.0
225,25,5.0,7,14,1.0,5.0,454.0,5448.0
225,25,5.0,7,14,1.0,16.0,,8316.0
225,25,5.0,7,14,1.0,6.0,113.0,1356.0
225,25,5.0,7,15,1.0,9.0,702.0,8424.0
225,25,5.0,7,15,1.0,12.0,70.0,840.0
225,25,5.0,7,15,1.0,16.0,,17268.0
225,25,5.0,7,15,1.0,2.0,35.0,420.0
225,25,5.0,7,15,1.0,15.0,,17268.0
225,25,5.0,7,15,1.0,14.0,632.0,7584.0
225,25,11.0,17,13,,,,
225,25,11.0,17,14,,,,
225,25,11.0,17,15,,,,
225,25,17.0,13,13,,,,
225,25,17.0,13,14,,,,
225,25,17.0,13,15,,,,
225,25,27.0,5,13,1.0,2.0,7.0,77.0
225,25,27.0,5,13,1.0,8.0,70.0,770.0
225,25,27.0,5,13,1.0,3.0,35.0,385.0
225,25,27.0,5,13,1.0,14.0,14.0,154.0
225,25,27.0,5,13,1.0,16.0,,1694.0
225,25,27.0,5,13,1.0,15.0,,1694.0
225,25,27.0,5,13,1.0,1.0,7.0,77.0
225,25,27.0,5,13,1.0,5.0,21.0,231.0
225,25,27.0,5,15,,,,
225,25,27.0,5,25,,,,
225,25,35.0,9,13,,,,
225,25,35.0,9,14,1.0,2.0,8.0,96.0
225,25,35.0,9,14,1.0,7.0,14.0,168.0
225,25,35.0,9,14,1.0,15.0,,1668.0
225,25,35.0,9,14,1.0,11.0,80.0,960.0
225,25,35.0,9,14,1.0,3.0,37.0,444.0
225,25,35.0,9,14,1.0,16.0,,1668.0
225,25,35.0,9,15,1.0,7.0,35.0,350.0
225,25,35.0,9,15,2.0,7.0,8.0,40.0
225,25,35.0,9,15,2.0,2.0,4.0,20.0
225,25,35.0,9,15,1.0,16.0,,1610.0
225,25,35.0,9,15,2.0,16.0,,60.0
225,25,35.0,9,15,1.0,11.0,126.0,1260.0
225,25,35.0,9,15,2.0,15.0,,60.0
225,25,35.0,9,15,1.0,15.0,,1610.0
301,5,1.0,8,14,1.0,14.0,124.0,1488.0
301,5,1.0,8,14,1.0,16.0,,4836.0
301,5,1.0,8,14,1.0,9.0,207.0,2484.0
301,5,1.0,8,14,2.0,11.0,581.0,6972.0
301,5,1.0,8,14,2.0,10.0,4798.0,57576.0
301,5,1.0,8,14,1.0,12.0,52.0,624.0
301,5,1.0,8,14,2.0,6.0,9683.0,116196.0
301,5,1.0,8,14,2.0,14.0,32.0,384.0
301,5,1.0,8,14,2.0,16.0,,300828.0
301,5,1.0,8,14,2.0,12.0,378.0,4536.0
301,5,1.0,8,14,2.0,7.0,7997.0,95964.0
301,5,1.0,8,14,1.0,3.0,20.0,240.0
301,5,1.0,8,14,2.0,5.0,1600.0,19200.0
301,5,1.0,8,14,1.0,15.0,,4836.0
301,5,1.0,8,14,2.0,15.0,,300828.0
301,5,1.0,8,15,1.0,16.0,,15192.0
301,5,1.0,8,15,1.0,14.0,10.0,90.0
301,5,1.0,8,15,1.0,15.0,,15192.0
301,5,1.0,8,15,1.0,5.0,1.0,9.0
301,5,1.0,8,15,1.0,3.0,133.0,1197.0
301,5,1.0,8,15,1.0,6.0,8.0,72.0
301,5,1.0,8,15,1.0,1.0,1503.0,13527.0
301,5,1.0,8,15,1.0,2.0,6.0,54.0
301,5,1.0,8,15,1.0,7.0,27.0,243.0
301,5,1.0,8,19,2.0,14.0,3.0,33.0
301,5,1.0,8,19,2.0,2.0,4.0,44.0
301,5,1.0,8,19,1.0,16.0,,1353.0
301,5,1.0,8,19,2.0,4.0,2.0,22.0
301,5,1.0,8,19,2.0,11.0,27.0,297.0
301,5,1.0,8,19,1.0,3.0,3.0,33.0
301,5,1.0,8,19,2.0,1.0,1505.0,16555.0
301,5,1.0,8,19,1.0,5.0,9.0,99.0
301,5,1.0,8,19,1.0,7.0,27.0,297.0
301,5,1.0,8,19,2.0,16.0,,20570.0
301,5,1.0,8,19,2.0,7.0,11.0,121.0
301,5,1.0,8,19,2.0,5.0,317.0,3487.0
301,5,1.0,8,19,1.0,2.0,7.0,77.0
301,5,1.0,8,19,1.0,12.0,56.0,616.0
301,5,1.0,8,19,2.0,15.0,,20570.0
301,5,1.0,8,19,1.0,15.0,,1353.0
301,5,1.0,8,19,1.0,14.0,21.0,231.0
301,5,1.0,8,19,2.0,3.0,1.0,11.0
301,5,11.0,8,13,,,,
301,5,11.0,8,14,,,,
301,5,11.0,8,15,,,,
301,5,13.0,8,13,1.0,5.0,10.0,70.0
301,5,13.0,8,13,1.0,16.0,,651.0
301,5,13.0,8,13,1.0,15.0,,651.0
301,5,13.0,8,13,1.0,1.0,72.0,504.0
301,5,13.0,8,13,1.0,2.0,11.0,77.0
301,5,13.0,8,14,2.0,5.0,22.0,154.0
301,5,13.0,8,14,1.0,2.0,6.0,72.0
301,5,13.0,8,14,2.0,6.0,4.0,28.0
301,5,13.0,8,14,2.0,2.0,3.0,21.0
301,5,13.0,8,14,1.0,16.0,,1416.0
301,5,13.0,8,14,1.0,1.0,93.0,1116.0
301,5,13.0,8,14,2.0,15.0,,343.0
301,5,13.0,8,14,1.0,5.0,15.0,180.0
301,5,13.0,8,14,2.0,16.0,,343.0
301,5,13.0,8,14,1.0,15.0,,1416.0
301,5,13.0,8,14,2.0,7.0,20.0,140.0
301,5,13.0,8,14,1.0,6.0,4.0,48.0
301,5,13.0,8,15,,,,
301,5,15.0,8,13,,,,
301,5,15.0,8,15,,,,
301,5,15.0,8,19,,,,
301,5,33.0,8,14,,,,
301,5,33.0,8,15,,,,
301,5,33.0,8,19,,,,
301,5,35.0,15,13,1.0,16.0,,3108.0
301,5,35.0,15,13,2.0,1.0,33.0,132.0
301,5,35.0,15,13,2.0,15.0,,188.0
301,5,35.0,15,13,2.0,16.0,,188.0
301,5,35.0,15,13,1.0,15.0,,3108.0
301,5,35.0,15,13,1.0,6.0,111.0,444.0
301,5,35.0,15,13,1.0,5.0,518.0,2072.0
301,5,35.0,15,13,2.0,2.0,3.0,12.0
301,5,35.0,15,13,1.0,7.0,148.0,592.0
301,5,35.0,15,13,2.0,5.0,11.0,44.0
301,5,35.0,15,14,,,,
301,5,35.0,15,15,,,,
301,7,3.0,24,13,1.0,16.0,,147.0
301,7,3.0,24,13,1.0,7.0,11.0,77.0
301,7,3.0,24,13,1.0,15.0,,147.0
301,7,3.0,24,13,1.0,5.0,10.0,70.0
301,7,3.0,24,19,1.0,15.0,,228.0
301,7,3.0,24,19,1.0,16.0,,228.0
301,7,3.0,24,19,1.0,2.0,1.0,6.0
301,7,3.0,24,19,1.0,5.0,18.0,108.0
301,7,3.0,24,19,1.0,7.0,19.0,114.0
301,7,3.0,24,20,1.0,2.0,1.0,5.0
301,7,3.0,24,20,1.0,7.0,10.0,50.0
301,7,3.0,24,20,1.0,16.0,,90.0
301,7,3.0,24,20,1.0,5.0,7.0,35.0
301,7,3.0,24,20,1.0,15.0,,90.0
301,7,9.0,3,13,,,,
301,7,9.0,3,14,,,,
301,7,9.0,3,15,,,,
301,7,15.0,8,13,,,,
301,7,15.0,8,14,,,,
301,7,15.0,8,15,,,,
301,7,17.0,8,13,1.0,16.0,,210.0
301,7,17.0,8,13,1.0,15.0,,210.0
301,7,17.0,8,13,2.0,15.0,,238.0
301,7,17.0,8,13,2.0,5.0,8.0,56.0
301,7,17.0,8,13,2.0,2.0,3.0,21.0
301,7,17.0,8,13,1.0,5.0,6.0,36.0
301,7,17.0,8,13,2.0,16.0,,238.0
301,7,17.0,8,13,1.0,1.0,26.0,156.0
301,7,17.0,8,13,2.0,7.0,23.0,161.0
301,7,17.0,8,13,1.0,2.0,3.0,18.0
301,7,17.0,8,14,,,,
301,7,17.0,8,15,,,,
301,7,25.0,5,13,,,,
301,7,25.0,5,14,,,,
301,7,25.0,5,15,,,,
301,7,27.0,8,13,,,,
301,7,27.0,8,14,1.0,15.0,,270.0
301,7,27.0,8,14,1.0,2.0,3.0,15.0
301,7,27.0,8,14,1.0,16.0,,270.0
301,7,27.0,8,14,1.0,5.0,4.0,20.0
301,7,27.0,8,14,1.0,1.0,47.0,235.0
301,7,27.0,8,15,2.0,15.0,,480.0
301,7,27.0,8,15,2.0,16.0,,480.0
301,7,27.0,8,15,1.0,11.0,33.0,231.0
301,7,27.0,8,15,1.0,5.0,27.0,189.0
301,7,27.0,8,15,1.0,7.0,8.0,56.0
301,7,27.0,8,15,2.0,5.0,9.0,45.0
301,7,27.0,8,15,1.0,16.0,,511.0
301,7,27.0,8,15,2.0,2.0,9.0,45.0
301,7,27.0,8,15,1.0,15.0,,511.0
301,7,27.0,8,15,2.0,1.0,78.0,390.0
301,7,27.0,8,15,1.0,6.0,2.0,14.0
301,7,27.0,8,15,1.0,2.0,3.0,21.0
301,7,29.0,21,13,1.0,14.0,31.0,124.0
301,7,29.0,21,13,1.0,5.0,40.0,160.0
301,7,29.0,21,13,1.0,7.0,79.0,316.0
301,7,29.0,21,13,1.0,2.0,8.0,32.0
301,7,29.0,21,13,1.0,12.0,13.0,52.0
301,7,29.0,21,13,1.0,16.0,,684.0
301,7,29.0,21,13,1.0,15.0,,684.0
301,7,29.0,21,14,,,,
301,7,29.0,21,15,1.0,5.0,1.0,10.0
301,7,29.0,21,15,1.0,7.0,29.0,290.0
301,7,29.0,21,15,1.0,2.0,6.0,60.0
301,7,29.0,21,15,1.0,3.0,44.0,440.0
301,7,29.0,21,15,1.0,15.0,,830.0
301,7,29.0,21,15,1.0,6.0,3.0,30.0
301,7,29.0,21,15,1.0,16.0,,830.0
301,8,1.0,4,15,,,,
301,8,1.0,4,19,1.0,15.0,,1020.0
301,8,1.0,4,19,1.0,4.0,19.0,190.0
301,8,1.0,4,19,1.0,7.0,64.0,640.0
301,8,1.0,4,19,1.0,16.0,,1020.0
301,8,1.0,4,19,1.0,3.0,11.0,110.0
301,8,1.0,4,19,1.0,2.0,8.0,80.0
301,8,1.0,4,20,,,,
301,8,3.0,8,13,,,,
301,8,3.0,8,15,,,,
301,8,3.0,8,20,,,,
301,8,5.0,2,13,1.0,15.0,,60.0
301,8,5.0,2,13,1.0,1.0,13.0,39.0
301,8,5.0,2,13,1.0,5.0,4.0,12.0
301,8,5.0,2,13,1.0,14.0,1.0,3.0
301,8,5.0,2,13,1.0,16.0,,60.0
301,8,5.0,2,13,1.0,2.0,2.0,6.0
301,8,5.0,2,14,1.0,2.0,1.0,12.0
301,8,5.0,2,14,1.0,1.0,19.0,228.0
301,8,5.0,2,14,1.0,5.0,3.0,36.0
301,8,5.0,2,14,1.0,15.0,,276.0
301,8,5.0,2,14,1.0,16.0,,276.0
301,8,5.0,2,15,1.0,2.0,1.0,8.0
301,8,5.0,2,15,1.0,5.0,3.0,24.0
301,8,5.0,2,15,1.0,16.0,,192.0
301,8,5.0,2,15,1.0,1.0,20.0,160.0
301,8,5.0,2,15,1.0,15.0,,192.0
301,8,9.0,30,13,,,,
301,8,9.0,30,14,1.0,2.0,2.0,8.0
301,8,9.0,30,14,1.0,5.0,5.0,20.0
301,8,9.0,30,14,1.0,15.0,,164.0
301,8,9.0,30,14,1.0,3.0,1.0,4.0
301,8,9.0,30,14,1.0,16.0,,164.0
301,8,9.0,30,14,1.0,1.0,33.0,132.0
301,8,9.0,30,15,1.0,15.0,,100.0
301,8,9.0,30,15,1.0,16.0,,100.0
301,8,9.0,30,15,1.0,1.0,16.0,80.0
301,8,9.0,30,15,1.0,5.0,3.0,15.0
301,8,9.0,30,15,1.0,2.0,1.0,5.0
301,8,13.0,8,13,,,,
301,8,13.0,8,14,1.0,1.0,131.0,524.0
301,8,13.0,8,14,1.0,9.0,146.0,584.0
301,8,13.0,8,14,1.0,15.0,,2352.0
301,8,13.0,8,14,1.0,16.0,,2352.0
301,8,13.0,8,14,1.0,12.0,30.0,120.0
301,8,13.0,8,14,1.0,14.0,14.0,56.0
301,8,13.0,8,14,1.0,7.0,6.0,24.0
301,8,13.0,8,14,1.0,5.0,14.0,56.0
301,8,13.0,8,14,1.0,11.0,232.0,928.0
301,8,13.0,8,14,1.0,2.0,6.0,24.0
301,8,13.0,8,14,1.0,3.0,9.0,36.0
301,8,13.0,8,15,,,,
301,8,15.0,5,13,2.0,1.0,23.0,276.0
301,8,15.0,5,13,1.0,15.0,,340.0
301,8,15.0,5,13,1.0,16.0,,340.0
301,8,15.0,5,13,2.0,15.0,,324.0
301,8,15.0,5,13,1.0,5.0,9.0,36.0
301,8,15.0,5,13,1.0,2.0,1.0,4.0
301,8,15.0,5,13,1.0,3.0,3.0,12.0
301,8,15.0,5,13,2.0,16.0,,324.0
301,8,15.0,5,13,2.0,2.0,1.0,12.0
301,8,15.0,5,13,1.0,1.0,72.0,288.0
301,8,15.0,5,13,2.0,5.0,3.0,36.0
301,8,15.0,5,14,1.0,2.0,1.0,6.0
301,8,15.0,5,14,1.0,16.0,,138.0
301,8,15.0,5,14,1.0,15.0,,138.0
301,8,15.0,5,14,1.0,1.0,19.0,114.0
301,8,15.0,5,14,1.0,5.0,3.0,18.0
301,8,15.0,5,15,1.0,16.0,,204.0
301,8,15.0,5,15,1.0,5.0,3.0,36.0
301,8,15.0,5,15,1.0,1.0,13.0,156.0
301,8,15.0,5,15,1.0,15.0,,204.0
301,8,15.0,5,15,1.0,2.0,1.0,12.0
301,8,21.0,7,13,2.0,15.0,,40.0
