tinh,huyen,xa,diaban,hoso,m4b22ma,m4b22c7,m4b22c8,m4b22c9,m4b22c10,m4b22c11,m4b22c12,m4b22c13,m4b22c14,m4b22c15,m4b22c16,m4b22c17,m4b22c18
401,43,57.0,7,15,5.0,138.0,331.0,9.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,23.0,547.0
401,43,57.0,7,15,1.0,0.0,3947.0,23.0,745.0,46.0,0.0,0.0,0.0,0.0,0.0,129.0,4890.0
401,43,71.0,15,14,10.0,184.0,110.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0
401,43,71.0,15,14,6.0,193.0,469.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,685.0
401,43,71.0,15,14,5.0,322.0,690.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1026.0
401,43,71.0,15,15,5.0,153.0,286.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0
401,43,71.0,15,15,10.0,0.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0
401,43,71.0,15,15,1.0,306.0,1143.0,31.0,214.0,184.0,0.0,0.0,0.0,0.0,0.0,31.0,1909.0
401,43,71.0,15,15,6.0,184.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0
401,43,71.0,15,20,,,,,,,,,,,,,
401,43,87.0,3,15,2.0,3574.0,613.0,16.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,26.0,4280.0
401,43,87.0,3,19,10.0,61.0,163.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0
401,43,87.0,3,19,1.0,0.0,1593.0,20.0,245.0,204.0,0.0,0.0,0.0,0.0,0.0,31.0,2093.0
401,43,87.0,3,20,6.0,61.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0
401,43,87.0,3,20,1.0,2125.0,20.0,204.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2635.0
401,43,87.0,3,20,5.0,82.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0
401,43,87.0,3,20,2.0,1328.0,31.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614.0
401,43,87.0,3,20,10.0,61.0,71.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0
401,45,5.0,8,13,10.0,221.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,428.0
401,45,5.0,8,13,5.0,230.0,2668.0,9.0,17.0,368.0,0.0,0.0,0.0,0.0,0.0,23.0,3315.0
401,45,5.0,8,13,6.0,166.0,239.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,442.0
401,45,5.0,8,13,1.0,4306.0,17204.0,566.0,138.0,2484.0,0.0,0.0,0.0,0.0,0.0,138.0,24836.0
401,45,5.0,8,14,6.0,69.0,84.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,171.0
401,45,5.0,8,14,1.0,414.0,3156.0,23.0,322.0,386.0,0.0,0.0,0.0,0.0,0.0,74.0,4375.0
401,45,5.0,8,14,10.0,46.0,32.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,96.0
401,45,5.0,8,14,5.0,110.0,358.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,502.0
401,45,5.0,8,15,10.0,143.0,184.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0
401,45,5.0,8,15,5.0,65.0,71.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0
401,45,17.0,8,13,5.0,92.0,276.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0
401,45,17.0,8,19,7.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
401,45,17.0,8,19,6.0,115.0,460.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,592.0
401,45,17.0,8,19,1.0,0.0,460.0,9.0,46.0,230.0,0.0,0.0,0.0,0.0,0.0,28.0,773.0
401,45,17.0,8,19,5.0,166.0,552.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,747.0
401,45,17.0,8,20,1.0,1141.0,5334.0,193.0,405.0,221.0,0.0,0.0,0.0,0.0,0.0,184.0,7478.0
401,45,17.0,8,20,5.0,46.0,650.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,732.0
401,45,17.0,8,20,6.0,69.0,92.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,188.0
401,45,17.0,8,20,10.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
401,45,31.0,10,13,1.0,1358.0,8996.0,120.0,359.0,184.0,0.0,0.0,0.0,0.0,0.0,37.0,11054.0
401,45,31.0,10,13,10.0,0.0,64.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,78.0
401,45,31.0,10,13,5.0,193.0,564.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,791.0
401,45,31.0,10,13,6.0,83.0,756.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,855.0
401,45,31.0,10,14,1.0,1656.0,13036.0,230.0,368.0,28.0,0.0,0.0,0.0,0.0,0.0,110.0,15428.0
401,45,31.0,10,14,10.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
401,45,31.0,10,14,6.0,83.0,248.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,359.0
401,45,31.0,10,14,5.0,0.0,455.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,482.0
401,45,31.0,10,20,5.0,0.0,361.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,407.0
401,45,31.0,10,20,6.0,110.0,104.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,248.0
401,47,1.0,5,14,,,,,,,,,,,,,
401,47,1.0,5,15,,,,,,,,,,,,,
401,47,1.0,5,20,,,,,,,,,,,,,
401,47,7.0,7,13,5.0,92.0,736.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,911.0
401,47,7.0,7,13,1.0,414.0,2392.0,28.0,92.0,74.0,0.0,0.0,0.0,0.0,0.0,28.0,3028.0
401,47,7.0,7,13,10.0,28.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
401,47,7.0,7,14,6.0,14.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
401,47,7.0,7,14,5.0,46.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0
401,47,7.0,7,14,10.0,46.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0
401,47,7.0,7,15,5.0,115.0,276.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,418.0
401,47,7.0,7,15,1.0,230.0,1932.0,18.0,359.0,92.0,0.0,0.0,0.0,0.0,0.0,120.0,2751.0
401,47,21.0,4,14,1.0,644.0,2194.0,18.0,14.0,92.0,0.0,0.0,0.0,718.0,0.0,0.0,3680.0
401,47,21.0,4,14,5.0,64.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0
401,47,21.0,4,15,1.0,408.0,2083.0,10.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,20.0,2592.0
401,47,21.0,4,15,6.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
401,47,21.0,4,15,5.0,26.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0
401,47,21.0,4,19,5.0,46.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0
401,47,33.0,14,13,2.0,1932.0,478.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,2668.0
401,47,33.0,14,13,6.0,74.0,179.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,276.0
401,47,33.0,14,13,5.0,55.0,175.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,257.0
401,47,33.0,14,14,,,,,,,,,,,,,
401,47,33.0,14,15,5.0,51.0,245.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0
401,47,33.0,14,15,10.0,173.0,204.0,10.0,20.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,713.0
401,47,45.0,3,13,1.0,613.0,2646.0,20.0,122.0,306.0,0.0,0.0,0.0,0.0,0.0,20.0,3727.0
401,47,45.0,3,13,6.0,82.0,291.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,403.0
401,47,45.0,3,13,5.0,306.0,821.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1159.0
401,47,45.0,3,15,5.0,71.0,108.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,205.0
401,47,45.0,3,15,1.0,306.0,1210.0,20.0,26.0,255.0,0.0,0.0,0.0,0.0,0.0,20.0,1837.0
401,47,45.0,3,20,,,,,,,,,,,,,
401,47,57.0,10,13,5.0,120.0,598.0,18.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,9.0,773.0
401,47,57.0,10,13,6.0,37.0,147.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,195.0
401,47,57.0,10,13,1.0,267.0,1656.0,0.0,350.0,101.0,0.0,0.0,0.0,0.0,0.0,37.0,2411.0
401,47,57.0,10,14,5.0,184.0,644.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,28.0,892.0
401,47,57.0,10,14,1.0,580.0,3680.0,0.0,460.0,92.0,0.0,0.0,0.0,0.0,0.0,37.0,4849.0
401,47,57.0,10,19,5.0,69.0,2134.0,9.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,18.0,2258.0
401,47,57.0,10,19,1.0,258.0,1416.0,28.0,368.0,64.0,0.0,0.0,0.0,0.0,0.0,28.0,2162.0
401,49,3.0,4,13,,,,,,,,,,,,,
401,49,3.0,4,14,5.0,184.0,230.0,9.0,51.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,497.0
401,49,3.0,4,14,10.0,74.0,74.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0
401,49,3.0,4,14,6.0,92.0,92.0,9.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,231.0
401,49,3.0,4,14,1.0,2070.0,2116.0,138.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4830.0
401,49,3.0,4,15,6.0,368.0,322.0,37.0,14.0,46.0,0.0,0.0,0.0,0.0,0.0,18.0,805.0
401,49,3.0,4,15,5.0,552.0,313.0,32.0,64.0,46.0,0.0,0.0,0.0,0.0,0.0,28.0,1035.0
401,49,17.0,9,13,1.0,221.0,3373.0,428.0,202.0,460.0,0.0,0.0,0.0,0.0,0.0,230.0,4914.0
401,49,17.0,9,13,10.0,55.0,64.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0
401,49,17.0,9,13,6.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
401,49,17.0,9,13,5.0,230.0,285.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,626.0
401,49,17.0,9,14,1.0,322.0,5555.0,46.0,552.0,322.0,0.0,0.0,0.0,0.0,0.0,92.0,6889.0
401,49,17.0,9,14,5.0,230.0,1649.0,74.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2017.0
401,49,17.0,9,14,10.0,74.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0
401,49,17.0,9,15,5.0,0.0,184.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,230.0
401,49,17.0,9,15,1.0,7102.0,46.0,322.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8132.0
401,49,17.0,9,15,10.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,193.0
401,49,29.0,7,13,10.0,110.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.0
401,49,29.0,7,13,5.0,184.0,340.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,626.0
401,49,29.0,7,14,5.0,276.0,697.0,46.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1065.0
401,49,29.0,7,14,2.0,0.0,679.0,78.0,9.0,368.0,0.0,0.0,0.0,0.0,0.0,138.0,1272.0
401,49,29.0,7,14,7.0,166.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0
401,49,29.0,7,15,5.0,28.0,110.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,161.0
401,49,29.0,7,15,6.0,46.0,147.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0
401,49,43.0,13,13,5.0,55.0,1362.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,1564.0
401,49,43.0,13,13,1.0,7360.0,8446.0,18.0,184.0,460.0,0.0,0.0,0.0,0.0,0.0,92.0,16560.0
401,49,43.0,13,13,6.0,37.0,198.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,277.0
401,49,43.0,13,14,10.0,55.0,74.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0
401,49,43.0,13,14,5.0,239.0,607.0,84.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,962.0
401,49,43.0,13,15,5.0,51.0,148.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,215.0
401,49,43.0,13,15,1.0,255.0,1736.0,0.0,31.0,41.0,0.0,0.0,0.0,0.0,0.0,20.0,2083.0
401,49,57.0,3,13,6.0,110.0,586.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,9.0,733.0
401,49,57.0,3,13,1.0,920.0,4710.0,138.0,230.0,138.0,0.0,0.0,0.0,0.0,0.0,18.0,6154.0
401,49,57.0,3,13,5.0,74.0,368.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,456.0
401,49,57.0,3,14,6.0,128.0,184.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,359.0
401,49,57.0,3,14,1.0,791.0,1123.0,51.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2169.0
401,49,57.0,3,14,5.0,122.0,194.0,16.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,389.0
401,49,57.0,3,15,6.0,14.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
401,49,57.0,3,15,5.0,18.0,103.0,14.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0
401,49,57.0,3,15,1.0,138.0,1150.0,23.0,64.0,74.0,0.0,0.0,0.0,0.0,0.0,46.0,1495.0
401,49,81.0,11,13,1.0,1259.0,6279.0,322.0,239.0,285.0,0.0,0.0,0.0,0.0,0.0,350.0,8734.0
401,49,81.0,11,14,5.0,51.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0
401,49,81.0,11,15,,,,,,,,,,,,,
401,51,19.0,5,13,1.0,920.0,5686.0,46.0,276.0,166.0,0.0,0.0,0.0,0.0,0.0,92.0,7186.0
401,51,19.0,5,13,5.0,138.0,524.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,726.0
401,51,19.0,5,14,5.0,110.0,341.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,478.0
401,51,19.0,5,14,1.0,0.0,3813.0,64.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0,175.0,4328.0
401,51,19.0,5,15,1.0,552.0,1104.0,18.0,110.0,92.0,0.0,0.0,0.0,0.0,0.0,55.0,1931.0
401,51,19.0,5,15,5.0,110.0,1012.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1177.0
401,51,19.0,5,15,2.0,2944.0,460.0,74.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,46.0,3570.0
401,51,33.0,2,13,1.0,0.0,4002.0,37.0,331.0,166.0,0.0,0.0,0.0,0.0,0.0,92.0,4628.0
401,51,33.0,2,13,6.0,14.0,101.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,124.0
401,51,33.0,2,13,10.0,28.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
401,51,33.0,2,13,5.0,92.0,428.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,543.0
401,51,33.0,2,14,1.0,0.0,1950.0,46.0,331.0,258.0,0.0,0.0,0.0,0.0,0.0,92.0,2677.0
401,51,33.0,2,15,5.0,92.0,386.0,18.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,37.0,547.0
401,51,33.0,2,15,6.0,37.0,155.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,219.0
401,51,45.0,8,14,1.0,230.0,773.0,0.0,110.0,74.0,0.0,0.0,0.0,0.0,0.0,55.0,1242.0
401,51,45.0,8,14,5.0,230.0,1017.0,46.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1380.0
401,51,45.0,8,14,6.0,184.0,543.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,806.0
401,51,45.0,8,15,1.0,598.0,2098.0,14.0,230.0,110.0,0.0,0.0,0.0,0.0,0.0,74.0,3124.0
401,51,45.0,8,15,5.0,69.0,276.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,377.0
401,51,45.0,8,15,6.0,23.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,212.0
401,51,45.0,8,23,5.0,37.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,305.0
401,51,59.0,1,13,5.0,46.0,448.0,18.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,539.0
401,51,59.0,1,13,1.0,736.0,5916.0,0.0,138.0,18.0,0.0,0.0,0.0,0.0,0.0,92.0,6900.0
401,51,59.0,1,13,6.0,55.0,386.0,18.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,486.0
401,51,59.0,1,14,1.0,0.0,2176.0,46.0,294.0,267.0,0.0,0.0,0.0,0.0,0.0,92.0,2875.0
401,51,59.0,1,14,5.0,41.0,230.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,285.0
401,51,59.0,1,15,10.0,28.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
401,51,59.0,1,15,5.0,147.0,1432.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1643.0
401,53,11.0,15,13,5.0,46.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,193.0
401,53,11.0,15,13,6.0,51.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0
401,53,11.0,15,14,2.0,0.0,442.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,8.0,473.0
401,53,11.0,15,14,10.0,156.0,92.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,322.0
401,53,11.0,15,14,1.0,570.0,1010.0,0.0,589.0,66.0,0.0,0.0,0.0,0.0,0.0,15.0,2250.0
401,53,11.0,15,14,6.0,524.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,685.0
401,53,11.0,15,14,5.0,107.0,638.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,768.0
401,53,11.0,15,19,1.0,766.0,2135.0,16.0,531.0,41.0,0.0,0.0,0.0,56.0,0.0,20.0,3565.0
401,53,23.0,9,13,1.0,1104.0,4232.0,37.0,276.0,92.0,0.0,0.0,0.0,0.0,0.0,129.0,5870.0
401,53,23.0,9,14,5.0,41.0,175.0,14.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0
401,53,23.0,9,14,1.0,0.0,2625.0,133.0,598.0,305.0,0.0,0.0,0.0,0.0,0.0,23.0,3684.0
401,53,23.0,9,15,,,,,,,,,,,,,
401,53,39.0,14,13,5.0,97.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,164.0
401,53,39.0,14,13,1.0,981.0,1544.0,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2882.0
401,53,39.0,14,14,5.0,108.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,317.0
401,53,39.0,14,20,,,,,,,,,,,,,
401,53,51.0,6,13,5.0,83.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,179.0
401,53,51.0,6,14,1.0,463.0,1230.0,0.0,83.0,77.0,0.0,0.0,0.0,0.0,0.0,12.0,1865.0
401,53,51.0,6,14,5.0,46.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,220.0
401,53,51.0,6,15,5.0,515.0,154.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,693.0
401,53,51.0,6,15,2.0,920.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1164.0
401,53,51.0,6,15,1.0,528.0,1329.0,0.0,133.0,101.0,0.0,0.0,0.0,0.0,0.0,14.0,2105.0
401,53,61.0,7,13,5.0,0.0,161.0,20.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,23.0,273.0
401,53,61.0,7,13,1.0,0.0,2056.0,46.0,322.0,327.0,0.0,0.0,0.0,0.0,0.0,64.0,2815.0
401,53,61.0,7,14,5.0,32.0,63.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,110.0
401,53,61.0,7,14,10.0,28.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
401,53,61.0,7,14,1.0,414.0,718.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1275.0
401,53,61.0,7,15,5.0,212.0,70.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,293.0
403,1,1.0,13,13,,,,,,,,,,,,,
403,1,1.0,13,14,,,,,,,,,,,,,
403,1,1.0,13,20,,,,,,,,,,,,,
403,1,7.0,18,13,,,,,,,,,,,,,
403,1,7.0,18,14,,,,,,,,,,,,,
403,1,7.0,18,15,5.0,247.0,177.0,28.0,106.0,141.0,70.0,0.0,0.0,0.0,0.0,7.0,776.0
403,1,9.0,27,13,,,,,,,,,,,,,
403,1,9.0,27,22,,,,,,,,,,,,,
403,1,9.0,27,23,,,,,,,,,,,,,
403,1,15.0,6,13,,,,,,,,,,,,,
403,1,15.0,6,14,,,,,,,,,,,,,
403,1,15.0,6,20,,,,,,,,,,,,,
403,1,19.0,26,13,,,,,,,,,,,,,
403,1,19.0,26,14,,,,,,,,,,,,,
403,1,19.0,26,19,,,,,,,,,,,,,
403,1,23.0,2,13,5.0,6674.0,6823.0,67.0,300.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,14064.0
403,1,23.0,2,14,5.0,559.0,780.0,12.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.0
403,1,23.0,2,19,,,,,,,,,,,,,
403,1,29.0,23,14,5.0,33.0,61.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,24.0,176.0
403,1,29.0,23,15,1.0,324.0,600.0,0.0,57.0,162.0,0.0,0.0,0.0,0.0,0.0,32.0,1175.0
403,1,29.0,23,15,5.0,24.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,105.0
403,1,29.0,23,22,,,,,,,,,,,,,
403,3,3.0,9,13,5.0,46.0,364.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,458.0
403,3,3.0,9,13,6.0,60.0,91.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,167.0
403,3,3.0,9,14,,,,,,,,,,,,,
403,3,3.0,9,15,5.0,83.0,625.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,753.0
403,3,11.0,9,13,5.0,67.0,885.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1061.0
403,3,11.0,9,14,5.0,114.0,470.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,653.0
403,3,11.0,9,14,2.0,5433.0,1541.0,0.0,170.0,422.0,0.0,0.0,0.0,0.0,0.0,97.0,7663.0
403,3,11.0,9,15,5.0,70.0,509.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,708.0
403,5,19.0,11,13,10.0,42.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0
403,5,19.0,11,13,5.0,83.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0
403,5,19.0,11,14,5.0,81.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0
403,5,19.0,11,14,6.0,49.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0
403,5,19.0,11,14,1.0,430.0,535.0,0.0,162.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.0
403,5,19.0,11,15,6.0,83.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0
403,5,19.0,11,15,5.0,99.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0
403,7,13.0,8,13,1.0,751.0,625.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.0
403,7,13.0,8,13,5.0,83.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0
403,7,13.0,8,14,1.0,2253.0,1001.0,42.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,3505.0
403,7,13.0,8,14,5.0,25.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0
403,7,13.0,8,15,5.0,81.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0
403,7,13.0,8,15,1.0,405.0,973.0,41.0,0.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.0
403,7,13.0,8,15,2.0,649.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.0
403,9,21.0,4,13,5.0,207.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0
403,9,21.0,4,13,1.0,133.0,1075.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.0
403,9,21.0,4,14,5.0,165.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0
403,9,21.0,4,14,10.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
403,9,21.0,4,23,1.0,223.0,248.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,511.0
