tinh,huyen,xa,m4c15,m4c16,m4c17,m4c18,m4c19,m4c20,m4c21a,m4c21b,m4c21c,m4c22,m4c23,m4c24
305,15,47,2,245.0,0.0,245.0,0.0,71.0,5.0,0.0,,1997.0,0.0,
305,15,47,3,9.3,,9.3,,0.0,5.0,0.0,,,,
305,15,47,4,2756.7,,2756.7,,71.0,5.0,0.0,,1998.0,0.0,
305,15,47,5,197.5,,164.3,,73.0,5.0,0.0,,2000.0,20.0,3.0
305,15,47,6,38.1,,38.1,,,,,,,,
305,15,47,7,51.2,,84.3,,,,,,,,
305,15,57,0,2256.9,,2257.8,,,,,,,,
305,15,57,1,554.6,95.0,575.9,86.0,100.0,,,,1997.0,-1.0,9.0
305,15,57,2,128.0,0.0,128.0,0.0,100.0,,,,1998.0,-1.0,9.0
305,15,57,4,952.6,,953.6,,100.0,,,,1997.0,-1.0,9.0
305,15,57,5,170.7,,40.6,,100.0,,,,1999.0,-1.0,9.0
305,15,57,6,197.8,,181.8,,,,,,,,
305,15,57,7,253.2,,377.9,,,,,,,,
305,17,11,0,3794.7,,3808.4,,,,,,,,
305,17,11,1,298.5,70.0,223.8,60.0,100.0,,,,1991.0,0.0,
305,17,11,2,126.7,0.0,127.6,0.0,30.0,1.0,0.0,,1996.0,0.0,
305,17,11,3,5.0,,3.0,,0.0,1.0,0.0,,,,
305,17,11,4,2899.3,,2908.7,,100.0,,,,1998.0,0.0,
305,17,11,5,33.6,,121.6,,80.0,1.0,0.0,,2001.0,29.0,1.0
305,17,11,6,103.6,,82.5,,,,,,,,
305,17,11,7,328.0,,341.2,,,,,,,,
305,17,23,0,1249.2,,1549.1,,,,,,,,
305,17,23,1,320.5,75.0,348.5,70.0,100.0,,,,1999.0,0.0,
305,17,23,2,36.2,50.0,38.0,70.0,100.0,,,,1999.0,0.0,
305,17,23,3,3.1,,3.1,,0.0,3.0,0.0,,,,
305,17,23,4,318.9,,535.5,,98.0,4.0,0.0,,1996.0,0.0,
305,17,23,5,110.0,,39.3,,97.0,4.0,0.0,,1999.0,17.0,1.0
305,17,23,6,155.6,,150.2,,,,,,,,
305,17,23,7,304.9,,434.5,,,,,,,,
305,19,09,0,2799.4,,2798.3,,,,,,,,
305,19,09,1,715.6,-1.0,729.3,-1.0,100.0,,,,1997.0,0.0,
305,19,09,2,176.7,-1.0,188.4,-1.0,100.0,,,,1997.0,0.0,
305,19,09,3,12.0,,12.0,,100.0,,,,1997.0,0.0,
305,19,09,4,667.0,,532.2,,100.0,,,,1997.0,3.0,2.0
305,19,09,5,44.3,,38.1,,100.0,,,,1997.0,5.0,1.0
305,19,09,6,162.9,,124.6,,,,,,,,
305,19,09,7,1020.9,,1173.7,,,,,,,,
305,19,17,0,1317.1,,1317.1,,,,,,,,
305,19,17,1,347.6,80.0,348.7,60.0,90.0,2.0,0.0,,2000.0,0.0,
305,19,17,3,0.9,,0.9,,0.0,4.0,0.0,,,,
305,19,17,4,596.7,,596.7,,9.0,3.0,0.0,,1995.0,0.0,
305,19,17,5,94.3,,93.2,,95.0,3.0,0.0,,1992.0,0.0,
305,19,17,6,70.0,,70.0,,,,,,,,
305,19,17,7,207.6,,207.6,,,,,,,,
401,01,27,0,359.7,,353.1,,,,,,,,
401,01,27,1,181.8,100.0,214.4,100.0,100.0,,,,1995.0,50.0,1.0
401,01,27,2,0.0,0.0,15.0,0.0,0.0,1.0,2.0,3.0,,,
401,01,27,5,54.1,,50.0,,100.0,,,,1995.0,20.0,2.0
401,01,27,6,123.8,,73.7,,,,,,,,
401,03,09,0,719.5,,742.0,,,,,,,,
401,03,09,1,523.4,83.0,519.7,75.0,100.0,,,,1994.0,22.0,1.0
401,03,09,3,38.0,,30.5,,0.0,5.0,0.0,,,,
401,03,09,4,51.8,,51.8,,0.0,5.0,0.0,,,,
401,03,09,5,90.9,,42.1,,20.0,4.0,0.0,,2003.0,22.0,1.0
401,03,09,6,15.4,,97.9,,,,,,,,
401,09,33,0,3808.4,,3808.5,,,,,,,,
401,09,33,1,210.9,0.0,210.9,0.0,100.0,,,,2004.0,0.0,
401,09,33,2,13.8,0.0,12.0,0.0,100.0,,,,2006.0,0.0,
401,09,33,3,2.0,,2.0,,100.0,,,,2004.0,0.0,
401,09,33,4,3531.9,,3521.8,,100.0,,,,2005.0,0.0,
401,09,33,5,31.3,,31.3,,100.0,,,,2004.0,0.0,
401,09,33,6,17.3,,28.3,,,,,,,,
401,09,33,7,1.2,,2.2,,,,,,,,
401,11,13,0,4391.7,,4391.7,,,,,,,,
401,11,13,1,208.7,87.0,208.7,75.0,100.0,,,,1992.0,11.0,3.0
401,11,13,2,9.3,0.0,9.3,0.0,0.0,2.0,0.0,,,,
401,11,13,3,3.8,,3.8,,13.0,2.0,0.0,,1997.0,0.0,
401,11,13,4,3678.9,,3678.9,,90.0,4.0,0.0,,1995.0,10.0,3.0
401,11,13,5,22.4,,22.4,,4.0,5.0,0.0,,2006.0,0.0,
401,11,13,6,37.6,,37.6,,,,,,,,
401,11,13,7,431.0,,431.0,,,,,,,,
401,13,07,0,2239.5,,2251.2,,,,,,,,
401,13,07,1,430.0,79.0,430.0,79.0,100.0,,,,1994.0,15.0,1.0
401,13,07,3,4.6,,4.6,,100.0,,,,1996.0,0.0,
401,13,07,4,1207.0,,1207.0,,100.0,,,,1998.0,0.0,
401,13,07,5,114.0,,114.0,,30.0,1.0,5.0,0.0,1999.0,36.0,1.0
401,13,07,6,340.0,,340.0,,,,,,,,
401,13,07,7,143.9,,155.6,,,,,,,,
401,13,31,0,2807.3,,2807.3,,,,,,,,
401,13,31,1,351.3,100.0,351.3,100.0,100.0,,,,1993.0,0.0,
401,13,31,3,3.3,,3.3,,100.0,,,,1998.0,0.0,
401,13,31,4,2263.4,,2263.4,,50.0,5.0,0.0,,1998.0,0.0,
401,13,31,5,104.4,,104.4,,0.0,5.0,0.0,,,,
401,13,31,6,24.0,,24.0,,,,,,,,
401,13,31,7,60.9,,60.9,,,,,,,,
401,15,07,0,4475.0,,4475.0,,,,,,,,
401,15,07,1,772.3,69.0,772.3,57.0,95.0,2.0,0.0,,1994.0,13.0,1.0
401,15,07,2,114.4,8.0,114.4,60.0,98.0,3.0,0.0,,1994.0,0.0,
401,15,07,3,12.7,,12.7,,69.0,1.0,0.0,,1994.0,0.0,
401,15,07,4,3048.4,,3048.4,,99.0,2.0,0.0,,1994.0,0.0,
401,15,07,5,188.8,,188.8,,98.0,1.0,0.0,,1994.0,0.0,
401,15,07,6,154.5,,154.5,,,,,,,,
401,15,07,7,183.9,,183.9,,,,,,,,
401,15,23,0,3239.8,,3242.5,,,,,,,,
401,15,23,1,202.3,48.0,202.3,48.0,100.0,,,,1994.0,0.0,
401,15,23,2,132.4,0.0,132.4,0.0,100.0,,,,1994.0,0.0,
401,15,23,3,4.3,,10.4,,0.0,2.0,0.0,,,,
401,15,23,4,1847.3,,1847.3,,93.0,2.0,0.0,,1994.0,0.0,
401,15,23,5,39.4,,36.1,,100.0,,,,1994.0,0.0,
401,15,23,7,1014.1,,1014.0,,,,,,,,
401,15,39,0,1575.6,,1545.8,,,,,,,,
401,15,39,1,805.2,53.0,805.2,57.0,100.0,,,,1993.0,0.0,
401,15,39,2,3.8,0.0,71.0,0.0,100.0,,,,1993.0,0.0,
401,15,39,3,20.7,,13.0,,0.0,4.0,0.0,,,,
401,15,39,4,288.8,,288.8,,0.0,4.0,0.0,,,,
401,15,39,5,133.4,,133.4,,100.0,,,,1993.0,15.0,1.0
401,15,39,6,233.3,,144.0,,,,,,,,
401,15,39,7,90.4,,90.4,,,,,,,,
401,19,09,0,2052.8,,2052.7,,,,,,,,
401,19,09,1,533.9,0.0,537.7,0.0,100.0,,,,2002.0,20.0,1.0
401,19,09,2,168.0,0.0,106.3,0.0,100.0,,,,2002.0,0.0,
401,19,09,3,94.0,,48.8,,100.0,,,,2002.0,0.0,
401,19,09,4,631.2,,463.5,,100.0,,,,2002.0,0.0,
401,19,09,5,193.6,,62.8,,80.0,4.0,0.0,,2002.0,0.0,
401,19,09,6,138.8,,135.8,,,,,,,,
401,19,09,7,293.3,,697.8,,,,,,,,
401,19,27,0,4278.9,,4278.9,,,,,,,,
401,19,27,1,359.8,0.0,311.2,0.0,30.0,5.0,1.0,0.0,1993.0,0.0,
401,19,27,2,4.5,0.0,4.5,0.0,0.0,4.0,5.0,0.0,,,
401,19,27,4,3410.1,,3410.1,,100.0,,,,1993.0,0.0,
401,19,27,5,32.9,,32.9,,0.0,5.0,1.0,0.0,,,
401,19,27,6,25.0,,25.0,,,,,,,,
401,19,27,7,446.6,,495.2,,,,,,,,
401,19,45,0,1047.6,,1227.8,,,,,,,,
401,19,45,1,381.5,0.0,449.1,0.0,100.0,,,,2000.0,2.0,2.0
401,19,45,2,195.7,0.0,136.9,0.0,100.0,,,,2000.0,2.0,2.0
401,19,45,3,17.1,,15.4,,100.0,,,,2000.0,2.0,2.0
401,19,45,4,257.1,,195.5,,100.0,,,,2000.0,2.0,2.0
401,19,45,5,127.9,,36.3,,80.0,5.0,0.0,,2000.0,2.0,2.0
401,19,45,6,62.0,,112.5,,,,,,,,
401,19,45,7,6.3,,282.1,,,,,,,,
401,21,01,0,3190.0,,3190.0,,,,,,,,
401,21,01,1,1037.8,23.0,949.8,20.0,100.0,,,,2006.0,0.0,
401,21,01,2,16.2,0.0,16.2,0.0,100.0,,,,2006.0,0.0,
401,21,01,3,12.4,,12.4,,100.0,,,,2006.0,0.0,
401,21,01,4,1609.2,,1749.4,,100.0,,,,2006.0,0.0,
401,21,01,5,272.6,,215.8,,100.0,,,,2006.0,0.0,
401,21,01,6,221.3,,221.3,,,,,,,,
401,21,01,7,20.5,,25.1,,,,,,,,
401,21,11,0,5038.4,,5031.1,,,,,,,,
401,21,11,1,789.7,0.0,789.7,0.0,100.0,,,,1997.0,0.0,
401,21,11,2,129.3,0.0,129.3,0.0,100.0,,,,1997.0,0.0,
401,21,11,3,19.1,,19.1,,100.0,,,,1997.0,0.0,
401,21,11,4,3394.5,,3387.2,,100.0,,,,1997.0,0.0,
401,21,11,5,129.0,,129.0,,70.0,1.0,0.0,,1997.0,63.0,1.0
401,21,11,6,94.8,,94.8,,,,,,,,
401,21,11,7,482.0,,482.0,,,,,,,,
401,21,29,0,2391.9,,2389.7,,,,,,,,
401,21,29,1,762.1,80.0,762.1,27.0,100.0,,,,2002.0,40.0,1.0
401,21,29,2,311.8,0.0,311.8,0.0,100.0,,,,2002.0,0.0,
401,21,29,3,30.8,,30.8,,100.0,,,,2004.0,0.0,
401,21,29,4,613.0,,613.0,,100.0,,,,2005.0,0.0,
401,21,29,5,210.5,,208.3,,40.0,1.0,0.0,,2004.0,0.0,
401,21,29,6,273.1,,273.1,,,,,,,,
401,21,29,7,190.6,,190.6,,,,,,,,
401,21,45,0,3176.8,,3085.4,,,,,,,,
401,21,45,1,702.1,70.0,702.1,50.0,90.0,5.0,0.0,,1994.0,11.0,3.0
401,21,45,2,336.8,0.0,336.8,0.0,50.0,5.0,0.0,,1998.0,5.0,2.0
401,21,45,3,20.6,,20.6,,50.0,5.0,0.0,,2002.0,0.0,
401,21,45,4,1192.7,,1101.3,,100.0,,,,2002.0,3.0,2.0
401,21,45,5,234.5,,234.5,,50.0,5.0,0.0,,2006.0,25.0,3.0
401,21,45,6,493.7,,493.7,,,,,,,,
401,21,45,7,196.4,,196.4,,,,,,,,
401,23,23,0,5644.2,,5540.3,,,,,,,,
401,23,23,1,582.8,31.0,307.0,28.0,100.0,,,,2004.0,0.0,
401,23,23,2,45.9,0.0,0.0,0.0,100.0,,,,2004.0,0.0,
401,23,23,3,3.3,,0.0,,100.0,,,,2004.0,0.0,
401,23,23,4,3996.3,,3145.7,,100.0,,,,2004.0,0.0,
401,23,23,5,302.6,,35.8,,100.0,,,,2004.0,0.0,
401,23,23,6,61.5,,61.5,,,,,,,,
401,23,23,7,651.8,,1990.3,,,,,,,,
401,25,09,0,1745.1,,1690.1,,,,,,,,
401,25,09,1,100.1,40.0,98.5,20.0,70.0,1.0,4.0,0.0,1998.0,10.0,1.0
401,25,09,2,348.2,0.0,348.2,0.0,100.0,,,,1998.0,0.0,
401,25,09,3,4.8,,4.8,,80.0,4.0,0.0,,2005.0,0.0,
401,25,09,4,1000.3,,981.1,,100.0,,,,2005.0,0.0,
401,25,09,5,21.9,,21.6,,70.0,1.0,4.0,0.0,1998.0,0.0,
401,25,09,6,269.5,,235.6,,,,,,,,
401,25,09,7,0.3,,0.3,,,,,,,,
401,27,07,0,2416.0,,2416.0,,,,,,,,
401,27,07,1,372.0,84.0,346.0,62.0,100.0,,,,1993.0,0.0,
401,27,07,2,216.0,0.0,200.0,0.0,100.0,,,,1993.0,0.0,
401,27,07,3,25.0,,20.0,,100.0,,,,1993.0,0.0,
401,27,07,4,1001.0,,960.0,,100.0,,,,1993.0,0.0,
401,27,07,5,37.0,,35.0,,100.0,,,,1993.0,0.0,
401,27,07,6,98.0,,90.0,,,,,,,,
401,27,07,7,667.0,,765.0,,,,,,,,
401,27,23,0,4035.0,,0.0,,,,,,,,
401,27,23,1,585.0,0.0,0.0,0.0,97.0,1.0,2.0,0.0,2002.0,0.0,
401,27,23,2,87.0,0.0,0.0,0.0,76.0,1.0,2.0,0.0,2001.0,0.0,
401,27,23,3,18.0,,0.0,,100.0,,,,1993.0,0.0,
401,27,23,4,1763.0,,0.0,,97.0,2.0,1.0,0.0,1999.0,0.0,
401,27,23,5,62.0,,0.0,,96.0,5.0,2.0,1.0,2003.0,0.0,
401,27,23,6,124.0,,0.0,,,,,,,,
401,27,23,7,1396.0,,0.0,,,,,,,,
401,29,09,0,470.5,,470.5,,,,,,,,
401,29,09,1,291.0,100.0,297.7,100.0,91.0,4.0,2.0,3.0,2002.0,0.0,
401,29,09,2,25.0,10.0,9.5,10.0,90.0,4.0,2.0,3.0,2002.0,0.0,
401,29,09,3,17.0,,15.0,,80.0,4.0,2.0,3.0,2002.0,0.0,
401,29,09,4,2.0,,2.0,,100.0,,,,2002.0,0.0,
401,29,09,5,27.5,,25.0,,96.0,4.0,2.0,0.0,2002.0,120.0,1.0
401,29,09,6,94.0,,93.0,,,,,,,,
401,29,09,7,14.0,,28.3,,,,,,,,
401,29,23,0,1881.0,,1881.0,,,,,,,,
401,29,23,1,515.0,90.0,501.0,75.0,91.0,4.0,2.0,0.0,2002.0,20.0,1.0
401,29,23,2,89.0,10.0,38.0,8.0,85.0,4.0,0.0,,2002.0,0.0,
401,29,23,3,6.0,,5.0,,75.0,4.0,0.0,,2002.0,0.0,
401,29,23,4,586.0,,138.0,,50.0,4.0,2.0,0.0,2002.0,0.0,
401,29,23,5,75.0,,28.0,,95.0,4.0,0.0,,2002.0,0.0,
401,29,23,6,170.0,,103.0,,,,,,,,
401,29,23,7,440.0,,1068.0,,,,,,,,
401,31,05,0,1812.8,,1813.4,,,,,,,,
401,31,05,1,536.5,70.0,546.6,65.0,85.0,4.0,0.0,,1998.0,7.0,2.0
401,31,05,2,69.3,0.0,65.0,0.0,0.0,4.0,0.0,,,,
401,31,05,3,30.1,,25.8,,90.0,4.0,0.0,,1999.0,0.0,
401,31,05,4,111.7,,112.3,,80.0,4.0,0.0,,1990.0,0.0,
401,31,05,5,100.7,,95.7,,85.0,4.0,0.0,,1990.0,12.0,1.0
401,31,05,6,213.2,,202.2,,,,,,,,
401,31,05,7,751.3,,765.8,,,,,,,,
401,31,25,0,638.3,,637.8,,,,,,,,
401,31,25,1,198.3,100.0,215.3,95.0,85.0,4.0,0.0,,1997.0,8.0,2.0
401,31,25,2,19.9,0.0,15.9,0.0,90.0,1.0,4.0,0.0,1999.0,0.0,
401,31,25,3,24.3,,12.8,,60.0,4.0,1.0,0.0,2003.0,2.0,1.0
401,31,25,4,200.0,,200.0,,100.0,,,,-1.0,-1.0,1.0
401,31,25,5,28.9,,26.7,,92.0,5.0,0.0,,1988.0,12.0,1.0
401,31,25,6,58.2,,56.9,,,,,,,,
401,31,25,7,108.7,,110.2,,,,,,,,
401,31,39,0,904.4,,939.9,,,,,,,,
401,31,39,1,314.0,100.0,326.8,100.0,85.0,1.0,0.0,,2005.0,0.0,
401,31,39,2,26.2,100.0,38.4,0.0,0.0,4.0,0.0,,,,
401,31,39,3,50.0,,45.9,,0.0,4.0,0.0,,,,
401,31,39,4,178.9,,222.1,,0.0,4.0,0.0,,,,
401,31,39,5,45.6,,31.8,,0.0,4.0,0.0,,,,
401,31,39,6,111.3,,110.5,,,,,,,,
401,31,39,7,178.4,,164.4,,,,,,,,
401,33,07,0,577.5,,577.0,,,,,,,,
401,33,07,1,378.3,88.0,382.5,90.0,0.0,1.0,0.0,,,,
401,33,07,2,3.1,0.0,3.2,0.0,100.0,,,,1995.0,0.0,
401,33,07,3,5.9,,8.7,,0.0,1.0,0.0,,,,
401,33,07,5,51.8,,31.8,,20.0,1.0,0.0,,1996.0,4.0,1.0
401,33,07,6,107.6,,109.4,,,,,,,,
401,33,07,7,30.8,,41.4,,,,,,,,
401,33,11,0,582.9,,582.8,,,,,,,,
401,33,11,1,319.2,55.0,319.2,0.0,90.0,1.0,0.0,,1994.0,0.0,
401,33,11,3,42.0,,40.7,,10.0,1.0,5.0,0.0,1994.0,0.0,
401,33,11,5,106.3,,105.9,,100.0,,,,1994.0,6.0,1.0
401,33,11,6,97.6,,94.0,,,,,,,,
401,33,11,7,17.8,,23.0,,,,,,,,
401,33,25,0,346.1,,346.1,,,,,,,,
401,33,25,1,229.5,100.0,232.9,100.0,0.0,5.0,0.0,,,,
401,33,25,3,12.2,,14.5,,0.0,5.0,0.0,,,,
401,33,25,5,41.0,,39.4,,78.0,5.0,0.0,,2006.0,84.0,1.0
401,33,25,6,60.3,,56.2,,,,,,,,
401,33,25,7,3.1,,3.1,,,,,,,,
401,33,39,0,1107.9,,1107.0,,,,,,,,
401,33,39,1,448.4,94.0,416.0,91.0,96.0,5.0,0.0,,1994.0,0.0,
401,33,39,2,150.0,0.0,150.0,0.0,30.0,5.0,0.0,,2002.0,0.0,
401,33,39,3,56.0,,56.0,,25.0,5.0,0.0,,2003.0,0.0,
401,33,39,4,147.5,,147.0,,100.0,,,,1994.0,0.0,
401,33,39,5,80.0,,80.0,,25.0,5.0,0.0,,2003.0,17.0,1.0
401,33,39,7,226.0,,258.0,,,,,,,,
401,33,53,0,477.9,,477.9,,,,,,,,
401,33,53,1,308.2,95.0,310.4,90.0,0.0,4.0,0.0,,,,
401,33,53,3,5.6,,6.2,,0.0,1.0,0.0,,,,
401,33,53,5,49.6,,47.8,,0.0,1.0,0.0,,,,
401,33,53,6,107.5,,104.5,,,,,,,,
401,33,53,7,7.0,,9.0,,,,,,,,
401,35,15,0,706.8,,716.8,,,,,,,,
401,35,15,1,482.8,0.0,482.8,100.0,100.0,,,,2006.0,4.0,2.0
401,35,15,3,9.8,,9.8,,90.0,4.0,0.0,,2005.0,0.0,
401,35,15,5,71.0,,71.0,,100.0,,,,2006.0,1.0,1.0
401,35,15,6,78.1,,88.1,,,,,,,,
401,35,15,7,65.1,,65.1,,,,,,,,
401,35,31,0,470.4,,469.4,,,,,,,,
401,35,31,1,367.0,100.0,367.0,100.0,100.0,,,,2006.0,0.0,
401,35,31,2,1.4,100.0,1.4,100.0,100.0,,,,2006.0,0.0,
401,35,31,3,14.0,,14.0,,100.0,,,,2005.0,0.0,
401,35,31,4,1.0,,1.0,,100.0,,,,2004.0,0.0,
401,35,31,5,20.0,,19.0,,100.0,,,,2006.0,6.0,3.0
401,35,31,6,15.0,,14.0,,,,,,,,
401,35,31,7,52.0,,53.0,,,,,,,,
401,35,43,0,683.8,,672.2,,,,,,,,
401,35,43,1,433.3,100.0,444.5,98.0,100.0,,,,2005.0,1.0,1.0
401,35,43,2,5.3,30.0,2.5,27.0,100.0,,,,1996.0,0.0,
401,35,43,3,32.7,,18.5,,100.0,,,,1996.0,0.0,
401,35,43,4,6.2,,6.3,,100.0,,,,1996.0,0.0,
401,35,43,5,70.8,,65.3,,100.0,,,,1996.0,0.0,
401,35,43,6,131.4,,128.7,,,,,,,,
401,35,43,7,4.1,,6.4,,,,,,,,
401,35,57,0,761.8,,762.4,,,,,,,,
401,35,57,1,469.8,88.0,490.9,85.0,100.0,,,,2006.0,100.0,3.0
401,35,57,2,25.5,0.0,20.7,0.0,100.0,,,,2006.0,800.0,3.0
401,35,57,3,16.1,,17.2,,50.0,1.0,0.0,,2006.0,200.0,2.0
401,35,57,5,72.7,,70.7,,100.0,,,,2006.0,2.0,3.0
401,35,57,6,162.5,,119.9,,,,,,,,
401,35,57,7,15.2,,43.0,,,,,,,,
401,37,19,0,476.5,,476.5,,,,,,,,
401,37,19,1,315.0,70.0,315.0,70.0,40.0,1.0,0.0,,2006.0,18.0,2.0
401,37,19,2,6.0,70.0,6.0,70.0,0.0,4.0,0.0,,,,
401,37,19,3,12.6,,12.6,,0.0,1.0,0.0,,,,
401,37,19,5,56.4,,56.4,,60.0,1.0,0.0,,2006.0,5.0,1.0
401,37,19,6,56.5,,56.5,,,,,,,,
401,37,19,7,30.0,,30.0,,,,,,,,
401,37,33,0,358.7,,358.7,,,,,,,,
401,37,33,1,251.5,100.0,251.5,100.0,0.0,4.0,0.0,,,,
401,37,33,2,4.4,100.0,4.4,100.0,0.0,4.0,0.0,,,,
401,37,33,5,44.8,,44.8,,60.0,5.0,4.0,3.0,1996.0,10.0,3.0
401,37,33,6,55.6,,55.6,,,,,,,,
401,37,33,7,2.4,,2.4,,,,,,,,
401,37,45,0,530.6,,530.6,,,,,,,,
401,37,45,1,194.5,60.0,194.5,60.0,100.0,,,,2006.0,36.0,2.0
401,37,45,2,31.7,40.0,31.7,35.0,100.0,,,,2006.0,8.0,2.0
401,37,45,3,1.1,,1.1,,50.0,1.0,0.0,,2006.0,10.0,2.0
401,37,45,4,148.1,,148.1,,100.0,,,,2006.0,20.0,2.0
401,37,45,5,84.9,,84.9,,96.0,1.0,0.0,,2006.0,10.0,3.0
401,37,45,6,51.2,,51.2,,,,,,,,
401,37,45,7,19.1,,19.1,,,,,,,,
401,37,61,0,2166.3,,2166.3,,,,,,,,
401,37,61,1,844.5,60.0,844.5,50.0,50.0,1.0,2.0,0.0,2004.0,20.0,2.0
401,37,61,2,402.5,60.0,402.5,50.0,50.0,1.0,2.0,0.0,2004.0,10.0,2.0
401,37,61,3,49.7,,49.7,,50.0,1.0,0.0,,2004.0,0.0,
401,37,61,4,189.0,,189.0,,50.0,1.0,2.0,0.0,2004.0,0.0,
401,37,61,5,196.5,,196.5,,50.0,1.0,4.0,0.0,2004.0,0.0,
401,37,61,6,326.6,,326.6,,,,,,,,
401,37,61,7,157.5,,157.5,,,,,,,,
401,37,75,0,581.2,,581.2,,,,,,,,
401,37,75,1,322.5,70.0,322.5,70.0,100.0,,,,1997.0,0.0,
401,37,75,2,11.9,0.0,11.9,0.0,70.0,4.0,0.0,,1997.0,0.0,
401,37,75,3,22.2,,22.2,,0.0,1.0,0.0,,,,
401,37,75,5,63.9,,63.9,,85.0,1.0,3.0,0.0,2006.0,10.0,3.0
401,37,75,6,143.9,,143.9,,,,,,,,
401,37,75,7,16.8,,16.8,,,,,,,,
401,39,11,0,668.0,,726.1,,,,,,,,
401,39,11,1,379.0,100.0,389.0,100.0,0.0,1.0,0.0,,,,
401,39,11,2,18.6,0.0,27.2,0.0,0.0,1.0,0.0,,,,
401,39,11,3,2.9,,4.7,,0.0,1.0,0.0,,,,
401,39,11,4,144.7,,160.4,,0.0,1.0,0.0,,,,
401,39,11,5,59.3,,41.6,,60.0,3.0,0.0,,2004.0,0.0,
401,39,11,6,48.0,,67.7,,,,,,,,
401,39,11,7,15.5,,35.5,,,,,,,,
401,39,23,0,355.2,,357.7,,,,,,,,
401,39,23,1,252.8,95.0,252.9,95.0,0.0,4.0,1.0,0.0,,,
401,39,23,2,7.0,0.0,0.0,0.0,100.0,,,,2000.0,10.0,1.0
401,39,23,3,7.1,,6.6,,0.0,4.0,1.0,0.0,,,
401,39,23,5,33.9,,21.3,,100.0,,,,2000.0,8.0,1.0
401,39,23,6,46.7,,56.9,,,,,,,,
401,39,23,7,7.7,,20.0,,,,,,,,
401,39,41,0,615.3,,596.7,,,,,,,,
401,39,41,1,411.3,95.0,400.2,95.0,0.0,1.0,4.0,0.0,,,
401,39,41,2,8.9,0.0,0.0,0.0,100.0,,,,2005.0,0.0,
401,39,41,3,11.7,,10.6,,0.0,4.0,0.0,,,,
401,39,41,4,0.8,,2.7,,0.0,4.0,0.0,,,,
401,39,41,5,65.7,,36.2,,95.0,4.0,5.0,0.0,2005.0,0.0,
401,39,41,6,101.1,,101.6,,,,,,,,
401,39,41,7,15.8,,45.4,,,,,,,,
401,39,49,0,347.9,,260.1,,,,,,,,
401,39,49,1,39.5,100.0,42.5,100.0,100.0,,,,2004.0,0.0,
401,39,49,2,22.2,0.0,13.5,0.0,100.0,,,,2004.0,0.0,
401,39,49,3,15.7,,5.7,,0.0,4.0,0.0,,,,
401,39,49,4,51.6,,20.6,,0.0,1.0,0.0,,,,
401,39,49,5,44.0,,28.2,,62.0,3.0,1.0,2.0,2004.0,0.0,
401,39,49,6,163.9,,139.6,,,,,,,,
401,39,49,7,11.0,,10.0,,,,,,,,
401,41,05,0,415.7,,415.7,,,,,,,,
401,41,05,1,232.7,100.0,232.7,100.0,100.0,,,,1993.0,0.0,
401,41,05,3,7.3,,7.3,,0.0,1.0,0.0,,,,
401,41,05,4,6.8,,6.8,,100.0,,,,1993.0,0.0,
401,41,05,5,39.7,,39.7,,90.0,1.0,0.0,,1993.0,0.0,
401,41,05,6,88.7,,88.7,,,,,,,,
401,41,05,7,40.5,,40.5,,,,,,,,
401,41,17,0,754.8,,754.8,,,,,,,,
401,41,17,1,530.2,100.0,530.2,95.0,0.0,4.0,0.0,,,,
401,41,17,2,23.9,100.0,23.9,95.0,0.0,4.0,0.0,,,,
401,41,17,3,7.2,,7.2,,0.0,4.0,0.0,,,,
401,41,17,5,61.1,,61.1,,60.0,4.0,0.0,,2006.0,15.0,1.0
401,41,17,6,108.9,,108.9,,,,,,,,
401,41,17,7,23.5,,23.5,,,,,,,,
401,41,29,0,517.1,,517.1,,,,,,,,
401,41,29,1,364.1,100.0,364.1,100.0,0.0,5.0,0.0,,,,
401,41,29,2,4.4,30.0,4.4,0.0,0.0,4.0,0.0,,,,
401,41,29,3,14.7,,13.5,,0.0,5.0,0.0,,,,
401,41,29,5,61.9,,60.8,,100.0,,,,1993.0,15.0,1.0
401,41,29,6,56.8,,59.6,,,,,,,,
401,41,29,7,15.2,,14.7,,,,,,,,
401,41,43,0,411.6,,411.6,,,,,,,,
401,41,43,1,293.2,100.0,296.1,100.0,30.0,4.0,0.0,,1993.0,0.0,
401,41,43,3,13.5,,12.3,,0.0,4.0,0.0,,,,
401,41,43,5,30.6,,29.1,,100.0,,,,1993.0,14.0,3.0
401,41,43,6,72.5,,72.2,,,,,,,,
401,41,43,7,1.8,,1.9,,,,,,,,
401,41,57,0,540.8,,540.8,,,,,,,,
401,41,57,1,264.2,100.0,269.7,100.0,70.0,4.0,0.0,,2002.0,0.0,
401,41,57,2,18.0,0.0,21.1,0.0,50.0,4.0,0.0,,2002.0,0.0,
401,41,57,3,10.1,,10.1,,50.0,4.0,0.0,,2002.0,0.0,
401,41,57,4,31.3,,25.0,,50.0,4.0,0.0,,2002.0,0.0,
401,41,57,5,69.1,,57.0,,60.0,1.0,0.0,,2002.0,20.0,1.0
401,41,57,6,44.9,,44.3,,,,,,,,
401,41,57,7,103.2,,113.6,,,,,,,,
401,43,09,0,389.9,,389.9,,,,,,,,
401,43,09,1,231.5,65.0,234.0,55.0,90.0,1.0,2.0,3.0,2006.0,80.0,2.0
